timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[-0.07524618 -0.0853566  -0.0184908  -0.09763803]
 [-0.00237492  0.00433185  0.          0.        ]]",-3.33337,[-0.36089739 -0.34503922],"[ 1.21651522  2.53591307 -0.08241988  0.55112324 -0.15292043 -0.84678655
  0.07537345  0.38895483  1.57839959  0.67557886  0.        ]",[-3.31143951 -2.39254093],[-3.77404045 -3.24444898],-0.238107822734
1,"[[-0.11496841 -0.12498325 -0.0184908  -0.09763803]
 [-3.95669226 -3.9538093   0.          0.        ]]",-3.27286,[-0.36089739 -0.34503922],"[  1.21130390e+00   2.52958898e+00  -1.40591430e-01   3.94896633e-01
  -1.52920392e-01  -8.46786163e-01   2.13660256e-03  -1.52479636e-01
   1.56206881e+00   5.69985747e-01   0.00000000e+00]",[-3.1308043  -2.20169902],[-3.32331138 -2.36820744],-0.232561201743
2,"[[-0.23299334 -0.24298666 -0.0184908  -0.09763803]
 [-7.83293563 -7.83360005  0.          0.        ]]",-3.15943,[-0.36089739 -0.34503922],"[ 1.18309667  2.49680625 -0.31150962 -0.06477983 -0.15292035 -0.84678578
 -0.06965426 -0.68319645  1.47612258  0.26691261  0.        ]",[-2.6214745 -1.8874464],[-2.81317246 -2.94848571],-0.214924807023
3,"[[ -0.42777772  -0.43781487  -0.0184908   -0.09763803]
 [-11.63297361 -11.63652969   0.           0.        ]]",-2.86037,[-0.36089739 -0.34503922],"[ 1.09594403  2.39814107 -0.58215056 -0.79172871 -0.15292031 -0.8467854
 -0.14003375 -1.20339899  1.22269229 -0.17028059  0.        ]",[-1.70790899 -1.35686827],[-0.62338073 -1.24554028],-0.182879484995
4,"[[ -0.68286941  -0.7079504   -0.0184908   -0.09763803]
 [-13.86898566 -15.3645641    0.           0.        ]]",-2.34167,[-0.36089739 -0.34503922],"[ 0.91066407  2.17636193 -0.9001833  -1.68898785 -0.15292027 -0.84678502
 -0.18144631 -1.71335554  0.71998374 -0.55952463  0.        ]",[-0.74910402 -0.75666863],[-1.51095461 -0.80213781],-0.137223660005
5,"[[ -0.9972073   -1.04403775  -0.0184908   -0.09763803]
 [-17.5529346  -18.23454115   0.           0.        ]]",-1.74443,[-0.36089739 -0.34503922],"[  5.88639129e-01   1.78598841e+00  -1.20757211e+00  -2.53805925e+00
  -1.52920227e-01  -8.46784634e-01  -2.49675739e-01  -2.10593687e+00
   2.03289524e-03  -6.50096991e-01   0.00000000e+00]",[-0.53489816 -0.60181415],[-1.86019225  0.99943363],-0.0874593027948
6,"[[ -1.38452981e+00  -1.36537771e+00  -1.84908030e-02  -9.76380298e-02]
 [ -2.11672505e+01  -1.39137711e+01   0.00000000e+00   0.00000000e+00]]",-1.52643,[-0.36089739 -0.34503922],"[ 0.09484602  1.33212262 -1.41757628 -2.99213706 -0.15292019 -0.84678425
 -0.31661551 -1.51489769 -0.67488979 -0.29713653  0.        ]",[-0.42097437 -1.08318377],[-1.78526341 -2.83197308],-0.0774432162834
7,"[[ -1.84341040e+00  -1.68058863e+00  -1.84908030e-02  -9.76380298e-02]
 [ -2.47094338e+01  -1.75949719e+01   0.00000000e+00   0.00000000e+00]]",-1.79675,[-0.36089739 -0.34503922],"[-0.53291824  0.85578602 -1.3886923  -3.05161061 -0.15292015 -0.84678387
 -0.38221932 -2.01844606 -1.02921876  0.420853    0.        ]",[-0.06295291 -1.70542789],[ 0.71333354 -2.0129499 ],-0.118335729605
8,"[[ -2.30441291e+00  -2.06870138e+00  -1.84908030e-02  -9.76380298e-02]
 [ -2.14018138e+01  -2.12043768e+01   0.00000000e+00   0.00000000e+00]]",-1.83335,[-0.36089739 -0.34503922],"[-1.08590592  0.29670728 -1.06456676 -2.59411458 -0.1529201  -0.84678349
 -0.32095958 -2.51217094 -0.83273588  1.1364763   0.        ]",[-0.38083667 -2.20939922],[-0.61951327 -3.53595049],-0.152938780027
9,"[[ -2.75285461e+00  -2.52828708e+00  -1.84908030e-02  -9.76380298e-02]
 [ -2.34355518e+01  -2.47424903e+01   0.00000000e+00   0.00000000e+00]]",-1.69584,[-0.36089739 -0.34503922],"[-1.43930506 -0.220062   -0.52943527 -1.39279621 -0.15292006 -0.84678311
 -0.35862586 -2.99614018 -0.28946697  1.3504141   0.        ]",[-1.43303668 -1.88875699],[-2.70516857 -2.87816022],-0.153137020905
10,"[[ -3.25667035e+00  -3.05793971e+00  -1.84908030e-02  -9.76380298e-02]
 [ -2.69335973e+01  -2.29962156e+01   0.00000000e+00   0.00000000e+00]]",-1.63781,[-0.36089739 -0.34503922],"[-1.53323571 -0.4916198   0.19711158  0.55785695 -0.15292002 -0.84678272
 -0.42341224 -2.75726225  0.04996534  0.95548093  0.        ]",[-1.49495482 -0.68346941],[-1.25107968 -0.72334094],-0.109599206105
11,"[[ -3.82970473e+00  -3.21188848e+00  -1.84908030e-02  -9.76380298e-02]
 [ -3.03586691e+01   9.73538841e-01   0.00000000e+00   0.00000000e+00]]",-1.55972,[-0.36089739 -0.34503922],"[-1.22802953 -0.49318004  0.96251468  1.1675847  -0.15291998 -0.84678234
 -0.48684707  0.52153793 -0.01809254  0.77797414  0.        ]",[-1.43472505 -1.12212634],[-0.57841196 -1.57408291],-0.0870509328149
12,"[[ -4.45382394e+00  -3.14962544e+00  -1.84908030e-02  -9.76380298e-02]
 [ -3.20476862e+01   3.81068222e+00   0.00000000e+00   0.00000000e+00]]",-1.57023,[-0.36089739 -0.34503922],"[-0.51418816 -0.49688283  1.45047977  0.92096564 -0.15291994 -0.84678196
 -0.51812881  0.90962777 -0.02084449  0.80357901  0.        ]",[-1.57220185 -1.41008306],[-2.39573524 -1.64178654],-0.0899218213665
13,"[[ -5.12813749e+00  -3.08307892e+00  -1.84908030e-02  -9.76380298e-02]
 [ -3.53725859e+01   2.67415665e+00   0.00000000e+00   0.00000000e+00]]",-1.70352,[-0.36089739 -0.34503922],"[ 0.39693814 -0.4943317   1.37405904  0.65726805 -0.1529199  -0.84678158
 -0.57970836  0.75416315 -0.01744188  0.79000772  0.        ]",[-1.31281674 -1.20708299],[ 0.23032419 -0.64424519],-0.0884563094193
14,"[[ -5.81941380e+00  -3.04213161e+00  -1.84908030e-02  -9.76380298e-02]
 [ -3.37604164e+01   1.47915366e+00   0.00000000e+00   0.00000000e+00]]",-1.6919,[-0.36089739 -0.34503922],"[ 1.07450927 -0.48942348  0.68628554  0.49544581 -0.15291986 -0.84678119
 -0.54984952  0.59069954 -0.05962664  0.76936847  0.        ]",[-1.09677863 -0.94313216],[-0.97077249 -1.13760797],-0.0849543652394
15,"[[ -6.52648033e+00  -3.02117847e+00  -1.84908030e-02  -9.76380298e-02]
 [ -3.69356537e+01   7.00973328e-01   0.00000000e+00   0.00000000e+00]]",-1.76025,[-0.36089739 -0.34503922],"[ 1.17974026 -0.48593094 -0.32623623  0.41287796 -0.15291982 -0.84678081
 -0.60865721  0.48425276 -0.12572145  0.79795396  0.        ]",[-1.12810826 -0.81397796],[-1.09685246 -0.95961534],-0.0872506757661
16,"[[ -7.29758192e+00  -3.01144229e+00  -1.84908030e-02  -9.76380298e-02]
 [ -4.01637473e+01   3.18819956e-01   0.00000000e+00   0.00000000e+00]]",-1.78076,[-0.36089739 -0.34503922],"[ 0.56858594 -0.48408258 -1.22111085  0.37458046 -0.15291977 -0.84678043
 -0.66844381  0.43197819 -0.16284185  0.88899252  0.        ]",[-1.16584814 -0.78663003],[-1.32224585 -1.68607759],-0.0978077294007
17,"[[ -8.13260420e+00  -3.00713162e+00  -1.84908030e-02  -9.76380298e-02]
 [ -4.33279360e+01   1.36882574e-01   0.00000000e+00   0.00000000e+00]]",-1.7895,[-0.36089739 -0.34503922],"[-0.54090335 -0.48321853 -1.38628659  0.35763966 -0.15291973 -0.84678005
 -0.72704681  0.40709099 -0.12253053  0.99507738  0.        ]",[-1.44626129 -1.0252986 ],[-0.58354057 -1.31554917],-0.110562341192
18,"[[ -9.01373799e+00  -3.00529746e+00  -1.84908030e-02  -9.76380298e-02]
 [ -4.47806018e+01   5.76231291e-02   0.00000000e+00   0.00000000e+00]]",-1.58392,[-0.36089739 -0.34503922],"[-1.42731007 -0.4828423  -0.5596573   0.35043439 -0.15291969 -0.84677967
 -0.75395103  0.39624903 -0.01457578  1.03372163  0.        ]",[-1.65337217 -1.36932862],[-1.97659729 -2.25925514],-0.116786887565
19,"[[ -9.94018035e+00  -3.00453058e+00  -1.84908030e-02  -9.76380298e-02]
 [ -4.78533941e+01   2.38959770e-02   0.00000000e+00   0.00000000e+00]]",-1.63343,[-0.36089739 -0.34503922],"[-1.36292025 -0.48268341  0.75331606  0.34742228 -0.15291965 -0.84677928
 -0.81086125  0.3916354   0.08556366  0.96079743  0.        ]",[-1.49757266 -1.43766427],[-1.18846461 -0.06529524],-0.111510706131
20,"[[ -1.09274682e+01  -3.00322293e+00  -1.84908030e-02  -9.76380298e-02]
 [ -5.08653502e+01   7.82917154e-02   0.00000000e+00   0.00000000e+00]]",-1.64005,[-0.36089739 -0.34503922],"[-0.2549824  -0.48241053  1.49597419  0.34228694 -0.15291961 -0.8467789
 -0.86664469  0.39907604  0.08965779  0.82096345  0.        ]",[-1.26062441 -1.22139537],[-1.58167766 -1.2597358 ],-0.0960489613982
21,"[[ -1.19743969e+01  -3.00285459e+00  -1.84908030e-02  -9.76380298e-02]
 [ -5.38176892e+01  -1.40775078e-02   0.00000000e+00   0.00000000e+00]]",-1.65748,[-0.36089739 -0.34503922],"[ 0.98536701 -0.48233309  0.84911204  0.3408405  -0.15291957 -0.84677852
 -0.92132394  0.3864408  -0.02376358  0.738846    0.        ]",[-1.05408287 -0.87975335],[-1.22641341 -1.23691482],-0.0823767080254
22,"[[ -1.30797861e+01  -3.00326087e+00  -1.84908030e-02  -9.76380298e-02]
 [ -5.67115812e+01  -2.09642075e-02   0.00000000e+00   0.00000000e+00]]",-1.8077,[-0.36089739 -0.34503922],"[ 1.04232298 -0.48241817 -0.69440965  0.34243572 -0.15291953 -0.84677814
 -0.97492065  0.38549865 -0.14990857  0.81317558  0.        ]",[-1.16408217 -0.73603737],[-0.28996072 -0.68642379],-0.0888791759126
23,"[[ -1.42142720e+01  -3.00327727e+00  -1.84908030e-02  -9.76380298e-02]
 [ -5.67369305e+01   9.45191344e-03   0.00000000e+00   0.00000000e+00]]",-1.78561,[-0.36089739 -0.34503922],"[-0.26738176 -0.48242145 -1.43865225  0.34250001 -0.15291949 -0.84677775
 -0.97538964  0.38965914 -0.14360382  0.97290441  0.        ]",[-1.42956293 -0.93369091],[-1.23891305 -1.33306392],-0.107805749803
24,"[[ -1.53774662e+01  -3.00339896e+00  -1.84908030e-02  -9.76380298e-02]
 [ -5.95730317e+01  -1.31797377e-02   0.00000000e+00   0.00000000e+00]]",-1.59294,[-0.36089739 -0.34503922],"[-1.46761209 -0.48244677 -0.44924414  0.34297777 -0.15291945 -0.84677737
 -1.02791596  0.38656325 -0.00460474  1.03328297  0.        ]",[-1.66749418 -1.32606387],[-1.32282751 -1.69084713],-0.116972200148
25,"[[ -1.65968190e+01  -3.00365420e+00  -1.84908030e-02  -9.76380298e-02]
 [ -6.23529876e+01  -1.09808066e-02   0.00000000e+00   0.00000000e+00]]",-1.59249,[-0.36089739 -0.34503922],"[-1.03166937 -0.48249998  1.17035189  0.34397997 -0.1529194  -0.84677699
 -1.07940236  0.38686392  0.10238426  0.90946747  0.        ]",[-1.39354968 -1.30697227],[-2.22992237  0.06948872],-0.106447926914
26,"[[ -1.78712186e+01  -3.00108819e+00  -1.84908030e-02  -9.76380298e-02]
 [ -6.50778874e+01   2.66699579e-01   0.00000000e+00   0.00000000e+00]]",-1.66571,[-0.36089739 -0.34503922],"[ 0.61040316 -0.48195886  1.24864713  0.33390508 -0.15291936 -0.84677661
 -1.12986902  0.42484754  0.02826858  0.75252177  0.        ]",[-1.06216598 -0.93757856],[-0.89101251 -1.38908731],-0.0857687613775
27,"[[ -1.91952461e+01  -3.00386182e+00  -1.84908030e-02  -9.76380298e-02]
 [ -6.73173824e+01  -1.56777642e-01   0.00000000e+00   0.00000000e+00]]",-1.74537,[-0.36089739 -0.34503922],"[ 1.13870334 -0.482543   -0.4703317   0.34479508 -0.15291932 -0.84677623
 -1.17134553  0.3669202  -0.13672417  0.79349494  0.        ]",[-1.1616708  -0.70851117],[-1.67638453 -0.81424443],-0.0866318638919
28,"[[ -2.05679477e+01  -3.00484964e+00  -1.84908030e-02  -9.76380298e-02]
 [ -6.99440237e+01   1.09039797e-02   0.00000000e+00   0.00000000e+00]]",-1.74935,[-0.36089739 -0.34503922],"[-0.36412248 -0.48274815 -1.42702768  0.34867447 -0.15291928 -0.84677584
 -1.21999224  0.38985717 -0.13644527  0.98125915  0.        ]",[-1.49032485 -0.9206875 ],[-1.72214106 -1.78926404],-0.108832862304
29,"[[ -2.19926604e+01  -3.00454346e+00  -1.84908030e-02  -9.76380298e-02]
 [ -7.25186687e+01   1.56517838e-02   0.00000000e+00   0.00000000e+00]]",-1.54642,[-0.36089739 -0.34503922],"[-1.54236947 -0.48268452  0.03040522  0.34747186 -0.15291924 -0.84677546
 -1.26767585  0.3905065   0.03747371  1.01448545  0.        ]",[-1.63567972 -1.31929362],[-1.8502982  -1.79991412],-0.115955815658
30,"[[ -2.34683547e+01  -3.00428362e+00  -1.84908030e-02  -9.76380298e-02]
 [ -7.50423454e+01   1.00531593e-02   0.00000000e+00   0.00000000e+00]]",-1.64411,[-0.36089739 -0.34503922],"[-0.29006959 -0.48263038  1.49294587  0.34645127 -0.1529192  -0.84677508
 -1.3144154   0.38974055  0.09033469  0.82415266  0.        ]",[-1.2371192  -1.10148239],[-0.93380627 -1.55279598],-0.0964333828701
31,"[[ -2.49913916e+01  -3.00413365e+00  -1.84908030e-02  -9.76380298e-02]
 [ -7.72539825e+01   5.28760628e-03   0.00000000e+00   0.00000000e+00]]",-1.68904,[-0.36089739 -0.34503922],"[ 1.20664786 -0.48259902  0.23544248  0.34586221 -0.15291916 -0.8467747
 -1.35537566  0.38908855 -0.08422237  0.75094014  0.        ]",[-1.12321317 -0.7262603 ],[-0.88952366 -0.47406806],-0.0822946206153
32,"[[ -2.65564629e+01  -3.00350056e+00  -1.84908030e-02  -9.76380298e-02]
 [ -7.92465053e+01   4.10767951e-02   0.00000000e+00   0.00000000e+00]]",-1.85836,[-0.36089739 -0.34503922],"[ 0.04146356 -0.48246677 -1.42714022  0.34337592 -0.15291912 -0.84677432
 -1.39227768  0.39398403 -0.15796483  0.94373052  0.        ]",[-1.40045655 -0.79288602],[-0.58445669  1.06223351],-0.104299253719
33,"[[ -2.81488671e+01  -2.96291996e+00  -1.84908030e-02  -9.76380298e-02]
 [ -7.99913503e+01   4.00397548e+00   0.00000000e+00   0.00000000e+00]]",-1.57936,[-0.36089739 -0.34503922],"[-1.53151212 -0.47274387 -0.15592252  0.18451407 -0.15291908 -0.84677393
 -1.40607169  0.93606722  0.0123227   1.06020306  0.        ]",[-1.80586183 -1.61754394],[-2.31461962 -1.11823331],-0.12052494213
34,"[[ -2.97725287e+01  -2.92330858e+00  -1.84908030e-02  -9.76380298e-02]
 [ -8.23669800e+01  -2.91525754e-02   0.00000000e+00   0.00000000e+00]]",-1.64557,[-0.36089739 -0.34503922],"[-0.26117602 -0.46087893  1.49550855  0.03056342 -0.15291903 -0.84677355
 -1.45006902  0.38437678  0.15580159  0.84000294  0.        ]",[-1.20121336 -1.17096806],[-1.72534877 -1.44876528],-0.10145971361
35,"[[ -3.14432366e+01  -2.96355158e+00  -1.84908030e-02  -9.76380298e-02]
 [ -8.46961393e+01  -3.98211719e+00   0.00000000e+00   0.00000000e+00]]",-1.66632,[-0.36089739 -0.34503922],"[ 1.21991005 -0.47291381 -0.01199358  0.18697846 -0.15291899 -0.84677317
 -1.49320559 -0.15634809 -0.09999592  0.72504863  0.        ]",[-1.07393801 -0.59655279],[-1.22679634 -0.84094171],-0.0789858104594
36,"[[ -3.31600662e+01  -3.03720842e+00  -1.84908030e-02  -9.76380298e-02]
 [ -8.69790160e+01  -1.20806226e+00   0.00000000e+00   0.00000000e+00]]",-1.75999,[-0.36089739 -0.34503922],"[-0.39923178 -0.4886591  -1.42097517  0.47602731 -0.15291895 -0.84677279
 -1.53548486  0.22311413 -0.10349396  0.98232273  0.        ]",[-1.54092395 -0.76431942],[-1.47359592 -1.11514813],-0.109237100881
37,"[[ -3.49220944e+01  -3.03725543e+00  -1.84908030e-02  -9.76380298e-02]
 [ -8.92163541e+01   6.06716632e-01   0.00000000e+00   0.00000000e+00]]",-1.54863,[-0.36089739 -0.34503922],"[-1.45157843 -0.48866639  0.55274209  0.47621253 -0.15291891 -0.8467724
 -1.57692061  0.4713572   0.06723979  0.94888877  0.        ]",[-1.57645082 -1.21393394],[-0.66678778 -0.60742727],-0.109466699725
38,"[[ -3.67151883e+01  -3.02357247e+00  -1.84908030e-02  -9.76380298e-02]
 [ -9.00901341e+01   6.39126169e-01   0.00000000e+00   0.00000000e+00]]",-1.5915,[-0.36089739 -0.34503922],"[ 0.60399044 -0.48635994  1.25321693  0.42230004 -0.15291887 -0.84677202
 -1.5931022   0.47579034  0.0116461   0.76220369  0.        ]",[-1.09016562 -0.81999248],[-2.07089443 -0.43387274],-0.0862346155831
39,"[[ -3.85388214e+01  -3.01309620e+00  -1.84908030e-02  -9.76380298e-02]
 [ -9.22659205e+01   4.01187634e-01   0.00000000e+00   0.00000000e+00]]",-1.75471,[-0.36089739 -0.34503922],"[ 0.76135805 -0.48440304 -1.0670562   0.38108081 -0.15291883 -0.84677164
 -1.63339781  0.44324262 -0.16009749  0.86535147  0.        ]",[-1.28077304 -0.63745844],[-1.74610242 -1.60670489],-0.0950170853435
40,"[[ -4.04055382e+01  -3.00774219e+00  -1.84908030e-02  -9.76380298e-02]
 [ -9.43986553e+01   1.67388332e-01   0.00000000e+00   0.00000000e+00]]",-1.59611,[-0.36089739 -0.34503922],"[-1.413624   -0.48333901 -0.59202188  0.36003646 -0.15291879 -0.84677126
 -1.67289596  0.41126112 -0.01669852  1.03224387  0.        ]",[-1.73750412 -1.1679951 ],[-1.82654287 -0.92405099],-0.116567243684
41,"[[ -4.23144862e+01  -3.00544088e+00  -1.84908030e-02  -9.76380298e-02]
 [ -9.64891784e+01   7.45007729e-02   0.00000000e+00   0.00000000e+00]]",-1.62962,[-0.36089739 -0.34503922],"[-0.29477781 -0.48286831  1.49246589  0.35099557 -0.15291875 -0.84677088
 -1.7116122   0.39855492  0.08959055  0.82436075  0.        ]",[-1.2173326  -0.99792981],[-0.95292877 -1.56441798],-0.096422694191
42,"[[ -4.42629596e+01  -3.00451110e+00  -1.84908030e-02  -9.76380298e-02]
 [ -9.83519532e+01   2.66312677e-02   0.00000000e+00   0.00000000e+00]]",-1.76281,[-0.36089739 -0.34503922],"[ 1.1663747  -0.48267578 -0.37933186  0.34734357 -0.15291871 -0.84677049
 -1.74611027  0.39200674 -0.13085473  0.78661892  0.        ]",[-1.18269169 -0.61388183],[-1.51353038  0.18726125],-0.0858670968903
43,"[[ -4.62501877e+01  -2.99648629e+00  -1.84908030e-02  -9.76380298e-02]
 [ -1.00364142e+02   7.73459533e-01   0.00000000e+00   0.00000000e+00]]",-1.67269,[-0.36089739 -0.34503922],"[-1.04781954 -0.48096123 -1.09980739  0.31584436 -0.15291866 -0.84677011
 -1.78337548  0.49416518 -0.08242727  1.03118692  0.        ]",[-1.73205638 -1.07604921],[-1.68542643 -1.2341107 ],-0.115253578436
44,"[[ -4.82772624e+01  -3.01011459e+00  -1.84908030e-02  -9.76380298e-02]
 [ -1.02336741e+02  -1.05469401e+00   0.00000000e+00   0.00000000e+00]]",-1.60824,[-0.36089739 -0.34503922],"[-0.72100003 -0.48381513  1.37306096  0.36935911 -0.15291862 -0.84676973
 -1.81990732  0.24409201  0.10572865  0.87220984  0.        ]",[-1.27900374 -0.98195267],[-0.76277166 -1.4579254 ],-0.102459454485
45,"[[ -5.03339715e+01  -3.01622157e+00  -1.84908030e-02  -9.76380298e-02]
 [ -1.03330855e+02   1.10547982e-01   0.00000000e+00   0.00000000e+00]]",-1.72843,[-0.36089739 -0.34503922],"[ 1.21718745 -0.48500317 -0.07250256  0.39337142 -0.15291858 -0.84676935
 -1.83831689  0.40348537 -0.10981636  0.777514    0.        ]",[-1.16696    -0.59747034],[-1.8569926   0.27322503],-0.0850183978691
46,"[[ -5.24197885e+01  -3.00311880e+00  -1.84908030e-02  -9.76380298e-02]
 [ -1.05244436e+02   1.19625245e+00   0.00000000e+00   0.00000000e+00]]",-1.74147,[-0.36089739 -0.34503922],"[-0.922062   -0.48238465 -1.19958914  0.34187549 -0.15291854 -0.84676897
 -1.87375548  0.55199875 -0.09189187  1.02138613  0.        ]",[-1.70689178 -1.01191044],[-0.07756604 -0.65866356],-0.113977851976
47,"[[ -5.45068548e+01  -3.00167764e+00  -1.84908030e-02  -9.76380298e-02]
 [ -1.03468153e+02  -7.71654060e-01   0.00000000e+00   0.00000000e+00]]",-1.57326,[-0.36089739 -0.34503922],"[-0.78783973 -0.48208073  1.33918049  0.336217   -0.1529185  -0.84676858
 -1.84085542  0.28280859  0.10496825  0.87927958  0.        ]",[-1.30686915 -1.02597809],[-1.53257006 -0.93646035],-0.10320808913
48,"[[ -5.65953916e+01  -3.00787990e+00  -1.84908030e-02  -9.76380298e-02]
 [ -1.05379148e+02  -3.89452622e-02   0.00000000e+00   0.00000000e+00]]",-1.65776,[-0.36089739 -0.34503922],"[ 1.21891875 -0.48336567 -0.04053517  0.36057672 -0.15291846 -0.8467682
 -1.87624605  0.38303579 -0.10700353  0.76775056  0.        ]",[-1.15833235 -0.59246445],[-2.27885862 -1.45213555],-0.0839058496182
49,"[[ -5.87217684e+01  -3.00713457e+00  -1.84908030e-02  -9.76380298e-02]
 [ -1.07252295e+02   7.11661085e-02   0.00000000e+00   0.00000000e+00]]",-1.68733,[-0.36089739 -0.34503922],"[-0.94359296 -0.48321414 -1.18413884  0.35764818 -0.15291842 -0.84676782
 -1.91093561  0.39809782 -0.08648067  1.02088718  0.        ]",[-1.71053076 -0.95168167],[-1.63448294 -0.96528389],-0.113987367696
