timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[ 0.00072761 -0.09437395 -0.14313435  0.16979281]
 [ 0.00277017 -0.0010968   0.          0.        ]]",-3.83808,[-0.31234133 -0.31957096],"[ 1.20846731  2.48648651  0.02923185  0.50626026 -1.22881037  1.4805925
  0.04319196  0.38447829  2.52663734 -1.45362963  0.        ]",[-1.67511308 -1.87500727],[-2.09929678 -0.5257796 ],-0.395936699458
1,"[[-0.03890003 -0.11526834 -0.14313435  0.16979281]
 [-3.95237084 -2.08141332  0.          0.        ]]",-3.94757,[-0.31234133 -0.31957096],"[ 1.20742208  2.4831982  -0.0292153   0.42664843 -1.2288092   1.4805907
 -0.03694937  0.09977315  2.5197337  -1.54225685  0.        ]",[-1.66884542 -1.7203387 ],[-1.23110118 -1.33350841],-0.400059678811
2,"[[-0.15683885 -0.19619577 -0.14313435  0.16979281]
 [-7.82863137 -5.99827453  0.          0.        ]]",-3.99153,[-0.31234133 -0.31957096],"[ 1.1915194   2.46435509 -0.20227438  0.12042768 -1.22880803  1.4805889
 -0.11549238 -0.43627529  2.46879755 -1.81806354  0.        ]",[-1.65642834 -1.44576478],[-1.36985359 -0.89187769],-0.411140127152
3,"[[ -0.35153773  -0.35038665  -0.14313435   0.16979281]
 [-11.62868241  -9.40943085   0.           0.        ]]",-4.01102,[-0.31234133 -0.31957096],"[ 1.12403027  2.40194165 -0.47984015 -0.44783512 -1.22880685  1.48058711
 -0.19249119 -0.90311435  2.2836122  -2.25277295  0.        ]",[-1.56610477 -1.20397234],[-2.29874837 -0.77766999],-0.422864203582
4,"[[ -0.62149156  -0.56758451  -0.14313435   0.16979281]
 [-15.3544635  -12.3006785    0.           0.        ]]",-3.86765,[-0.31234133 -0.31957096],"[ 0.95029848  2.25777691 -0.83081731 -1.19239185 -1.22880568  1.48058531
 -0.26798509 -1.29879973  1.85650066 -2.71298853  0.        ]",[-1.45921218 -1.00645995],[-1.88973703 -0.48903771],-0.423568657806
5,"[[ -0.96523736  -0.83056315  -0.14313435   0.16979281]
 [-19.00819165 -13.9914751    0.           0.        ]]",-3.58579,[-0.31234133 -0.31957096],"[ 0.61371218  2.00448068 -1.18478734 -1.96138407 -1.22880451  1.48058351
 -0.34201901 -1.53019463  1.16593942 -2.95748278  0.        ]",[-1.34284914 -0.85611582],[-1.85867538 -1.25127673],-0.399823226582
6,"[[ -1.38134431  -1.14731611  -0.14313435   0.16979281]
 [-22.591027   -17.6714492    0.           0.        ]]",-3.02503,[-0.31234133 -0.31957096],"[ 0.08782345  1.608912   -1.42071695 -2.62554164 -1.22880334  1.48058172
 -0.41461643 -2.0338195   0.37070766 -2.72293319  0.        ]",[-1.17225993 -0.63937861],[-0.91588343 -1.01834172],-0.339017952263
7,"[[ -1.86508659  -1.53693195  -0.14313435   0.16979281]
 [-25.77313614 -21.27801447   0.           0.        ]]",-2.29665,[-0.31234133 -0.31957096],"[-0.572651    1.04289423 -1.38368701 -2.96177275 -1.22880216  1.48057992
 -0.47909407 -2.52739418 -0.12211061 -1.93326489  0.        ]",[-1.12711227 -0.55058551],[-2.16671687 -1.7202848 ],-0.237302306115
8,"[[ -2.41521017  -1.99795717  -0.14313435   0.16979281]
 [-29.22813297 -24.81270077   0.           0.        ]]",-1.22328,[-0.31234133 -0.31957096],"[-1.20432425  0.37019893 -0.95166899 -2.61970535 -1.22880099  1.48057812
 -0.54910111 -3.01112634  0.09382498 -1.04324243  0.        ]",[-1.10352373 -0.470999  ],[-0.94097077 -0.18438728],-0.135938858794
9,"[[ -3.03141724  -2.49657337  -0.14313435   0.16979281]
 [-32.38177293 -25.0482859    0.           0.        ]]",-1.6073,[-0.31234133 -0.31957096],"[-1.54445083 -0.20740919 -0.13404691 -1.43610549 -1.22879982  1.48057633
 -0.61300183 -3.04335565  0.76893152 -0.82753129  0.        ]",[-0.92180383 -0.22302824],[-0.72850076 -0.93266653],-0.16261099334
10,"[[ -3.70160691  -3.02959541  -0.14313435   0.16979281]
 [-34.62877226 -23.16256633   0.           0.        ]]",-1.96909,[-0.31234133 -0.31957096],"[-1.34192373 -0.49958577  0.81182643  0.43910622 -1.22879865  1.48057453
 -0.6585316  -2.78527559  1.02794726 -1.3219921   0.        ]",[-0.28759533  0.3531425 ],[ 0.39249794 -0.0882872 ],-0.227650484091
11,"[[ -4.37170102  -3.19160611  -0.14313435   0.16979281]
 [-32.38827971   0.50046839   0.           0.        ]]",-1.91243,[-0.31234133 -0.31957096],"[-0.6334987  -0.50711295  1.41864489  1.05883417 -1.22879747  1.48057273
 -0.61313299  0.45312844  0.89433482 -1.46398883  0.        ]",[-0.49133936  0.01027834],[ 0.32773726 -0.26260242],-0.229116895474
12,"[[ -5.00001232  -3.1374067   -0.14313435   0.16979281]
 [-30.4493745    3.49236286   0.           0.        ]]",-1.88688,[-0.31234133 -0.31957096],"[ 0.21947624 -0.5089765   1.44283145  0.8512615  -1.2287963   1.48057094
 -0.57384535  0.86258366  0.89687741 -1.44883706  0.        ]",[-0.70134652 -0.26079503],[-0.56565757  0.08502253],-0.227895195745
13,"[[ -5.62542217  -3.06487497  -0.14313435   0.16979281]
 [-32.08614321   3.75997408   0.           0.        ]]",-1.91616,[-0.31234133 -0.31957096],"[ 0.92041176 -0.50457424  0.93006606  0.57366144 -1.22879513  1.48056914
 -0.6070103   0.89920699  0.89794852 -1.47351203  0.        ]",[-0.8307575  -0.41994256],[-0.24106809 -0.39852579],-0.230303170708
14,"[[ -6.27034826  -3.00625062  -0.14313435   0.16979281]
 [-32.40540055   2.10801257   0.           0.        ]]",-1.89793,[-0.31234133 -0.31957096],"[ 1.20835216 -0.4952623   0.04709758  0.35034943 -1.22879395  1.48056734
 -0.61347898  0.67312734  0.84956012 -1.49339507  0.        ]",[-0.91333091 -0.49784625],[-1.36083383  0.4359757 ],-0.228424101431
15,"[[ -6.9517427   -2.94718272  -0.14313435   0.16979281]
 [-35.7229632    3.79323851   0.           0.        ]]",-1.95405,[-0.31234133 -0.31957096],"[ 0.91123563 -0.48071165 -0.88629516  0.12714619 -1.22879278  1.48056554
 -0.68070125  0.90375844  0.76821002 -1.46657708  0.        ]",[-1.0612278  -0.70672047],[-0.24186798 -0.15636476],-0.21971304865
16,"[[ -7.66871267  -2.87827148  -0.14313435   0.16979281]
 [-35.97319526   3.10026081   0.           0.        ]]",-1.86454,[-0.31234133 -0.31957096],"[ 0.08215072 -0.45724831 -1.42186565 -0.12993562 -1.22879161  1.48056375
 -0.68577123  0.80892041  0.69221668 -1.36094693  0.        ]",[-1.13987494 -0.76632142],[-1.27672789 -0.16788345],-0.203741797656
17,"[[ -8.42075365  -2.82353625  -0.14313435   0.16979281]
 [-39.22007715   2.37578474   0.           0.        ]]",-1.923,[-0.31234133 -0.31957096],"[-0.91346267 -0.43370266 -1.2164352  -0.33081779 -1.22879044  1.48056195
 -0.75156128  0.70977176  0.71273724 -1.18119056  0.        ]",[-1.18758833 -0.75375903],[-1.10730121 -2.14582195],-0.188003937605
18,"[[ -9.23708963  -2.8161987   -0.14313435   0.16979281]
 [-42.40298811  -1.62861522   0.           0.        ]]",-1.76866,[-0.31234133 -0.31957096],"[-1.52857475 -0.43021976 -0.24710617 -0.35748726 -1.22878926  1.48056015
 -0.81605504  0.16174902  0.8986699  -1.07138364  0.        ]",[-1.10852993 -0.53602213],[-2.55827185  0.7588917 ],-0.194632136172
19,"[[-10.11645108  -2.81827367  -0.14313435   0.16979281]
 [-45.52269965   1.41104922   0.           0.        ]]",-2.12136,[-0.31234133 -0.31957096],"[-1.23552043 -0.43121221  0.96913141 -0.3499519  -1.22878809  1.48055836
 -0.87926815  0.57774255  1.11384454 -1.16506403  0.        ]",[-1.22771502 -0.69525528],[-1.4952316  -1.73064156],-0.222884059024
20,"[[-11.05758873  -2.83003168  -0.14313435   0.16979281]
 [-48.58096186  -2.57352273   0.           0.        ]]",-2.13453,[-0.31234133 -0.31957096],"[-0.08661118 -0.43672103  1.50059868 -0.30715462 -1.22878692  1.48055656
 -0.94123605  0.03243308  1.17347518 -1.42480924  0.        ]",[-1.03237522 -0.42008805],[-1.30473995 -1.26960802],-0.249662898363
21,"[[-12.05928934  -2.92068958  -0.14313435   0.16979281]
 [-51.57917441  -6.47935431   0.           0.        ]]",-2.02732,[-0.31234133 -0.31957096],"[ 1.03473492 -0.47251189  0.74459446  0.02782865 -1.22878575  1.48055476
 -1.0019871  -0.5021003   0.95789594 -1.57453501  0.        ]",[-0.69756806 -0.09110788],[ 0.4409162  -0.60018166],-0.244607559438
22,"[[-13.06311815  -3.0478024   -0.14313435   0.16979281]
 [-48.81267634  -2.83873939   0.           0.        ]]",-1.89142,[-0.31234133 -0.31957096],"[ 1.04159809 -0.50239032 -0.67490866  0.50849223 -1.22878457  1.48055297
 -0.94592976 -0.00386283  0.80721485 -1.42698728  0.        ]",[-0.64681423 -0.09825239],[-0.35633902  0.58166804],-0.218782561612
23,"[[-14.04382998  -3.054805    -0.14313435   0.16979281]
 [-49.25704645   1.13560041   0.           0.        ]]",-2.11993,[-0.31234133 -0.31957096],"[-0.04349962 -0.50333785 -1.4406902   0.53521152 -1.2287834   1.48055117
 -0.95493319  0.5400466   0.83811025 -1.29511316  0.        ]",[-0.76515913 -0.27479133],[-2.34709295 -1.39501667],-0.208822035078
24,"[[-15.05891175  -3.03300902  -0.14313435   0.16979281]
 [-52.24119024   0.93267634   0.           0.        ]]",-2.14278,[-0.31234133 -0.31957096],"[-1.27207756 -0.50014675 -0.86353868  0.45210471 -1.22878223  1.48054937
 -1.01539915  0.5122751   0.91916977 -1.24090068  0.        ]",[-0.80134165 -0.24422503],[-2.2806975  -1.87263387],-0.210906106403
25,"[[-16.13308384  -3.01848007  -0.14313435   0.16979281]
 [-55.16627205   0.53300069   0.           0.        ]]",-1.98177,[-0.31234133 -0.31957096],"[-1.42992715 -0.49762565  0.63661034  0.3968137  -1.22878106  1.48054758
 -1.07466826  0.45757711  1.02412132 -1.29634197  0.        ]",[-0.79318714 -0.19481495],[-0.88924465 -0.3719653 ],-0.225108747869
26,"[[-17.26077686  -3.01006708  -0.14313435   0.16979281]
 [-57.59493799   0.31220166   0.           0.        ]]",-1.90131,[-0.31234133 -0.31957096],"[-0.19700197 -0.49602192  1.50319583  0.36484205 -1.22877988  1.48054578
 -1.12387857  0.42735936  1.02921913 -1.44162203  0.        ]",[-0.75388789 -0.17612046],[-1.17239723  0.78768428],-0.238258920129
