timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
18,"[[ -1.09738976e+01  -3.00401092e+00  -1.97097204e-01  -1.45998977e-01]
 [ -5.69329750e+01   4.90333486e-02   0.00000000e+00   0.00000000e+00]]",-1.75805,[-0.29912439 -0.34859374],"[-0.20520302 -0.50034042  1.50477713  0.34265233 -1.69527406 -1.26097835
 -1.16226868  0.39018453  1.44380475  1.21150375  0.        ]",[-2.23598409 -0.80650675],[-2.03979447 -0.74890324],-0.252929769089
19,"[[ -1.21409737e+01  -3.00338166e+00  -1.97097204e-01  -1.45998977e-01]
 [ -5.97651930e+01   1.87240910e-02   0.00000000e+00   0.00000000e+00]]",-1.81696,[-0.29912439 -0.34859374],"[ 1.08207867 -0.50021097  0.63793548  0.34029699 -1.69527127 -1.26097696
 -1.22155903  0.38603142  1.31220368  1.13733439  0.        ]",[-2.18318629 -0.74766326],[-2.22801686 -1.25425464],-0.233698144443
20,"[[ -1.33641316e+01  -3.00340765e+00  -1.97097204e-01  -1.45998977e-01]
 [ -6.25413453e+01  -1.12488177e-02   0.00000000e+00   0.00000000e+00]]",-2.04628,[-0.29912439 -0.34859374],"[ 0.78865717 -0.50021605 -1.02828625  0.34039411 -1.69526847 -1.26097557
 -1.2796755   0.3819244   1.19575711  1.24877     0.        ]",[-2.0793469  -0.68702877],[-2.43500925 -1.51435877],-0.229159024593
21,"[[ -1.46422611e+01  -3.00364638e+00  -1.97097204e-01  -1.45998977e-01]
 [ -6.52625392e+01  -1.08144820e-02   0.00000000e+00   0.00000000e+00]]",-2.01524,[-0.29912439 -0.34859374],"[-0.84324081 -0.50026486 -1.26354616  0.34128743 -1.69526568 -1.26097418
 -1.33664127  0.38198372  1.25852648  1.41045014  0.        ]",[-2.00894976 -0.61395299],[-3.38992642 -0.66125989],-0.247765003595
22,"[[ -1.59742740e+01  -3.00345932e+00  -1.97097204e-01  -1.45998977e-01]
 [ -6.79298603e+01   1.83873203e-02   0.00000000e+00   0.00000000e+00]]",-2.09709,[-0.29912439 -0.34859374],"[-1.50701121 -0.50022615  0.4171844   0.34058714 -1.69526288 -1.26097279
 -1.39247906  0.38598472  1.42344807  1.38618058  0.        ]",[-2.13069105 -0.70356333],[-1.83165575 -1.43848745],-0.262728967858
23,"[[ -1.73591035e+01  -3.00346701e+00  -1.97097204e-01  -1.45998977e-01]
 [ -7.05443811e+01  -9.81460704e-03   0.00000000e+00   0.00000000e+00]]",-1.70998,[-0.29912439 -0.34859374],"[-0.06449596 -0.50022746  1.50036045  0.3406158  -1.69526009 -1.2609714
 -1.44721131  0.38212035  1.43691156  1.19888635  0.        ]",[-2.21539259 -0.74311274],[-2.41955169 -0.68692382],-0.251357507728
24,"[[ -1.87957041e+01  -3.00334729e+00  -1.97097204e-01  -1.45998977e-01]
 [ -7.31071409e+01   1.32298259e-02   0.00000000e+00   0.00000000e+00]]",-1.98256,[-0.29912439 -0.34859374],"[ 1.20310518 -0.50020257  0.10807539  0.34016754 -1.69525729 -1.26097001
 -1.50085975  0.38527767  1.26451796  1.15306662  0.        ]",[-2.14297104 -0.67167872],[-1.3471065 -2.1174208],-0.229589171524
25,"[[ -2.02830510e+01  -3.00342237e+00  -1.97097204e-01  -1.45998977e-01]
 [ -7.56191701e+01  -1.18669382e-02   0.00000000e+00   0.00000000e+00]]",-2.1957,[-0.29912439 -0.34859374],"[ 0.01365077 -0.50021775 -1.43402582  0.3404484  -1.6952545  -1.26096862
 -1.55344597  0.38183877  1.20236148  1.34049823  0.        ]",[-2.04320812 -0.61124086],[-1.73714521 -1.4002627 ],-0.23676297518
26,"[[ -2.18201394e+01  -3.00366143e+00  -1.97097204e-01  -1.45998977e-01]
 [ -7.80814697e+01  -1.05252748e-02   0.00000000e+00   0.00000000e+00]]",-2.09394,[-0.29912439 -0.34859374],"[-1.53553695 -0.50026662 -0.22266841  0.34134297 -1.6952517  -1.26096723
 -1.60499089  0.38202241  1.37462554  1.42108046  0.        ]",[-2.05625367 -0.60534263],[-2.19253651  0.4018301 ],-0.260255395607
27,"[[-23.40598356  -2.98786914  -0.1970972   -0.14599898]
 [-80.49487472   1.58455074   0.           0.        ]]",-1.85876,[-0.29912439 -0.34859374],"[-0.38969782 -0.49683909  1.48720226  0.28230297 -1.69524891 -1.26096584
 -1.655512    0.60057715  1.46456123  1.23365473  0.        ]",[-2.24766135 -0.77315164],[-0.95907108 -0.66827499],-0.256646551784
28,"[[-25.03799213  -2.98299729  -0.1970972   -0.14599898]
 [-82.69868782  -1.08839157   0.           0.        ]]",-1.7727,[-0.29912439 -0.34859374],"[ 1.19891539 -0.4957072   0.1682904   0.26411772 -1.69524611 -1.26096445
 -1.70164515  0.23433413  1.27358995  1.13219931  0.        ]",[-2.12161708 -0.62033868],[-3.18227773 -0.11065217],-0.229164224663
29,"[[-26.71526602  -3.00480963  -0.1970972   -0.14599898]
 [-85.02092864  -0.53558767   0.           0.        ]]",-2.10746,[-0.29912439 -0.34859374],"[-0.19147241 -0.50050063 -1.44781961  0.34564042 -1.69524332 -1.26096306
 -1.7502573   0.31007845  1.20924584  1.35971265  0.        ]",[-2.01650906 -0.54639107],[-1.70100738 -0.01033718],-0.238935926675
30,"[[ -2.84385221e+01  -3.00746954e+00  -1.97097204e-01  -1.45998977e-01]
 [ -8.72970925e+01   8.66318338e-02   0.00000000e+00   0.00000000e+00]]",-2.12305,[-0.29912439 -0.34859374],"[-1.53710683 -0.50103682  0.26994135  0.3555991  -1.69524052 -1.26096167
 -1.7979046   0.39533399  1.41325852  1.39245623  0.        ]",[-2.0796771  -0.60780233],[-1.86251079 -2.06357675],-0.2621251954
31,"[[ -3.02068494e+01  -3.00591317e+00  -1.97097204e-01  -1.45998977e-01]
 [ -8.95282031e+01   6.38017224e-02   0.00000000e+00   0.00000000e+00]]",-1.69225,[-0.29912439 -0.34859374],"[ 0.31321438 -0.50072394  1.40957679  0.34977136 -1.69523773 -1.26096028
 -1.84460846  0.39220565  1.40896742  1.16932005  0.        ]",[-2.19162297 -0.65266305],[-2.39456686 -0.35273368],-0.246382211487
32,"[[ -3.20193557e+01  -3.00425033e+00  -1.97097204e-01  -1.45998977e-01]
 [ -9.17151427e+01   8.26864124e-02   0.00000000e+00   0.00000000e+00]]",-2.07528,[-0.29912439 -0.34859374],"[ 0.96132306 -0.5003857  -0.80928072  0.34354629 -1.69523493 -1.26095889
 -1.89038735  0.39479301  1.20471885  1.22252882  0.        ]",[-2.09751058 -0.58998775],[-1.13628252 -0.75397207],-0.228161512294
33,"[[ -3.38751666e+01  -3.00331547e+00  -1.97097204e-01  -1.45998977e-01]
 [ -9.38587956e+01   2.28489330e-02   0.00000000e+00   0.00000000e+00]]",-2.13582,[-0.29912439 -0.34859374],"[-1.24659011 -0.50019363 -0.90252427  0.34004709 -1.69523214 -1.2609575
 -1.93525977  0.38659396  1.30667671  1.4293044   0.        ]",[-2.0186584  -0.53584838],[-1.72846912  0.01357395],-0.254019385128
34,"[[ -3.57734246e+01  -3.00211193e+00  -1.97097204e-01  -1.45998977e-01]
 [ -9.59600045e+01   9.02148119e-02   0.00000000e+00   0.00000000e+00]]",-1.78008,[-0.29912439 -0.34859374],"[-0.65495023 -0.49994453  1.41311243  0.33554292 -1.69522934 -1.26095611
 -1.97924337  0.39582416  1.46036716  1.25806888  0.        ]",[-2.15553975 -0.64412218],[-2.57293447 -0.0736528 ],-0.257796798439
35,"[[ -3.77132895e+01  -3.00096730e+00  -1.97097204e-01  -1.45998977e-01]
 [ -9.80196223e+01   3.35367611e-02   0.00000000e+00   0.00000000e+00]]",-1.87801,[-0.29912439 -0.34859374],"[ 1.20496923 -0.49970562  0.00766749  0.33125992 -1.69522655 -1.26095472
 -2.02235598  0.388058    1.25676509  1.15577293  0.        ]",[-2.15544415 -0.59570062],[-1.92441327 -0.51503341],-0.228944405271
36,"[[ -3.96939377e+01  -3.00102603e+00  -1.97097204e-01  -1.45998977e-01]
 [ -1.00038474e+02  -2.05921764e-02   0.00000000e+00   0.00000000e+00]]",-2.19534,[-0.29912439 -0.34859374],"[-0.74322435 -0.49971765 -1.31715792  0.33147951 -1.69522375 -1.26095333
 -2.06461488  0.38064112  1.24718347  1.40466548  0.        ]",[-2.01559234 -0.51480514],[-1.79897649 -0.92962591],-0.246194985275
37,"[[ -4.17145620e+01  -3.00188915e+00  -1.97097204e-01  -1.45998977e-01]
 [ -1.02017363e+02  -4.92408310e-02   0.00000000e+00   0.00000000e+00]]",-1.90795,[-0.29912439 -0.34859374],"[-1.06131616 -0.49989744  1.16081366  0.33470882 -1.69522096 -1.26095194
 -2.10603689  0.37671553  1.46062717  1.30865425  0.        ]",[-2.11404467 -0.60792381],[-1.4845608   0.03788454],-0.26122746697
38,"[[ -43.77437095   -3.00122665   -0.1970972    -0.14599898]
 [-103.95706       0.11150181    0.            0.        ]]",-1.86475,[-0.29912439 -0.34859374],"[ 1.1753764  -0.49975907  0.33340067  0.33222981 -1.69521816 -1.26095055
 -2.14663811  0.39874015  1.28420657  1.1423235   0.        ]",[-2.17991686 -0.59078425],[-2.06352038 -1.29934255],-0.230992379112
39,"[[ -4.58725887e+01  -3.00121273e+00  -1.97097204e-01  -1.45998977e-01]
 [ -1.05858376e+02  -5.32106541e-02   0.00000000e+00   0.00000000e+00]]",-1.93853,[-0.29912439 -0.34859374],"[-0.60884414 -0.49975589 -1.3732002   0.33217756 -1.69521537 -1.26094916
 -2.18643553  0.3761712   1.23615128  1.39491975  0.        ]",[-2.01118326 -0.49045956],[-3.18624514  0.75451329],-0.244344210497
40,"[[ -48.00845237   -2.97222072   -0.1970972    -0.14599898]
 [-107.72170886    2.94270992    0.            0.        ]]",-1.90078,[-0.29912439 -0.34859374],"[-1.04993403 -0.49307651  1.17089387  0.22394073 -1.69521257 -1.26094777
 -2.22543749  0.78666942  1.47751049  1.32739508  0.        ]",[-2.22116709 -0.72578573],[-2.50481379 -0.53819822],-0.264317069536
41,"[[ -50.18121235   -2.93523921   -0.1970972    -0.14599898]
 [-109.54825353    0.76307349    0.            0.        ]]",-1.80441,[-0.29912439 -0.34859374],"[ 1.20021041 -0.48276165  0.15287981  0.08666547 -1.69520978 -1.26094638
 -2.26366898  0.48801699  1.28272682  1.09041912  0.        ]",[-2.15779424 -0.61548787],[-2.04846868  0.16904493],-0.227420385776
42,"[[ -52.39014096   -2.91330295   -0.1970972    -0.14599898]
 [-111.33861353    1.42858703    0.            0.        ]]",-2.19571,[-0.29912439 -0.34859374],"[-0.90133233 -0.47569753 -1.22718019  0.00572645 -1.69520698 -1.26094499
 -2.30114264  0.57920486  1.19330151  1.44400018  0.        ]",[-2.05749512 -0.62488776],[-1.14219191 -1.06690124],-0.244064189698
43,"[[ -54.63452478   -2.92461875   -0.1970972    -0.14599898]
 [-113.09406507   -2.54695446    0.            0.        ]]",-1.9499,[-0.29912439 -0.34859374],"[-0.63997491 -0.47942881  1.41894223  0.04742984 -1.69520419 -1.2609436
 -2.33788518  0.03447874  1.51669366  1.29189506  0.        ]",[-2.118469   -0.59758478],[-2.49990118 -1.62150969],-0.266161170798
44,"[[ -56.91367654   -3.01467259   -0.1970972    -0.14599898]
 [-114.81536552   -5.00493855    0.            0.        ]]",-1.97722,[-0.29912439 -0.34859374],"[ 1.11417029 -0.50243333 -0.49845514  0.3825844  -1.6952014  -1.26094221
 -2.37391246 -0.30231264  1.22339628  1.20207043  0.        ]",[-2.03903913 -0.37795609],[-2.35036175 -1.21684089],-0.228639279385
45,"[[ -59.22690361   -3.04852331   -0.1970972    -0.14599898]
 [-116.50168229    0.1880322     0.            0.        ]]",-2.27449,[-0.29912439 -0.34859374],"[-1.41011711 -0.50798255 -0.63133584  0.50971667 -1.6951986  -1.26094082
 -2.40920704  0.40922521  1.35798775  1.39395613  0.        ]",[-2.01888847 -0.42825955],[-0.18446034 -0.08967974],-0.256542430373
46,"[[ -61.54112378   -3.0343714    -0.1970972    -0.14599898]
 [-114.92559025    0.88292904    0.            0.        ]]",-1.65058,[-0.29912439 -0.34859374],"[ 0.20628782 -0.50586914  1.44759194  0.45650899 -1.69519581 -1.26093943
 -2.37620629  0.50443936  1.39306749  1.18122473  0.        ]",[-2.19681072 -0.56946653],[-1.95876321  0.50728293],-0.245410951418
47,"[[ -63.85653072   -2.99666828   -0.1970972    -0.14599898]
 [-116.60943869    2.88112551    0.            0.        ]]",-2.02618,[-0.29912439 -0.34859374],"[ 0.5416593  -0.49878889 -1.23315596  0.31517917 -1.69519301 -1.26093804
 -2.41144904  0.77823081  1.1875051   1.27787658  0.        ]",[-2.13093042 -0.58985353],[-2.16741834 -0.49298704],-0.230498961907
48,"[[ -66.20528019   -2.9591085    -0.1970972    -0.14599898]
 [-118.26004911    0.88193451    0.            0.        ]]",-2.06881,[-0.29912439 -0.34859374],"[-1.51873864 -0.48964693  0.36785118  0.17515769 -1.69519022 -1.26093665
 -2.44599564  0.50430224  1.42278557  1.43044002  0.        ]",[-2.1030376  -0.59713173],[-2.610976   -1.50689448],-0.265888969227
49,"[[ -68.58671914   -2.98126265   -0.1970972    -0.14599898]
 [-119.8785707    -3.08430745    0.            0.        ]]",-1.90095,[-0.29912439 -0.34859374],"[ 1.01690166 -0.49529028  0.77288897  0.25764304 -1.69518742 -1.26093526
 -2.47987014 -0.0391507   1.33769787  1.12057483  0.        ]",[-2.13604331 -0.47442839],[-1.52233455 -1.89343235],-0.235409747122
