timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[-0.09288692  0.0538769   0.05150457 -0.03094309]
 [ 0.00287516  0.0036602   0.          0.        ]]",-3.47042,[-0.37849119 -0.43457115],"[ 1.22484486  2.54156748 -0.11437421  1.12355088  0.45000675 -0.26269692
  0.11980924  0.39184428  1.05840911  0.20058273  0.        ]",[-0.07142566 -0.99474365],[-1.62656408 -0.77443421],-0.158933544406
1,"[[-0.13250854  0.02319821  0.05150457 -0.03094309]
 [-3.95187265 -3.06131996  0.          0.        ]]",-3.54278,[-0.37849119 -0.43457115],"[ 1.21868359  2.54335857 -0.172126    0.99867437  0.45000666 -0.26269687
  0.05193486 -0.02670973  1.05049352  0.10131228  0.        ]",[ 0.11821917 -0.68694234],[-0.55052908 -0.68367093],-0.157067587265
2,"[[-0.23260221 -0.06457266  0.05150457 -0.03094309]
 [-6.05051515 -5.70695069  0.          0.        ]]",-3.52137,[-0.37849119 -0.43457115],"[ 1.19356772  2.5406001  -0.31646163  0.64131876  0.45000657 -0.26269682
  0.01591636 -0.38799732  1.00398    -0.1549265   0.        ]",[ 0.32991561 -0.44180495],[-0.2014262 -0.1251594],-0.152927105132
3,"[[-0.36040549 -0.18254755  0.05150457 -0.03094309]
 [-6.72757135 -6.08926089  0.          0.        ]]",-3.49442,[-0.37849119 -0.43457115],"[ 1.14196968  2.51853742 -0.49564393  0.16467222  0.45000648 -0.26269678
  0.00429621 -0.44020557  0.88943002 -0.46905278  0.        ]",[ 0.6688289  -0.22557563],[ 0.05774446  0.12596735],-0.149346750863
4,"[[-0.49133332 -0.29811976  0.05150457 -0.03094309]
 [-6.36641753 -5.4700209   0.          0.        ]]",-3.3655,[-0.37849119 -0.43457115],"[ 1.0672341   2.47679719 -0.67043246 -0.29234127  0.45000639 -0.26269673
  0.01049461 -0.35564199  0.71740674 -0.75196586  0.        ]",[ 0.84853268 -0.05336595],[ 0.77044289  0.62109214],-0.14807040967
5,"[[-0.58682893 -0.38177059  0.05150457 -0.03094309]
 [-3.19368086 -2.90361359  0.          0.        ]]",-3.32627,[-0.37849119 -0.43457115],"[ 0.99947509  2.43446502 -0.79060971 -0.61350986  0.4500063  -0.26269668
  0.06494753 -0.00517293  0.56141784 -0.9288808   0.        ]",[ 1.11086762  0.0147441 ],[ 1.31756208 -0.30161106],-0.148638938475
6,"[[-0.61037299 -0.45126336  0.05150457 -0.03094309]
 [ 0.82590029 -4.04186389  0.          0.        ]]",-3.16226,[-0.37849119 -0.43457115],"[ 0.98113093  2.39179061 -0.81914219 -0.87234299  0.45000621 -0.26269664
  0.13393465 -0.1606126   0.48351925 -0.99147716  0.        ]",[ 1.04024601  0.07287109],[ 0.74659538  1.13320526],-0.14850179902
7,"[[ -5.64399540e-01  -4.91580620e-01   5.15045730e-02  -3.09430851e-02]
 [  3.76168440e+00  -3.31107209e-03   0.00000000e+00   0.00000000e+00]]",-3.28116,[-0.37849119 -0.43457115],"[ 1.01635634  2.36399407 -0.7630084  -1.01865618  0.45000612 -0.26269659
  0.18432082  0.39089302  0.50753836 -0.95625522  0.        ]",[ 1.07480478 -0.14584571],[ 0.30626885 -0.39179128],-0.146925965209
8,"[[-0.47775008 -0.50721499  0.05150457 -0.03094309]
 [ 4.89947596 -1.55494974  0.          0.        ]]",-3.28946,[-0.37849119 -0.43457115],"[ 1.07598129  2.35262561 -0.65279911 -1.07456579  0.45000603 -0.26269654
  0.20384844  0.17900083  0.59286716 -0.85734975  0.        ]",[ 0.84170705 -0.2178556 ],[ 1.55987721  0.14974401],-0.14494942665
9,"[[-0.34104212 -0.53206923  0.05150457 -0.03094309]
 [ 8.7584757  -0.93252237  0.          0.        ]]",-3.33946,[-0.37849119 -0.43457115],"[ 1.15116632  2.33388807 -0.46896663 -1.16244534  0.45000594 -0.2626965
  0.27007955  0.26399963  0.71174291 -0.6877497   0.        ]",[ 0.51068181 -0.53313345],[ -1.70809497e-04   3.87858365e-01],-0.142811134066
