timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[-0.00422406  0.0855219  -0.00250432 -0.00069758]
 [-0.00154378 -0.0032476   0.          0.        ]]",-3.99885,[-0.37229386 -0.40866417],"[  1.23036082e+00   2.54400037e+00   1.73045969e-02   1.25017476e+00
  -1.58006767e-02  -1.31453062e-03   1.15786714e-01   3.90640281e-01
   1.47724045e+00   1.32662673e-01   0.00000000e+00]",[-0.79576331 -1.35225415],[-0.49819582 -0.5828207 ],-0.212339864527
1,"[[ -2.40193040e-02   6.23110662e-02  -2.50432219e-03  -6.97584532e-04]
 [ -1.97142383e+00  -2.31015046e+00   0.00000000e+00   0.00000000e+00]]",-4.06191,[-0.37229386 -0.40866417],"[  1.22997381e+00   2.54660350e+00  -1.17380045e-02   1.15603465e+00
  -1.58006739e-02  -1.31453039e-03   8.17553731e-02   7.55624107e-02
   1.47921838e+00   7.56527558e-02   0.00000000e+00]",[-0.87888461 -1.2230916 ],[-0.46922495 -1.42537824],-0.212409614768
2,"[[ -8.16650223e-02  -2.31538177e-02  -2.50432219e-03  -6.97584532e-04]
 [ -3.78710881e+00  -6.22329827e+00   0.00000000e+00   0.00000000e+00]]",-3.98032,[-0.37229386 -0.40866417],"[  1.22576439e+00   2.54914367e+00  -9.61929960e-02   8.08617287e-01
  -1.58006711e-02  -1.31453016e-03   5.03878809e-02  -4.58897119e-01
   1.47279081e+00  -1.07123119e-01   0.00000000e+00]",[-1.13160992 -1.17223203],[-1.42797036 -1.06985925],-0.212416007907
3,"[[ -1.96331730e-01  -1.86096210e-01  -2.50432219e-03  -6.97584532e-04]
 [ -7.66668857e+00  -1.00581603e+01   0.00000000e+00   0.00000000e+00]]",-4.00598,[-0.37229386 -0.40866417],"[  1.20381103e+00   2.52329246e+00  -2.62731808e-01   1.50275842e-01
  -1.58006684e-02  -1.31452993e-03  -1.66351277e-02  -9.82664164e-01
   1.40341190e+00  -4.55126757e-01   0.00000000e+00]",[-1.33634567 -1.13251054],[-1.88915001 -1.73635279],-0.211293382835
4,"[[ -3.87824560e-01  -4.24973809e-01  -2.50432219e-03  -6.97584532e-04]
 [ -1.14700818e+01  -1.38170555e+01   0.00000000e+00   0.00000000e+00]]",-3.88275,[-0.37229386 -0.40866417],"[  1.12769454e+00   2.41428265e+00  -5.31402025e-01  -7.74053566e-01
  -1.58006656e-02  -1.31452970e-03  -8.23419499e-02  -1.49605512e+00
   1.15526996e+00  -9.41495138e-01   0.00000000e+00]",[-1.36837471 -0.87443411],[-0.72026305 -0.51605224],-0.20694981945
5,"[[ -6.43544936e-01  -7.19059137e-01  -2.50432219e-03  -6.97584532e-04]
 [ -1.40934381e+01  -1.55855458e+01   0.00000000e+00   0.00000000e+00]]",-3.61181,[-0.37229386 -0.40866417],"[  9.53824361e-01   2.17306971e+00  -8.56941189e-01  -1.77609150e+00
  -1.58006628e-02  -1.31452946e-03  -1.27662635e-01  -1.73759514e+00
   6.46635092e-01  -1.36644773e+00   0.00000000e+00]",[-0.72628546 -0.48465276],[-1.29956963 -0.37591213],-0.197334573618
6,"[[ -9.62332560e-01  -1.04258899e+00  -2.50432219e-03  -6.97584532e-04]
 [ -1.77733735e+01  -1.67634471e+01   0.00000000e+00   0.00000000e+00]]",-3.22652,[-0.37229386 -0.40866417],"[  6.38096609e-01   1.79527907e+00  -1.18047345e+00  -2.60997393e+00
  -1.58006600e-02  -1.31452923e-03  -1.91236619e-01  -1.89847186e+00
  -6.69534199e-02  -1.48749149e+00   0.00000000e+00]",[-0.15349579 -0.1717326 ],[-0.14922925  0.62357085],-0.18164637663
7,"[[ -1.32023598e+00  -1.34974168e+00  -2.50432219e-03  -6.97584532e-04]
 [ -1.80160771e+01  -1.39611324e+01   0.00000000e+00   0.00000000e+00]]",-2.91111,[-0.37229386 -0.40866417],"[  1.90619251e-01   1.36230941e+00  -1.39799805e+00  -3.06529304e+00
  -1.58006572e-02  -1.31452900e-03  -1.95429496e-01  -1.51572981e+00
  -7.20355210e-01  -1.18963141e+00   0.00000000e+00]",[-0.27031356 -0.82249361],[-0.8781263 -1.000726 ],-0.162353609544
8,"[[ -1.71187505e+00  -1.66589706e+00  -2.50432219e-03  -6.97584532e-04]
 [ -2.11378202e+01  -1.76420812e+01   0.00000000e+00   0.00000000e+00]]",-2.52306,[-0.37229386 -0.40866417],"[ -3.46581856e-01   8.84497780e-01  -1.42923840e+00  -3.14587357e+00
  -1.58006544e-02  -1.31452877e-03  -2.49360240e-01  -2.01847321e+00
  -1.09182867e+00  -5.63378336e-01   0.00000000e+00]",[-0.5195784  -1.67311108],[-1.37417954 -1.78493934],-0.138959447034
9,"[[ -2.17019191e+00  -2.05493661e+00  -2.50432219e-03  -6.97584532e-04]
 [ -2.46824083e+01  -2.12498290e+01   0.00000000e+00   0.00000000e+00]]",-2.3546,[-0.37229386 -0.40866417],"[ -9.32136518e-01   3.21113551e-01  -1.18802770e+00  -2.69684576e+00
  -1.58006516e-02  -1.31452854e-03  -3.10595992e-01  -2.51121711e+00
  -9.90134884e-01   1.84731484e-01   0.00000000e+00]",[-0.82936686 -2.49792337],[-1.49054865 -1.87559195],-0.106522706814
10,"[[ -2.69871246e+00  -2.51541523e+00  -2.50432219e-03  -6.97584532e-04]
 [ -2.81580931e+01  -2.47863437e+01   0.00000000e+00   0.00000000e+00]]",-2.0869,[-0.37229386 -0.40866417],"[ -1.40134258e+00  -2.03244612e-01  -6.05305711e-01  -1.48070853e+00
  -1.58006488e-02  -1.31452830e-03  -3.70641374e-01  -2.99422949e+00
  -4.42595823e-01   5.16321671e-01   0.00000000e+00]",[-1.39712703 -2.04555655],[-1.70970374 -3.08970217],-0.0645609735469
11,"[[ -3.29604655e+00  -3.04593109e+00  -2.50432219e-03  -6.97584532e-04]
 [ -3.15631287e+01  -2.30817958e+01   0.00000000e+00   0.00000000e+00]]",-2.3001,[-0.37229386 -0.40866417],"[ -1.51827032e+00  -4.84798588e-01   2.49238703e-01   5.14312206e-01
  -1.58006460e-02  -1.31452807e-03  -4.29466225e-01  -2.76141823e+00
  -6.61426223e-02   1.36169680e-01   0.00000000e+00]",[-0.73729044  0.19933462],[-0.38662304  0.79664582],-0.016580670589
12,"[[ -3.93638626e+00  -3.20207949e+00  -2.50432219e-03  -6.97584532e-04]
 [ -3.24680418e+01   8.64758644e-01   0.00000000e+00   0.00000000e+00]]",-2.32813,[-0.37229386 -0.40866417],"[-1.12056047 -0.48897008  1.07076003  1.14862778 -0.01580064 -0.00131453
 -0.44509929  0.50919678 -0.14198094 -0.04535635  0.        ]",[-0.51311499 -0.40577063],[-0.31358547  0.58360114],-0.0122924809684
13,"[[ -4.59175352e+00  -3.13871503e+00  -2.50432219e-03  -6.97584532e-04]
 [ -3.30667283e+01   4.51396460e+00   0.00000000e+00   0.00000000e+00]]",-2.37497,[-0.37229386 -0.40866417],"[ -3.18558190e-01  -4.91744592e-01   1.48016137e+00   8.91072791e-01
  -1.58006405e-02  -1.31452761e-03  -4.55442023e-01   1.00760423e+00
  -1.39830372e-01  -2.39334475e-02   0.00000000e+00]",[-1.03003216 -1.20476508],[-1.12566303 -0.44759569],-0.0100323580344
14,"[[ -5.28624574e+00  -3.06711435e+00  -2.50432219e-03  -6.97584532e-04]
 [ -3.63714701e+01   2.65237874e+00   0.00000000e+00   0.00000000e+00]]",-2.39044,[-0.37229386 -0.40866417],"[ 0.59837419 -0.4875352   1.25577972  0.60015097 -0.01580064 -0.00131453
 -0.51253421  0.753349   -0.13909194 -0.04688758  0.        ]",[-1.02238715 -1.19124389],[-0.89743341 -0.27530831],-0.0125806552596
15,"[[ -6.04210122e+00  -3.02552683e+00  -2.50432219e-03  -6.97584532e-04]
 [ -3.92046364e+01   1.51023846e+00   0.00000000e+00   0.00000000e+00]]",-2.36317,[-0.37229386 -0.40866417],"[ 1.19038833 -0.48151965  0.37383471  0.43179264 -0.01580063 -0.00131453
 -0.56147951  0.59735556 -0.19784797 -0.06387331  0.        ]",[-0.87602741 -1.02293515],[-0.33237923 -1.21819578],-0.0143052939466
16,"[[ -6.83161085e+00  -3.00874900e+00  -2.50432219e-03  -6.97584532e-04]
 [ -3.97445234e+01   3.96773964e-01   0.00000000e+00   0.00000000e+00]]",-2.31791,[-0.37229386 -0.40866417],"[ 1.02761572 -0.47835254 -0.74147557  0.36408528 -0.01580063 -0.00131453
 -0.5708064   0.44527868 -0.27063478 -0.00582123  0.        ]",[-0.41956607 -0.64524275],[-0.44183986  0.07808657],-0.0146315561621
17,"[[ -7.63615874e+00  -2.99778108e+00  -2.50432219e-03  -6.97584532e-04]
 [ -4.07070556e+01   6.99031392e-01   0.00000000e+00   0.00000000e+00]]",-2.2894,[-0.37229386 -0.40866417],"[  1.46596513e-01  -4.76052720e-01  -1.40914402e+00   3.19904730e-01
  -1.58006293e-02  -1.31452668e-03  -5.87434851e-01   4.86560847e-01
  -2.86094693e-01   1.04898507e-01   0.00000000e+00]",[-0.43503198 -0.68292457],[-1.66593073 -0.86916038],-0.0159529077866
18,"[[ -8.48194054e+00  -3.00916417e+00  -2.50432219e-03  -6.97584532e-04]
 [ -4.38605709e+01  -5.06966903e-01   0.00000000e+00   0.00000000e+00]]",-2.26831,[-0.37229386 -0.40866417],"[-0.96441921 -0.47843582 -1.16389269  0.36575886 -0.01580063 -0.00131453
 -0.64191445  0.32184571 -0.20844872  0.1990554   0.        ]",[-0.71256971 -0.74204499],[-0.56589143 -0.6489893 ],-0.0176757766669
19,"[[ -9.37291988e+00  -3.01113773e+00  -2.50432219e-03  -6.97584532e-04]
 [ -4.52327937e+01   1.19605389e-01   0.00000000e+00   0.00000000e+00]]",-2.28589,[-0.37229386 -0.40866417],"[ -1.53286982e+00  -4.78829051e-01  -5.25534252e-02   3.73716051e-01
  -1.58006237e-02  -1.31452622e-03  -6.65620640e-01   4.07422791e-01
  -8.69884593e-02   1.85574255e-01   0.00000000e+00]",[-1.07080734 -1.06321263],[-1.77181274 -1.54173475],-0.0188422403619
20,"[[ -1.03083162e+01  -3.00836786e+00  -2.50432219e-03  -6.97584532e-04]
 [ -4.82966278e+01   1.31002821e-01   0.00000000e+00   0.00000000e+00]]",-2.43087,[-0.37229386 -0.40866417],"[-1.02929541 -0.47827525  1.1577267   0.3625486  -0.01580062 -0.00131453
 -0.7185509   0.40897937 -0.01939417  0.07972127  0.        ]",[-0.91638577 -1.06048512],[ 0.30679911 -2.4463273 ],-0.0197484691745
