timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
10,[-0.38557306 -0.40261194],-1.96754,"[[ -3.36448929e+00  -3.24761758e+00  -2.55097864e-02  -9.72801041e-02]
 [ -3.17297504e+01  -4.37675266e-01   0.00000000e+00   0.00000000e+00]]","[-1.50426053 -0.48530942  0.34996361  1.33421341 -0.22803654 -0.8387734
 -0.46762532  0.33067453  0.08361181  0.75453802  0.        ]",[-1.79986584 -0.69996095],[-1.81109271 -0.24729549],-0.0881338903236
11,[-0.38557306 -0.40261194],-2.01292,"[[ -4.03250431e+00  -3.18542496e+00  -2.55097864e-02  -9.72801041e-02]
 [ -3.50607580e+01   4.51835443e+00   0.00000000e+00   0.00000000e+00]]","[-1.02532179 -0.49238798  1.16768744  1.08367539 -0.22803649 -0.83877311
 -0.52664389  1.0085141   0.0535399   0.78860729  0.        ]",[-2.00007963 -1.52775908],[-1.40901032 -1.75876205],-0.0906536863529
12,[-0.38557306 -0.40261194],-2.05289,"[[ -4.76648113e+00  -3.10419848e+00  -2.55097864e-02  -9.72801041e-02]
 [ -3.83260389e+01   3.33119717e+00   0.00000000e+00   0.00000000e+00]]","[-0.08174409 -0.49278537  1.49221432  0.75557972 -0.22803644 -0.83877281
 -0.58449791  0.84614539  0.06404404  0.79556408  0.        ]",[-1.74204147 -1.50492883],[-2.09063301 -0.68369927],-0.0918560511166
13,[-0.38557306 -0.40261194],-2.13387,"[[ -5.56511456e+00  -3.05287697e+00  -2.55097864e-02  -9.72801041e-02]
 [ -4.15266307e+01   1.86424131e+00   0.00000000e+00   0.00000000e+00]]","[ 0.88427906 -0.48786795  0.9918087   0.54865502 -0.22803639 -0.83877252
 -0.64120575  0.64550851  0.03062028  0.76590777  0.        ]",[-1.32085598 -1.12436152],[-1.33361386 -1.0889894 ],-0.0872184831005
14,[-0.38557306 -0.40261194],-2.25023,"[[ -6.42712382e+00  -3.02625191e+00  -2.55097864e-02  -9.72801041e-02]
 [ -4.46638391e+01   8.98455361e-01   0.00000000e+00   0.00000000e+00]]","[ 1.21123202 -0.48374413 -0.18554629  0.44164166 -0.22803634 -0.83877222
 -0.69679054  0.51341706 -0.04863906  0.78639805  0.        ]",[-1.18489635 -0.8239032 ],[-1.00282417  0.02331531],-0.0872820572216
15,[-0.38557306 -0.40261194],-2.31757,"[[ -7.35125368e+00  -3.00752535e+00  -2.55097864e-02  -9.72801041e-02]
 [ -4.77388960e+01   9.74004600e-01   0.00000000e+00   0.00000000e+00]]","[ 0.50940245 -0.48020201 -1.26219583  0.36656743 -0.22803629 -0.83877192
 -0.75127411  0.52374986 -0.09709816  0.88805648  0.        ]",[-1.33882177 -0.96407837],[-0.99966489 -0.07130847],-0.0984424590478
16,[-0.38557306 -0.40261194],-2.22422,"[[ -8.33626064e+00  -2.99105854e+00  -2.55097864e-02  -9.72801041e-02]
 [ -5.07517609e+01   6.73737525e-01   0.00000000e+00   0.00000000e+00]]","[-0.79742785 -0.47665058 -1.2764002   0.30070809 -0.22803624 -0.83877163
 -0.80465574  0.48268196 -0.04525605  1.01141446  0.        ]",[-1.64239562 -1.21422267],[-1.19178012 -1.35354137],-0.113676417809
17,[-0.38557306 -0.40261194],-2.03041,"[[ -9.38094173e+00  -3.00669788e+00  -2.55097864e-02  -9.72801041e-02]
 [ -5.37064746e+01  -1.15497803e+00   0.00000000e+00   0.00000000e+00]]","[-1.53712136 -0.48003305 -0.0391869   0.36325415 -0.22803619 -0.83877133
 -0.85700702  0.23256691  0.09994991  1.01888962  0.        ]",[-1.82056844 -1.36073804],[-2.66329901 -1.34890732],-0.118451570232
18,[-0.38557306 -0.40261194],-2.13848,"[[ -1.04841284e+01  -3.01444703e+00  -2.55097864e-02  -9.72801041e-02]
 [ -5.66025398e+01   4.77135016e-02   0.00000000e+00   0.00000000e+00]]","[-0.83285975 -0.48157247  1.30636522  0.39429531 -0.22803614 -0.83877104
 -0.90831913  0.39706     0.16553179  0.87143014  0.        ]",[-1.58938432 -1.38933396],[-0.5490064 -1.671105 ],-0.10493586765
19,[-0.38557306 -0.40261194],-2.11725,"[[ -1.16267455e+01  -3.01132634e+00  -2.55097864e-02  -9.72801041e-02]
 [ -5.76556703e+01   1.91541856e-01   0.00000000e+00   0.00000000e+00]]","[ 0.65903533 -0.48096324  1.2113082   0.38179068 -0.22803609 -0.83877074
 -0.92697813  0.41673143  0.08470593  0.74809192  0.        ]",[-1.13365507 -0.98992628],[-2.07144463 -1.7101385 ],-0.0874733890103
20,[-0.38557306 -0.40261194],-2.27851,"[[ -1.28081319e+01  -3.00797901e+00  -2.55097864e-02  -9.72801041e-02]
 [ -6.04735746e+01   1.34582696e-01   0.00000000e+00   0.00000000e+00]]","[ 1.18533272 -0.48029346 -0.32654377  0.36838358 -0.22803604 -0.83877045
 -0.97690534  0.40894098 -0.05855131  0.77919292  0.        ]",[-1.20618129 -0.83828795],[-0.05883439 -0.61195786],-0.0862366894671
21,[-0.38557306 -0.40261194],-2.29258,"[[ -1.40079290e+01  -3.00552518e+00  -2.55097864e-02  -9.72801041e-02]
 [ -5.95093477e+01   1.01601576e-01   0.00000000e+00   0.00000000e+00]]","[ 0.02164557 -0.4797917  -1.43172114  0.35855902 -0.228036   -0.83877015
 -0.95982079  0.40443002 -0.0872013   0.94022637  0.        ]",[-1.49619329 -1.02130198],[-1.59911614 -0.41723503],-0.104703069207
22,[-0.38557306 -0.40261194],-2.09928,"[[ -1.52260207e+01  -3.00375729e+00  -2.55097864e-02  -9.72801041e-02]
 [ -6.22905586e+01   7.08583730e-02   0.00000000e+00   0.00000000e+00]]","[-1.38103549 -0.47942454 -0.65576635  0.35148286 -0.22803595 -0.83876986
 -1.00909784  0.40022515  0.04397978  1.02945697  0.        ]",[-1.86678946 -1.35480225],[-1.56563929 -1.94837644],-0.117828316675
23,[-0.38557306 -0.40261194],-2.10522,"[[ -1.64991843e+01  -3.00330152e+00  -2.55097864e-02  -9.72801041e-02]
 [ -6.50167179e+01  -4.28292117e-03   0.00000000e+00   0.00000000e+00]]","[-1.12796719 -0.47932903  1.07008538  0.34965879 -0.2280359  -0.83876956
 -1.05739944  0.38994791  0.16943014  0.91750344  0.        ]",[-1.67256963 -1.42104578],[-1.53811706 -1.6461223 ],-0.110144270972
24,[-0.38557306 -0.40261194],-2.12322,"[[ -1.78263296e+01  -3.00351728e+00  -2.55097864e-02  -9.72801041e-02]
 [ -6.76889085e+01  -1.27449328e-02   0.00000000e+00   0.00000000e+00]]","[ 0.56301981 -0.47937411  1.27955864  0.35052217 -0.22803585 -0.83876927
 -1.10474479  0.38879046  0.10096649  0.74994796  0.        ]",[-1.12431395 -0.97183573],[-1.65340901 -1.9719121 ],-0.0884561036187
25,[-0.38557306 -0.40261194],-2.21688,"[[ -1.92063880e+01  -3.00373779e+00  -2.55097864e-02  -9.72801041e-02]
 [ -7.03081988e+01  -8.80044645e-03   0.00000000e+00   0.00000000e+00]]","[ 1.13847032 -0.4794201  -0.4879973   0.35140457 -0.2280358  -0.83876897
 -1.15115279  0.38932985 -0.06948361  0.78790534  0.        ]",[-1.2355026  -0.83986521],[-1.8862506  -0.66908182],-0.0870531210433
26,[-0.38557306 -0.40261194],-2.23543,"[[ -2.06383119e+01  -3.00351991e+00  -2.55097864e-02  -9.72801041e-02]
 [ -7.28756336e+01   1.94999208e-02   0.00000000e+00   0.00000000e+00]]","[-0.45530042 -0.47937441 -1.40921371  0.35053253 -0.22803575 -0.83876868
 -1.19664197  0.39320043 -0.06304604  0.98272994  0.        ]",[-1.62438416 -1.08404064],[-2.32070728 -0.77870272],-0.110026399217
27,[-0.38557306 -0.40261194],-2.06484,"[[ -2.21210745e+01  -3.00326858e+00  -2.55097864e-02  -9.72801041e-02]
 [ -7.53922438e+01   7.52204944e-03   0.00000000e+00   0.00000000e+00]]","[-1.5268002  -0.47932164  0.21554152  0.34952665 -0.2280357  -0.83876838
 -1.24123059  0.39156211  0.12095356  0.99849669  0.        ]",[-1.82142067 -1.39519584],[-2.09214836 -2.49427913],-0.116952351548
28,[-0.38557306 -0.40261194],-2.11548,"[[ -2.36536695e+01  -3.00340632e+00  -2.55097864e-02  -9.72801041e-02]
 [ -7.78590362e+01  -1.33139338e-02   0.00000000e+00   0.00000000e+00]]","[-0.02987712 -0.47935038  1.48818655  0.35007778 -0.22803565 -0.83876809
 -1.28493647  0.38871226  0.14761248  0.79410908  0.        ]",[-1.27074265 -1.09143376],[-1.77681493 -1.7086115 ],-0.0956437345728
29,[-0.38557306 -0.40261194],-2.19183,"[[ -2.52351104e+01  -3.00366019e+00  -2.55097864e-02  -9.72801041e-02]
 [ -8.02769944e+01  -1.08178047e-02   0.00000000e+00   0.00000000e+00]]","[ 1.21828971 -0.47940339 -0.12494062  0.35109366 -0.2280356  -0.83876779
 -1.32777706  0.38905356 -0.04447786  0.7617449   0.        ]",[-1.17167687 -0.7848227 ],[-1.13200942 -1.0647268 ],-0.0845016743805
30,[-0.38557306 -0.40261194],-2.2706,"[[ -2.68644302e+01  -3.00382838e+00  -2.55097864e-02  -9.72801041e-02]
 [ -8.26470852e+01  -6.15817056e-03   0.00000000e+00   0.00000000e+00]]","[-0.3778555  -0.47943842 -1.42499841  0.35176669 -0.22803555 -0.8387675
 -1.36976947  0.38969078 -0.06795964  0.97636557  0.        ]",[-1.62815952 -1.06433702],[-1.67418364 -0.39578054],-0.109207107611
31,[-0.38557306 -0.40261194],-2.01145,"[[ -2.85406810e+01  -3.00327696e+00  -2.55097864e-02  -9.72801041e-02]
 [ -8.49702512e+01   4.12125737e-02   0.00000000e+00   0.00000000e+00]]","[-1.48971756 -0.47932291  0.41189334  0.34955985 -0.2280355  -0.8387672
 -1.4109304   0.39616963  0.13483276  0.98490569  0.        ]",[-1.79785311 -1.36993337],[-3.10422408 -1.80060105],-0.116000158025
32,[-0.38557306 -0.40261194],-2.08713,"[[ -3.02629337e+01  -3.00316530e+00  -2.55097864e-02  -9.72801041e-02]
 [ -8.72474333e+01  -1.30916552e-02   0.00000000e+00   0.00000000e+00]]","[ 0.40428497 -0.47929937  1.3679881   0.34911292 -0.22803545 -0.83876691
 -1.45127652  0.38874229  0.1163418   0.75999429  0.        ]",[-1.15419245 -0.93530476],[-1.99053137 -0.83743046],-0.0903210506041
33,[-0.38557306 -0.40261194],-2.26136,"[[ -3.20302778e+01  -3.00330879e+00  -2.55097864e-02  -9.72801041e-02]
 [ -8.94795339e+01  -3.30309152e-03   0.00000000e+00   0.00000000e+00]]","[ 0.97282531 -0.47932934 -0.82167587  0.34968705 -0.2280354  -0.83876661
 -1.49082381  0.39008099 -0.08798403  0.82005877  0.        ]",[-1.28880429 -0.8174938 ],[-1.24578453 -1.1341018 ],-0.0905441845954
34,[-0.38557306 -0.40261194],-2.1511,"[[ -3.38418205e+01  -3.00351483e+00  -2.55097864e-02  -9.72801041e-02]
 [ -9.16674480e+01  -1.25678284e-02   0.00000000e+00   0.00000000e+00]]","[-1.19935706 -0.47937237 -0.93879221  0.35051153 -0.22803535 -0.83876632
 -1.52958814  0.38881375  0.01204495  1.02740244  0.        ]",[-1.8495307 -1.2314992],[-1.48138113 -0.67657076],-0.116736384325
35,[-0.38557306 -0.40261194],-2.07354,"[[ -3.56966869e+01  -3.00339107e+00  -2.55097864e-02  -9.72801041e-02]
 [ -9.38120457e+01   1.48987723e-02   0.00000000e+00   0.00000000e+00]]","[-0.73461625 -0.47934634  1.35961866  0.35001617 -0.2280353  -0.83876602
 -1.56758492  0.39257029  0.17276344  0.86603465  0.        ]",[-1.479182   -1.18705368],[-2.15316779 -0.80959494],-0.104730850525
36,[-0.38557306 -0.40261194],-2.17588,"[[ -3.75940193e+01  -3.00323982e+00  -2.55097864e-02  -9.72801041e-02]
 [ -9.59141896e+01   2.92951473e-03   0.00000000e+00   0.00000000e+00]]","[ 1.21790052 -0.47931451  0.17930893  0.34941083 -0.22803525 -0.83876573
 -1.60482942  0.39093315 -0.02003623  0.74572306  0.        ]",[-1.12432849 -0.72994661],[-0.65725794 -0.87950255],-0.0832680046272
37,[-0.38557306 -0.40261194],-2.22551,"[[ -3.95193617e+01  -3.00329049e+00  -2.55097864e-02  -9.72801041e-02]
 [ -9.66177045e+01  -4.97943558e-03   0.00000000e+00   0.00000000e+00]]","[-0.49763875 -0.47932501 -1.39849867  0.3496135  -0.2280352  -0.83876543
 -1.61729305  0.38985134 -0.06027109  0.98612123  0.        ]",[-1.67487776 -1.06518865],[-1.88805091 -1.7778209 ],-0.110466934983
38,[-0.38557306 -0.40261194],-2.07171,"[[ -4.14722500e+01  -3.00351345e+00  -2.55097864e-02  -9.72801041e-02]
 [ -9.86643083e+01  -1.28908507e-02   0.00000000e+00   0.00000000e+00]]","[-1.27188463 -0.4793716   0.89258097  0.35050571 -0.22803515 -0.83876514
 -1.65355339  0.38876919  0.16233741  0.93979215  0.        ]",[-1.68580222 -1.28214478],[-1.13174295 -0.67227717],-0.11223919512
39,[-0.38557306 -0.40261194],-2.12589,"[[ -4.34656639e+01  -3.00338766e+00  -2.55097864e-02  -9.72801041e-02]
 [ -1.00670393e+02   1.52025781e-02   0.00000000e+00   0.00000000e+00]]","[ 1.04515837 -0.47934514  0.75089815  0.3500022  -0.2280351  -0.83876484
 -1.68909572  0.39261148  0.03442396  0.73244767  0.        ]",[-1.08685064 -0.75261509],[-1.0683764  -1.59642163],-0.0835769677205
40,[-0.38557306 -0.40261194],-2.24487,"[[ -4.54988010e+01  -3.00343681e+00  -2.55097864e-02  -9.72801041e-02]
 [ -1.02636768e+02  -1.10706648e-02   0.00000000e+00   0.00000000e+00]]","[-0.08146676 -0.47935531 -1.4418083   0.35019881 -0.22803505 -0.83876455
 -1.7239344   0.38901795 -0.0845695   0.94977371  0.        ]",[-1.59628546 -0.9998073 ],[-2.50538059 -0.700114  ],-0.105859843762
41,[-0.38557306 -0.40261194],-2.06662,"[[ -4.75708751e+01  -3.00334739e+00  -2.55097864e-02  -9.72801041e-02]
 [ -1.04564212e+02   1.17699857e-02   0.00000000e+00   0.00000000e+00]]","[-1.40267334 -0.47933645  0.66024094  0.34984088 -0.228035   -0.83876425
 -1.75808323  0.39214181  0.15035409  0.9639982   0.        ]",[-1.75994611 -1.30288434],[-1.18834409 -1.49727966],-0.114352999909
42,[-0.38557306 -0.40261194],-2.10977,"[[ -4.96811152e+01  -3.00343224e+00  -2.55097864e-02  -9.72801041e-02]
 [ -1.06453503e+02  -1.18048902e-02   0.00000000e+00   0.00000000e+00]]","[ 0.99620056 -0.47935411  0.83569285  0.35018039 -0.22803495 -0.83876396
 -1.79155597  0.38891735  0.04367428  0.73262693  0.        ]",[-1.07964063 -0.74051827],[-1.71186409 -1.58960978],-0.0839640403629
43,[-0.38557306 -0.40261194],-2.27019,"[[ -5.18287659e+01  -3.00366733e+00  -2.55097864e-02  -9.72801041e-02]
 [ -1.08305393e+02  -1.02817615e-02   0.00000000e+00   0.00000000e+00]]","[-0.14607847 -0.47940318 -1.44393158  0.3511211  -0.22803491 -0.83876366
 -1.82436594  0.38912558 -0.08128289  0.95590178  0.        ]",[-1.62168276 -1.0049206 ],[-1.68994238 -0.94631159],-0.106621946519
44,[-0.38557306 -0.40261194],-2.06149,"[[ -5.40130865e+01  -3.00377191e+00  -2.55097864e-02  -9.72801041e-02]
 [ -1.10120621e+02  -2.03342159e-03   0.00000000e+00   0.00000000e+00]]","[-1.29235217 -0.47942492  0.8620232   0.35153956 -0.22803486 -0.83876337
 -1.85652626  0.39025362  0.16081734  0.94303642  0.        ]",[-1.70542061 -1.25964594],[-1.79121012 -2.0556479 ],-0.112523624095
45,[-0.38557306 -0.40261194],-2.14279,"[[ -5.62333511e+01  -3.00384518e+00  -2.55097864e-02  -9.72801041e-02]
 [ -1.11899914e+02  -4.03456954e-03   0.00000000e+00   0.00000000e+00]]","[ 1.15739137 -0.4794401   0.48080905  0.35183271 -0.22803481 -0.83876307
 -1.8880498   0.38997983  0.00696909  0.73632038  0.        ]",[-1.10983837 -0.69659257],[-0.72554464 -0.0206237 ],-0.0830222029061
46,[-0.38557306 -0.40261194],-2.2719,"[[ -5.84779454e+01  -3.00287496e+00  -2.55097864e-02  -9.72801041e-02]
 [ -1.12557325e+02   6.90776784e-02   0.00000000e+00   0.00000000e+00]]","[-0.64133441 -0.47923667 -1.35057916  0.34794994 -0.22803476 -0.83876278
 -1.89969591  0.39997941 -0.04949704  0.99705167  0.        ]",[-1.72533095 -1.06583428],[-0.63779316 -1.08515734],-0.111921660659
47,[-0.38557306 -0.40261194],-2.09418,"[[ -6.07320716e+01  -3.00266479e+00  -2.55097864e-02  -9.72801041e-02]
 [ -1.12854300e+02  -2.03552352e-02   0.00000000e+00   0.00000000e+00]]","[-0.85389058 -0.47919233  1.29355565  0.34710884 -0.22803471 -0.83876248
 -1.90495586  0.38774743  0.17400078  0.88093782  0.        ]",[-1.51125944 -1.14010549],[-1.24811778 -1.55022286],-0.106405889675
48,[-0.38557306 -0.40261194],-2.20499,"[[ -6.30064668e+01  -3.00316581e+00  -2.55097864e-02  -9.72801041e-02]
 [ -1.14579479e+02  -2.43410015e-02   0.00000000e+00   0.00000000e+00]]","[ 1.20451109 -0.47929753 -0.23004092  0.34911369 -0.22803466 -0.83876219
 -1.93552044  0.3872022  -0.05220693  0.76796245  0.        ]",[-1.19575167 -0.72121793],[-1.75783095  0.07107515],-0.0850562607246
49,[-0.38557306 -0.40261194],-2.09068,"[[ -6.53150228e+01  -3.00074515e+00  -2.55097864e-02  -9.72801041e-02]
 [ -1.16270472e+02   2.65504674e-01   0.00000000e+00   0.00000000e+00]]","[-1.24955412 -0.47878505 -0.87374548  0.3394283  -0.22803461 -0.83876189
 -1.96547923  0.42684476  0.01809097  1.03048805  0.        ]",[-1.90459132 -1.24060535],[-2.43665772 -1.74868824],-0.117246186144
