timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
29,[-0.21807519 -0.28770825],-0.332871,"[[  3.32978371e+00  -3.00394868e+00   3.96579925e-02  -3.83922564e-02]
 [  1.70312864e+01  -2.01328703e-03   0.00000000e+00   0.00000000e+00]]","[-1.55233486 -0.53584507 -0.24966808  0.34917797  0.34369207 -0.32404883
  0.39732524  0.37467809 -0.4436933   0.51036799  0.        ]",[ 0.32440799 -1.12775934],[ 0.46374201 -1.15640333],-0.0644037239051
30,[-0.21807519 -0.28770825],-0.294114,"[[  3.68544869e+00  -3.00397680e+00   3.96579925e-02  -3.83922564e-02]
 [  1.85302164e+01  -9.25855320e-04   0.00000000e+00   0.00000000e+00]]","[-1.37778997 -0.53585014 -0.7407004   0.34927576  0.3436918  -0.32404857
  0.43551115  0.37482713 -0.48996663  0.51899216  0.        ]",[ 0.39912683 -1.06790757],[-0.64417495 -2.04797068],-0.068654018148
31,[-0.21807519 -0.28770825],-0.353222,"[[  4.02678272e+00  -3.00398954e+00   3.96579925e-02  -3.83922564e-02]
 [  1.56129088e+01  -4.13242136e-04   0.00000000e+00   0.00000000e+00]]","[-1.0709829  -0.53585216 -1.12209497  0.34931993  0.34369152 -0.32404831
  0.36119037  0.37489722 -0.5343273   0.51025066  0.        ]",[ 0.44344443 -0.9850536 ],[ 0.65749992 -1.27625009],-0.0713942560083
32,[-0.21807519 -0.28770825],-0.444473,"[[  4.36205887e+00  -3.00399509e+00   3.96579925e-02  -3.83922564e-02]
 [  1.79070612e+01  -1.74520767e-04   0.00000000e+00   0.00000000e+00]]","[-0.67133035 -0.53585276 -1.36767631  0.349339    0.34369124 -0.32404805
  0.41963521  0.3749297  -0.57282278  0.48639232  0.        ]",[ 0.48330498 -0.89030004],[ 2.00338867 -0.59679088],-0.0726540299566
33,[-0.21807519 -0.28770825],-0.408647,"[[  4.75636817  -3.00356977   0.03965799  -0.03839226]
 [ 21.51185535   0.0294772    0.           0.        ]]","[-0.13764274 -0.53576792 -1.45651864  0.34785495  0.34369096 -0.32404779
  0.51146956  0.37900186 -0.60621141  0.44258708  0.        ]",[ 0.52458209 -0.78535748],[-0.1379272   0.32652817],-0.0722631012457
34,[-0.21807519 -0.28770825],-0.383964,"[[  5.17685381  -2.99001152   0.03965799  -0.03839226]
 [ 20.53994136   1.32204054   0.           0.        ]]","[ 0.41921121 -0.53294348 -1.3004896   0.30060275  0.34369068 -0.32404753
  0.48670888  0.55652703 -0.63081777  0.37740057  0.        ]",[ 0.54276681 -0.76483744],[ 0.79944058 -1.01824373],-0.0701135491966
35,[-0.21807519 -0.28770825],-0.420042,"[[  5.61532881  -3.00355689   0.03965799  -0.03839226]
 [ 23.29841918  -1.89229232   0.           0.        ]]","[ 0.88402349 -0.53576437 -0.89209869  0.34780954  0.3436904  -0.32404727
  0.5569827   0.11505769 -0.61296964  0.32206311  0.        ]",[ 0.45309719 -0.56446826],[ 1.20557542  0.45310876],-0.0645782872472
36,[-0.21807519 -0.28770825],-0.358085,"[[  6.11639583  -3.01477775   0.03965799  -0.03839226]
 [ 26.79660035   0.42453075   0.           0.        ]]","[ 1.16104593 -0.53790243 -0.21834723  0.38698283  0.34369012 -0.32404701
  0.64610094  0.43325924 -0.57436176  0.27371981  0.        ]",[ 0.29857519 -0.65628886],[ 0.39430779 -0.19537331],-0.057293141458
37,[-0.21807519 -0.28770825],-0.274236,"[[  6.66266902  -3.00795457   0.03965799  -0.03839226]
 [ 27.82728416   0.25711572   0.           0.        ]]","[ 1.08210627 -0.53662297  0.57902671  0.36315484  0.34368984 -0.32404675
  0.67235773  0.41026542 -0.51119879  0.234568    0.        ]",[ 0.02787308 -0.78141809],[-0.8730595  -2.21680097],-0.0476960784404
38,[-0.21807519 -0.28770825],-0.349734,"[[  7.17900523  -3.00502119   0.03965799  -0.03839226]
 [ 23.81969439   0.07286912   0.           0.        ]]","[ 0.66309649 -0.53605215  1.18885322  0.3529173   0.34368956 -0.32404649
  0.5702606   0.38495989 -0.44284454  0.23939184  0.        ]",[-0.11068238 -0.91677839],[ 1.41089388 -0.44173012],-0.0401484045553
39,[-0.21807519 -0.28770825],-0.338952,"[[  7.69039276  -3.00362392   0.03965799  -0.03839226]
 [ 27.307436     0.05975586   0.           0.        ]]","[ 0.02623895 -0.53577566  1.49493383  0.34804214  0.34368928 -0.32404623
  0.65911298  0.38315853 -0.38704751  0.28118399  0.        ]",[-0.08120757 -1.06191206],[ 0.68423753 -2.12546753],-0.0376832568411
40,[-0.21807519 -0.28770825],-0.337399,"[[  8.25829874e+00  -3.00328535e+00   3.96579925e-02  -3.83922564e-02]
 [  2.94759368e+01  -6.77614626e-03   0.00000000e+00   0.00000000e+00]]","[-0.74051065 -0.53570787  1.39493117  0.34686075  0.343689   -0.32404597
  0.71435655  0.37402043 -0.35679782  0.35569253  0.        ]",[ 0.05479025 -1.15072966],[-1.06172991 -0.26389296],-0.0424026225136
41,[-0.21807519 -0.28770825],-0.35433,"[[  8.80223803  -3.0027436    0.03965799  -0.03839226]
 [ 24.9331298    0.04085366   0.           0.        ]]","[-1.3180806  -0.53559935  0.89510845  0.34497074  0.34368872 -0.32404571
  0.59862415  0.3805618  -0.36683124  0.4332802   0.        ]",[ 0.15257993 -1.18104959],[ 0.63856252 -1.88739663],-0.0512578789665
42,[-0.21807519 -0.28770825],-0.378319,"[[  9.32131506e+00  -3.00277703e+00   3.96579925e-02  -3.83922564e-02]
 [  2.69677935e+01  -2.29368537e-02   0.00000000e+00   0.00000000e+00]]","[-1.56929787 -0.53560552  0.18191687  0.34508706  0.34368844 -0.32404545
  0.65045826  0.37180021 -0.40974028  0.49154265  0.        ]",[ 0.2708461  -1.16083336],[ 0.41377589 -0.11718413],-0.0601678545115
43,[-0.21807519 -0.28770825],-0.35837,"[[  9.87175168  -3.00233288   0.03965799  -0.03839226]
 [ 28.07218749   0.04227136   0.           0.        ]]","[-1.44124855 -0.53551617 -0.61405755  0.34353756  0.34368816 -0.32404518
  0.67859293  0.38075589 -0.47785405  0.51963467  0.        ]",[ 0.40460324 -1.06994581],[ 0.9858819  -1.23441339],-0.0678033260579
44,[-0.21807519 -0.28770825],-0.358058,"[[  1.04667836e+01  -3.00246478e+00   3.96579925e-02  -3.83922564e-02]
 [  3.14198466e+01  -3.04568714e-02   0.00000000e+00   0.00000000e+00]]","[-0.89364212 -0.53554209 -1.2549463   0.34399736  0.34368788 -0.32404492
  0.76387658  0.37076675 -0.55444138  0.50138932  0.        ]",[ 0.48752868 -0.91338325],[ 0.62765857 -1.85324912],-0.0723213494953
45,[-0.21807519 -0.28770825],-0.38389,"[[  1.11138734e+01  -3.00309475e+00   3.96579925e-02  -3.83922564e-02]
 [  3.32829285e+01  -2.81505650e-02   0.00000000e+00   0.00000000e+00]]","[-0.03555647 -0.53566741 -1.44756595  0.34619447  0.3436876  -0.32404466
  0.81133925  0.3710832  -0.6109393   0.43278445  0.        ]",[ 0.55252254 -0.75678962],[ 0.28884879 -0.77374205],-0.071984981659
46,[-0.21807519 -0.28770825],-0.371857,"[[  1.17843957e+01  -3.00330080e+00   3.96579925e-02  -3.83922564e-02]
 [  3.37676823e+01  -2.43473943e-05   0.00000000e+00   0.00000000e+00]]","[ 0.77977964 -0.53570794 -1.01900226  0.34691298  0.34368732 -0.3240444
  0.82368778  0.37494588 -0.61773218  0.33763185  0.        ]",[ 0.51793373 -0.64493877],[ 0.08139681 -0.20816199],-0.0660763498719
47,[-0.21807519 -0.28770825],-0.330517,"[[ 12.45627573  -3.00264626   0.03965799  -0.03839226]
 [ 33.42147635   0.04523931   0.           0.        ]]","[ 1.17183221 -0.53557689 -0.13489739  0.34462952  0.34368705 -0.32404414
  0.81486688  0.3811623  -0.56875891  0.25762328  0.        ]",[ 0.2734808  -0.67953539],[ 0.10204118 -0.83550625],-0.0557599801259
48,[-0.21807519 -0.28770825],-0.285846,"[[  1.31221205e+01  -3.00249886e+00   3.96579925e-02  -3.83922564e-02]
 [  3.31638576e+01  -1.26569172e-02   0.00000000e+00   0.00000000e+00]]","[ 0.97273056 -0.5355469   0.81259112  0.3441151   0.34368677 -0.32404388
  0.80830285  0.37321023 -0.48544717  0.2286334   0.        ]",[-0.05351228 -0.84367788],[-1.0929604  -0.81478639],-0.0443406107659
49,[-0.21807519 -0.28770825],-0.302297,"[[  1.37390857e+01  -3.00279299e+00   3.96579925e-02  -3.83922564e-02]
 [  2.85480424e+01  -1.39336270e-02   0.00000000e+00   0.00000000e+00]]","[ 0.33609909 -0.5356052   1.39855298  0.34514075  0.34368649 -0.32404362
  0.69071004  0.37303457 -0.40900024  0.25774147  0.        ]",[-0.1146426  -1.00601315],[-0.54026466 -1.54627477],-0.0378754720193
