timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
15,[-0.37297612 -0.35387686],-2.64381,"[[ -8.0102181   -3.01064868  -0.1524571   -0.15075438]
 [-50.73875737   0.27960187   0.           0.        ]]","[-0.37575776 -0.48398093 -1.42652386  0.37929863 -1.32886905 -1.30005975
 -0.85697442  0.42713565  0.9171735   1.42448309  0.        ]",[-2.71990538 -0.91065031],[-3.53458456 -1.20343822],-0.213850349345
16,[-0.37297612 -0.35387686],-2.65575,"[[ -9.0546401   -3.00683575  -0.1524571   -0.15075438]
 [-53.69359604   0.1222922    0.           0.        ]]","[-1.4486037  -0.48321376 -0.50544847  0.36422757 -1.32886813 -1.30005887
 -0.91112819  0.40561827  1.03983139  1.4737987   0.        ]",[-2.65658116 -0.89065868],[-3.12670169 -0.70812283],-0.228768436119
17,[-0.37297612 -0.35387686],-2.67783,"[[-10.15757197  -3.00487729  -0.1524571   -0.15075438]
 [-56.58993926   0.07357975   0.           0.        ]]","[-1.18757385 -0.48281113  1.01089422  0.35648949 -1.3288672  -1.30005799
 -0.96420985  0.39895512  1.14562382  1.37358324  0.        ]",[-2.46766686 -0.86237669],[-1.96752099 -0.92140356],-0.230036984371
18,[-0.37297612 -0.35387686],-2.44008,"[[ -1.13178555e+01  -3.00402133e+00  -1.52457102e-01  -1.50754378e-01]
 [ -5.94289484e+01   2.19947526e-02   0.00000000e+00   0.00000000e+00]]","[ 0.27669161 -0.48263327  1.42218776  0.35310812 -1.32886628 -1.30005711
 -1.01624068  0.39189906  1.10512544  1.21842892  0.        ]",[-2.31127381 -0.82240248],[-3.3631287  -0.85522325],-0.213945567868
19,[-0.37297612 -0.35387686],-2.63075,"[[ -1.25343552e+01  -3.00370019e+00  -1.52457102e-01  -1.50754378e-01]
 [ -6.22117552e+01   1.10857031e-02   0.00000000e+00   0.00000000e+00]]","[ 1.2198039  -0.48256616  0.07383626  0.35183954 -1.32886535 -1.30005623
 -1.06724142  0.39040678  0.95062774  1.20055417  0.        ]",[-2.51678634 -0.93589467],[-2.15928255 -1.05370508],-0.197621151694
20,[-0.37297612 -0.35387686],-2.7039,"[[ -1.38059584e+01  -3.00369765e+00  -1.52457102e-01  -1.50754378e-01]
 [ -6.49394737e+01  -5.42060671e-03   0.00000000e+00   0.00000000e+00]]","[ 0.28837004 -0.48256548 -1.36448436  0.35182941 -1.32886443 -1.30005535
 -1.11723248  0.38814888  0.88286953  1.36019284  0.        ]",[-2.63155532 -0.82993895],[-2.58255599 -1.18833977],-0.205186706862
21,[-0.37297612 -0.35387686],-2.7373,"[[ -1.51315742e+01  -3.00381671e+00  -1.52457102e-01  -1.50754378e-01]
 [ -6.76131928e+01  -5.48841456e-03   0.00000000e+00   0.00000000e+00]]","[-1.3189773  -0.48259017 -0.77505261  0.35229958 -1.3288635  -1.30005447
 -1.16623381  0.3881395   1.01062727  1.47810236  0.        ]",[-2.71182323 -0.86391866],[-2.26346507 -1.18575211],-0.226603197101
22,[-0.37297612 -0.35387686],-2.62284,"[[ -1.65101333e+01  -3.00390464e+00  -1.52457102e-01  -1.50754378e-01]
 [ -7.02339815e+01  -3.30302264e-03   0.00000000e+00   0.00000000e+00]]","[-1.12104892 -0.48260835  1.08433141  0.35264679 -1.32886258 -1.30005359
 -1.214265    0.38843831  1.1485836   1.36443353  0.        ]",[-2.44783354 -0.80179811],[-2.19785669 -1.25932638],-0.229584845938
23,[-0.37297612 -0.35387686],-2.48791,"[[ -1.79405876e+01  -3.00395317e+00  -1.52457102e-01  -1.50754378e-01]
 [ -7.28028879e+01  -1.68454509e-03   0.00000000e+00   0.00000000e+00]]","[ 0.68809207 -0.48261832  1.18731957  0.3528384  -1.32886165 -1.30005271
 -1.26134526  0.38865957  1.06582142  1.19259884  0.        ]",[-2.3528657  -0.80509084],[-2.78712458  0.03541823],-0.208091144495
24,[-0.37297612 -0.35387686],-2.67055,"[[-19.42190963  -3.00244332  -0.1524571   -0.15075438]
 [-75.32092563   0.14694353   0.           0.        ]]","[ 1.00036726 -0.48230184 -0.7700692   0.34687497 -1.32886073 -1.30005183
 -1.30749316  0.40898926  0.89399423  1.26300377  0.        ]",[-2.57511711 -0.84600186],[-2.35881472  0.03603353],-0.197648069996
25,[-0.37297612 -0.35387686],-2.65828,"[[-20.95309218  -2.9980679   -0.1524571   -0.15075438]
 [-77.78910123   0.29017851   0.           0.        ]]","[-0.86239114 -0.48136566 -1.2405639   0.32960087 -1.3288598  -1.30005095
 -1.35272715  0.42858126  0.94611744  1.46194264  0.        ]",[-2.77784181 -0.87442261],[-3.15820121 -1.01419954],-0.219658762014
26,[-0.37297612 -0.35387686],-2.57678,"[[-22.53314913  -3.00494223  -0.1524571   -0.15075438]
 [-80.2084987   -0.24567505   0.           0.        ]]","[-1.34417511 -0.48282322  0.78565763  0.35674516 -1.32885888 -1.30005007
 -1.39706707  0.35528543  1.13556937  1.39908958  0.        ]",[-2.48638034 -0.75146556],[-3.13363173 -1.31886178],-0.231156754372
27,[-0.37297612 -0.35387686],-2.51858,"[[ -2.41611126e+01  -3.00649180e+00  -1.52457102e-01  -1.50754378e-01]
 [ -8.25799411e+01   1.69730247e-02   0.00000000e+00   0.00000000e+00]]","[ 0.61819066 -0.48314185  1.241658    0.36286741 -1.32885795 -1.30004919
 -1.44052803  0.39121115  1.07162593  1.19734029  0.        ]",[-2.3437295  -0.75341719],[-1.7078988   0.54574226],-0.209027079699
28,[-0.37297612 -0.35387686],-2.68158,"[[-25.83603215  -2.98443374  -0.1524571   -0.15075438]
 [-84.90423043   2.18177191   0.           0.        ]]","[ 0.8927474  -0.47826398 -0.9247189   0.27584481 -1.32885703 -1.30004831
 -1.48312471  0.68731899  0.87887363  1.26675174  0.        ]",[-2.61280203 -0.90033251],[-2.03112396 -0.22206314],-0.196627950116
29,[-0.37297612 -0.35387686],-2.65915,"[[-27.55697558  -2.95000067  -0.1524571   -0.15075438]
 [-87.1825303    1.26482458   0.           0.        ]]","[-1.20171396 -0.46919184 -0.94040883  0.14062366 -1.3288561  -1.30004743
 -1.52487843  0.56189581  0.95616416  1.50746363  0.        ]",[-2.79241157 -0.96773958],[-2.72520589 -0.73034309],-0.224613465464
30,[-0.37297612 -0.35387686],-2.63948,"[[-29.32303517  -2.95390612  -0.1524571   -0.15075438]
 [-89.41605712  -1.64563604   0.           0.        ]]","[-0.84968424 -0.47030974  1.30193415  0.15591831 -1.32885518 -1.30004655
 -1.56581148  0.16379356  1.18525764  1.35758655  0.        ]",[-2.36112785 -0.7172792 ],[-2.08577185 -1.16564372],-0.232563875883
31,[-0.37297612 -0.35387686],-2.57056,"[[-31.13332599  -3.01528514  -0.1524571   -0.15075438]
 [-91.60567085  -3.13584675   0.           0.        ]]","[ 1.16572029 -0.48488175  0.43699015  0.3976336  -1.32885425 -1.30004567
 -1.60593963 -0.04004232  0.97464494  1.20598895  0.        ]",[-2.41677189 -0.6560272 ],[-2.94693912 -0.50033776],-0.200329779897
32,[-0.37297612 -0.35387686],-2.81189,"[[-32.98696873  -3.03474491  -0.1524571   -0.15075438]
 [-93.75143998   0.23869572   0.           0.        ]]","[-0.16115823 -0.48831899 -1.44444285  0.47470608 -1.32885333 -1.30004478
 -1.64526413  0.42153861  0.92663621  1.40939049  0.        ]",[-2.69086957 -0.67408454],[-1.81075784 -1.06136732],-0.213303769148
33,[-0.37297612 -0.35387686],-2.63412,"[[-34.88310047  -3.02484125  -0.1524571   -0.15075438]
 [-95.8547274    0.5638036    0.           0.        ]]","[-1.46958095 -0.48664082  0.49731753  0.43545941 -1.3288524  -1.3000439
 -1.68380994  0.4660078   1.11584367  1.40732336  0.        ]",[-2.53542495 -0.68551421],[-2.41999889 -0.82152288],-0.229994136585
34,[-0.37297612 -0.35387686],-2.50252,"[[-36.82088035  -3.01499157  -0.1524571   -0.15075438]
 [-97.91639301   0.39592316   0.           0.        ]]","[ 0.72118026 -0.48482507  1.15898533  0.39647185 -1.32885148 -1.30004302
 -1.72159283  0.44304442  1.05389616  1.19645817  0.        ]",[-2.36980748 -0.70628369],[-2.63296342 -1.11267092],-0.207217836275
35,[-0.37297612 -0.35387686],-2.72265,"[[-38.79948423  -3.00917338  -0.1524571   -0.15075438]
 [-99.93726308   0.20211969   0.           0.        ]]","[ 0.46528984 -0.48368377 -1.28463707  0.37346466 -1.32885055 -1.30004214
 -1.75862794  0.4165352   0.88416168  1.34265167  0.        ]",[-2.61158562 -0.67908645],[-2.20384836  0.15362185],-0.203738103105
36,[-0.37297612 -0.35387686],-2.74214,"[[ -40.81810363   -2.9990098    -0.1524571    -0.15075438]
 [-101.91806246    0.81231987    0.            0.        ]]","[-1.54179626 -0.48156795 -0.00650312  0.3333175  -1.32884963 -1.30004126
 -1.79492856  0.50000031  1.0823046   1.46358977  0.        ]",[-2.63683558 -0.73831391],[-1.83236133 -0.40304148],-0.231658816862
37,[-0.37297612 -0.35387686],-2.48009,"[[ -42.87594666   -2.99887134   -0.1524571    -0.15075438]
 [-103.85980471   -0.7930803     0.            0.        ]]","[ 0.45791842 -0.4815379   1.34208774  0.33277087 -1.3288487  -1.30004038
 -1.83051324  0.28040808  1.09379556  1.20432912  0.        ]",[-2.3043189  -0.62175936],[-2.78423704 -0.57035391],-0.211752211993
38,[-0.37297612 -0.35387686],-2.62486,"[[ -44.97223914   -3.00964808   -0.1524571    -0.15075438]
 [-105.76307796   -0.14005687    0.            0.        ]]","[ 0.59717158 -0.48377834 -1.20315967  0.37534082 -1.32884778 -1.3000395
 -1.86539278  0.36973078  0.88444772  1.32744497  0.        ]",[-2.59235072 -0.64243549],[-3.58104502 -0.48101475],-0.202417973823
39,[-0.37297612 -0.35387686],-2.69106,"[[ -47.10621826   -3.00862455   -0.1524571    -0.15075438]
 [-107.62861632    0.14144114    0.            0.        ]]","[ -1.54193313e+00  -4.83572897e-01   7.47298985e-04   3.71294914e-01
  -1.32884685e+00  -1.30003862e+00  -1.89958062e+00   4.08234946e-01
   1.08419622e+00   1.45428147e+00   0.00000000e+00]",[-2.61483598 -0.67030907],[-2.1980366  -0.72769459],-0.231036199936
40,[-0.37297612 -0.35387686],-2.46901,"[[ -4.92771376e+01  -3.00607079e+00  -1.52457102e-01  -1.50754378e-01]
 [ -1.09457227e+02   1.05046376e-01   0.00000000e+00   0.00000000e+00]]","[ 0.59901534 -0.48305366  1.25535642  0.36120266 -1.32884593 -1.30003774
 -1.93309157  0.40325662  1.07405626  1.19814431  0.        ]",[-2.34228253 -0.64089781],[-3.11898952  0.02887042],-0.20932982406
41,[-0.37297612 -0.35387686],-2.61088,"[[ -51.48426592   -3.00277293   -0.1524571    -0.15075438]
 [-111.24962606    0.2244106     0.            0.        ]]","[ 0.31544868 -0.48236865 -1.35423047  0.34817506 -1.328845   -1.30003686
 -1.96593872  0.41958356  0.88162668  1.35675132  0.        ]",[-2.61655545 -0.63278955],[-3.61005957  0.50016144],-0.204776501329
42,[-0.37297612 -0.35387686],-2.72104,"[[ -53.72688429   -2.97838186   -0.1524571    -0.15075438]
 [-113.00630364    2.20834907    0.            0.        ]]","[-1.47210885 -0.47679593  0.4892637   0.25201886 -1.32884408 -1.30003598
 -1.99813108  0.69095352  1.12256243  1.45056629  0.        ]",[-2.63103318 -0.79578674],[-1.86180569 -1.17559977],-0.234207850802
43,[-0.37297612 -0.35387686],-2.55207,"[[ -56.00428966   -2.97428652   -0.1524571    -0.15075438]
 [-114.72860428   -1.78541884    0.            0.        ]]","[ 1.02084177 -0.47577262  0.78865111  0.23591012 -1.32884315 -1.3000351
 -2.02969328  0.14467152  1.03363515  1.16131433  0.        ]",[-2.36024332 -0.62232345],[-2.42712374 -0.41630989],-0.202523666207
44,[-0.37297612 -0.35387686],-2.69596,"[[ -58.31580226   -3.01606365   -0.1524571    -0.15075438]
 [-116.41694659   -1.00753219    0.            0.        ]]","[-0.43028651 -0.48502829 -1.41617757  0.40071229 -1.32884223 -1.30003422
 -2.06063299  0.25107362  0.91696733  1.42895525  0.        ]",[-2.71817303 -0.6026783 ],[-2.59309578 -0.22199356],-0.214239077102
45,[-0.37297612 -0.35387686],-2.56707,"[[ -60.66074256   -3.01942192   -0.1524571    -0.15075438]
 [-118.07156041    0.27666538    0.            0.        ]]","[-0.94113378 -0.48565818  1.24070535  0.41400156 -1.3288413  -1.30003334
 -2.09095442  0.42673075  1.14170569  1.32984447  0.        ]",[-2.39542413 -0.57694495],[-1.5944487  -0.12040676],-0.226176569827
46,[-0.37297612 -0.35387686],-2.68903,"[[ -63.03844624   -3.01236956   -0.1524571    -0.15075438]
 [-119.69340502    0.34761434    0.            0.        ]]","[ 1.19114071 -0.48431532 -0.27503605  0.3861003  -1.32884038 -1.30003246
 -2.12067516  0.43643528  0.92481886  1.22920239  0.        ]",[-2.556391   -0.67979056],[-1.34386003 -0.44969714],-0.197584206065
47,[-0.37297612 -0.35387686],-2.62593,"[[ -65.44826485   -3.00701638   -0.1524571    -0.15075438]
 [-121.28316086    0.1943812     0.            0.        ]]","[-1.35599076 -0.48324596 -0.71086436  0.36493849 -1.32883945 -1.30003158
 -2.14980767  0.41547535  1.01925414  1.47585905  0.        ]",[-2.76482153 -0.69229257],[-2.84357141 -0.42120035],-0.227156534967
48,[-0.37297612 -0.35387686],-2.51607,"[[ -6.78895630e+01  -3.00417549e+00  -1.52457102e-01  -1.50754378e-01]
 [ -1.22841459e+02   9.81563442e-02   0.00000000e+00   0.00000000e+00]]","[ 0.30676189 -0.48266087  1.41108152  0.35371421 -1.32883853 -1.3000307
 -2.17836351  0.40231324  1.10258351  1.21623472  0.        ]",[-2.30963945 -0.5575034 ],[-1.58874993 -0.8613197 ],-0.213530456177
49,[-0.37297612 -0.35387686],-2.71117,"[[ -7.03617176e+01  -3.00325987e+00  -1.52457102e-01  -1.50754378e-01]
 [ -1.24368921e+02   1.37090523e-02   0.00000000e+00   0.00000000e+00]]","[ 0.27909828 -0.48246961 -1.36784122  0.35009747 -1.3288376  -1.30002982
 -2.20635409  0.39076211  0.88270132  1.36100311  0.        ]",[-2.60894871 -0.5604583 ],[-2.31244544 -0.99560041],-0.205248478307
