timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
19,[-0.3849805  -0.43165904],-3.64974,"[[-12.03959941  -3.01703581  -0.16717549   0.12116938]
 [-59.79440511   1.69115814   0.           0.        ]]","[ 1.04213676 -0.48153517  0.75846753  0.40434725 -1.45754523  1.04619526
 -0.90867044  0.62239678  1.13204439 -1.11227431  0.        ]",[-1.85719728 -0.08212775],[-0.80860131  0.58720037],-0.215708488435
20,[-0.3849805  -0.43165904],-3.76244,"[[-13.25572965  -2.96019908  -0.16717549   0.12116938]
 [-61.81185123   3.98504847   0.           0.        ]]","[ 0.91385544 -0.46840263 -0.91254789  0.17515879 -1.45754448  1.0461949
 -0.94326434  0.93562478  0.99261336 -1.05865971  0.        ]",[-1.8399806  -0.26268989],[-0.44082922 -0.72934424],-0.197999476902
21,[-0.3849805  -0.43165904],-3.40214,"[[-14.49719929  -2.9102315   -0.16717549   0.12116938]
 [-62.33341541   1.02173348   0.           0.        ]]","[-0.64015431 -0.45287626 -1.35252562 -0.02439124 -1.45754373  1.04619454
 -0.95220757  0.53098714  0.97570054 -0.84119091  0.        ]",[-2.13784933 -0.30909333],[-3.01049856  0.8146825 ],-0.180273702045
22,[-0.3849805  -0.43165904],-3.762,"[[-15.77120723  -2.8575933   -0.16717549   0.12116938]
 [-65.0582105    4.23160502   0.           0.        ]]","[-1.53290759 -0.43253553  0.11349864 -0.23207079 -1.45754297  1.04619417
 -0.9989307   0.96929145  1.19875855 -0.71460072  0.        ]",[-2.56043696 -0.85198975],[-1.71431089 -0.00667081],-0.196876361639
23,[-0.3849805  -0.43165904],-3.9681,"[[-17.09916657  -2.77400959  -0.16717549   0.12116938]
 [-67.72878575   4.12745335   0.           0.        ]]","[-0.4000262  -0.39197769  1.46452132 -0.55510703 -1.45754222  1.04619381
 -1.04472407  0.95506934  1.44665238 -0.93505074  0.        ]",[-2.53299594 -1.05939507],[-3.40707105 -1.23124069],-0.237240202798
24,[-0.3849805  -0.43165904],-4.047,"[[-18.48000895  -2.73193148  -0.16717549   0.12116938]
 [-70.34686153   0.09403823   0.           0.        ]]","[ 1.136233   -0.36779998  0.55075948 -0.71399542 -1.45754146  1.04619345
 -1.08961717  0.40431061  1.25683322 -1.32267159  0.        ]",[-2.32972836 -0.71698642],[-3.67251829 -2.16455349],-0.244011271744
25,[-0.3849805  -0.43165904],-3.61589,"[[-19.91270177  -2.76971139  -0.16717549   0.12116938]
 [-72.91402861  -3.85888403   0.           0.        ]]","[ 0.51907774 -0.38962205 -1.26155471 -0.57146072 -1.45754071  1.04619309
 -1.13363728 -0.13545688  0.8587495  -1.119519    0.        ]",[-1.6346159  -0.02075368],[-1.70994575  0.21091582],-0.190617464968
26,[-0.3849805  -0.43165904],-3.53503,"[[-21.39623179  -2.83766362  -0.16717549   0.12116938]
 [-75.43053695  -2.93957209   0.           0.        ]]","[-1.29813069 -0.42377807 -0.80161047 -0.30990533 -1.45753995  1.04619272
 -1.17678868 -0.00992575  1.0284434  -0.71767955  0.        ]",[-2.17538548 -0.22551163],[-2.14041778 -0.04766368],-0.177937831677
27,[-0.3849805  -0.43165904],-3.81912,"[[-22.9295904   -2.89769483  -0.16717549   0.12116938]
 [-77.89709401  -3.06331061   0.           0.        ]]","[-0.97024218 -0.44840039  1.20438964 -0.07410969 -1.4575392   1.04619236
 -1.2190835  -0.02682212  1.33799817 -0.88571632  0.        ]",[-1.88175607 -0.04233453],[-2.43036068 -0.680828  ],-0.222241552142
28,[-0.3849805  -0.43165904],-3.70542,"[[-24.51179172  -2.98534291  -0.16717549   0.12116938]
 [-80.31500707  -5.69307072   0.           0.        ]]","[ 0.97147354 -0.4748087   0.87448137  0.27630034 -1.45753845  1.046192
 -1.26054415 -0.38591329  1.1628324  -1.13393361  0.        ]",[-1.60990763  0.39501861],[-1.31115114 -0.2080862 ],-0.220381570342
29,[-0.3849805  -0.43165904],-3.53758,"[[-26.14186505  -3.03850021  -0.16717549   0.12116938]
 [-82.68435498  -0.26621105   0.           0.        ]]","[ 0.58333829 -0.48523146 -1.22116759  0.49136755 -1.45753769  1.04619163
 -1.30117199  0.35511928  1.02823206 -0.95488881  0.        ]",[-1.66200757  0.44677129],[-1.02323755  1.35420456],-0.193708706618
30,[-0.3849805  -0.43165904],-3.67883,"[[-27.81885128  -3.00401208  -0.16717549   0.12116938]
 [-85.00646667   3.70200842   0.           0.        ]]","[-1.39471166 -0.47895299 -0.62472855  0.35165983 -1.45753694  1.04619127
 -1.3409898   0.89697577  1.15111116 -0.82431765  0.        ]",[-2.3886497 -0.1961123],[-2.76983569  0.07703508],-0.197917514754
31,[-0.3849805  -0.43165904],-3.80801,"[[-29.54181649  -2.92759594  -0.16717549   0.12116938]
 [-87.28242556   3.93927322   0.           0.        ]]","[-0.56601679 -0.45869096  1.42113926  0.04471618 -1.45753618  1.04619091
 -1.38001615  0.92937377  1.331129   -0.97432413  0.        ]",[-2.22508335 -0.48074576],[-2.01467167 -0.91092324],-0.22688126101
32,[-0.3849805  -0.43165904],-3.72336,"[[-31.30985009  -2.88570467  -0.16717549   0.12116938]
 [-89.51359245   0.26240914   0.           0.        ]]","[ 1.22180118 -0.44390318  0.17611898 -0.12151716 -1.45753543  1.04619055
 -1.41827439  0.42730122  1.11338493 -1.21381931  0.        ]",[-1.9025383  -0.08627898],[-1.90651667  0.31307115],-0.221748340768
33,[-0.3849805  -0.43165904],-3.55735,"[[-33.12206513  -2.86798086  -0.16717549   0.12116938]
 [-91.70057802   1.50600581   0.           0.        ]]","[-0.33960601 -0.43686991 -1.43318622 -0.19132015 -1.45753467  1.04619018
 -1.45577497  0.59711311  0.91701247 -0.88907623  0.        ]",[-2.09159541 -0.26791367],[-1.86686552 -0.39642658],-0.177699374161
34,[-0.3849805  -0.43165904],-3.80255,"[[ -3.49775858e+01  -2.85380687e+00  -1.67175490e-01   1.21169376e-01]
 [ -9.38443964e+01  -8.31436037e-02   0.00000000e+00   0.00000000e+00]]","[-1.41546856 -0.43091511  0.61918028 -0.24689442 -1.45753392  1.04618982
 -1.49253529  0.38011607  1.27819085 -0.74968376  0.        ]",[-2.22052979 -0.33781993],[-1.3616474  -0.08281267],-0.207836624645
35,[-0.3849805  -0.43165904],-3.80295,"[[-36.87555902  -2.85863406  -0.16717549   0.12116938]
 [-95.94593964  -0.39847319   0.           0.        ]]","[ 0.7866075  -0.43297587  1.09716446 -0.22799317 -1.45753317  1.04618946
 -1.52857065  0.33705802  1.28576955 -1.18521634  0.        ]",[-2.0970726 -0.2269451],[-2.84700194 -0.22139182],-0.236468105645
36,[-0.3849805  -0.43165904],-3.63448,"[[-38.81514711  -2.87520882  -0.16717549   0.12116938]
 [-98.00603739  -1.25617413   0.           0.        ]]","[ 0.45426426 -0.43979337 -1.29747104 -0.16289418 -1.45753241  1.04618909
 -1.56389526  0.21993963  0.91663199 -1.03420903  0.        ]",[-1.72253335  0.14666781],[-1.32121118  0.06325048],-0.188835982899
37,[-0.3849805  -0.43165904],-3.64333,"[[ -40.79552857   -2.89746255   -0.16717549    0.12116938]
 [-100.02536673   -0.97023255    0.            0.        ]]","[-1.53426048 -0.44831438 -0.04550861 -0.07502961 -1.45753166  1.04618873
 -1.59852074  0.25898468  1.18317931 -0.74466357  0.        ]",[-2.23313975 -0.14765081],[-1.9793992   0.71990464],-0.196775457261
38,[-0.3849805  -0.43165904],-3.77515,"[[ -42.81589198   -2.88796916   -0.16717549    0.12116938]
 [-102.00427624    1.91011268    0.            0.        ]]","[ 0.3909563  -0.4447681   1.36976686 -0.1125747  -1.4575309   1.04618837
 -1.63245307  0.6522934   1.31782415 -1.11571967  0.        ]",[-2.11827564 -0.30760181],[-3.18681027 -0.12692202],-0.234818749665
39,[-0.3849805  -0.43165904],-3.74358,"[[ -44.8754378    -2.85506916   -0.16717549    0.12116938]
 [-103.94385231    1.38197068    0.            0.        ]]","[ 0.71381133 -0.43145685 -1.12238332 -0.24195433 -1.45753015  1.046188
 -1.66571086  0.58017588  0.92461382 -1.10193562  0.        ]",[-1.83289862 -0.07308733],[-2.44626868 -0.94578062],-0.19507690352
40,[-0.3849805  -0.43165904],-3.53631,"[[ -46.97339474   -2.86514307   -0.16717549    0.12116938]
 [-105.84566601   -2.37682989    0.            0.        ]]","[-1.52004317 -0.43570055 -0.19924    -0.20246466 -1.4575294   1.04618764
 -1.69832107  0.06691451  1.14988953 -0.71328905  0.        ]",[-2.13844347 -0.06477773],[-3.01712796  0.87618005],-0.191256777718
41,[-0.3849805  -0.43165904],-3.72373,"[[ -49.10901079   -2.87726972   -0.16717549    0.12116938]
 [-107.70958192    1.15238181    0.            0.        ]]","[ 0.40355589 -0.44061258  1.36396527 -0.15477865 -1.45752864  1.04618728
 -1.73028136  0.54882565  1.32556433 -1.11918394  0.        ]",[-2.08572388 -0.24844906],[-2.54073266  0.80663776],-0.235863083661
42,[-0.3849805  -0.43165904],-3.55769,"[[ -51.28152637   -2.82226598   -0.16717549    0.12116938]
 [-109.5357259     4.33791362    0.            0.        ]]","[ 0.57522359 -0.41661707 -1.22654577 -0.36971069 -1.45752789  1.04618692
 -1.76159389  0.9838074   0.89336321 -1.09530916  0.        ]",[-2.02820706 -0.37261498],[-3.70095668  0.18374208],-0.191674904921
43,[-0.3849805  -0.43165904],-3.79575,"[[ -53.490194     -2.72888972   -0.16717549    0.12116938]
 [-111.32496629    4.99839213    0.            0.        ]]","[-1.53089749 -0.3659544   0.14258348 -0.72537422 -1.45752713  1.04618655
 -1.79227356  1.07399488  1.17456481 -0.59993427  0.        ]",[-2.72842336 -1.12497997],[-2.81285723 -1.61831236],-0.188192806322
44,[-0.3849805  -0.43165904],-4.09457,"[[ -55.73429202   -2.66941142   -0.16717549    0.12116938]
 [-113.07923053    0.96350328    0.            0.        ]]","[ 0.79587601 -0.32734087  1.08796733 -0.94467875 -1.45752638  1.04618619
 -1.82235341  0.52303362  1.43433797 -1.25196002  0.        ]",[-2.41889906 -0.70652282],[-1.98454899 -1.16568957],-0.256386119969
45,[-0.3849805  -0.43165904],-3.43541,"[[ -58.01314296   -2.68980564   -0.16717549    0.12116938]
 [-114.80042537   -2.98979476    0.            0.        ]]","[-0.0063237  -0.34112615 -1.43831895 -0.87018297 -1.45752562  1.04618583
 -1.85186614 -0.01678642  0.76914724 -1.02491856  0.        ]",[-1.72345614 -0.07530734],[-2.81316266 -0.07920074],-0.174621216717
46,[-0.3849805  -0.43165904],-3.80076,"[[ -60.32608664   -2.75191266   -0.16717549    0.12116938]
 [-116.48831101   -3.22057615    0.            0.        ]]","[-1.26548064 -0.37958875  0.89214066 -0.63888755 -1.45752487  1.04618546
 -1.88080764 -0.04829946  1.34431771 -0.69611119  0.        ]",[-2.0965395  -0.26586962],[-3.1447426  -0.10019375],-0.212725361118
47,[-0.3849805  -0.43165904],-3.78479,"[[ -62.67245231   -2.81945147   -0.16717549    0.12116938]
 [-118.14273026   -3.53280194    0.            0.        ]]","[ 1.21204537 -0.41527113  0.25366758 -0.38060891 -1.45752412  1.0461851
 -1.90917521 -0.09093367  1.14977983 -1.27078796  0.        ]",[-1.82483804  0.20185289],[-2.4931563  -0.01276755],-0.229730553103
48,[-0.3849805  -0.43165904],-3.47594,"[[ -65.05157633   -2.88973348   -0.16717549    0.12116938]
 [-119.76422952   -3.49613869    0.            0.        ]]","[-0.98861116 -0.44543646 -1.14833809 -0.1056025  -1.45752336  1.04618474
 -1.93697821 -0.08592731  1.00078066 -0.78795541  0.        ]",[-1.92721307  0.31573972],[-1.38804093  0.59548225],-0.179347048987
49,[-0.3849805  -0.43165904],-3.78714,"[[ -6.74628032e+01  -2.93516021e+00  -1.67175490e-01   1.21169376e-01]
 [ -1.21353047e+02  -1.05507680e+00   0.00000000e+00   0.00000000e+00]]","[-0.26552325 -0.46108332  1.48325763  0.07490546 -1.45752261  1.04618438
 -1.96422074  0.24739814  1.31993115 -1.02217348  0.        ]",[-1.82676923  0.10146394],[-0.31200546 -0.70732768],-0.228746857333
