timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
10,[-0.37794951 -0.37247297],-2.00322,"[[ -3.62744043  -3.26816454  -0.12085223  -0.05147274]
 [-35.69519223  -5.03578474   0.           0.        ]]","[-1.38054354 -0.48305512  0.71255096  1.4104699  -1.05388987 -0.44293357
 -0.55842874 -0.29923092  0.77349621  0.33681408  0.        ]",[-1.42167187  0.25416195],[-2.63849906  0.76795025],-0.125307284829
11,[-0.37794951 -0.37247297],-2.03775,"[[ -4.37397331  -3.23314757  -0.12085223  -0.05147274]
 [-38.94746781   5.1010606    0.           0.        ]]","[-0.61748806 -0.48885002  1.41286536  1.27075595 -1.05388936 -0.44293344
 -0.61705547  1.08772189  0.71907439  0.38855191  0.        ]",[-1.67683458 -0.47358188],[-2.80933502 -0.6070635 ],-0.120398858194
12,[-0.37794951 -0.37247297],-2.12432,"[[ -5.18491281  -3.13457861  -0.12085223  -0.05147274]
 [-42.13585389   4.23530868   0.           0.        ]]","[ 0.47003154 -0.49518061  1.33514794  0.87562072 -1.05388885 -0.44293332
 -0.67453049  0.96926671  0.74223697  0.4162314   0.        ]",[-1.64738429 -0.59444857],[-1.88099406 -0.95490182],-0.124304547866
13,[-0.37794951 -0.37247297],-2.14807,"[[ -6.05898612  -3.06886209  -0.12085223  -0.05147274]
 [-45.26104915   2.40240809   0.           0.        ]]","[ 1.18825404 -0.49119816  0.3528782   0.61209652 -1.05388833 -0.4429332
 -0.73086638  0.71848355  0.71326325  0.40990998  0.        ]",[-1.8353529  -0.69886136],[-1.46172974 -0.48209358],-0.120539744143
14,[-0.37794951 -0.37247297],-2.23246,"[[ -6.99494199  -3.03350448  -0.12085223  -0.05147274]
 [-48.32432635   1.23012919   0.           0.        ]]","[ 0.88739429 -0.48634442 -0.93431225  0.4707606  -1.05388782 -0.44293308
 -0.78608607  0.55808868  0.65771942  0.46952345  0.        ]",[-1.68025005 -0.50459433],[-0.95250917 -1.33723426],-0.116612059051
15,[-0.37794951 -0.37247297],-2.0451,"[[ -7.98966832  -3.01666407  -0.12085223  -0.05147274]
 [-51.13892763   0.54252931   0.           0.        ]]","[-0.34569173 -0.48336779 -1.43073222  0.4036234  -1.05388731 -0.44293296
 -0.83682299  0.46400907  0.67701694  0.5858219   0.        ]",[-1.84208965 -0.47776929],[-1.2738597  -0.10321929],-0.125151706869
16,[-0.37794951 -0.37247297],-2.10889,"[[ -9.04201415e+00  -3.00837785e+00  -1.20852233e-01  -5.14727378e-02]
 [ -5.40858360e+01   2.98630854e-01   0.00000000e+00   0.00000000e+00]]","[-1.44044664 -0.48174598 -0.52311262  0.37063982 -1.0538868  -0.44293284
 -0.88994491  0.43063802  0.79553604  0.63650007  0.        ]",[-1.94063461 -0.48959649],[-1.79277769 -0.59058328],-0.141409028673
17,[-0.37794951 -0.37247297],-2.16703,"[[ -1.01527129e+01  -3.00459336e+00  -1.20852233e-01  -5.14727378e-02]
 [ -5.69744145e+01   1.10718966e-01   0.00000000e+00   0.00000000e+00]]","[-1.19025209 -0.48097077  1.00420563  0.3555875  -1.05388629 -0.44293271
 -0.9420153   0.40492724  0.90246707  0.53810908  0.        ]",[-1.67683947 -0.43647537],[-0.92718047  1.23665894],-0.1487839986
18,[-0.37794951 -0.37247297],-2.19284,"[[ -1.13177140e+01  -2.96265330e+00  -1.20852233e-01  -5.14727378e-02]
 [ -5.95171627e+01   4.07022805e+00   0.00000000e+00   0.00000000e+00]]","[ 0.27862344 -0.47093961  1.4206249   0.18935136 -1.05388578 -0.44293259
 -0.98785157  0.94667908  0.89676923  0.37568542  0.        ]",[-1.67472267 -0.80342948],[-1.74091961 -0.44659964],-0.141846449354
19,[-0.37794951 -0.37247297],-2.0663,"[[ -1.25359577e+01  -2.89976875e+00  -1.20852233e-01  -5.14727378e-02]
 [ -6.22979455e+01   2.22459849e+00   0.00000000e+00   0.00000000e+00]]","[ 1.2221942  -0.45097515  0.07071165 -0.05745664 -1.05388527 -0.44293247
 -1.0379787   0.6941541   0.72639726  0.27015553  0.        ]",[-1.71660233 -0.8680203 ],[-3.43606884 -0.13306076],-0.117533126987
20,[-0.37794951 -0.37247297],-2.02783,"[[ -1.38092647e+01  -2.86096196e+00  -1.20852233e-01  -5.14727378e-02]
 [ -6.50236773e+01   1.65814552e+00   0.00000000e+00   0.00000000e+00]]","[ 0.2861676  -0.43573691 -1.36591108 -0.20793022 -1.05388476 -0.44293235
 -1.08711341  0.61665005  0.53485151  0.45659221  0.        ]",[-1.63911951 -0.79264355],[-1.17345218 -0.85529866],-0.101713073837
21,[-0.37794951 -0.37247297],-2.22041,"[[ -1.51365479e+01  -2.86205527e+00  -1.20852233e-01  -5.14727378e-02]
 [ -6.76958308e+01  -1.75602909e+00   0.00000000e+00   0.00000000e+00]]","[-1.32093594 -0.43619633 -0.76914065 -0.2037127  -1.05388425 -0.44293223
 -1.13528224  0.14951198  0.68293037  0.73514609  0.        ]",[-1.89514828 -0.74963945],[-2.13065076 -2.87287087],-0.135473969709
22,[-0.37794951 -0.37247297],-2.31837,"[[ -1.65167493e+01  -2.93650314e+00  -1.20852233e-01  -5.14727378e-02]
 [ -7.03156621e+01  -5.67588168e+00   0.00000000e+00   0.00000000e+00]]","[-1.11264192 -0.46335149  1.08965657  0.08631874 -1.05388374 -0.44293211
 -1.18250783 -0.38681452  0.93991612  0.57729129  0.        ]",[-1.43658781 -0.14337939],[-0.63497294 -0.40834166],-0.155037210632
23,[-0.37794951 -0.37247297],-2.18516,"[[ -1.79343262e+01  -3.04439630e+00  -1.20852233e-01  -5.14727378e-02]
 [ -7.14380681e+01  -2.32166718e+00   0.00000000e+00   0.00000000e+00]]","[ 0.68345724 -0.48804014  1.19147516  0.51424956 -1.05388323 -0.44293198
 -1.20274014  0.07211976  0.80870157  0.36571429  0.        ]",[-1.30317831 -0.12564194],[-1.99486432 -0.91690855],-0.130601684639
24,[-0.37794951 -0.37247297],-2.05733,"[[ -1.93886219e+01  -3.05061142e+00  -1.20852233e-01  -5.14727378e-02]
 [ -7.39830262e+01   7.42785388e-01   0.00000000e+00   0.00000000e+00]]","[ 1.02690243 -0.48892783 -0.72872638  0.53908609 -1.05388272 -0.44293186
 -1.24861594  0.49140787  0.67010582  0.4641296   0.        ]",[-1.64989138 -0.3173421 ],[-1.32209188  1.23203622],-0.117803420682
25,[-0.37794951 -0.37247297],-2.18056,"[[ -2.08933093e+01  -2.99615157e+00  -1.20852233e-01  -5.14727378e-02]
 [ -7.64773377e+01   4.69029914e+00   0.00000000e+00   0.00000000e+00]]","[-0.78815771 -0.47916313 -1.28284919  0.32204019 -1.05388221 -0.44293174
 -1.2935787   1.03151899  0.69403692  0.62136449  0.        ]",[-2.09490609 -0.78993666],[-1.39141502 -1.61021627],-0.129180788166
26,[-0.37794951 -0.37247297],-2.12592,"[[ -2.24473887e+01  -2.94296216e+00  -1.20852233e-01  -5.14727378e-02]
 [ -7.89225116e+01   6.42413237e-01   0.00000000e+00   0.00000000e+00]]","[-1.39910636 -0.46531994  0.67376139  0.11171775 -1.0538817  -0.44293162
 -1.33765561  0.47767401  0.90172748  0.62899466  0.        ]",[-1.80724061 -0.52835757],[-2.37584163 -0.05880894],-0.153134328222
27,[-0.37794951 -0.37247297],-2.26156,"[[ -2.40498870e+01  -2.93252325e+00  -1.20852233e-01  -5.14727378e-02]
 [ -8.13193409e+01   4.02382828e-01   0.00000000e+00   0.00000000e+00]]","[ 0.4889249  -0.46210663  1.32467511  0.0706844  -1.05388119 -0.4429315
 -1.38086097  0.44483215  0.90174496  0.34700379  0.        ]",[-1.4157418  -0.41708663],[-1.57658221 -1.23489929],-0.141608766365
28,[-0.37794951 -0.37247297],-2.15881,"[[ -2.56998495e+01  -2.96422465e+00  -1.20852233e-01  -5.14727378e-02]
 [ -8.36691714e+01  -3.55941899e+00   0.00000000e+00   0.00000000e+00]]","[ 1.00655048 -0.47136173 -0.76380744  0.19555862 -1.05388068 -0.44293138
 -1.42321903 -0.09723457  0.63784208  0.39330491  0.        ]",[-1.3973819  -0.05199438],[-1.07862541 -0.40948174],-0.110747715327
29,[-0.37794951 -0.37247297],-1.98538,"[[ -2.73963427e+01  -3.02451507e+00  -1.20852233e-01  -5.14727378e-02]
 [ -8.59723265e+01  -1.02713151e+00   0.00000000e+00   0.00000000e+00]]","[-1.04124072 -0.48480692 -1.10529036  0.43490627 -1.05388017 -0.44293125
 -1.46473562  0.24924134  0.74413858  0.62148564  0.        ]",[-1.97436917 -0.30774042],[-2.40921245  0.65328357],-0.134761118333
30,[-0.37794951 -0.37247297],-2.17819,"[[ -2.91384368e+01  -3.01758480e+00  -1.20852233e-01  -5.14727378e-02]
 [ -8.82295226e+01   1.64695252e+00   0.00000000e+00   0.00000000e+00]]","[-1.05591937 -0.48353965  1.14414864  0.4072904  -1.05387966 -0.44293113
 -1.50542366  0.61511827  0.8993394   0.50960903  0.        ]",[-1.72348011 -0.42853492],[-2.21708187 -1.45395628],-0.147152811529
31,[-0.37794951 -0.37247297],-2.18927,"[[ -3.09252273e+01  -3.00191003e+00  -1.20852233e-01  -5.14727378e-02]
 [ -9.04421634e+01   2.51530115e-01   0.00000000e+00   0.00000000e+00]]","[ 1.05980674 -0.48040633  0.71884864  0.34491946 -1.05387914 -0.44293101
 -1.54530843  0.42419177  0.76807147  0.34412333  0.        ]",[-1.52068472 -0.33145767],[-2.14255572 -1.21661459],-0.124864969171
32,[-0.37794951 -0.37247297],-2.00318,"[[ -3.27558315e+01  -3.00083086e+00  -1.20852233e-01  -5.14727378e-02]
 [ -9.26110266e+01  -5.96672578e-02   0.00000000e+00   0.00000000e+00]]","[ 0.15738361 -0.48017686 -1.40522929  0.34063014 -1.05387863 -0.44293089
 -1.58440397  0.38161259  0.64050529  0.53719369  0.        ]",[-1.69293261 -0.22962099],[-2.28716466  0.07086795],-0.118227680634
33,[-0.37794951 -0.37247297],-2.15123,"[[ -3.46293819e+01  -2.99914469e+00  -1.20852233e-01  -5.14727378e-02]
 [ -9.47369241e+01   2.27379327e-01   0.00000000e+00   0.00000000e+00]]","[-1.53685948 -0.47981489  0.1315696   0.33392962 -1.05387812 -0.44293077
 -1.6227249   0.42088717  0.85039202  0.61974772  0.        ]",[-1.85446012 -0.34257293],[-1.89704042 -1.32701949],-0.146726005822
34,[-0.37794951 -0.37247297],-2.23316,"[[ -3.65450291e+01  -3.00649085e+00  -1.20852233e-01  -5.14727378e-02]
 [ -9.68208212e+01  -2.30303587e-01   0.00000000e+00   0.00000000e+00]]","[ 0.40042961 -0.48135987  1.37043586  0.36313305 -1.05387761 -0.44293065
 -1.66028862  0.35826532  0.84936983  0.37407123  0.        ]",[-1.35579348 -0.2100175 ],[-1.07915509 -0.83286145],-0.135912826922
35,[-0.37794951 -0.37247297],-2.13344,"[[ -3.85019394e+01  -3.00733940e+00  -1.20852233e-01  -5.14727378e-02]
 [ -9.88633951e+01   5.76516083e-02   0.00000000e+00   0.00000000e+00]]","[ 0.80098899 -0.48153297 -1.03158072  0.36650812 -1.0538771  -0.44293052
 -1.69710733  0.39766425  0.64222581  0.46235571  0.        ]",[-1.57150245 -0.18327439],[-1.6587908  -0.57916994],-0.114443665638
36,[-0.37794951 -0.37247297],-2.15015,"[[ -4.04992953e+01  -3.00558330e+00  -1.20852233e-01  -5.14727378e-02]
 [ -1.00865529e+02   9.22351239e-02   0.00000000e+00   0.00000000e+00]]","[-1.46068293 -0.48117311 -0.46625783  0.35952342 -1.05387659 -0.4429304
 -1.73319697  0.40239598  0.79987053  0.63761658  0.        ]",[-1.9581672  -0.34257442],[-1.82679731 -1.13368505],-0.14196282608
37,[-0.37794951 -0.37247297],-2.17747,"[[ -4.25362964e+01  -3.00448564e+00  -1.20852233e-01  -5.14727378e-02]
 [ -1.02828036e+02   2.92775785e-02   0.00000000e+00   0.00000000e+00]]","[ 0.01317879 -0.48094577  1.48481979  0.35515837 -1.05387608 -0.44293028
 -1.76857217  0.3937818   0.8800306   0.40306304  0.        ]",[-1.42408884 -0.23977739],[-1.79741595 -0.10308913],-0.140673167417
38,[-0.37794951 -0.37247297],-2.33442,"[[ -4.46121577e+01  -3.00318920e+00  -1.20852233e-01  -5.14727378e-02]
 [ -1.04751686e+02   7.47998622e-02   0.00000000e+00   0.00000000e+00]]","[ 0.95771319 -0.48067495 -0.84002025  0.35000377 -1.05387557 -0.44293016
 -1.80324682  0.40001021  0.64744465  0.43492594  0.        ]",[-1.57492828 -0.18669906],[ 0.13061964 -1.77517575],-0.113743658327
39,[-0.37794951 -0.37247297],-2.11636,"[[ -4.66811963e+01  -3.00285404e+00  -1.20852233e-01  -5.14727378e-02]
 [ -1.02160815e+02  -1.46101732e-02   0.00000000e+00   0.00000000e+00]]","[-1.40723764 -0.48060442 -0.60381379  0.34867124 -1.05387506 -0.44293004
 -1.75654123  0.38777671  0.78503256  0.64202288  0.        ]",[-1.97762024 -0.35162878],[-1.25687294  0.01638945],-0.140547578611
40,[-0.37794951 -0.37247297],-2.16323,"[[ -4.87438458e+01  -3.00208265e+00  -1.20852233e-01  -5.14727378e-02]
 [ -1.04097675e+02   7.69747786e-02   0.00000000e+00   0.00000000e+00]]","[-0.09090194 -0.48044163  1.49447739  0.34560475 -1.05387455 -0.44292992
 -1.79145399  0.40030759  0.8880661   0.41231072  0.        ]",[-1.44399107 -0.25051007],[-0.8994065   1.08974487],-0.141983896987
41,[-0.37794951 -0.37247297],-2.10057,"[[ -5.08408481e+01  -2.96076170e+00  -1.20852233e-01  -5.14727378e-02]
 [ -1.05597452e+02   4.04226795e+00   0.00000000e+00   0.00000000e+00]]","[ 1.00038332 -0.47042195 -0.77402007  0.1818793  -1.05387404 -0.4429298
 -1.81848769  0.94285298  0.63594816  0.39158437  0.        ]",[-1.77885544 -0.65001059],[-2.03205936 -0.76262766],-0.110447461833
42,[-0.37794951 -0.37247297],-2.0734,"[[ -5.29715435e+01  -2.91091885e+00  -1.20852233e-01  -5.14727378e-02]
 [ -1.07465940e+02   9.52778564e-01   0.00000000e+00   0.00000000e+00]]","[-1.41144416 -0.45494011 -0.59428302 -0.01394712 -1.05387353 -0.44292967
 -1.85216778  0.52013767  0.74042015  0.71124042  0.        ]",[-2.00051951 -0.62286717],[-1.94808902 -0.37573632],-0.139931350154
43,[-0.37794951 -0.37247297],-2.24882,"[[ -5.51392413e+01  -2.90686244e+00  -1.20852233e-01  -5.14727378e-02]
 [ -1.09297788e+02  -5.42054077e-01   0.00000000e+00   0.00000000e+00]]","[ 0.06319228 -0.45351766  1.47715217 -0.02979048 -1.05387302 -0.44292955
 -1.88518727  0.31560912  0.96016734  0.40109073  0.        ]",[-1.39731491 -0.31416625],[-2.03362693 -0.75288005],-0.150524779369
44,[-0.37794951 -0.37247297],-2.0673,"[[ -5.73432171e+01  -2.94738916e+00  -1.20852233e-01  -5.14727378e-02]
 [ -1.11093895e+02  -3.50104588e+00   0.00000000e+00   0.00000000e+00]]","[ 0.80918397 -0.46663114 -1.02308952  0.12914401 -1.05387251 -0.44292943
 -1.91756239 -0.08925102  0.61222968  0.41617087  0.        ]",[-1.39674294  0.04765433],[-0.94897076  0.96398663],-0.108697627706
45,[-0.37794951 -0.37247297],-2.11423,"[[ -5.95807289e+01  -2.97832266e+00  -1.20852233e-01  -5.14727378e-02]
 [ -1.12651980e+02   3.94479851e-01   0.00000000e+00   0.00000000e+00]]","[-1.53214516 -0.47499273 -0.13471265  0.25132651 -1.053872   -0.44292931
 -1.94564675  0.44374916  0.8235983   0.65149269  0.        ]",[-1.92207515 -0.35461599],[-0.780627    0.60755471],-0.145435617677
46,[-0.37794951 -0.37247297],-2.24859,"[[ -6.18424003e+01  -2.94628115e+00  -1.20852233e-01  -5.14727378e-02]
 [ -1.13512217e+02   2.80196730e+00   0.00000000e+00   0.00000000e+00]]","[ 0.59992375 -0.46630484  1.25472911  0.12478046 -1.05387149 -0.44292919
 -1.96115144  0.77315032  0.87765042  0.33931427  0.        ]",[-1.56091857 -0.478879  ],[-1.15131206 -0.64044387],-0.138376452739
47,[-0.37794951 -0.37247297],-1.92072,"[[ -6.41298203e+01  -2.91612472e+00  -1.20852233e-01  -5.14727378e-02]
 [ -1.15224154e+02   2.22613898e-01   0.00000000e+00   0.00000000e+00]]","[ 0.21349504 -0.45672914 -1.38986438  0.00640762 -1.05387098 -0.44292907
 -1.99200901  0.42023339  0.57403067  0.49654645  0.        ]",[-1.63996637 -0.35145551],[-2.26305782  0.55367582],-0.108399124127
48,[-0.37794951 -0.37247297],-2.15943,"[[ -6.64511387e+01  -2.88958772e+00  -1.20852233e-01  -5.14727378e-02]
 [ -1.16902000e+02   2.42407006e+00   0.00000000e+00   0.00000000e+00]]","[-1.38576207 -0.44718767  0.70192426 -0.09708647 -1.05387047 -0.44292894
 -2.02225193  0.72144469  0.915731    0.67385031  0.        ]",[-1.91999519 -0.68692553],[-2.40514816 -0.69731231],-0.157151286665
49,[-0.37794951 -0.37247297],-2.2067,"[[ -6.88056810e+01  -2.86913494e+00  -1.20852233e-01  -5.14727378e-02]
 [ -1.18546865e+02  -3.69209005e-01   0.00000000e+00   0.00000000e+00]]","[ 1.15724861 -0.43912587  0.47361642 -0.176375   -1.05386995 -0.44292882
 -2.05190023  0.33925756  0.79892519  0.24091539  0.        ]",[-1.45986283 -0.35849604],[-1.9075043  -0.32451668],-0.126046231641
