timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
0,[-0.39153284 -0.40732327],-5.28213,"[[ 0.06284292 -0.01616867 -0.1248701  -0.14946653]
 [-0.00194653 -0.00259059  0.          0.        ]]","[ 1.22428606  2.54721086  0.1167436   0.8419792  -1.09352246 -1.29026232
  0.09801184  0.39035445  2.44098746  1.4204499   0.        ]",[-5.97933054 -3.21654201],[-5.89761026 -3.56897427],-0.371224593854
1,[-0.39153284 -0.40732327],-5.26453,"[[ 0.02312931 -0.05593237 -0.1248701  -0.14946653]
 [-3.95625635 -3.96059248  0.          0.        ]]","[ 1.22664401  2.54502837  0.05847604  0.68089342 -1.093522   -1.29026165
  0.02863041 -0.15061313  2.442782    1.31300937  0.        ]",[-5.68409252 -2.94677424],[-5.50136728 -3.34956874],-0.366110475783
2,[-0.39153284 -0.40732327],-5.00602,"[[-0.09488652 -0.17407011 -0.1248701  -0.14946653]
 [-7.83245177 -7.84025137  0.          0.        ]]","[ 1.22079591  2.52442715 -0.11463545  0.20540624 -1.09352153 -1.29026097
 -0.03938045 -0.68087297  2.40922627  0.99658396  0.        ]",[-5.09208679 -2.63351488],[-6.09601399 -2.20516617],-0.348536446531
3,[-0.39153284 -0.40732327],-4.71764,"[[ -0.28966015  -0.36903011  -0.1248701   -0.14946653]
 [-11.63236788 -11.64305995   0.           0.        ]]","[ 1.16943556  2.44504732 -0.39497413 -0.55478934 -1.09352106 -1.2902603
 -0.10605292 -1.20062881  2.2322535   0.51286304  0.        ]",[-4.1024189  -2.28575373],[-4.74309158 -3.18635461],-0.312324254111
4,[-0.39153284 -0.40732327],-4.15392,"[[ -0.55968716  -0.63928944  -0.1248701   -0.14946653]
 [-15.35818416 -15.3704061    0.           0.        ]]","[ 1.01613277  2.24716343 -0.75522505 -1.51117916 -1.09352059 -1.29025963
 -0.17142525 -1.71006989  1.78063833  0.00801729  0.        ]",[-2.73850584 -1.87845039],[-3.48417869 -2.95294708],-0.249655151963
5,[-0.39153284 -0.40732327],-3.23577,"[[ -0.90351024  -0.98335191  -0.1248701   -0.14946653]
 [-19.01240984 -19.02358554   0.           0.        ]]","[ 0.70023279  1.86969094 -1.12911713 -2.46683695 -1.09352012 -1.29025896
 -0.23554146 -2.20937268  1.02674061 -0.22483177  0.        ]",[-1.62543094 -1.43193257],[-2.66706635 -1.19286473],-0.156232397891
6,[-0.39153284 -0.40732327],-2.46929,"[[ -1.319723    -1.39974706  -0.1248701   -0.14946653]
 [-22.5975252  -22.60390106   0.           0.        ]]","[ 0.18828465  1.28585937 -1.39808766 -3.08727815 -1.09351965 -1.29025829
 -0.29844508 -2.69871446  0.22478395  0.12338224  0.        ]",[-1.40589964 -1.63666701],[-0.91769623 -1.58643592],-0.0499441282606
7,[-0.39153284 -0.40732327],-2.23691,"[[ -1.80369339  -1.88703307  -0.1248701   -0.14946653]
 [-25.78936817 -26.11296765   0.           0.        ]]","[-0.47407543  0.55426995 -1.40448357 -2.94540732 -1.09351918 -1.29025762
 -0.35444842 -3.17831504 -0.09702361  0.98652273  0.        ]",[-2.01528978 -2.45660686],[-1.81217932 -3.17554091],-0.109866738421
8,[-0.39153284 -0.40732327],-2.71648,"[[ -2.35415658  -2.44380337  -0.1248701   -0.14946653]
 [-29.24542874 -29.55271471   0.           0.        ]]","[-1.13038968 -0.13788822 -1.01609147 -1.69724453 -1.09351871 -1.29025695
 -0.41508766 -3.64843712  0.33614564  1.65161367  0.        ]",[-2.73532414 -1.7632072 ],[-1.29953154 -0.90883184],-0.198697142144
9,[-0.39153284 -0.40732327],-3.00879,"[[ -2.97303627  -3.06507523  -0.1248701   -0.14946653]
 [-32.63003158 -26.63005915   0.           0.        ]]","[-1.51760357 -0.48879166 -0.22186648  0.59762842 -1.09351824 -1.29025627
 -0.47447311 -3.24897269  0.87466733  1.40777744  0.        ]",[-2.64572668  0.21233428],[-3.39372808  0.66120611],-0.20758449131
