timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[-0.00754588  0.08846864  0.19048485  0.12069669]
 [ 0.00322351  0.00199889  0.          0.        ]]",-2.68036,[-0.37663612 -0.4501991 ],"[ 1.23076789  2.534935    0.00961221  1.26530565  1.65384201  1.05182028
  0.12134992  0.39169665 -0.02177011 -0.90743952  0.        ]",[ 3.18110228 -0.8940146 ],[ 2.64999779  0.09550891],-0.114177266045
1,"[[ 0.03220704  0.09228716  0.19048485  0.12069669]
 [ 3.9588994   0.37860236  0.          0.        ]]",-2.59336,[-0.37663612 -0.4501991 ],"[ 1.23008964  2.53440919  0.06791697  1.28080571  1.653841    1.05181992
  0.18906517  0.4431198  -0.0259724  -0.83287926  0.        ]",[ 3.12965775 -0.98369181],[ 2.72595582 -1.66663535],-0.105476293619
2,"[[ 0.15030535  0.06004095  0.19048485  0.12069669]
 [ 7.83800754 -3.58999451  0.          0.        ]]",-2.42872,[-0.37663612 -0.4501991 ],"[ 1.21521586  2.53812761  0.24033273  1.14975778  1.65384     1.05181956
  0.25546968 -0.09877143 -0.04658314 -0.6531434   0.        ]",[ 2.90411139 -0.84601057],[ 3.66828002 -1.68785577],-0.0842819782837
3,"[[  0.34521564  -0.0507886    0.19048485   0.12069669]
 [ 11.64036153  -7.47998319   0.           0.        ]]",-2.24876,[-0.37663612 -0.4501991 ],"[ 1.14922465  2.53890182  0.51707491  0.69825707  1.65383899  1.0518192
  0.32056027 -0.62992908 -0.10167921 -0.41577421  0.        ]",[ 2.42848253 -0.85974681],[ 3.41141281 -1.57612246],-0.0556505530095
4,"[[  0.61541897  -0.23864396   0.19048485   0.12069669]
 [ 15.36759284 -11.29280227   0.           0.        ]]",-2.16564,[-0.37663612 -0.4501991 ],"[ 0.97710724  2.49786794  0.86751564 -0.05831604  1.65383799  1.05181884
  0.38436487 -1.15054937 -0.22173208 -0.13897138  0.        ]",[ 1.54875493 -1.07303631],[ 0.50611337 -0.8541547 ],-0.0234294610325
5,"[[  0.93982464  -0.49619348   0.19048485   0.12069669]
 [ 17.06737305 -14.45155413   0.           0.        ]]",-2.08387,[-0.37663612 -0.4501991 ],"[ 0.66376397  2.35792887  1.20512516 -1.03530794  1.65383699  1.05181848
  0.41346251 -1.58185968 -0.42087007  0.11495389  0.        ]",[ 0.91290992 -1.51511991],[ 0.19031404 -1.97330068],-0.032950245335
6,"[[  1.28535911  -0.82207598   0.19048485   0.12069669]
 [ 17.48472395 -18.12438913   0.           0.        ]]",-1.94569,[-0.37663612 -0.4501991 ],"[ 0.23737683  2.05654205  1.42821451 -2.08070393  1.65383598  1.05181812
  0.42060686 -2.08336436 -0.66817164  0.26131003  0.        ]",[ 1.26441967 -2.33360481],[ 2.21605171 -3.1332541 ],-0.0684270741695
7,"[[  1.67130393  -1.22068978   0.19048485   0.12069669]
 [ 21.09790859 -21.72480177   0.           0.        ]]",-2.16706,[-0.37663612 -0.4501991 ],"[-0.29073233  1.54431533  1.48016315 -2.92350793  1.65383498  1.05181776
  0.48245915 -2.57497848 -0.9605378   0.28084742  0.        ]",[ 1.94565058 -3.03012204],[ 0.91979264 -3.22423505],-0.104952074389
8,"[[  2.12562192  -1.69058431   0.19048485   0.12069669]
 [ 24.32331853 -25.25271165   0.           0.        ]]",-2.57387,[-0.37663612 -0.4501991 ],"[-0.8804324   0.84280075  1.26752118 -3.14155691  1.65383397  1.0518174
  0.5376733  -3.05669035 -1.286651    0.14395506  0.        ]",[ 2.89844036 -3.3031714 ],[ 2.62304704 -2.43618575],-0.143805164299
9,"[[  2.64700179  -2.23032724   0.19048485   0.12069669]
 [ 27.80315671 -28.70997592   0.           0.        ]]",-2.92507,[-0.37663612 -0.4501991 ],"[-1.36906576  0.09465283  0.71696801 -2.3159544   1.65383297  1.05181704
  0.59724288 -3.52875272 -1.55511372 -0.19198102  0.        ]",[ 3.8869257  -2.91558838],[ 4.88287924 -2.39038231],-0.180213501454
10,"[[  3.23728747  -2.83852857   0.19048485   0.12069669]
 [ 31.21385765 -32.09905178   0.           0.        ]]",-3.40235,[-0.37663612 -0.4501991 ],"[-1.52844784 -0.42360414 -0.11948078 -0.31126831  1.65383196  1.05181668
  0.65562891 -3.99150022 -1.63872326 -0.69395973  0.        ]",[ 4.34296751 -1.64134014],[ 4.91551289 -3.71222998],-0.20797823981
11,"[[  3.89510588  -3.22988322   0.19048485   0.12069669]
 [ 34.55671153  -4.91740446   0.           0.        ]]",-3.71355,[-0.37663612 -0.4501991 ],"[-1.16043824 -0.48682143 -0.98297276  1.26458031  1.65383096  1.05181632
  0.71285348 -0.28001424 -1.53608564 -0.99692356  0.        ]",[ 3.92867279 -1.63923001],[ 4.46483464 -1.39480549],-0.214310838381
12,"[[  4.61910666  -3.20602482   0.19048485   0.12069669]
 [ 37.83234647   4.13141222   0.           0.        ]]",-3.51822,[-0.37663612 -0.4501991 ],"[-0.28078639 -0.48958196 -1.43982993  1.16762008  1.65382996  1.05181596
  0.76892735  0.95554564 -1.58664322 -0.90025518  0.        ]",[ 3.64954042 -1.92755604],[ 3.75915889 -1.61824104],-0.213522614963
13,"[[  5.40796472  -3.12217167   0.19048485   0.12069669]
 [ 41.04271585   3.70806582   0.           0.        ]]",-3.51713,[-0.37663612 -0.4501991 ],"[ 0.7341467  -0.49244321 -1.10542705  0.82602585  1.65382895  1.0518156
  0.82388394  0.89774003 -1.71484072 -0.92259724  0.        ]",[ 3.44492221 -1.99542379],[ 4.05829725 -1.8588703 ],-0.229022664506
14,"[[  6.26039073  -3.06365726   0.19048485   0.12069669]
 [ 44.18939237   2.17096938   0.           0.        ]]",-3.51859,[-0.37663612 -0.4501991 ],"[ 1.23044734 -0.48812504 -0.01275446  0.58784083  1.65382795  1.05181524
  0.87775018  0.68785881 -1.72964828 -1.04804005  0.        ]",[ 3.10006809 -2.13410354],[ 4.60548281 -2.13793239],-0.238303089437
15,"[[  7.17512525  -3.03192532   0.19048485   0.12069669]
 [ 47.27378789   1.09645907   0.           0.        ]]",-3.61682,[-0.37663612 -0.4501991 ],"[ 0.71627465 -0.48361703  1.16234465  0.45907715  1.65382694  1.05181488
  0.93055023  0.54114091 -1.62556743 -1.10345457  0.        ]",[ 2.83783865 -2.34910393],[ 3.47183549 -1.83449718],-0.230923870845
16,"[[  8.15093546  -3.01648332   0.19048485   0.12069669]
 [ 50.29716361   0.51339405   0.           0.        ]]",-3.67889,[-0.37663612 -0.4501991 ],"[-0.55660085 -0.48087377  1.4233632   0.39657012  1.65382594  1.05181452
  0.98230568  0.46152687 -1.52992494 -1.01714118  0.        ]",[ 2.97967291 -2.51792669],[ 2.74969333 -2.44047464],-0.215036953373
17,"[[  9.18661298  -3.00940958   0.19048485   0.12069669]
 [ 53.26071674   0.22956188   0.           0.        ]]",-3.58905,[-0.37663612 -0.4501991 ],"[-1.49574162 -0.47949719  0.36674641  0.36797622  1.65382493  1.05181416
  1.03303702  0.42277124 -1.55795771 -0.87480891  0.        ]",[ 3.34891582 -2.60601664],[ 2.64950034 -3.57318942],-0.208822014508
18,"[[ 10.28097312  -3.00629188   0.19048485   0.12069669]
 [ 56.16561846   0.09951932   0.           0.        ]]",-3.44836,[-0.37663612 -0.4501991 ],"[-1.05814842 -0.47886652 -1.08734068  0.35538204  1.65382393  1.0518138
  1.0827643   0.40501464 -1.6942924  -0.83591815  0.        ]",[ 3.79207087 -2.34559798],[ 3.85462595 -3.76407369],-0.221789844069
19,"[[  1.14328544e+01  -3.00495398e+00   1.90484851e-01   1.20696688e-01]
 [  5.90130216e+01   4.21983582e-02   0.00000000e+00   0.00000000e+00]]",-3.7162,[-0.37663612 -0.4501991 ],"[ 0.43359673 -0.47859135 -1.30818307  0.34997912  1.65382293  1.05181344
  1.13150725  0.39718774 -1.7881277  -0.96164114  0.        ]",[ 3.72646308 -2.0086534 ],[ 3.20223222 -1.46173503],-0.239470121597
20,"[[  1.26411182e+01  -3.00439093e+00   1.90484851e-01   1.20696688e-01]
 [  6.18040600e+01   1.76001471e-02   0.00000000e+00   0.00000000e+00]]",-3.5513,[-0.37663612 -0.4501991 ],"[ 1.22694567 -0.47847469  0.13022371  0.34770558  1.65382192  1.05181308
  1.17928528  0.39382893 -1.71376019 -1.1105979   0.        ]",[ 3.17348337 -2.0701108 ],[ 3.74649341 -2.71744749],-0.240667007238
21,"[[  1.39046485e+01  -3.00415743e+00   1.90484851e-01   1.20696688e-01]
 [  6.45398474e+01   7.24957810e-03   0.00000000e+00   0.00000000e+00]]",-3.5976,[-0.37663612 -0.4501991 ],"[ 0.16665113 -0.47842611  1.44809046  0.34676271  1.65382092  1.05181272
  1.22611745  0.39241554 -1.55489348 -1.08091671  0.        ]",[ 2.95519018 -2.40395689],[ 2.62465498 -2.79508591],-0.222043240965
22,"[[  1.52223511e+01  -3.00406165e+00   1.90484851e-01   1.20696688e-01]
 [  6.72214767e+01   2.95903729e-03   0.00000000e+00   0.00000000e+00]]",-3.56358,[-0.37663612 -0.4501991 ],"[-1.37490887 -0.4784061   0.70534798  0.34637594  1.65381991  1.05181236
  1.27202246  0.39182962 -1.53649242 -0.89875617  0.        ]",[ 3.34536791 -2.57354832],[ 3.65506573 -3.21549838],-0.207964166024
23,"[[  1.65931536e+01  -3.00402266e+00   1.90484851e-01   1.20696688e-01]
 [  6.98500196e+01   1.20142086e-03   0.00000000e+00   0.00000000e+00]]",-3.564,[-0.37663612 -0.4501991 ],"[-1.02748623 -0.4783979  -1.11474324  0.34621846  1.65381891  1.051812
  1.31701867  0.39158956 -1.69963483 -0.83619126  0.        ]",[ 3.87555027 -2.29841018],[ 4.01703202 -2.11964266],-0.222411891044
24,"[[  1.80160050e+01  -3.00400683e+00   1.90484851e-01   1.20696688e-01]
 [  7.24265268e+01   4.88287228e-04   0.00000000e+00   0.00000000e+00]]",-3.60277,[-0.37663612 -0.4501991 ],"[ 0.77759929 -0.47839451 -1.06529067  0.3461545   1.6538179   1.05181164
  1.36112405  0.39149211 -1.78670229 -1.006801    0.        ]",[ 3.67754841 -1.93984175],[ 4.35393295 -1.15958839],-0.241985282894
25,"[[  1.94898747e+01  -3.00400037e+00   1.90484851e-01   1.20696688e-01]
 [  7.49520284e+01   2.01251396e-04   0.00000000e+00   0.00000000e+00]]",-3.53449,[-0.37663612 -0.4501991 ],"[ 0.95688366 -0.47839307  0.89707224  0.34612835  1.6538169   1.05181128
  1.40435623  0.39145284 -1.63869883 -1.12577743  0.        ]",[ 3.03679132 -2.17439795],[ 3.30275841 -2.56317248],-0.233829720856
26,"[[  2.10137528e+01  -3.00399767e+00   1.90484851e-01   1.20696688e-01]
 [  7.74275340e+01   8.65253983e-05   0.00000000e+00   0.00000000e+00]]",-3.61064,[-0.37663612 -0.4501991 ],"[-0.92521716 -0.47839241  1.23679223  0.34611737  1.6538159   1.05181092
  1.4467325   0.39143711 -1.51661212 -0.96826442  0.        ]",[ 3.23674917 -2.51022863],[ 3.56213618 -2.33054198],-0.210339203732
27,"[[  2.25866493e+01  -3.00399646e+00   1.90484851e-01   1.20696688e-01]
 [  7.98540335e+01   4.09722124e-05   0.00000000e+00   0.00000000e+00]]",-3.59302,[-0.37663612 -0.4501991 ],"[-1.29675074 -0.47839207 -0.80213195  0.34611244  1.65381489  1.05181056
  1.48826981  0.39143081 -1.66105473 -0.82740267  0.        ]",[ 3.84557271 -2.37486219],[ 3.09325269 -2.50685353],-0.217554036526
28,"[[  2.42075939e+01  -3.00399585e+00   1.90484851e-01   1.20696688e-01]
 [  8.22324968e+01   2.30142107e-05   0.00000000e+00   0.00000000e+00]]",-3.60528,[-0.37663612 -0.4501991 ],"[ 0.68006542 -0.47839184 -1.15093669  0.34610991  1.65381389  1.0518102
  1.52898474  0.39142829 -1.78864073 -0.99326329  0.        ]",[ 3.76995826 -1.91806507],[ 3.19109466 -2.29673508],-0.241389861102
29,"[[  2.58756353e+01  -3.00399547e+00   1.90484851e-01   1.20696688e-01]
 [  8.45638750e+01   1.60024427e-05   0.00000000e+00   0.00000000e+00]]",-3.54935,[-0.37663612 -0.4501991 ],"[ 0.86646138 -0.47839167  1.01291384  0.34610832  1.65381288  1.05180984
  1.56889358  0.39142726 -1.62486172 -1.12339884  0.        ]",[ 3.06740689 -2.1730659 ],[ 3.27631044 -1.90639717],-0.232232201127
