timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
0,[-0.08908242 -0.20333077],-0.738931,"[[ 0.07298209 -0.04564166  0.04570897  0.00245248]
 [-0.0002498   0.00097239  0.          0.        ]]","[ 1.11514751  1.99732969  0.13964847  0.59459219  0.41449342  0.04200175
 -0.03356039  0.34212234  0.94768819  0.10867175  0.        ]",[-0.09907119 -1.54336274],[ 1.45330684  0.26472071],-0.164171328656
1,[-0.08908242 -0.20333077],-0.660942,"[[  1.12663574e-01  -3.51210543e-02   4.57089693e-02   2.45247850e-03]
 [  3.95522871e+00   1.04760546e+00   0.00000000e+00   0.00000000e+00]]","[ 1.11006932  1.99787645  0.19931549  0.62519886  0.41449255  0.04200168
  0.16380749  0.48562786  0.94294168  0.18371028  0.        ]",[-0.15833367 -1.58822906],[-1.61784395 -1.53663865],-0.164241309912
2,[-0.08908242 -0.20333077],-0.754764,"[[  1.51308232e-01  -5.40891260e-02   4.57089693e-02   2.45247850e-03]
 [ -7.73417117e-02  -2.93115818e+00   0.00000000e+00   0.00000000e+00]]","[ 1.10304929  1.99673443  0.25716731  0.570023    0.41449169  0.0420016
 -0.03740766 -0.05991144  0.93789512  0.23126707  0.        ]",[-0.1297989  -1.53282201],[-0.06426516 -1.22231767],-0.164289562914
3,[-0.08908242 -0.20333077],-0.798704,"[[  1.47241137e-01  -1.51856904e-01   4.57089693e-02   2.45247850e-03]
 [ -3.28543077e-01  -6.83261745e+00   0.00000000e+00   0.00000000e+00]]","[ 1.10387937  1.98336386  0.25109276  0.28696753  0.41449082  0.04200153
 -0.04994192 -0.59485095  0.9420756   0.13933699  0.        ]",[-0.08256234 -1.47932148],[ 0.54577726 -1.11683118],-0.163627561369
4,[-0.08908242 -0.20333077],-0.727852,"[[  1.62412059e-01  -3.26888219e-01   4.57089693e-02   2.45247850e-03]
 [  1.83840423e+00  -1.06577591e+01   0.00000000e+00   0.00000000e+00]]","[ 1.10064759  1.92825647  0.27373008 -0.20751745  0.41448995  0.04200145
  0.05818364 -1.11932385  0.92967327  0.0123823   0.        ]",[-0.05954024 -1.42540097],[-0.47522917 -1.14255651],-0.161547852495
5,[-0.08908242 -0.20333077],-0.608609,"[[  1.79964460e-01  -5.77647027e-01   4.57089693e-02   2.45247850e-03]
 [ -7.68868715e-02  -1.44056418e+01   0.00000000e+00   0.00000000e+00]]","[ 1.09651831  1.78296345  0.29985052 -0.86253518  0.41448909  0.04200138
 -0.03738506 -1.63319711  0.87624573 -0.16891038  0.        ]",[-0.0235405  -1.30455971],[-1.59686448 -0.18398352],-0.156466308726
6,[-0.08908242 -0.20333077],-0.644279,"[[  1.38742281e-01  -8.70193980e-01   4.57089693e-02   2.45247850e-03]
 [ -4.03232525e+00  -1.48476040e+01   0.00000000e+00   0.00000000e+00]]","[ 1.10553714  1.52631922  0.23838654 -1.49845507  0.41448822  0.0420013
 -0.23475255 -1.69378407  0.73976905 -0.44606233  0.        ]",[ 0.05910856 -1.14206016],[ 0.02454042 -0.8408099 ],-0.148771829504
7,[-0.08908242 -0.20333077],-0.60439,"[[  5.98656892e-02  -1.19760026e+00   4.57089693e-02   2.45247850e-03]
 [ -3.85607276e+00  -1.78829047e+01   0.00000000e+00   0.00000000e+00]]","[ 1.11631785  1.15401996  0.1198787  -1.98386495  0.41448735  0.04200123
 -0.22595749 -2.10994052  0.48760538 -0.71747899  0.        ]",[ 0.26239112 -0.90350562],[ 0.12638491 -2.38888685],-0.139037744347
8,[-0.08908242 -0.20333077],-0.366428,"[[ -1.14854173e-02  -1.59143468e+00   4.57089693e-02   2.45247850e-03]
 [ -3.28111988e+00  -2.14885144e+01   0.00000000e+00   0.00000000e+00]]","[ 1.11869373  0.64196291  0.01217317 -2.18364681  0.41448649  0.04200115
 -0.1972681  -2.60427464  0.12998914 -0.85413793  0.        ]",[ 0.41452491 -0.67527908],[ 0.76339028 -1.14034774],-0.124371263088
9,[-0.08908242 -0.20333077],-0.0986612,"[[ -4.61630298e-02  -2.05666829e+00   4.57089693e-02   2.45247850e-03]
 [ -1.96845966e-01  -2.50230233e+01   0.00000000e+00   0.00000000e+00]]","[ 1.11731056  0.04867493 -0.04017525 -1.84727314  0.41448562  0.04200108
 -0.04336856 -3.08883309 -0.24819261 -0.76149067  0.        ]",[ 0.4184584  -0.60397035],[ 0.04504266  0.26977727],-0.101876788145
10,[-0.08908242 -0.20333077],-0.0209846,"[[ -4.82934178e-02  -2.54144061e+00   4.57089693e-02   2.45247850e-03]
 [ -1.65838697e-02  -2.34594174e+01   0.00000000e+00   0.00000000e+00]]","[ 1.11716733 -0.4275451  -0.04338907 -0.9169783   0.41448475  0.042001
 -0.03437374 -2.87440283 -0.52173444 -0.46869797  0.        ]",[ 0.42417681 -0.55062044],[-0.00395476 -0.64517344],-0.0760156144183
11,[-0.08908242 -0.20333077],-0.0412481,"[[ -4.87900454e-02  -3.03160034e+00   4.57089693e-02   2.45247850e-03]
 [ -3.26599031e-02  -2.09958691e+01   0.00000000e+00   0.00000000e+00]]","[ 1.1171296  -0.65179323 -0.04413816  0.40784151  0.41448389  0.04200093
 -0.03517584 -2.53660157 -0.6381801  -0.06505635  0.        ]",[ 0.50935471 -0.44696644],[ 0.38584803 -1.02895905],-0.0573711176576
12,[-0.08908242 -0.20333077],-0.0284539,"[[ -3.40971070e-02  -3.17816595e+00   4.57089693e-02   2.45247850e-03]
 [  1.49661608e+00   4.73703997e-01   0.00000000e+00   0.00000000e+00]]","[ 1.11796492 -0.65893525 -0.02196682  0.8339272   0.41448302  0.04200085
  0.04113249  0.40697945 -0.63668486  0.06969505  0.        ]",[ 0.36092293 -0.58266771],[-0.61968966 -1.33378069],-0.0554925640995
13,[-0.08908242 -0.20333077],-0.0277859,"[[ -2.90773866e-02  -3.12850880e+00   4.57089693e-02   2.45247850e-03]
 [ -9.86429102e-01   3.19201575e+00   0.00000000e+00   0.00000000e+00]]","[ 1.11817913 -0.65970868 -0.01438935  0.68936263  0.41448215  0.04200078
 -0.08276753  0.7796714  -0.63897984  0.01975754  0.        ]",[ 0.29384661 -0.63650393],[-0.82596635 -0.97935672],-0.0558346582528
14,[-0.08908242 -0.20333077],-0.00544047,"[[ -8.14218739e-02  -3.07207448e+00   4.57089693e-02   2.45247850e-03]
 [ -4.23719248e+00   2.28779642e+00   0.00000000e+00   0.00000000e+00]]","[ 1.11418747 -0.65661013 -0.09331502  0.52520242  0.41448129  0.0420007
 -0.24497549  0.65569663 -0.64113611 -0.02685511  0.        ]",[ 0.29031163 -0.64445966],[-1.08977109 -2.00900062],-0.0567890696847
15,[-0.08908242 -0.20333077],-0.0474775,"[[ -2.05049483e-01  -3.03725452e+00   4.57089693e-02   2.45247850e-03]
 [ -8.11264923e+00   1.25084492e+00   0.00000000e+00   0.00000000e+00]]","[ 1.08985323 -0.65259038 -0.27799892  0.42420335  0.41448042  0.04200063
 -0.43835461  0.51352398 -0.64990899 -0.04683739  0.        ]",[ 0.30734384 -0.63627404],[-0.08786983 -0.52639656],-0.058442753278
16,[-0.08908242 -0.20333077],-0.0356565,"[[ -3.69181930e-01  -3.01876586e+00   4.57089693e-02   2.45247850e-03]
 [ -8.29996953e+00   6.45957623e-01   0.00000000e+00   0.00000000e+00]]","[ 1.02579961 -0.6498034  -0.51547241  0.37071632  0.41447955  0.04200055
 -0.44770069  0.43058973 -0.66348467 -0.04649677  0.        ]",[ 0.3254143  -0.62504721],[-1.30326019 -1.05551604],-0.0602772637489
17,[-0.08908242 -0.20333077],-0.0801756,"[[ -5.73257747e-01  -3.01011571e+00   4.57089693e-02   2.45247850e-03]
 [ -1.20949630e+01   2.71554780e-01   0.00000000e+00   0.00000000e+00]]","[ 0.89820986 -0.6483437  -0.78961861  0.3457321   0.41447869  0.04200048
 -0.63706468  0.37925621 -0.67800196 -0.03022542  0.        ]",[ 0.324882  -0.6057114],[ 0.26975892 -0.10245407],-0.0618972979914
18,[-0.08908242 -0.20333077],-0.0927496,"[[ -8.02038528e-01  -3.00555155e+00   4.57089693e-02   2.45247850e-03]
 [ -1.07874728e+01   1.78261275e-01   0.00000000e+00   0.00000000e+00]]","[ 0.69831707 -0.64753298 -1.05603614  0.33256055  0.41447782  0.0420004
 -0.57182108  0.36646439 -0.68911455 -0.00404057  0.        ]",[ 0.3501789  -0.60471159],[ 1.04476702 -0.49519231],-0.0629992598826
19,[-0.08908242 -0.20333077],-0.0565341,"[[ -9.75920534e-01  -3.00329798e+00   4.57089693e-02   2.45247850e-03]
 [ -6.61463325e+00   6.57105663e-02   0.00000000e+00   0.00000000e+00]]","[ 0.51230114 -0.64712174 -1.22132289  0.32605971  0.41447695  0.04200033
 -0.36360022  0.3510323  -0.69351098  0.01837394  0.        ]",[ 0.38921613 -0.61058682],[-0.64434271 -2.14336645],-0.0633847939561
20,[-0.08908242 -0.20333077],-0.0997248,"[[ -1.13249582e+00  -3.00300236e+00   4.57089693e-02   2.45247850e-03]
 [ -9.03482950e+00  -1.27515725e-02   0.00000000e+00   0.00000000e+00]]","[ 0.32467466 -0.64706587 -1.33799608  0.32520655  0.41447609  0.04200025
 -0.48436448  0.34027397 -0.6933843   0.0400702   0.        ]",[ 0.38244295 -0.60825616],[ 1.61674708 -1.0604884 ],-0.0632736974909
21,[-0.08908242 -0.20333077],-0.0924567,"[[ -1.27167305e+00  -3.00336013e+00   4.57089693e-02   2.45247850e-03]
 [ -4.89668298e+00  -1.82830331e-02   0.00000000e+00   0.00000000e+00]]","[ 0.1457201  -0.64712985 -1.41368606  0.32623768  0.41447522  0.04200018
 -0.27787438  0.3395149  -0.6902258   0.05941237  0.        ]",[ 0.41378993 -0.61951697],[-0.99449165 -0.65564913],-0.0628527053873
22,[-0.08908242 -0.20333077],-0.0970919,"[[ -1.40814011e+00  -3.00329847e+00   4.57089693e-02   2.45247850e-03]
 [ -8.73722493e+00   1.34920513e-02   0.00000000e+00   0.00000000e+00]]","[-0.03740609 -0.64711692 -1.46080724  0.32605922  0.41447435  0.0420001
 -0.46951306  0.34387079 -0.68508838  0.07757343  0.        ]",[ 0.38532704 -0.62265092],[ 0.98451812 -0.94190621],-0.0622440998169
23,[-0.08908242 -0.20333077],-0.0761721,"[[ -1.54203937e+00  -3.00332377e+00   4.57089693e-02   2.45247850e-03]
 [ -4.66626771e+00  -8.56021108e-03   0.00000000e+00   0.00000000e+00]]","[-0.22114526 -0.64711991 -1.48010928  0.32613152  0.41447349  0.04200003
 -0.26637504  0.34084659 -0.67788009  0.09450161  0.        ]",[ 0.41289473 -0.64076334],[-0.75631423 -1.13267541],-0.0614218575396
24,[-0.08908242 -0.20333077],-0.06806,"[[ -1.66448236e+00  -3.00356568e+00   4.57089693e-02   2.45247850e-03]
 [ -7.56835940e+00  -1.23929748e-02   0.00000000e+00   0.00000000e+00]]","[-0.38986792 -0.64716255 -1.47410227  0.32682854  0.41447262  0.04199995
 -0.41118648  0.34032042 -0.66934353  0.10893427  0.        ]",[ 0.39102146 -0.64769083],[-1.34918397 -1.35155925],-0.0604559549704
25,[-0.08908242 -0.20333077],-0.109954,"[[ -1.85407112e+00  -3.00377153e+00   4.57089693e-02   2.45247850e-03]
 [ -1.13778222e+01  -7.96634353e-03   0.00000000e+00   0.00000000e+00]]","[-0.64639986 -0.64719854 -1.42052573  0.3274216   0.41447175  0.04199988
 -0.60127476  0.34092666 -0.6532764   0.12871189  0.        ]",[ 0.36102134 -0.66282177],[-2.24277158 -0.48283934],-0.0586402548755
26,[-0.08908242 -0.20333077],-0.0769911,"[[ -2.11909247e+00  -3.00334187e+00   4.57089693e-02   2.45247850e-03]
 [ -1.51118691e+01   3.37110423e-02   0.00000000e+00   0.00000000e+00]]","[-0.97988266 -0.64711831 -1.2593254   0.32618179  0.41447089  0.0419998
 -0.78759923  0.34664025 -0.62628326  0.15024505  0.        ]",[ 0.3231689  -0.69384307],[-0.36444866 -0.56492875],-0.0555417582644
27,[-0.08908242 -0.20333077],-0.0503066,"[[ -2.43280593e+00  -3.00280770e+00   4.57089693e-02   2.45247850e-03]
 [ -1.62556655e+01   1.98890788e-02   0.00000000e+00   0.00000000e+00]]","[-1.30810066 -0.64701863 -0.95348935  0.32464066  0.41447002  0.04199973
 -0.84467146  0.34474447 -0.58907293  0.16479492  0.        ]",[ 0.30516919 -0.73872757],[ 0.31021812 -1.3580185 ],-0.0510545264193
28,[-0.08908242 -0.20333077],-0.0771495,"[[ -2.74236713e+00  -3.00297786e+00   4.57089693e-02   2.45247850e-03]
 [ -1.47056198e+01  -2.18000116e-02   0.00000000e+00   0.00000000e+00]]","[-1.53187107 -0.64704827 -0.55747991  0.32513072  0.41446915  0.04199965
 -0.76732282  0.33902788 -0.54972122  0.16566644  0.        ]",[ 0.29725036 -0.78046441],[ 0.09884001 -0.27944963],-0.0459068819159
29,[-0.08908242 -0.20333077],-0.027026,"[[ -3.02963220e+00  -3.00264430e+00   4.57089693e-02   2.45247850e-03]
 [ -1.40231619e+01   3.40553573e-02   0.00000000e+00   0.00000000e+00]]","[-1.63170853 -0.64698529 -0.13916435  0.32416816  0.41446829  0.04199958
 -0.73326649  0.34668542 -0.51469349  0.15497453  0.        ]",[ 0.2708593  -0.81287801],[ 0.74309644 -2.07863557],-0.0408837979278
30,[-0.08908242 -0.20333077],-0.0375775,"[[ -3.27779075e+00  -3.00275395e+00   4.57089693e-02   2.45247850e-03]
 [ -1.08034220e+01  -2.47721466e-02   0.00000000e+00   0.00000000e+00]]","[-1.6275598  -0.64700384  0.23463697  0.32448374  0.41446742  0.0419995
 -0.57260156  0.338619   -0.4876609   0.13702241  0.        ]",[ 0.2483802  -0.83489788],[-1.21873647 -1.48178928],-0.0366095988134
31,[-0.08908242 -0.20333077],-0.0346941,"[[ -3.53143821e+00  -3.00326578e+00   4.57089693e-02   2.45247850e-03]
 [ -1.45488423e+01  -2.28577349e-02   0.00000000e+00   0.00000000e+00]]","[-1.53681509 -0.64709618  0.60355069  0.32595913  0.41446655  0.04199943
 -0.75949444  0.33888081 -0.46515552  0.11130325  0.        ]",[ 0.18599808 -0.8426286 ],[ 0.44386573 -2.0746059 ],-0.0327054490903
32,[-0.08908242 -0.20333077],-0.0660995,"[[ -3.80189281e+00  -3.00362777e+00   4.57089693e-02   2.45247850e-03]
 [ -1.25034339e+01  -1.34720649e-02   0.00000000e+00   0.00000000e+00]]","[-1.35034874 -0.6471608   0.9559106   0.3270025   0.41446569  0.04199935
 -0.6574276   0.34016699 -0.4484777   0.07819955  0.        ]",[ 0.14739297 -0.8468374 ],[ 0.97622139 -1.69752732],-0.0296291952382
33,[-0.08908242 -0.20333077],-0.117198,"[[ -4.01069776e+00  -3.00382497e+00   4.57089693e-02   2.45247850e-03]
 [ -8.39076703e+00  -6.82406366e-03   0.00000000e+00   0.00000000e+00]]","[-1.15127797 -0.64719519  1.18304953  0.32757061  0.41446482  0.04199928
 -0.45220579  0.34107781 -0.44148257  0.0500723   0.        ]",[ 0.13464421 -0.8373974 ],[-1.17035534  0.47149989],-0.0283926796178
34,[-0.08908242 -0.20333077],-0.114742,"[[ -4.21657043e+00  -2.98522950e+00   4.57089693e-02   2.45247850e-03]
 [ -1.21838548e+01   1.86015938e+00   0.00000000e+00   0.00000000e+00]]","[-0.91708495 -0.64357152  1.35797633  0.27400886  0.41446395  0.0419992
 -0.64147838  0.59705715 -0.42800941  0.03122922  0.        ]",[ 0.08827334 -0.84704089],[ 2.0229434  -1.03706086],-0.0265927377267
35,[-0.08908242 -0.20333077],-0.0466311,"[[ -4.41810438e+00  -2.98812103e+00   4.57089693e-02   2.45247850e-03]
 [ -7.98354609e+00  -2.13600447e+00   0.00000000e+00   0.00000000e+00]]","[ -6.60905916e-01  -6.44162956e-01   1.47490992e+00   2.82327074e-01
   4.14463086e-01   4.19991258e-02  -4.31882808e-01   4.91452221e-02
  -4.32093113e-01  -4.09518490e-04   0.00000000e+00]",[ 0.12533994 -0.78658688],[ 0.22997299 -2.33249955],-0.0277256782174
36,[-0.08908242 -0.20333077],-0.0782587,"[[ -4.56705385e+00  -3.02342551e+00   4.57089693e-02   2.45247850e-03]
 [ -6.91491927e+00  -5.61040464e-01   0.00000000e+00   0.00000000e+00]]","[-0.46055117 -0.65051524  1.52390585  0.3841746   0.41446222  0.04199905
 -0.37855767  0.26508755 -0.46578683 -0.03102918  0.        ]",[ 0.10822109 -0.77818716],[-0.12169394 -1.03397489],-0.0332231724731
37,[-0.08908242 -0.20333077],-0.0712852,"[[ -4.70881251e+00  -3.02238612e+00   4.57089693e-02   2.45247850e-03]
 [ -7.25980986e+00   3.55094782e-01   0.00000000e+00   0.00000000e+00]]","[-0.26569232 -0.65034999  1.53980916  0.3811686   0.41446135  0.04199898
 -0.39576688  0.39069799 -0.47224336 -0.04581488  0.        ]",[ 0.09353485 -0.7750814 ],[-0.28860725 -0.97566528],-0.0346591894308
38,[-0.08908242 -0.20333077],-0.0605998,"[[ -4.86403157e+00  -3.01488193e+00   4.57089693e-02   2.45247850e-03]
 [ -8.25876961e+00   3.39230664e-01   0.00000000e+00   0.00000000e+00]]","[-0.05236    -0.64912492  1.5224783   0.35948199  0.41446049  0.0419989
 -0.44561407  0.38852206 -0.47734442 -0.0611538   0.        ]",[ 0.08853229 -0.76307374],[ 0.52145306 -1.60410668],-0.036008600588
39,[-0.08908242 -0.20333077],-0.09808,"[[ -5.00685196e+00  -3.00950974e+00   4.57089693e-02   2.45247850e-03]
 [ -6.03069456e+00   1.99924703e-01   0.00000000e+00   0.00000000e+00]]","[ 0.13962423 -0.64820183  1.47479648  0.34396916  0.41445962  0.04199883
 -0.3344322   0.36942102 -0.48539164 -0.07498842  0.        ]",[ 0.09089414 -0.74942935],[ 1.78351412 -1.19196504],-0.0377170084419
40,[-0.08908242 -0.20333077],-0.0554253,"[[ -5.08654320e+00  -3.00658313e+00   4.57089693e-02   2.45247850e-03]
 [ -1.95202132e+00   1.01277327e-01   0.00000000e+00   0.00000000e+00]]","[ 0.24344856 -0.6476822   1.4353086   0.33552257  0.41445875  0.04199875
 -0.13090537  0.35589471 -0.49077277 -0.08237309  0.        ]",[ 0.1026011  -0.74129766],[-0.15044351 -0.68352382],-0.0387799258025
41,[-0.08908242 -0.20333077],-0.0678221,"[[ -5.13117226e+00  -3.00482004e+00   4.57089693e-02   2.45247850e-03]
 [ -2.50902882e+00   7.06896296e-02   0.00000000e+00   0.00000000e+00]]","[ 0.30023594 -0.64736307  1.40927516  0.33043539  0.41445789  0.04199868
 -0.15869991  0.3517001  -0.49395777 -0.08640056  0.        ]",[ 0.10185812 -0.7379663 ],[ 0.21601511 -0.42681516],-0.039394179194
42,[-0.08908242 -0.20333077],-0.0623412,"[[ -5.17227332e+00  -3.00347640e+00   4.57089693e-02   2.45247850e-03]
 [ -1.60409302e+00   5.71502149e-02   0.00000000e+00   0.00000000e+00]]","[ 0.3515485  -0.64711672  1.38286772  0.32655918  0.41445702  0.0419986
 -0.11354307  0.349843   -0.49725078 -0.08995203  0.        ]",[ 0.10589612 -0.73467267],[ 1.08038118 -1.08009181],-0.0399979701305
43,[-0.08908242 -0.20333077],-0.0680274,"[[ -5.16431177e+00  -3.00319615e+00   4.57089693e-02   2.45247850e-03]
 [  2.38694885e+00  -9.49088694e-03   0.00000000e+00   0.00000000e+00]]","[ 0.34168617 -0.64706374  1.38815432  0.32575026  0.41445615  0.04199853
  0.08561159  0.34070508 -0.4961612  -0.08943021  0.        ]",[ 0.12078625 -0.73325604],[-0.61523182  0.06217427],-0.0398336126494
44,[-0.08908242 -0.20333077],-0.0185421,"[[ -5.14148677e+00  -3.00091510e+00   4.57089693e-02   2.45247850e-03]
 [ -9.61743870e-02   2.36774911e-01   0.00000000e+00   0.00000000e+00]]","[ 0.31320364 -0.64664038  1.40284532  0.31917211  0.41445529  0.04199845
 -0.03829755  0.37447017 -0.4920445  -0.08819317  0.        ]",[ 0.10603375 -0.7394346 ],[ 0.31012206 -2.70301114],-0.0392521860965
45,[-0.08908242 -0.20333077],-0.0910883,"[[ -5.13107195e+00  -3.00404895e+00   4.57089693e-02   2.45247850e-03]
 [  1.13357534e+00  -1.61622235e-01   0.00000000e+00   0.00000000e+00]]","[ 0.30010677 -0.64721637  1.40930729  0.32820865  0.41445442  0.04199838
  0.02306771  0.31984466 -0.49354731 -0.08651851  0.        ]",[ 0.11808677 -0.73449188],[-1.08056449  0.64676421],-0.0393496620088
46,[-0.08908242 -0.20333077],-0.0246992,"[[ -5.14834931e+00  -2.98155648e+00   4.57089693e-02   2.45247850e-03]
 [ -2.84804135e+00   2.40232637e+00   0.00000000e+00   0.00000000e+00]]","[ 0.32179793 -0.64278262  1.39848613  0.26343808  0.41445355  0.0419983
 -0.17561753  0.67139063 -0.47801544 -0.09350736  0.        ]",[ 0.07045172 -0.76937401],[ 0.4041345  -2.07356828],-0.0378181922064
47,[-0.08908242 -0.20333077],-0.0541801,"[[ -5.18869199e+00  -2.97371424e+00   4.57089693e-02   2.45247850e-03]
 [ -1.19174703e+00  -1.60474888e+00   0.00000000e+00   0.00000000e+00]]","[ 0.37175945 -0.64107949  1.37164361  0.24090833  0.41445269  0.04199822
 -0.09296693  0.12197241 -0.47656489 -0.09944327  0.        ]",[ 0.12904398 -0.72304815],[ 0.26657234 -0.65021877],-0.037997335263
48,[-0.08908242 -0.20333077],-0.0365417,"[[ -5.20170129e+00  -3.01873595e+00   4.57089693e-02   2.45247850e-03]
 [ -1.12701485e-01  -1.14127016e+00   0.00000000e+00   0.00000000e+00]]","[ 0.3876544  -0.64974621  1.36251513  0.37061155  0.41445182  0.04199815
 -0.03912152  0.18552067 -0.50257045 -0.09126563  0.        ]",[ 0.1360051  -0.71381497],[-0.83842388 -0.90560221],-0.0407354402592
