timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
10,[-0.34153906 -0.33062315],-1.98872,"[[  3.83968711  -3.2611177    0.19279775   0.12642679]
 [ 36.24231674  -5.15756513   0.           0.        ]]","[-1.22779347 -0.49568343 -0.92126754  1.34892327  1.6748274   1.09419294
  0.75719034 -0.31959718 -1.52998141 -1.05249423  0.        ]",[ 3.50262117 -1.06151271],[ 3.61116813 -1.63529044],-0.220374639225
11,[-0.34153906 -0.33062315],-1.77774,"[[  4.59706562  -3.23073685   0.19279775   0.12642679]
 [ 39.48463454   4.70335797   0.           0.        ]]","[-0.32903514 -0.50044477 -1.438299    1.23154615  1.67482521  1.09419211
  0.82111528  1.02895681 -1.57187207 -0.93045769  0.        ]",[ 3.54877853 -1.31251991],[ 3.76762998 -1.20757398],-0.216468142007
12,[-0.34153906 -0.33062315],-1.86336,"[[  5.41864169  -3.13613868   0.19279775   0.12642679]
 [ 42.66232821   4.16174033   0.           0.        ]]","[ 0.72580426 -0.50639793 -1.0953408   0.86451284  1.67482301  1.09419128
  0.88376603  0.95488593 -1.71300497 -0.93845305  0.        ]",[ 3.41107655 -1.29282355],[ 3.81628839 -0.9399308 ],-0.232498790306
13,[-0.34153906 -0.33062315],-2.03496,"[[  6.30313824  -3.07053172   0.19279775   0.12642679]
 [ 45.77693818   2.43198368   0.           0.        ]]","[ 1.21012961 -0.50262193  0.05604363  0.60987727  1.67482081  1.09419045
  0.94517295  0.71832844 -1.73387804 -1.06686112  0.        ]",[ 3.19664598 -1.24929655],[ 2.81008098 -0.21846833],-0.242943893317
14,[-0.34153906 -0.33062315],-1.91343,"[[  7.24930835  -3.03104485   0.19279775   0.12642679]
 [ 48.82989826   1.5198261    0.           0.        ]]","[ 0.61467447 -0.49723332  1.23984976  0.45712184  1.67481862  1.09418963
  1.0053643   0.5935838  -1.62398902 -1.12203341  0.        ]",[ 3.02948523 -1.34067965],[ 3.93421844 -1.29036921],-0.235093925257
15,[-0.34153906 -0.33062315],-1.92906,"[[  8.2559313   -3.01273332   0.19279775   0.12642679]
 [ 51.82243939   0.49790918   0.           0.        ]]","[-0.71027768 -0.49394222  1.38379841  0.38649575  1.67481642  1.0941888
  1.06436436  0.4538288  -1.53211226 -1.02333418  0.        ]",[ 3.0861342  -1.46332455],[ 3.74150343 -1.730455  ],-0.218524574186
16,[-0.34153906 -0.33062315],-1.90043,"[[  9.32181136  -3.00676746   0.19279775   0.12642679]
 [ 54.75579693   0.16082851   0.           0.        ]]","[-1.54344302 -0.49276171  0.17819695  0.36352082  1.67481423  1.09418797
  1.12219745  0.40773031 -1.57929967 -0.88387263  0.        ]",[ 3.27387762 -1.50525868],[ 3.53245196 -1.35379707],-0.214309398632
17,[-0.34153906 -0.33062315],-1.80448,"[[  1.04457762e+01  -3.00485413e+00   1.92797748e-01   1.26426786e-01]
 [  5.76311055e+01   5.10044761e-02   0.00000000e+00   0.00000000e+00]]","[-0.89154831 -0.49237171 -1.23076625  0.35615622  1.67481203  1.09418714
  1.17888596  0.39271089 -1.72256334 -0.86964557  0.        ]",[ 3.41190815 -1.37521803],[ 4.58332852 -1.45711119],-0.229493163715
18,[-0.34153906 -0.33062315],-1.97745,"[[  1.16266762e+01  -3.00425304e+00   1.92797748e-01   1.26426786e-01]
 [  6.04495003e+01   1.57821502e-02   0.00000000e+00   0.00000000e+00]]","[ 0.64441584 -0.49224792 -1.16403126  0.3538429   1.67480984  1.09418631
  1.23445224  0.38789381 -1.79468519 -1.01351679  0.        ]",[ 3.32999659 -1.25751948],[ 4.34308366  0.28283154],-0.246185123816
19,[-0.34153906 -0.33062315],-1.91207,"[[ 12.86338446  -2.99268029   0.19279775   0.12642679]
 [ 63.2121075    1.13782046   0.           0.        ]]","[ 1.14995588 -0.48976346  0.45821911  0.30934525  1.67480764  1.09418549
  1.2889185   0.54134091 -1.68802557 -1.15226764  0.        ]",[ 3.10101509 -1.25769663],[ 3.4157545  -1.24832939],-0.243906831956
20,[-0.34153906 -0.33062315],-1.94936,"[[ 14.15479468  -3.00370988   0.19279775   0.12642679]
 [ 65.91995618  -1.40136794   0.           0.        ]]","[-0.19451065 -0.49213537  1.501104    0.35175256  1.67480545  1.09418466
  1.34230502  0.19408728 -1.54739364 -1.07347508  0.        ]",[ 3.06336689 -1.39403725],[ 3.01969334 -2.07165106],-0.223685160064
21,[-0.34153906 -0.33062315],-1.95974,"[[  1.54998267e+01  -3.01405695e+00   1.92797748e-01   1.26426786e-01]
 [  6.85743656e+01  -7.39227389e-03   0.00000000e+00   0.00000000e+00]]","[-1.52095845 -0.49419563  0.33134949  0.39159479  1.67480325  1.09418383
  1.3946378   0.38472409 -1.5690891  -0.90108766  0.        ]",[ 3.28579426 -1.51409602],[ 3.07665006 -1.04754016],-0.214276187451
22,[-0.34153906 -0.33062315],-2.01843,"[[ 16.89741837  -3.01144331   0.19279775   0.12642679]
 [ 71.17612579   0.18433054   0.           0.        ]]","[-0.68397855 -0.49369003 -1.34216021  0.3815254   1.67480106  1.094183
  1.4459324   0.41094351 -1.73613783 -0.88441544  0.        ]",[ 3.4289856 -1.3680526],[ 2.93102568 -0.34855086],-0.231886547223
23,[-0.34153906 -0.33062315],-1.97539,"[[ 18.34652828  -3.0074266    0.19279775   0.12642679]
 [ 73.72636506   0.18447653   0.           0.        ]]","[ 1.03938936 -0.49289325 -0.68431058  0.36605733  1.67479886  1.09418217
  1.49621108  0.41096331 -1.77567735 -1.07137919  0.        ]",[ 3.26860023 -1.24699712],[ 2.98096099 -1.69558545],-0.247771245757
24,[-0.34153906 -0.33062315],-1.94362,"[[  1.98461364e+01  -3.00516477e+00   1.92797748e-01   1.26426786e-01]
 [  7.62261197e+01   6.31446010e-02   0.00000000e+00   0.00000000e+00]]","[ 0.57972418 -0.49243389  1.26481656  0.3573508   1.67479666  1.09418134
  1.54549424  0.39437006 -1.60077289 -1.13119591  0.        ]",[ 3.05673862 -1.34467483],[ 3.54183587 -0.14364045],-0.233358209582
25,[-0.34153906 -0.33062315],-1.90412,"[[ 21.39524323  -3.00348374   0.19279775   0.12642679]
 [ 78.67639607   0.08427454   0.           0.        ]]","[-1.31279867 -0.4920875   0.85431433  0.35088166  1.67479447  1.09418052
  1.59380174  0.39725959 -1.53736554 -0.93665454  0.        ]",[ 3.21807504 -1.53178453],[ 3.59116102 -1.54935637],-0.213149020821
26,[-0.34153906 -0.33062315],-1.94607,"[[  2.29928689e+01  -3.00300174e+00   1.92797748e-01   1.26426786e-01]
 [  8.10781660e+01  -9.24468288e-03   0.00000000e+00   0.00000000e+00]]","[-0.9141047  -0.49198725 -1.2156783   0.34902696  1.67479227  1.09417969
  1.64115272  0.38446994 -1.72166587 -0.86763308  0.        ]",[ 3.42368102 -1.39957762],[ 3.51582959 -0.21667903],-0.229278101183
27,[-0.34153906 -0.33062315],-1.90309,"[[  2.46380530e+01  -3.00250219e+00   1.92797748e-01   1.26426786e-01]
 [  8.34323954e+01   3.91871938e-02   0.00000000e+00   0.00000000e+00]]","[ 1.04489793 -0.49188299 -0.67351132  0.34710485  1.67479008  1.09417886
  1.68756621  0.39109323 -1.77658659 -1.07670316  0.        ]",[ 3.26888919 -1.25339031],[ 3.62642525 -1.31613122],-0.248217104659
28,[-0.34153906 -0.33062315],-1.98968,"[[  2.63298540e+01  -3.00261081e+00   1.92797748e-01   1.26426786e-01]
 [  8.57400174e+01  -2.72898513e-02   0.00000000e+00   0.00000000e+00]]","[ 0.33380292 -0.49190543  1.39956135  0.3475226   1.67478788  1.09417803
  1.73306062  0.38200181 -1.57577161 -1.11625296  0.        ]",[ 3.06954598 -1.38488626],[ 2.17553645 -1.18110589],-0.22970522249
29,[-0.34153906 -0.33062315],-1.97918,"[[  2.80673491e+01  -3.00317779e+00   1.92797748e-01   1.26426786e-01]
 [  8.80019620e+01  -2.53970691e-02   0.00000000e+00   0.00000000e+00]]","[-1.52128518 -0.4920232   0.32968732  0.34970393  1.67478569  1.0941772
  1.77765427  0.38226051 -1.56845355 -0.890394    0.        ]",[ 3.29942417 -1.53623199],[ 2.12652199 -1.6430549 ],-0.213529575612
30,[-0.34153906 -0.33062315],-1.80958,"[[  2.98496339e+01  -3.00358050e+00   1.92797748e-01   1.26426786e-01]
 [  9.02191279e+01  -1.50011425e-02   0.00000000e+00   0.00000000e+00]]","[-0.16395552 -0.49210648 -1.44807884  0.35125328  1.67478349  1.09417637
  1.82136487  0.38368209 -1.77710379 -0.92505914  0.        ]",[ 3.42256641 -1.34122479],[ 3.98349484 -2.59625218],-0.23888868268
31,[-0.34153906 -0.33062315],-1.85954,"[[  3.16758216e+01  -3.00380016e+00   1.92797748e-01   1.26426786e-01]
 [  9.23924007e+01  -7.60231478e-03   0.00000000e+00   0.00000000e+00]]","[ 1.1640425  -0.49215172  0.40559039  0.35209837  1.6747813   1.09417555
  1.86420989  0.38469379 -1.69688396 -1.14158295  0.        ]",[ 3.14840031 -1.24511671],[ 3.00053246 -1.95027737],-0.244086424555
32,[-0.34153906 -0.33062315],-1.96577,"[[  3.35450431e+01  -3.00390728e+00   1.92797748e-01   1.26426786e-01]
 [  9.45226496e+01  -3.56189611e-03   0.00000000e+00   0.00000000e+00]]","[-0.901553   -0.49217364  1.27739153  0.35251044  1.6747791   1.09417472
  1.90620645  0.38524619 -1.52467275 -0.99630937  0.        ]",[ 3.17247486 -1.52050924],[ 2.36531354 -1.95312546],-0.215857154294
33,[-0.34153906 -0.33062315],-1.90973,"[[  3.54564465e+01  -3.00395632e+00   1.92797748e-01   1.26426786e-01]
 [  9.66107269e+01  -1.58861308e-03   0.00000000e+00   0.00000000e+00]]","[-1.029515   -0.49218356 -1.12757937  0.35269901  1.67477691  1.09417389
  1.94737135  0.38551591 -1.70814909 -0.86191469  0.        ]",[ 3.43225574 -1.42407334],[ 2.84236762 -1.83161137],-0.227416887808
34,[-0.34153906 -0.33062315],-1.84674,"[[  3.74091966e+01  -3.00397783e+00   1.92797748e-01   1.26426786e-01]
 [  9.86574674e+01  -6.82700621e-04   0.00000000e+00   0.00000000e+00]]","[ 1.15279285 -0.49218779 -0.3949582   0.35278164  1.67477471  1.09417306
  1.98772104  0.38563964 -1.75955923 -1.09956013  0.        ]",[ 3.24426246 -1.25886667],[ 3.78114221 -0.89104949],-0.247881992753
35,[-0.34153906 -0.33062315],-1.91131,"[[  3.94024751e+01  -3.00387138e+00   1.92797748e-01   1.26426786e-01]
 [  1.00663689e+02   7.70114227e-03   0.00000000e+00   0.00000000e+00]]","[-0.352657   -0.49216559  1.48839283  0.35237191  1.67477252  1.09417223
  2.02727167  0.38678605 -1.53545506 -1.05745797  0.        ]",[ 3.13513422 -1.47765112],[ 2.60514806 -2.17846139],-0.221303757385
36,[-0.34153906 -0.33062315],-1.87201,"[[  4.14354794e+01  -3.00384720e+00   1.92797748e-01   1.26426786e-01]
 [  1.02630195e+02  -2.21592782e-03   0.00000000e+00   0.00000000e+00]]","[-1.31367223 -0.49216039 -0.79969572  0.35227872  1.67477032  1.0941714
  2.06603903  0.38542966 -1.66809852 -0.85247924  0.        ]",[ 3.41755056 -1.45742893],[ 2.97363797 -2.03056391],-0.222335223506
37,[-0.34153906 -0.33062315],-1.79826,"[[  4.35074233e+01  -3.00390205e+00   1.92797748e-01   1.26426786e-01]
 [  1.04557771e+02  -2.66984441e-03   0.00000000e+00   0.00000000e+00]]","[ 1.05764684 -0.49217151 -0.64765817  0.35248965  1.67476813  1.09417058
  2.10403866  0.38536743 -1.7747563  -1.07800314  0.        ]",[ 3.27994823 -1.27112961],[ 4.02183238 -1.51878717],-0.248105950774
38,[-0.34153906 -0.33062315],-1.93678,"[[  4.56175359e+01  -3.00394562e+00   1.92797748e-01   1.26426786e-01]
 [  1.06447189e+02  -1.66115582e-03   0.00000000e+00   0.00000000e+00]]","[-0.25907932 -0.4921803   1.49827091  0.35265718  1.67476593  1.09416975
  2.14128571  0.38550522 -1.53940923 -1.06656584  0.        ]",[ 3.13741827 -1.46998096],[ 2.81160902 -0.87667649],-0.222367896399
39,[-0.34153906 -0.33062315],-1.92274,"[[  4.77650615e+01  -3.00383939e+00   1.92797748e-01   1.26426786e-01]
 [  1.08299202e+02   8.18031477e-03   0.00000000e+00   0.00000000e+00]]","[-1.27656313 -0.49215814 -0.85545822  0.35224827  1.67476374  1.09416892
  2.17779509  0.38685097 -1.67435279 -0.85304448  0.        ]",[ 3.4273386  -1.45459604],[ 3.03098368 -0.59122459],-0.223076199624
40,[-0.34153906 -0.33062315],-1.85669,"[[  4.99492595e+01  -3.00338641e+00   1.92797748e-01   1.26426786e-01]
 [  1.10114550e+02   2.71715501e-02   0.00000000e+00   0.00000000e+00]]","[ 1.14195416 -0.49206416 -0.43198544  0.35050511  1.67476154  1.09416809
  2.21358134  0.38944803 -1.76201232 -1.0971953   0.        ]",[ 3.25877738 -1.26875234],[ 3.2600333  -1.37385414],-0.247990757462
41,[-0.34153906 -0.33062315],-1.92774,"[[  5.21694039e+01  -3.00334780e+00   1.92797748e-01   1.26426786e-01]
 [  1.11893960e+02  -1.10502249e-02   0.00000000e+00   0.00000000e+00]]","[-0.6216195  -0.49205595  1.4202596   0.35035643  1.67475934  1.09416726
  2.24865883  0.38422072 -1.52694605 -1.02904857  0.        ]",[ 3.16964579 -1.50904679],[ 3.10702737 -0.41417569],-0.218396007571
42,[-0.34153906 -0.33062315],-1.89417,"[[  5.44247831e+01  -3.00297823e+00   1.92797748e-01   1.26426786e-01]
 [  1.13638146e+02   3.11179120e-02   0.00000000e+00   0.00000000e+00]]","[-0.89541523 -0.49197899 -1.2282231   0.34893429  1.67475715  1.09416644
  2.2830416   0.38998742 -1.72352606 -0.86872834  0.        ]",[ 3.45043445 -1.42901611],[ 2.8619611 -1.8233128],-0.229556895662
43,[-0.34153906 -0.33062315],-1.81349,"[[  5.67146996e+01  -3.00301881e+00   1.92797748e-01   1.26426786e-01]
 [  1.15347802e+02  -1.85144098e-02   0.00000000e+00   0.00000000e+00]]","[ 1.19142291 -0.49198721  0.27034521  0.3490903   1.67475495  1.09416561
  2.31674335  0.38319962 -1.70871065 -1.13790629  0.        ]",[ 3.19164348 -1.26213896],[ 3.07985555 -1.76166248],-0.24507684217
44,[-0.34153906 -0.33062315],-1.91157,"[[  5.90384696e+01  -3.00341234e+00   1.92797748e-01   1.26426786e-01]
 [  1.17023618e+02  -1.78426761e-02   0.00000000e+00   0.00000000e+00]]","[-1.26773141 -0.4920687   0.92119621  0.35060434  1.67475276  1.09416478
  2.34977767  0.38329134 -1.53423761 -0.94410976  0.        ]",[ 3.25824714 -1.55799878],[ 2.85104748 -1.32597738],-0.213315207737
45,[-0.34153906 -0.33062315],-1.91017,"[[  6.13954231e+01  -3.00369653e+00   1.92797748e-01   1.26426786e-01]
 [  1.18666258e+02  -1.06269864e-02   0.00000000e+00   0.00000000e+00]]","[ 0.01477422 -0.49212734 -1.43480101  0.35169774  1.67475056  1.09416395
  2.38215766  0.38427799 -1.78486638 -0.9421455   0.        ]",[ 3.43084598 -1.3547076 ],[ 3.10096443 -1.62611247],-0.240773874754
46,[-0.34153906 -0.33062315],-1.76854,"[[  6.37849031e+01  -3.00385242e+00   1.92797748e-01   1.26426786e-01]
 [  1.20276378e+02  -5.40458108e-03   0.00000000e+00   0.00000000e+00]]","[ 0.62945964 -0.49215936  1.22878381  0.35229747  1.67474837  1.09416312
  2.41389627  0.38499205 -1.6050784  -1.13441082  0.        ]",[ 3.13374424 -1.35670543],[ 4.36510733 -1.36056737],-0.23404001783
47,[-0.34153906 -0.33062315],-1.82085,"[[  6.62062657e+01  -3.00392864e+00   1.92797748e-01   1.26426786e-01]
 [  1.21854623e+02  -2.53612824e-03   0.00000000e+00   0.00000000e+00]]","[-1.51350311 -0.49217489 -0.31363036  0.35259061  1.67474617  1.09416229
  2.44500619  0.38538419 -1.61964418 -0.85897992  0.        ]",[ 3.39616251 -1.51984191],[ 3.06350444 -2.41897278],-0.217273367348
48,[-0.34153906 -0.33062315],-1.98878,"[[  6.86588798e+01  -3.00396356e+00   1.92797748e-01   1.26426786e-01]
 [  1.23401625e+02  -1.13112536e-03   0.00000000e+00   0.00000000e+00]]","[ 1.0692461  -0.4921819  -0.62299598  0.35272485  1.67474398  1.09416147
  2.47549986  0.38557618 -1.77334797 -1.08026346  0.        ]",[ 3.29334664 -1.28373671],[ 2.20800151 -0.14196941],-0.24810380312
49,[-0.34153906 -0.33062315],-1.96223,"[[  7.11421265e+01  -3.00306889e+00   1.92797748e-01   1.26426786e-01]
 [  1.24917996e+02   6.23923877e-02   0.00000000e+00   0.00000000e+00]]","[-0.77848603 -0.49199636  1.3504575   0.34928219  1.67474178  1.09416064
  2.50538941  0.39426343 -1.52447049 -1.01091311  0.        ]",[ 3.20094013 -1.5313623 ],[ 2.09784255 -1.10373204],-0.216860620009
