timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
20,"[[-10.3185606   -3.00647451  -0.14629776   0.0710246 ]
 [-40.32228184   0.10060644   0.           0.        ]]",-0.769485,[-0.16269575 -0.25767472],"[-1.07169789 -0.56160007  1.18823138  0.33186685 -1.25934917  0.61220623
 -1.24030291  0.37998147  1.01907988 -0.49148992  0.        ]",[-0.72765446 -0.38055611],[-0.1293362   0.04321287],-0.177354103543
21,"[[-11.12213497  -3.00275594  -0.14629776   0.0710246 ]
 [-40.03610714   0.27068538   0.           0.        ]]",-0.826236,[-0.16269575 -0.25767472],"[-0.03395102 -0.56088213  1.50479964  0.31968847 -1.25934598  0.6122054
 -1.23172931  0.40332184  0.99496988 -0.59768619  0.        ]",[-0.804919   -0.42455626],[ 0.94294408 -0.625635  ],-0.179945694781
22,"[[ -1.18774468e+01  -3.00071796e+00  -1.46297763e-01   7.10246000e-02]
 [ -3.55101535e+01  -6.25313599e-04   0.00000000e+00   0.00000000e+00]]",-0.735662,[-0.16269575 -0.25767472],"[ 0.85629511 -0.56048013  0.97414289  0.31301657 -1.25934279  0.61220458
 -1.09618059  0.36608801  0.91227244 -0.65296264  0.        ]",[-0.79611456 -0.41139781],[-1.43041453 -0.23267039],-0.173568263556
23,"[[ -1.26203215e+01  -3.00081356e+00  -1.46297763e-01   7.10246000e-02]
 [ -3.87664680e+01  -5.72925500e-03   0.00000000e+00   0.00000000e+00]]",-0.629158,[-0.16269575 -0.25767472],"[ 1.16872955 -0.56049836 -0.05297314  0.31332915 -1.2593396   0.61220375
 -1.19370007  0.36538716  0.81722357 -0.63134789  0.        ]",[-0.68978679 -0.31799117],[-0.75214628  0.73422111],-0.161366380318
24,"[[-13.41782801  -2.9717491   -0.14629776   0.0710246 ]
 [-40.9767909    2.90253711   0.           0.        ]]",-0.751204,[-0.16269575 -0.25767472],"[ 0.70043719 -0.55414742 -1.09302338  0.21840449 -1.25933641  0.61220293
 -1.2598931   0.76450363  0.74373    -0.55806362  0.        ]",[-0.66476095 -0.34599698],[-0.34865164 -1.50562047],-0.148289707606
25,"[[-14.24307569  -2.95398961  -0.14629776   0.0710246 ]
 [-41.54612036  -1.11317759   0.           0.        ]]",-0.490841,[-0.16269575 -0.25767472],"[-0.3537273  -0.5496873  -1.45367812  0.1606291  -1.25933323  0.61220211
 -1.27694046  0.2134042   0.74359595 -0.4270808   0.        ]",[-0.66716415 -0.29416013],[-1.80543407 -0.52373307],-0.140590240522
26,"[[-15.10547284  -2.99682631  -0.14629776   0.0710246 ]
 [-44.68316094  -3.16368256   0.           0.        ]]",-0.606939,[-0.16269575 -0.25767472],"[-1.34394111 -0.55969488 -0.8166726   0.3002813  -1.25933004  0.61220128
 -1.37088667 -0.06799837  0.87742241 -0.36287926  0.        ]",[-0.69252044 -0.28565839],[ 0.36677531  0.53758136],-0.153980076419
27,"[[-15.97569014  -3.02276631  -0.14629776   0.0710246 ]
 [-42.34634577   0.09821733   0.           0.        ]]",-0.814555,[-0.16269575 -0.25767472],"[-1.53757392 -0.56450909  0.42134456  0.38529013 -1.25932685  0.61220046
 -1.30089888  0.379651    0.98265807 -0.42828964  0.        ]",[-0.69754052 -0.35723275],[-0.26002078 -1.15672725],-0.169946794471
28,"[[-16.82453506  -3.01706959  -0.14629776   0.0710246 ]
 [-42.53751286   0.34403944   0.           0.        ]]",-0.72395,[-0.16269575 -0.25767472],"[-0.81290726 -0.56353171  1.36569337  0.36659611 -1.25932366  0.61219963
 -1.3066206   0.41338618  1.01219793 -0.52814983  0.        ]",[-0.74784577 -0.38766631],[-0.97611648  0.59932982],-0.178315067837
29,"[[-17.70561081  -2.98643762  -0.14629776   0.0710246 ]
 [-45.55996562   2.71133891   0.           0.        ]]",-0.735417,[-0.16269575 -0.25767472],"[ 0.36282287 -0.55750042  1.38307384  0.2663215  -1.25932047  0.61219881
 -1.39713468  0.7382641   0.97926316 -0.63138359  0.        ]",[-0.826078   -0.47629765],[-0.94725922  0.46084954],-0.180026315307
30,"[[-18.64538742  -2.91442553  -0.14629776   0.0710246 ]
 [-48.40816056   4.48411408   0.           0.        ]]",-0.771533,[-0.16269575 -0.25767472],"[ 1.14210325 -0.53817779  0.32931455  0.03264228 -1.25931728  0.61219798
 -1.48242931  0.98155113  0.87516906 -0.71899165  0.        ]",[-0.76419574 -0.45699856],[-0.82099014 -0.41879363],-0.173722498851
31,"[[-19.63654575  -2.84224614  -0.14629776   0.0710246 ]
 [-50.70004075   2.73980779   0.           0.        ]]",-0.678984,[-0.16269575 -0.25767472],"[ 0.76536845 -0.51165192 -1.02747552 -0.19770603 -1.25931409  0.61219716
 -1.55106251  0.74216803  0.69086174 -0.66672279  0.        ]",[-0.70197827 -0.37645087],[-0.3441722  -0.59061016],-0.149959631229
32,"[[-20.65414671  -2.81142337  -0.14629776   0.0710246 ]
 [-51.05890768   0.3504964    0.           0.        ]]",-0.282312,[-0.16269575 -0.25767472],"[-0.52738612 -0.49817332 -1.42150326 -0.29459362 -1.2593109   0.61219633
 -1.56180476  0.41426739  0.63707685 -0.41067993  0.        ]",[-0.70703369 -0.35938787],[-2.26797963  0.51470504],-0.126986168444
33,"[[-21.70490534  -2.78399709  -0.14629776   0.0710246 ]
 [-54.00707452   2.38547875   0.           0.        ]]",-0.548308,[-0.16269575 -0.25767472],"[-1.53059287 -0.48511225 -0.39317779 -0.37995144 -1.25930771  0.61219551
 -1.65009167  0.69353999  0.83053838 -0.2026864   0.        ]",[-0.74590242 -0.51944929],[-0.05185643 -0.55553232],-0.142279516875
34,"[[-22.77637792  -2.75878586  -0.14629776   0.0710246 ]
 [-53.14312306   0.14314105   0.           0.        ]]",-0.855498,[-0.16269575 -0.25767472],"[-1.18303608 -0.47222788  1.0803088  -0.4576491  -1.25930452  0.61219469
 -1.62421195  0.3858091   1.11881375 -0.28541234  0.        ]",[-0.78346652 -0.45407578],[-0.5805839  -0.46403809],-0.182039043629
35,"[[-23.85174952  -2.77434074  -0.14629776   0.0710246 ]
 [-54.38993533  -1.69250594   0.           0.        ]]",-0.947429,[-0.16269575 -0.25767472],"[ 0.18601624 -0.48027532  1.45460107 -0.40979978 -1.25930133  0.61219386
 -1.66154576  0.13389109  1.16828402 -0.62246204  0.        ]",[-0.83994263 -0.40699905],[-0.09945815 -0.57277912],-0.202070244583
36,"[[-24.93270093  -2.83056572  -0.14629776   0.0710246 ]
 [-53.70752904  -3.92268961   0.           0.        ]]",-0.905116,[-0.16269575 -0.25767472],"[ 1.14324804 -0.50669169  0.32329105 -0.23453362 -1.25929814  0.61219304
 -1.64110294 -0.17217177  0.90563139 -0.78580536  0.        ]",[-0.73161757 -0.27955854],[-0.86633787 -1.25802141],-0.181731696696
37,"[[-26.03060719  -2.94793363  -0.14629776   0.0710246 ]
 [-56.07525113  -7.80137825   0.           0.        ]]",-0.519972,[-0.16269575 -0.25767472],"[ 0.65135086 -0.54805885 -1.13734101  0.1409737  -1.25929495  0.61219221
 -1.7120054  -0.70446964  0.72889766 -0.56672249  0.        ]",[-0.66186643 -0.1830914 ],[ 0.05550965  1.23141637],-0.147167058174
38,"[[-27.13877146  -3.04423543  -0.14629776   0.0710246 ]
 [-54.74544972  -1.2385154    0.           0.        ]]",-0.6591,[-0.16269575 -0.25767472],"[-0.78927344 -0.56777377 -1.32317015  0.45585541 -1.25929176  0.61219139
 -1.67217408  0.19619705  0.85114141 -0.40483396  0.        ]",[-0.67332137 -0.255584  ],[ 0.3525118  -0.01125628],-0.15258583943
39,"[[-28.20880203  -3.04159417  -0.14629776   0.0710246 ]
 [-52.26588659   0.80784464   0.           0.        ]]",-0.768912,[-0.16269575 -0.25767472],"[-1.58372807 -0.56740548 -0.07018586  0.4471655  -1.25928857  0.61219056
 -1.59791029  0.47703282  0.9556415  -0.41681504  0.        ]",[-0.69097865 -0.33432889],[-1.14544009 -0.98460425],-0.166080189231
40,"[[-29.283463    -3.02568724  -0.14629776   0.0710246 ]
 [-55.1904674    0.69124407   0.           0.        ]]",-0.706972,[-0.16269575 -0.25767472],"[-0.94227111 -0.56498395  1.28789618  0.39488424 -1.25928538  0.61218974
 -1.68548948  0.46103035  1.00778763 -0.51867816  0.        ]",[-0.71596158 -0.34418327],[-0.77047449  0.90775341],-0.17730479031
41,"[[-30.40691442  -2.97592031  -0.14629776   0.0710246 ]
 [-57.14810164   4.27364566   0.           0.        ]]",-0.769666,[-0.16269575 -0.25767472],"[ 0.52646758 -0.55511998  1.28780001  0.23200164 -1.25928219  0.61218891
 -1.74410983  0.95266743  0.97134802 -0.64693818  0.        ]",[-0.81243962 -0.46390924],[-1.06940271 -0.30839802],-0.180028351642
42,"[[-31.57824717  -2.90352142  -0.14629776   0.0710246 ]
 [-59.97574408   2.97081399   0.           0.        ]]",-0.830908,[-0.16269575 -0.25767472],"[ 1.15262014 -0.53461943 -0.21335418 -0.00243421 -1.259279    0.61218809
 -1.82878413  0.7738692   0.80768604 -0.70900953  0.        ]",[-0.70944303 -0.34545919],[-0.56595525 -1.38483365],-0.165614462834
43,"[[-32.78833132  -2.88438417  -0.14629776   0.0710246 ]
 [-61.02924315  -1.04363736   0.           0.        ]]",-0.588124,[-0.16269575 -0.25767472],"[ 0.06376181 -0.52799298 -1.43280862 -0.06377011 -1.25927581  0.61218727
 -1.86032607  0.22293653  0.67500491 -0.50391969  0.        ]",[-0.67276913 -0.27410465],[-0.27051603 -0.89593106],-0.13700684603
44,"[[-34.00754476  -2.94060385  -0.14629776   0.0710246 ]
 [-60.89261865  -4.56674015   0.           0.        ]]",-0.591234,[-0.16269575 -0.25767472],"[-1.3833787  -0.54602415 -0.7510956   0.11720979 -1.25927262  0.61218644
 -1.85622638 -0.26056474  0.85385581 -0.3246373   0.        ]",[-0.72012424 -0.26572526],[-0.62624016 -0.12935972],-0.149453206358
45,"[[-35.23818346  -3.02272284  -0.14629776   0.0710246 ]
 [-62.16686509  -1.84791428   0.           0.        ]]",-0.784984,[-0.16269575 -0.25767472],"[-1.27944356 -0.56449014  0.96461574  0.38515202 -1.25926944  0.61218562
 -1.89437867  0.11256014  1.01128733 -0.46453465  0.        ]",[-0.68859571 -0.28486046],[-1.23393731 -0.45847796],-0.175136509754
46,"[[-36.508897    -3.03072687  -0.14629776   0.0710246 ]
 [-64.89540264   0.37997256   0.           0.        ]]",-0.737268,[-0.16269575 -0.25767472],"[ 0.30417015 -0.56578523  1.41013994  0.41143817 -1.25926625  0.61218479
 -1.97608249  0.41830968  0.94806342 -0.61681838  0.        ]",[-0.75231826 -0.32385361],[-0.52307038  0.37982856],-0.175519271214
47,"[[-37.81469291  -3.00809213  -0.14629776   0.0710246 ]
 [-65.68154874   1.87858674   0.           0.        ]]",-0.692401,[-0.16269575 -0.25767472],"[ 1.16154684 -0.56188786 -0.14441898  0.33716746 -1.25926306  0.61218397
 -1.99961587  0.62397533  0.81029722 -0.61971222  0.        ]",[-0.68270701 -0.28183603],[ 0.58558202  0.42453256],-0.159829049997
48,"[[-39.0920131   -2.95399949  -0.14629776   0.0710246 ]
 [-62.0624999    3.52529293   0.           0.        ]]",-0.705363,[-0.16269575 -0.25767472],"[ 0.0360044  -0.54967441 -1.43851737  0.16065976 -1.25925987  0.61218314
 -1.89122597  0.84996435  0.72804696 -0.47486888  0.        ]",[-0.65934104 -0.31278276],[ 1.46440537 -0.74947083],-0.141405291296
49,"[[-40.28121005  -2.91393431  -0.14629776   0.0710246 ]
 [-56.8745357    0.49134134   0.           0.        ]]",-0.623307,[-0.16269575 -0.25767472],"[-1.37646312 -0.53800862 -0.76314771  0.03105858 -1.25925668  0.61218232
 -1.73585305  0.43359067  0.83685403 -0.30795845  0.        ]",[-0.7276563  -0.36103535],[-0.94851766 -1.22808545],-0.146651225983
