timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
10,"[[-1.68767931 -3.27721971  0.0401233  -0.1629625 ]
 [-8.54361207 -6.05356531  0.          0.        ]]",-1.78402,[-0.34102958 -0.32062495],"[-0.3279148  -0.48813016 -1.4351966   1.40668583  0.35774285 -1.40631046
 -0.10343786 -0.44151475 -0.34728908  1.48414993  0.        ]",[-1.11696541 -0.87745202],[-1.73444944 -0.44032674],-0.170793635946
11,"[[ -1.89657285  -3.24854235   0.0401233   -0.1629625 ]
 [-12.33330345   5.03805107   0.           0.        ]]",-1.86305,[-0.34102958 -0.32062495],"[-0.60886363 -0.4933751  -1.36776004  1.2955629   0.35774272 -1.40630914
 -0.17657887  1.07581705 -0.37639023  1.47041016  0.        ]",[-0.78284413 -1.32266688],[-0.0790524  -0.06544686],-0.169698589233
12,"[[ -2.14392967  -3.14292021   0.0401233   -0.1629625 ]
 [-12.4021581    5.16479419   0.           0.        ]]",-1.72219,[-0.34102958 -0.32062495],"[-0.91576998 -0.5020112  -1.20983637  0.88403988  0.3577426  -1.40630781
 -0.17790771  1.09315475 -0.4473998   1.49983768  0.        ]",[-0.7331     -1.66067171],[-0.63369178 -2.04477682],-0.174740747497
13,"[[ -2.41468405  -3.0682271    0.0401233   -0.1629625 ]
 [-14.66572084   2.55335923   0.           0.        ]]",-1.71254,[-0.34102958 -0.32062495],"[-1.19884164 -0.49794566 -0.95107694  0.59271636  0.35774247 -1.40630649
 -0.22159445  0.73591026 -0.47577893  1.53501498  0.        ]",[-0.82174045 -1.83664107],[-1.57279803 -1.8530129 ],-0.179584683886
14,"[[ -2.7448109   -3.03248097   0.0401233   -0.1629625 ]
 [-18.33472845   1.18075602   0.           0.        ]]",-1.7565,[-0.34102958 -0.32062495],"[-1.44063518 -0.49302211 -0.54136192  0.45376149  0.35774234 -1.40630517
 -0.29240629  0.54813798 -0.45948542  1.55338756  0.        ]",[-0.99858779 -2.01141644],[-0.52928082 -1.98166706],-0.181283919251
15,"[[ -3.12888952  -3.01627411   0.0401233   -0.1629625 ]
 [-20.06735734   0.52367994   0.           0.        ]]",-1.7376,[-0.34102958 -0.32062495],"[-1.54781868 -0.49015667  0.00924861  0.39092928  0.35774221 -1.40630385
 -0.32584596  0.45824981 -0.42105861  1.54661221  0.        ]",[-1.20595264 -2.16110182],[-1.01419745 -1.57651452],-0.179564599542
16,"[[ -3.56597572  -3.00918086   0.0401233   -0.1629625 ]
 [-23.62939074   0.22571552   0.           0.        ]]",-1.36167,[-0.34102958 -0.32062495],"[-1.42541754 -0.48877846  0.63456852  0.36346883  0.35774209 -1.40630252
 -0.3945932   0.41748812 -0.3805085   1.50991168  0.        ]",[-1.36761177 -2.23660636],[-0.76855235 -4.67289718],-0.174416954516
17,"[[ -4.0644008   -3.00615243   0.0401233   -0.1629625 ]
 [-26.20453592   0.09529217   0.           0.        ]]",-1.47093,[-0.34102958 -0.32062495],"[-1.00044703 -0.48816696  1.20255007  0.35175243  0.35774196 -1.4063012
 -0.44429344  0.39964605 -0.35694315  1.4448718   0.        ]",[-1.38344729 -2.20962691],[-2.12927593 -1.95317561],-0.166337039917
18,"[[ -4.62301151  -3.00488296   0.0401233   -0.1629625 ]
 [-29.64506941   0.03960372   0.           0.        ]]",-1.42523,[-0.34102958 -0.32062495],"[-0.29012506 -0.48790643  1.49528801  0.34684249  0.35774183 -1.40629988
 -0.51069569  0.39202773 -0.36880884  1.36573093  0.        ]",[-1.31548095 -2.06996918],[-0.91221466 -2.53109169],-0.157265983866
19,"[[ -5.24626225e+00  -3.00435825e+00   4.01232977e-02  -1.62962497e-01]
 [ -3.26699245e+01   1.62605226e-02   0.00000000e+00   0.00000000e+00]]",-1.39475,[-0.34102958 -0.32062495],"[ 0.53593768 -0.48779793  1.29615935  0.34481324  0.3577417  -1.40629856
 -0.56907531  0.38883423 -0.42543498  1.30023353  0.        ]",[-1.14334989 -1.81984711],[-2.60863948 -1.67882575],-0.150959000669
20,"[[ -5.93289655e+00  -3.00414375e+00   4.01232977e-02  -1.62962497e-01]
 [ -3.59824656e+01   6.61271580e-03   0.00000000e+00   0.00000000e+00]]",-1.52649,[-0.34102958 -0.32062495],"[ 1.13035523 -0.48775334  0.53351859  0.34398363  0.35774158 -1.40629723
 -0.63300726  0.38751427 -0.51520779  1.28459669  0.        ]",[-0.90020442 -1.51265299],[-0.18711426 -2.76774008],-0.152046413299
21,"[[ -6.65283195e+00  -3.00405677e+00   4.01232977e-02  -1.62962497e-01]
 [ -3.60109802e+01   2.67088388e-03   0.00000000e+00   0.00000000e+00]]",-1.74611,[-0.34102958 -0.32062495],"[ 1.12093744 -0.48773513 -0.50428998  0.34364719  0.35774145 -1.40629591
 -0.63355731  0.38697489 -0.59665377  1.33855865  0.        ]",[-0.69737512 -1.26937318],[-0.67844112 -1.61429408],-0.161412500354
22,"[[ -7.39284987e+00  -3.00402177e+00   4.01232977e-02  -1.62962497e-01]
 [ -3.79842355e+01   1.07083714e-03   0.00000000e+00   0.00000000e+00]]",-1.87879,[-0.34102958 -0.32062495],"[ 0.44767214 -0.48772768 -1.29137035  0.34351171  0.35774132 -1.40629459
 -0.67164096  0.38675586 -0.62513218  1.44077994  0.        ]",[-0.64534956 -1.25829196],[ 0.06324284 -2.12990774],-0.174086970438
23,"[[ -8.14247768e+00  -3.00400773e+00   4.01232977e-02  -1.62962497e-01]
 [ -3.69818858e+01   4.29197815e-04   0.00000000e+00   0.00000000e+00]]",-1.93947,[-0.34102958 -0.32062495],"[-0.55978523 -0.48772458 -1.38436293  0.34345729  0.35774119 -1.40629327
 -0.65229525  0.38666794 -0.58206776  1.53822396  0.        ]",[-0.75763249 -1.51724195],[-1.30391877 -0.59288995],-0.183383040721
24,"[[ -8.91449471e+00  -3.00357040e+00   4.01232977e-02  -1.62962497e-01]
 [ -4.02090631e+01   3.00024751e-02   0.00000000e+00   0.00000000e+00]]",-1.77335,[-0.34102958 -0.32062495],"[-1.37198897 -0.48763357 -0.69158907  0.34176616  0.35774107 -1.40629194
 -0.71457965  0.39071343 -0.48691152  1.57776479  0.        ]",[-1.10913527 -1.93199658],[-1.23476969 -1.64060141],-0.184853743397
25,"[[ -9.75041433e+00  -3.00346400e+00   4.01232977e-02  -1.62962497e-01]
 [ -4.33723573e+01  -7.79578827e-03   0.00000000e+00   0.00000000e+00]]",-1.48756,[-0.34102958 -0.32062495],"[-1.47534882 -0.48761124  0.49925799  0.34135465  0.35774094 -1.40629062
 -0.77563107  0.38554248 -0.38736882  1.52647691  0.        ]",[-1.37886834 -2.16308355],[-2.88883735 -1.92689009],-0.176496610491
26,"[[ -1.06489715e+01  -3.00366281e+00   4.01232977e-02  -1.62962497e-01]
 [ -4.64730288e+01  -9.79994639e-03   0.00000000e+00   0.00000000e+00]]",-1.39267,[-0.34102958 -0.32062495],"[-0.63600963 -0.4876524   1.41355974  0.34212324  0.35774081 -1.4062893
 -0.83547382  0.38526817 -0.35697742  1.40205864  0.        ]",[-1.38162553 -2.08449197],[-1.4237401  -2.37891579],-0.161305409977
27,"[[ -1.16089263e+01  -3.00382354e+00   4.01232977e-02  -1.62962497e-01]
 [ -4.95123178e+01  -6.15700818e-03   0.00000000e+00   0.00000000e+00]]",-1.43028,[-0.34102958 -0.32062495],"[ 0.62811155 -0.4876856   1.23263555  0.34274462  0.35774068 -1.40628798
 -0.89413182  0.38576638 -0.43465439  1.29479489  0.        ]",[-1.13447165 -1.73381948],[-0.22628742 -2.3740685 ],-0.150585823282
28,"[[ -1.25983275e+01  -3.00391489e+00   4.01232977e-02  -1.62962497e-01]
 [ -4.94280873e+01  -3.20301533e-03   0.00000000e+00   0.00000000e+00]]",-1.68867,[-0.34102958 -0.32062495],"[ 1.21351815 -0.48770437 -0.01911148  0.3430977   0.35774056 -1.40628665
 -0.89250566  0.38617035 -0.56296184  1.30504942  0.        ]",[-0.87259537 -1.33277237],[-1.23108674 -1.01945702],-0.156229072273
29,"[[ -1.36167965e+01  -3.00396038e+00   4.01232977e-02  -1.62962497e-01]
 [ -5.24088764e+01  -1.52485413e-03   0.00000000e+00   0.00000000e+00]]",-1.82389,[-0.34102958 -0.32062495],"[ 0.51982016 -0.48771361 -1.25024618  0.34327348  0.35774043 -1.40628533
 -0.95003455  0.38639978 -0.62553442  1.43199148  0.        ]",[-0.75414985 -1.20899272],[-1.48801903 -1.14991775],-0.173121139035
30,"[[ -1.46942892e+01  -3.00398145e+00   4.01232977e-02  -1.62962497e-01]
 [ -5.53306564e+01  -6.85305445e-04   0.00000000e+00   0.00000000e+00]]",-1.65422,[-0.34102958 -0.32062495],"[-0.89709122 -0.4877178  -1.22246814  0.34335486  0.3577403  -1.40628401
 -1.0064245   0.38651449 -0.55241933  1.56096194  0.        ]",[-1.03833425 -1.62854075],[-1.07200084 -3.48310136],-0.184935975749
31,"[[ -1.58296371e+01  -3.00399074e+00   4.01232977e-02  -1.62962497e-01]
 [ -5.81945956e+01  -2.94229264e-04   0.00000000e+00   0.00000000e+00]]",-1.54531,[-0.34102958 -0.32062495],"[-1.53771724 -0.48771953  0.20677007  0.34339064  0.35774017 -1.40628269
 -1.06169804  0.38656785 -0.40743978  1.54669284  0.        ]",[-1.35206258 -2.07939911],[-2.81870245 -1.67782081],-0.179278787625
32,"[[ -1.70216950e+01  -3.00399464e+00   4.01232977e-02  -1.62962497e-01]
 [ -6.10018389e+01  -1.19833476e-04   0.00000000e+00   0.00000000e+00]]",-1.38784,[-0.34102958 -0.32062495],"[-0.51797993 -0.48772015  1.45275865  0.34340561  0.35774005 -1.40628136
 -1.11587727  0.38659157 -0.36003808  1.38903765  0.        ]",[-1.38839662 -2.00330305],[-1.5688821  -2.05215331],-0.159833322835
33,"[[ -1.82693402e+01  -3.00399618e+00   4.01232977e-02  -1.62962497e-01]
 [ -6.37535087e+01  -4.42692986e-05   0.00000000e+00   0.00000000e+00]]",-1.62317,[-0.34102958 -0.32062495],"[ 0.98820348 -0.48772028  0.83557843  0.34341142  0.35773992 -1.40628004
 -1.16898384  0.38660177 -0.48417138  1.28206718  0.        ]",[-1.02744853 -1.52948344],[-0.93394694 -0.05140792],-0.150660142084
34,"[[ -1.95688482e+01  -3.00299068e+00   4.01232977e-02  -1.62962497e-01]
 [ -6.61891751e+01   6.95010621e-02   0.00000000e+00   0.00000000e+00]]",-1.87949,[-0.34102958 -0.32062495],"[ 0.87209282 -0.48751083 -0.94266619  0.33952349  0.35773979 -1.40627872
 -1.21599143  0.39611547 -0.61928503  1.38309833  0.        ]",[-0.87431359 -1.1530149 ],[-0.77897275 -0.10549948],-0.167382365799
35,"[[ -2.09104295e+01  -3.00179941e+00   4.01232977e-02  -1.62962497e-01]
 [ -6.79630392e+01   4.72232806e-02   0.00000000e+00   0.00000000e+00]]",-1.78549,[-0.34102958 -0.32062495],"[-0.81691661 -0.48726077 -1.27184462  0.33491795  0.35773967 -1.4062774
 -1.25022612  0.39306771 -0.56206569  1.55680108  0.        ]",[-1.12724066 -1.56879544],[-2.4422344  -1.30555272],-0.184790572871
36,"[[ -2.22959160e+01  -3.00203592e+00   4.01232977e-02  -1.62962497e-01]
 [ -7.05769065e+01  -4.01847900e-02   0.00000000e+00   0.00000000e+00]]",-1.55266,[-0.34102958 -0.32062495],"[-1.48428272 -0.48731036  0.47002819  0.33583212  0.35773954 -1.40627608
 -1.30067284  0.38111008 -0.38903335  1.5301157   0.        ]",[-1.38292468 -2.06621122],[-1.56653005 -1.82431584],-0.176958339734
37,"[[ -2.37331608e+01  -3.00285030e+00   4.01232977e-02  -1.62962497e-01]
 [ -7.31390271e+01  -3.59806624e-02   0.00000000e+00   0.00000000e+00]]",-1.36506,[-0.34102958 -0.32062495],"[ 0.0684574  -0.48748093  1.47962618  0.33898039  0.35773941 -1.40627475
 -1.35012073  0.38168507 -0.38628388  1.33366105  0.        ]",[-1.296368   -1.81768537],[-1.50228888 -1.84038589],-0.153884627957
38,"[[ -2.52211390e+01  -3.00341786e+00   4.01232977e-02  -1.62962497e-01]
 [ -7.56504255e+01  -2.10483161e-02   0.00000000e+00   0.00000000e+00]]",-1.61827,[-0.34102958 -0.32062495],"[ 1.20883193 -0.48759915 -0.10209882  0.34117465  0.35773928 -1.40627343
 -1.39858956  0.38372769 -0.56926315  1.3092568   0.        ]",[-1.05295718 -1.24376154],[-1.5836332  -1.49921488],-0.156964779049
39,"[[ -2.67588463e+01  -3.00372540e+00   4.01232977e-02  -1.62962497e-01]
 [ -7.81121063e+01  -1.06220754e-02   0.00000000e+00   0.00000000e+00]]",-1.98712,[-0.34102958 -0.32062495],"[-0.24319856 -0.48766293 -1.44299354  0.34236371  0.35773916 -1.40627211
 -1.44609872  0.38515387 -0.60277902  1.51205539  0.        ]",[-1.05894637 -1.30798042],[-1.03378001  0.13059847],-0.181201169706
40,"[[ -2.83452980e+01  -2.99871096e+00   4.01232977e-02  -1.62962497e-01]
 [ -8.05250065e+01   5.10392441e-01   0.00000000e+00   0.00000000e+00]]",-1.47195,[-0.34102958 -0.32062495],"[-1.54445089 -0.48660211  0.1324178   0.32298108  0.35773903 -1.40627079
 -1.49266629  0.45642895 -0.41328465  1.5559858   0.        ]",[-1.42032671 -2.02811766],[-2.60362468 -2.23450407],-0.180493937913
41,"[[ -2.99795297e+01  -3.00576475e+00   4.01232977e-02  -1.62962497e-01]
 [ -8.28902761e+01  -7.32632200e-01   0.00000000e+00   0.00000000e+00]]",-1.5043,[-0.34102958 -0.32062495],"[ 0.01820684 -0.48808314  1.4878813   0.3502501   0.3577389  -1.40626946
 -1.53831445  0.28638193 -0.37845821  1.33793179  0.        ]",[-1.3049196  -1.75524139],[-0.70521288 -0.67398151],-0.154212799304
42,"[[ -3.16488856e+01  -3.01031946e+00   4.01232977e-02  -1.62962497e-01]
 [ -8.40414731e+01   5.51939763e-02   0.00000000e+00   0.00000000e+00]]",-1.61338,[-0.34102958 -0.32062495],"[ 1.17691856 -0.48899979 -0.31214121  0.36787204  0.35773877 -1.40626814
 -1.56053089  0.39415717 -0.58372506  1.32963888  0.        ]",[-1.09948134 -1.16883183],[ 0.39490558 -3.25951586],-0.159862329834
43,"[[ -3.32973347e+01  -3.00823787e+00   4.01232977e-02  -1.62962497e-01]
 [ -8.08141914e+01   1.15963161e-01   0.00000000e+00   0.00000000e+00]]",-1.76211,[-0.34102958 -0.32062495],"[-0.58896519 -0.48858444 -1.37474841  0.35981696  0.35773865 -1.40626682
 -1.49824275  0.4024703  -0.57625769  1.53969569  0.        ]",[-1.18054998 -1.42855048],[-2.16650716 -1.60576961],-0.183341869302
44,"[[ -3.49372916e+01  -3.00626296e+00   4.01232977e-02  -1.62962497e-01]
 [ -8.31736398e+01   7.79126518e-02   0.00000000e+00   0.00000000e+00]]",-1.58619,[-0.34102958 -0.32062495],"[-1.44952344 -0.48818436  0.57409181  0.35217675  0.35773852 -1.4062655
 -1.54377849  0.39726481 -0.38329697  1.51769433  0.        ]",[-1.4056226  -2.01750517],[-1.0105669  -1.53262817],-0.175389336281
45,"[[ -3.66239689e+01  -3.00509056e+00   4.01232977e-02  -1.62962497e-01]
 [ -8.54863828e+01   4.16728217e-02   0.00000000e+00   0.00000000e+00]]",-1.47771,[-0.34102958 -0.32062495],"[ 0.48999837 -0.48794402  1.3238781   0.34764209  0.35773839 -1.40626417
 -1.58841268  0.39230702 -0.42152874  1.30323298  0.        ]",[-1.2058568 -1.649472 ],[-1.02234824 -0.81288736],-0.151205992352
46,"[[ -3.83564417e+01  -3.00429616e+00   4.01232977e-02  -1.62962497e-01]
 [ -8.77533420e+01   3.38518522e-02   0.00000000e+00   0.00000000e+00]]",-1.78374,[-0.34102958 -0.32062495],"[ 0.92644568 -0.48777993 -0.87217708  0.34456984  0.35773826 -1.40626285
 -1.6321631   0.39123696 -0.61586049  1.37545634  0.        ]",[-1.05296743 -1.08165979],[-0.82364068 -0.96187247],-0.166380085552
47,"[[ -4.01267976e+01  -3.00392767e+00   4.01232977e-02  -1.62962497e-01]
 [ -8.92771687e+01   8.37049845e-03   0.00000000e+00   0.00000000e+00]]",-1.685,[-0.34102958 -0.32062495],"[-1.21068096 -0.4877034  -0.93668294  0.34314482  0.35773814 -1.40626153
 -1.66157096  0.38775094 -0.51418297  1.57519358  0.        ]",[-1.37804115 -1.68652558],[-0.93391397 -2.47105285],-0.185352220605
48,"[[ -4.19317079e+01  -3.00388405e+00   4.01232977e-02  -1.62962497e-01]
 [ -9.12074339e+01  -1.21091082e-03   0.00000000e+00   0.00000000e+00]]",-1.33855,[-0.34102958 -0.32062495],"[-0.8043486  -0.48769416  1.33482767  0.34297602  0.35773801 -1.40626021
 -1.69882295  0.38644005 -0.35494026  1.42146664  0.        ]",[-1.41446149 -1.91469526],[-1.09357577 -2.52080277],-0.163553853345
49,"[[ -4.37774654e+01  -3.00392216e+00   4.01232977e-02  -1.62962497e-01]
 [ -9.33611405e+01  -2.02078951e-03   0.00000000e+00   0.00000000e+00]]",-1.68528,[-0.34102958 -0.32062495],"[ 1.18535464 -0.48770187  0.32761358  0.34312328  0.35773788 -1.40625888
 -1.74038719  0.38632912 -0.53414233  1.28986071  0.        ]",[-1.16174603 -1.28148603],[-0.87233374  0.21503556],-0.153365661009
