timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
10,[-0.38194636 -0.37563801],-2.38616,"[[  9.14606631e-01  -2.56834839e+00  -2.19990495e-02   1.14117437e-01]
 [ -1.68988341e+00  -2.37253991e+01   0.00000000e+00   0.00000000e+00]]","[ 0.68315555 -0.25286155  1.19174357 -1.26907769 -0.19522739  0.98686019
  0.05030567 -2.85682635  0.40840874 -1.15861588  0.        ]",[-0.25248358  0.27450651],[ 0.5456375   1.06321789],-0.162304843233
11,[-0.38194636 -0.37563801],-2.18976,"[[  0.90281046  -2.99841516  -0.02199905   0.11411744]
 [  0.50322191 -19.29602909   0.           0.        ]]","[ 0.69600833 -0.48028763  1.18107781  0.3310551  -0.19522734  0.98685973
  0.0900926  -2.25075384  0.0588544  -1.04310412  0.        ]",[ 0.1154938   0.55391097],[-0.26736484 -0.27014433],-0.133943428118
12,[-0.38194636 -0.37563801],-2.09449,"[[ 0.9021632  -3.16586882 -0.02199905  0.11411744]
 [-0.56447981  0.01240533  0.          0.        ]]","[ 0.6967099  -0.49539294  1.18048728  0.99950917 -0.19522729  0.98685926
  0.07072251  0.39121031 -0.06446529 -0.9487168   0.        ]",[ 0.18745172 -0.2601631 ],[ 0.42112674 -0.40200094],-0.120305655379
13,[-0.38194636 -0.37563801],-2.12879,"[[ 0.90771696 -3.12221935 -0.02199905  0.11411744]
 [ 1.11419983  3.00981368  0.          0.        ]]","[ 0.69067611 -0.49555543  1.1855321   0.8247674  -0.19522724  0.9868588
  0.10117683  0.80134409 -0.03018171 -0.97854659  0.        ]",[ 0.10734323 -0.60819703],[-0.69891004 -1.26686736],-0.124363168368
14,[-0.38194636 -0.37563801],-2.15126,"[[ 0.90201514 -3.06881015 -0.02199905  0.11411744]
 [-1.67509334  2.17076293  0.          0.        ]]","[ 0.69686991 -0.49181633  1.18035093  0.61118949 -0.1952272   0.98685834
  0.05057389  0.68653689  0.00770911 -1.00828464  0.        ]",[-0.06554386 -0.62432605],[-0.0884731  -1.30757574],-0.128610940639
15,[-0.38194636 -0.37563801],-2.15381,"[[ 0.86533095 -3.03571355 -0.02199905  0.11411744]
 [-1.99226616  1.19085593  0.          0.        ]]","[ 0.73604611 -0.4873284   1.14613054  0.47921753 -0.19522715  0.98685787
  0.04481978  0.55245643  0.02742472 -1.02621534  0.        ]",[-0.14993089 -0.58800602],[ 0.43516164 -0.65525807],-0.131162635159
16,[-0.38194636 -0.37563801],-2.15611,"[[ 0.84316781 -3.01820985 -0.02199905  0.11411744]
 [-0.22991829  0.60818861  0.          0.        ]]","[ 0.75913393 -0.48428512  1.12472264  0.40960005 -0.1952271   0.98685741
  0.07679202  0.47273015  0.03711368 -1.03604439  0.        ]",[-0.16630544 -0.55964988],[-0.05587682 -0.38121656],-0.132547360728
17,[-0.38194636 -0.37563801],-2.18013,"[[ 0.83639527 -3.00932769 -0.02199905  0.11411744]
 [-0.44661247  0.30665549  0.          0.        ]]","[ 0.76609932 -0.48256393  1.11807236  0.37432938 -0.19522705  0.98685695
  0.07286076  0.43147136  0.04248726 -1.04095028  0.        ]",[-0.18769574 -0.54101729],[-0.37056925 -1.46598391],-0.133255232737
18,[-0.38194636 -0.37563801],-2.16218,"[[ 0.81283082 -3.00566717 -0.02199905  0.11411744]
 [-1.90497121  0.09809996  0.          0.        ]]","[ 0.79000253 -0.48181992  1.09454666  0.35980551 -0.195227    0.98685648
  0.04640341  0.40293466  0.04202605 -1.04384319  0.        ]",[-0.19970009 -0.51671875],[-0.69853175 -0.69370981],-0.133579613028
19,[-0.38194636 -0.37563801],-2.14405,"[[ 0.74736069 -3.00418108 -0.02199905  0.11411744]
 [-4.63295082  0.05315327  0.          0.        ]]","[ 0.85360632 -0.48151202  1.02611438  0.35391117 -0.19522696  0.98685602
 -0.00308723  0.39678451  0.03438073 -1.0469468   0.        ]",[-0.20675863 -0.49501592],[-0.44403791  0.06774381],-0.133747754561
20,[-0.38194636 -0.37563801],-2.14963,"[[ 0.63798268 -3.00043783 -0.02199905  0.11411744]
 [-6.29929657  0.32028435  0.          0.        ]]","[ 0.95005298 -0.48072195  0.90238748  0.33906963 -0.19522691  0.98685556
 -0.03331785  0.43333586  0.02193331 -1.05192971  0.        ]",[-0.21572323 -0.50981808],[-0.47238156 -0.76129286],-0.134030512536
21,[-0.38194636 -0.37563801],-2.11513,"[[ 0.49448211 -3.00637511 -0.02199905  0.11411744]
 [-8.04491166 -0.17009142  0.          0.        ]]","[ 1.0563113  -0.48196493  0.72443519  0.36261357 -0.19522686  0.98685509
 -0.06498657  0.36623776 -0.0011284  -1.04809221  0.        ]",[-0.16431427 -0.40632278],[ 0.95202131  0.63319238],-0.133079315798
22,[-0.38194636 -0.37563801],-2.16117,"[[ 0.37300182 -2.9845858  -0.02199905  0.11411744]
 [-4.11620922  2.3406495   0.          0.        ]]","[ 1.12679884 -0.47714286  0.56242051  0.27630851 -0.19522681  0.98685463
  0.00628748  0.70978164 -0.00791045 -1.0639984   0.        ]",[-0.16474934 -0.69682705],[-0.83406187 -1.21042681],-0.134808712027
23,[-0.38194636 -0.37563801],-2.1042,"[[ 0.25836064 -2.97796677 -0.02199905  0.11411744]
 [-7.33717906 -1.66539011  0.          0.        ]]","[ 1.17594144 -0.47553668  0.40223959  0.25014818 -0.19522676  0.98685417
 -0.05214697  0.16163601 -0.02251385 -1.06684747  0.        ]",[-0.15842938 -0.31040487],[-0.2767479   1.31190083],-0.13487411486
24,[-0.38194636 -0.37563801],-2.1006,"[[ 0.10208232 -2.97121593 -0.02199905  0.11411744]
 [-8.28747904  2.32717031  0.          0.        ]]","[ 1.21460051 -0.47383084  0.17635732  0.22349635 -0.19522671  0.9868537
 -0.06938719  0.70793712 -0.04418904 -1.06603407  0.        ]",[-0.1640512 -0.6505394],[-0.04381117 -0.33812931],-0.134426992983
25,[-0.38194636 -0.37563801],-2.11919,"[[-0.06376192 -2.9385674  -0.02199905  0.11411744]
 [-8.29691555  0.94230023  0.          0.        ]]","[ 1.21898435 -0.4646196  -0.0672216   0.09506098 -0.19522667  0.98685324
 -0.06955837  0.51844541 -0.06493313 -1.08486054  0.        ]",[-0.23567234 -0.55363846],[-1.17292175  0.12790163],-0.136367254456
26,[-0.38194636 -0.37563801],-2.15604,"[[ -0.26777651  -2.91482803  -0.02199905   0.11411744]
 [-12.09189245   1.43002631   0.           0.        ]]","[ 1.1725567  -0.45692489 -0.36263488  0.00220565 -0.19522662  0.98685278
 -0.13840641  0.58518072 -0.09853558 -1.08744588  0.        ]",[-0.29742005 -0.5926798 ],[-1.69661993 -0.74190654],-0.136333160507
27,[-0.38194636 -0.37563801],-2.04199,"[[ -0.54693827  -2.9159856   -0.02199905   0.11411744]
 [-15.8118998   -1.53588195   0.           0.        ]]","[ 1.02025907 -0.45731936 -0.73837287  0.00672211 -0.19522657  0.98685231
 -0.20589437  0.17935576 -0.14108768 -1.04798226  0.        ]",[-0.19103409 -0.3397339 ],[-0.04125428 -0.8789379 ],-0.131420391239
28,[-0.38194636 -0.37563801],-1.93411,"[[ -0.8616767   -2.98131415  -0.02199905   0.11411744]
 [-15.6624555   -4.98548812   0.           0.        ]]","[ 0.73987733 -0.47635644 -1.08965932  0.26337448 -0.19522652  0.98685185
 -0.20318311 -0.29265351 -0.14077819 -0.94382659  0.        ]",[-0.0342478  -0.02790231],[-0.06863557  0.12742189],-0.119070542491
29,[-0.38194636 -0.37563801],-1.87237,"[[ -1.17453978  -3.02814109  -0.02199905   0.11411744]
 [-15.62398738  -0.32107281   0.           0.        ]]","[ 0.37350694 -0.48606674 -1.33022707  0.44908203 -0.19522647  0.98685139
 -0.20248518  0.34557813 -0.10935457 -0.86967199  0.        ]",[-0.03684875 -0.21071753],[-0.4227726   0.40254495],-0.110465296256
30,[-0.38194636 -0.37563801],-1.90303,"[[ -1.50071003  -3.01765829  -0.02199905   0.11411744]
 [-16.98848773   1.3212251    0.           0.        ]]","[-0.06296126 -0.48417979 -1.44057474  0.4074081  -0.19522643  0.98685092
 -0.22723977  0.57029354 -0.10422837 -0.8334292   0.        ]",[-0.09227245 -0.2877762 ],[-1.59184453  0.35131861],-0.106222132752
31,[-0.38194636 -0.37563801],-1.78066,"[[ -1.87682934  -2.97753873  -0.02199905   0.11411744]
 [-20.61136048   2.68620687   0.           0.        ]]","[-0.57592087 -0.47542946 -1.37585123  0.24845706 -0.19522638  0.98685046
 -0.29296555  0.75706372 -0.10699765 -0.78826143  0.        ]",[-0.2496279  -0.41350874],[-0.20164109 -1.54422552],-0.100852776224
32,[-0.38194636 -0.37563801],-1.72264,"[[ -2.29297409  -2.96407292  -0.02199905   0.11411744]
 [-21.00183291  -1.3262469    0.           0.        ]]","[-1.0729028  -0.47195062 -1.07705611  0.19532959 -0.19522633  0.98685
 -0.30004939  0.20803955 -0.06471317 -0.74182232  0.        ]",[-0.20352332 -0.14511195],[-0.647353    0.28335148],-0.0959395507442
33,[-0.38194636 -0.37563801],-1.72059,"[[ -2.73455504e+00  -2.97907491e+00  -2.19990495e-02   1.14117437e-01]
 [ -2.31491006e+01  -1.77772793e-01   0.00000000e+00   0.00000000e+00]]","[-1.42832951 -0.47580877 -0.555735    0.25452544 -0.19522628  0.98684953
 -0.33900487  0.36518522  0.0121861  -0.73607927  0.        ]",[-0.38724965 -0.28667915],[-0.37867959 -0.33218343],-0.0971044361592
34,[-0.38194636 -0.37563801],-1.88831,"[[ -3.20798282e+00  -2.99578863e+00  -2.19990495e-02   1.14117437e-01]
 [ -2.41902147e+01  -1.48922930e+00   0.00000000e+00   0.00000000e+00]]","[-1.53815636 -0.47970956  0.12405844  0.32064665 -0.19522623  0.98684907
 -0.3578926   0.18573848  0.0825089  -0.77290104  0.        ]",[-0.48371565 -0.2791571 ],[-0.21562493 -2.26507183],-0.103772191877
35,[-0.38194636 -0.37563801],-1.99624,"[[ -3.69554798e+00  -3.01610192e+00  -2.19990495e-02   1.14117437e-01]
 [ -2.45650335e+01  -2.88554004e-01   0.00000000e+00   0.00000000e+00]]","[-1.33459683 -0.48388483  0.80014802  0.40122511 -0.19522618  0.9868486
 -0.36469243  0.35002691  0.12194351 -0.84518343  0.        ]",[-0.62826502 -0.44140983],[ 0.06940454 -1.14307749],-0.11351487226
36,[-0.38194636 -0.37563801],-2.0742,"[[ -4.17921206e+00  -3.01500736e+00  -2.19990495e-02   1.14117437e-01]
 [ -2.38039163e+01   2.21324902e-01   0.00000000e+00   0.00000000e+00]]","[-0.86187817 -0.48367555  1.29303181  0.39687758 -0.19522614  0.98684814
 -0.3508842   0.4197936   0.13444339 -0.90927253  0.        ]",[-0.62172252 -0.51210618],[-0.61880951 -0.13836829],-0.121231235499
37,[-0.38194636 -0.37563801],-2.14022,"[[ -4.67514435e+00  -3.00955225e+00  -2.19990495e-02   1.14117437e-01]
 [ -2.57827208e+01   2.65186466e-01   0.00000000e+00   0.00000000e+00]]","[-0.21114403 -0.48260615  1.49614543  0.37521957 -0.19522609  0.98684768
 -0.38678345  0.42579506  0.12070132 -0.97405089  0.        ]",[-0.59030575 -0.5402258 ],[ 0.21583192 -0.7350525 ],-0.128018547379
38,[-0.38194636 -0.37563801],-2.1536,"[[ -5.17710381e+00  -3.00585500e+00  -2.19990495e-02   1.14117437e-01]
 [ -2.44177741e+01   1.21575677e-01   0.00000000e+00   0.00000000e+00]]","[ 0.45943951 -0.48185582  1.34119846  0.3605495  -0.19522604  0.98684721
 -0.36202056  0.40614466  0.07791341 -1.02639021  0.        ]",[-0.50149506 -0.52572465],[-0.78495908 -0.8745949 ],-0.132567663914
39,[-0.38194636 -0.37563801],-2.10111,"[[ -5.69179172e+00  -3.00433878e+00  -2.19990495e-02   1.14117437e-01]
 [ -2.70422704e+01   4.33830365e-02   0.00000000e+00   0.00000000e+00]]","[ 0.98716606 -0.48154207  0.84641753  0.35453546 -0.19522599  0.98684675
 -0.40963392  0.39544543  0.01330236 -1.04988973  0.        ]",[-0.36715955 -0.42211062],[-0.21193464  0.85645482],-0.133597753662
40,[-0.38194636 -0.37563801],-2.09163,"[[ -6.23568307e+00  -2.96945020e+00  -2.19990495e-02   1.14117437e-01]
 [ -2.73458331e+01   3.43419498e+00   0.00000000e+00   0.00000000e+00]]","[ 1.22023409 -0.4733712   0.09632303  0.21652912 -0.19522594  0.98684629
 -0.41514103  0.85941071 -0.05199888 -1.06441193  0.        ]",[-0.37449154 -0.70686913],[-0.79987694 -1.07846191],-0.134123819172
41,[-0.38194636 -0.37563801],-2.01447,"[[ -6.80894388e+00  -2.94117090e+00  -2.19990495e-02   1.14117437e-01]
 [ -2.99715228e+01  -5.92805953e-01   0.00000000e+00   0.00000000e+00]]","[ 1.03521185 -0.46541023 -0.71159766  0.10527138 -0.19522589  0.98684582
 -0.46277604  0.30839507 -0.13161109 -1.02910977  0.        ]",[-0.23461659 -0.34335214],[-0.49194103 -0.34013831],-0.129217594116
42,[-0.38194636 -0.37563801],-1.85671,"[[ -7.42196458e+00  -2.96641503e+00  -2.19990495e-02   1.14117437e-01]
 [ -3.13260448e+01  -1.92716499e+00   0.00000000e+00   0.00000000e+00]]","[ 0.41873268 -0.47257377 -1.30906437  0.2045601  -0.19522585  0.98684536
 -0.48734958  0.12581431 -0.15609143 -0.90640508  0.        ]",[-0.12702265 -0.15335804],[ 0.56449534  0.42017187],-0.114597848906
43,[-0.38194636 -0.37563801],-1.80594,"[[ -8.01983882e+00  -2.98787517e+00  -2.19990495e-02   1.14117437e-01]
 [ -2.84708787e+01  -2.24557713e-01   0.00000000e+00   0.00000000e+00]]","[-0.38778657 -0.47791363 -1.42400272  0.28931802 -0.1952258   0.9868449
 -0.43555114  0.35878251 -0.11173946 -0.80659212  0.        ]",[-0.15257408 -0.17801926],[-0.59692171  0.52768541],-0.102979539147
44,[-0.38194636 -0.37563801],-1.70224,"[[ -8.60731289e+00  -2.97135299e+00  -2.19990495e-02   1.14117437e-01]
 [ -3.02705167e+01   1.86981872e+00   0.00000000e+00   0.00000000e+00]]","[-1.10474777 -0.47386337 -1.04624004  0.22403566 -0.19522575  0.98684443
 -0.46819997  0.64535654 -0.05486367 -0.74321327  0.        ]",[-0.40822572 -0.38808408],[-0.67496159  0.22315748],-0.0962821765438
45,[-0.38194636 -0.37563801],-1.70609,"[[ -9.23352205e+00  -2.92545569e+00  -2.19990495e-02   1.14117437e-01]
 [ -3.23434776e+01   2.71713828e+00   0.00000000e+00   0.00000000e+00]]","[-1.51600968 -0.46047037 -0.25307251  0.04371338 -0.1952257   0.98684397
 -0.50580741  0.76129529  0.0278111  -0.69522433  0.        ]",[-0.86417478 -0.78837812],[ 0.15687651 -0.06103866],-0.0929192227213
46,[-0.38194636 -0.37563801],-1.88664,"[[ -9.86773412e+00  -2.87406684e+00  -2.19990495e-02   1.14117437e-01]
 [ -3.10819323e+01   2.42275028e+00   0.00000000e+00   0.00000000e+00]]","[-1.40786832 -0.44176597  0.65684034 -0.15602049 -0.19522565  0.98684351
 -0.48292035  0.72101381  0.14524565 -0.70290915  0.        ]",[-1.07358241 -0.97829229],[-0.69646141 -1.16225206],-0.0988888877568
47,[-0.38194636 -0.37563801],-2.07915,"[[ -1.05108664e+01  -2.86580969e+00  -2.19990495e-02   1.14117437e-01]
 [ -3.32242076e+01  -1.58364978e+00   0.00000000e+00   0.00000000e+00]]","[-0.80341006 -0.4383981   1.32776007 -0.18786673 -0.19522561  0.98684304
 -0.5217853   0.17281648  0.23260037 -0.82831196  0.        ]",[-0.75947016 -0.61742783],[-0.6018699  -0.49527943],-0.117125558977
48,[-0.38194636 -0.37563801],-2.1497,"[[ -1.11926629e+01  -2.91683230e+00  -2.19990495e-02   1.14117437e-01]
 [ -3.49497154e+01  -3.51220472e+00   0.00000000e+00   0.00000000e+00]]","[ 0.11081579 -0.45760378  1.46869336  0.01002417 -0.19522556  0.98684258
 -0.55308925 -0.09106849  0.18140899 -1.00266783  0.        ]",[-0.55030328 -0.34904778],[-1.04796516 -0.17519898],-0.133679392862
49,[-0.38194636 -0.37563801],-2.11282,"[[ -1.19244427e+01  -2.99332916e+00  -2.19990495e-02   1.14117437e-01]
 [ -3.82173749e+01  -4.13544671e+00   0.00000000e+00   0.00000000e+00]]","[ 0.94679727 -0.47915984  0.907042    0.31090572 -0.19522551  0.98684212
 -0.61237087 -0.17634693  0.02677272 -1.05650601  0.        ]",[-0.20716394 -0.01108053],[ 0.32318898 -0.31224127],-0.134678903542
