timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
10,"[[ -1.11302193  -2.8335995    0.10099043  -0.19141199]
 [  4.17935674 -28.71339529   0.           0.        ]]",-3.3487,[-0.38541931 -0.41380537],"[ 0.45786047 -0.4202159  -1.2919932  -0.32854391  0.88023101 -1.6563448
  0.18395085 -3.53168339 -1.20385494  1.59406245  0.        ]",[-0.51227576 -2.25299239],[-2.20046143 -2.32030517],-0.224632835606
11,"[[-1.06998679 -3.26608647  0.10099043 -0.19141199]
 [ 0.13816628 -5.58181531  0.          0.        ]]",-3.54355,[-0.38541931 -0.41380537],"[ 0.51064107 -0.48004742 -1.26286363  1.40506686  0.88023072 -1.65634364
  0.11355406 -0.37173205 -0.87689048  1.81454802  0.        ]",[-0.28647313 -1.41233134],[ 0.17250736 -1.25686384],-0.226034293493
12,"[[-1.0603919  -3.2374973   0.10099043 -0.19141199]
 [ 0.81889621  4.79376589  0.          0.        ]]",-3.42096,[-0.38541931 -0.41380537],"[ 0.52224452 -0.48483184 -1.25604154  1.28978897  0.88023042 -1.65634248
  0.12541222  1.04565175 -0.91505185  1.7989343   0.        ]",[ 0.29293236 -1.78241777],[ 0.30441045 -1.46522941],-0.226390493595
13,"[[-1.03208379 -3.1404437   0.10099043 -0.19141199]
 [ 2.00792198  4.2857524   0.          0.        ]]",-3.37867,[-0.38541931 -0.41380537],"[ 0.55611247 -0.49182381 -1.2352306   0.89664373  0.88023013 -1.65634133
  0.1461248   0.97625284 -0.99490405  1.75549718  0.        ]",[ 0.57024819 -2.02269959],[ 0.64807653 -2.04655339],-0.226406144884
14,"[[-0.9665802  -3.07285001  0.10099043 -0.19141199]
 [ 4.53401847  2.50664335  0.          0.        ]]",-3.32849,[-0.38541931 -0.41380537],"[ 0.63225791 -0.48823048 -1.18323436  0.62263925  0.88022984 -1.65634017
  0.19012891  0.73321265 -1.04627138  1.71420922  0.        ]",[ 0.77254534 -2.11152482],[ 0.86021659 -3.08825001],-0.225363113789
15,"[[-0.84262904 -3.03622031  0.10099043 -0.19141199]
 [ 7.85005032  1.26539495  0.          0.        ]]",-3.33019,[-0.38541931 -0.41380537],"[ 0.76687461 -0.48338397 -1.07086395  0.47460552  0.88022955 -1.65633901
  0.24789355  0.56364842 -1.07068302  1.67658416  0.        ]",[ 0.90525651 -2.13384271],[ 1.14758434 -1.27278052],-0.223158110504
16,"[[ -0.64746278  -3.01840149   0.10099043  -0.19141199]
 [ 11.65390295   0.59232778   0.           0.        ]]",-3.25839,[-0.38541931 -0.41380537],"[ 0.94949633 -0.48029173 -0.86061757  0.40278791  0.88022926 -1.65633785
  0.31415594  0.47170214 -1.07514666  1.63782306  0.        ]",[ 0.98161232 -2.14820886],[ 1.46851789 -1.85713635],-0.21957854256
17,"[[ -0.37697483  -3.01024093   0.10099043  -0.19141199]
 [ 15.38246838   0.26480335   0.           0.        ]]",-3.18845,[-0.38541931 -0.41380537],"[ 1.13218959 -0.47871535 -0.51558362  0.36994873  0.88022897 -1.6563367
  0.37910683  0.42695968 -1.0615725   1.59696019  0.        ]",[ 0.86943138 -2.26409602],[ 0.76927173 -2.32258561],-0.214578824171
18,"[[ -0.0418217   -3.00664489   0.10099043  -0.19141199]
 [ 18.12371038   0.11477605   0.           0.        ]]",-3.13799,[-0.38541931 -0.41380537],"[ 1.22804254 -0.47798875 -0.03661308  0.35548886  0.88022867 -1.65633554
  0.42685871  0.40646469 -1.02964911  1.56003561  0.        ]",[ 0.55351263 -2.5105629 ],[ 0.04021874 -1.68071693],-0.208713212895
19,"[[  0.31865033  -3.00510206   0.10099043  -0.19141199]
 [ 17.92415839   0.04865403   0.           0.        ]]",-3.03709,[-0.38541931 -0.41380537],"[ 1.15966414 -0.47767097  0.48462479  0.34928718  0.88022838 -1.65633438
  0.42338246  0.39743183 -0.98480488  1.53781031  0.        ]",[ 0.121654   -2.82664728],[-0.67085581 -2.37577945],-0.203465850597
20,"[[  0.64692366  -3.00445303   0.10099043  -0.19141199]
 [ 14.91320931   0.02028052   0.           0.        ]]",-2.9512,[-0.38541931 -0.41380537],"[ 0.94994381 -0.47753615  0.90950289  0.34667861  0.88022809 -1.65633323
  0.37093213  0.3935557  -0.94019879  1.53460268  0.        ]",[-0.22518453 -3.06406808],[-0.6176484  -3.05156679],-0.200238726132
21,"[[  9.17689730e-01  -3.00418407e+00   1.00990429e-01  -1.91411986e-01]
 [  1.21725311e+01   8.34414572e-03   0.00000000e+00   0.00000000e+00]]",-2.90512,[-0.38541931 -0.41380537],"[ 0.68691099 -0.47748003  1.19055149  0.34559766  0.8802278  -1.65633207
  0.32318989  0.39192501 -0.90439468  1.54421061  0.        ]",[-0.48097181 -3.23000646],[-1.0117406  -3.64287639],-0.198991806972
22,"[[  1.11899775e+00  -3.00407395e+00   1.00990429e-01  -1.91411986e-01]
 [  7.97226830e+00   3.39570250e-03   0.00000000e+00   0.00000000e+00]]",-2.96979,[-0.38541931 -0.41380537],"[ 0.45043644 -0.47745696  1.34535896  0.34515505  0.88022751 -1.65633091
  0.25002192  0.39124893 -0.88006079  1.55805498  0.        ]",[-0.63984799 -3.32778692],[-0.57202568 -2.47912069],-0.198968897517
23,"[[  1.25413600e+00  -3.00402929e+00   1.00990429e-01  -1.91411986e-01]
 [  5.54963028e+00   1.37132228e-03   0.00000000e+00   0.00000000e+00]]",-2.95826,[-0.38541931 -0.41380537],"[ 0.27738571 -0.47744753  1.41965858  0.3449755   0.88022722 -1.65632976
  0.2078199   0.3909723  -0.86538664  1.57023746  0.        ]",[-0.72611362 -3.38379717],[-0.12812207 -2.74712415],-0.199388421433
24,"[[  1.35893669e+00  -3.00401129e+00   1.00990429e-01  -1.91411986e-01]
 [  4.93249489e+00   5.51206086e-04   0.00000000e+00   0.00000000e+00]]",-2.9501,[-0.38541931 -0.41380537],"[ 0.13761175 -0.47744366  1.45982035  0.3449031   0.88022693 -1.6563286
  0.19706946  0.39086018 -0.8551319   1.58111585  0.        ]",[-0.77791858 -3.42370152],[-1.10540408 -3.27628879],-0.199947529264
25,"[[  1.41688203e+00  -3.00400412e+00   1.00990429e-01  -1.91411986e-01]
 [  8.75559420e-01   2.17187613e-04   0.00000000e+00   0.00000000e+00]]",-2.9529,[-0.38541931 -0.41380537],"[ 0.05886024 -0.47744206  1.47528657  0.34487421  0.88022663 -1.65632744
  0.12639822  0.39081447 -0.84992622  1.58761973  0.        ]",[-0.81556332 -3.43747711],[-0.37338687 -3.22606656],-0.200341169255
26,"[[  1.41938658e+00  -3.00400127e+00   1.00990429e-01  -1.91411986e-01]
 [ -6.20120297e-01   8.72641209e-05   0.00000000e+00   0.00000000e+00]]",-2.92705,[-0.38541931 -0.41380537],"[ 0.05543844 -0.47744135  1.47584476  0.34486269  0.88022634 -1.65632628
  0.10034367  0.39079664 -0.84970764  1.58790587  0.        ]",[-0.82180864 -3.43589544],[-0.40360442 -3.70208824],-0.200359295857
27,"[[  1.39107423e+00  -3.00400013e+00   1.00990429e-01  -1.91411986e-01]
 [ -2.20583091e+00   3.48097464e-05   0.00000000e+00   0.00000000e+00]]",-2.86406,[-0.38541931 -0.41380537],"[ 0.09403837 -0.477441    1.46899472  0.34485803  0.88022605 -1.65632513
  0.07272081  0.39078939 -0.85219581  1.58467896  0.        ]",[-0.81654489 -3.42363548],[-0.98333765 -4.96783516],-0.200158191705
28,"[[  1.30833281e+00  -3.00399970e+00   1.00990429e-01  -1.91411986e-01]
 [ -6.05548182e+00   1.22580675e-05   0.00000000e+00   0.00000000e+00]]",-2.93517,[-0.38541931 -0.41380537],"[ 0.20559666 -0.47744081  1.44236696  0.34485623  0.88022576 -1.65632397
  0.00566042  0.39078622 -0.85993425  1.57571015  0.        ]",[-0.79420501 -3.38680267],[-0.46230598 -3.45402067],-0.19965153501
29,"[[  1.17006091e+00  -3.00399952e+00   1.00990429e-01  -1.91411986e-01]
 [ -7.76600802e+00   6.36517419e-06   0.00000000e+00   0.00000000e+00]]",-2.90584,[-0.38541931 -0.41380537],"[ 0.3861747  -0.47744066  1.37634178  0.34485543  0.88022547 -1.65632281
 -0.02413671  0.39078533 -0.87429287  1.56238004  0.        ]",[-0.72677016 -3.32580328],[-0.51542379 -3.87897122],-0.199082798127
30,"[[  9.95808137e-01  -3.00399943e+00   1.00990429e-01  -1.91411986e-01]
 [ -9.65298069e+00   3.24429341e-06   0.00000000e+00   0.00000000e+00]]",-2.92766,[-0.38541931 -0.41380537],"[ 0.59867599 -0.47744053  1.25659773  0.34485499  0.88022518 -1.65632166
 -0.05700752  0.39078482 -0.89454463  1.54887646  0.        ]",[-0.61225462 -3.23263574],[-0.21781851 -3.39465589],-0.198878527827
31,"[[  7.96013034e-01  -3.00399936e+00   1.00990429e-01  -1.91411986e-01]
 [ -1.03242925e+01   2.74565124e-06   0.00000000e+00   0.00000000e+00]]",-2.94929,[-0.38541931 -0.41380537],"[ 0.81395161 -0.47744041  1.07366088  0.34485467  0.88022489 -1.6563205
 -0.06870167  0.39078467 -0.9199802   1.5383942   0.        ]",[-0.44575635 -3.11225605],[-0.60676411 -3.28995381],-0.199354681602
32,"[[  5.67474231e-01  -3.00399933e+00   1.00990429e-01  -1.91411986e-01]
 [ -1.25222630e+01   8.09559443e-07   0.00000000e+00   0.00000000e+00]]",-3.0043,[-0.38541931 -0.41380537],"[ 1.01258919 -0.47744029  0.81374451  0.34485448  0.88022459 -1.65631934
 -0.10699002  0.39078432 -0.95072056  1.53345036  0.        ]",[-0.25229439 -2.96088886],[ 0.03372608 -2.64880106],-0.200796736595
33,"[[  3.20855958e-01  -3.00399929e+00   1.00990429e-01  -1.91411986e-01]
 [ -1.21408354e+01   2.42396879e-06   0.00000000e+00   0.00000000e+00]]",-3.09503,[-0.38541931 -0.41380537],"[ 1.1587051  -0.47744017  0.48769112  0.34485424  0.8802243  -1.65631819
 -0.10034558  0.39078446 -0.98409809  1.5368113   0.        ]",[-0.01836746 -2.78533292],[-0.23975192 -1.81853769],-0.203319904612
34,"[[  7.09266068e-02  -3.00399926e+00   1.00990429e-01  -1.91411986e-01]
 [ -1.28497373e+01   9.06002779e-07   0.00000000e+00   0.00000000e+00]]",-3.07593,[-0.38541931 -0.41380537],"[ 1.22577412 -0.47744006  0.12877648  0.34485405  0.88022401 -1.65631703
 -0.11269455  0.39078417 -1.01611759  1.54921104  0.        ]",[ 0.23009461 -2.59184504],[ 0.27510259 -3.57395556],-0.206713291373
35,"[[ -1.72587464e-01  -3.00399923e+00   1.00990429e-01  -1.91411986e-01]
 [ -1.15061473e+01   1.78868541e-06   0.00000000e+00   0.00000000e+00]]",-3.169,[-0.38541931 -0.41380537],"[ 1.20871304 -0.47743994 -0.22733055  0.34485384  0.88022372 -1.65631587
 -0.08928935  0.3907842  -1.04368006  1.56927163  0.        ]",[ 0.47146451 -2.41477513],[ 0.72781145 -2.95982478],-0.210596444977
36,"[[ -3.71512819e-01  -3.00399918e+00   1.00990429e-01  -1.91411986e-01]
 [ -8.39675018e+00   1.96665095e-06   0.00000000e+00   0.00000000e+00]]",-3.24994,[-0.38541931 -0.41380537],"[ 1.13494631 -0.47743982 -0.50812696  0.34485359  0.88022343 -1.65631471
 -0.03512399  0.39078414 -1.06237749  1.59068576  0.        ]",[ 0.66805208 -2.29282069],[ 1.69383822 -1.56858265],-0.214013311714
37,"[[ -4.98055186e-01  -3.00399915e+00   1.00990429e-01  -1.91411986e-01]
 [ -4.27123477e+00   1.33773157e-06   0.00000000e+00   0.00000000e+00]]",-3.26832,[-0.38541931 -0.41380537],"[ 1.0613159  -0.47743971 -0.67648189  0.34485337  0.88022314 -1.65631356
  0.03674203  0.39078397 -1.07210751  1.60625247  0.        ]",[ 0.76410013 -2.23542809],[ 2.03409786 -1.59958872],-0.216231180486
38,"[[ -5.42906672e-01  -3.00399913e+00   1.00990429e-01  -1.91411986e-01]
 [ -2.27389922e-01   2.95646805e-07   0.00000000e+00   0.00000000e+00]]",-3.27477,[-0.38541931 -0.41380537],"[ 1.03048633 -0.47743959 -0.73359556  0.34485323  0.88022284 -1.6563124
  0.10718536  0.39078375 -1.07511348  1.61207528  0.        ]",[ 0.82939142 -2.21076417],[ 0.39197571 -1.9343043 ],-0.217017080216
39,"[[ -5.31838134e-01  -3.00399916e+00   1.00990429e-01  -1.91411986e-01]
 [  1.32905691e+00  -1.99252002e-06   0.00000000e+00   0.00000000e+00]]",-3.22796,[-0.38541931 -0.41380537],"[ 1.03831773 -0.47743949 -0.71963805  0.34485327  0.88022255 -1.65631124
  0.13429848  0.39078335 -1.07439265  1.61062199  0.        ]",[ 0.84773517 -2.20881963],[ 2.06531102 -2.72242281],-0.216823134362
40,"[[ -4.65796140e-01  -3.00399917e+00   1.00990429e-01  -1.91411986e-01]
 [  5.26203588e+00   5.82550226e-07   0.00000000e+00   0.00000000e+00]]",-3.23539,[-0.38541931 -0.41380537],"[ 1.08198154 -0.47743938 -0.63452385  0.34485323  0.88022226 -1.65631009
  0.20281054  0.39078362 -1.06979783  1.60215453  0.        ]",[ 0.87494284 -2.21900249],[ 1.62719354 -1.91153185],-0.215665171832
41,"[[ -3.21875751e-01  -3.00399915e+00   1.00990429e-01  -1.91411986e-01]
 [  9.11715584e+00   1.17891202e-06   0.00000000e+00   0.00000000e+00]]",-3.18204,[-0.38541931 -0.41380537],"[ 1.15825606 -0.47743927 -0.43960678  0.34485308  0.88022197 -1.65630893
  0.26996631  0.39078361 -1.05808057  1.58496244  0.        ]",[ 0.78860277 -2.30010557],[-0.08009517 -2.5804196 ],-0.21314892252
42,"[[ -1.44525289e-01  -3.00399917e+00   1.00990429e-01  -1.91411986e-01]
 [  8.61954858e+00  -2.51954800e-06   0.00000000e+00   0.00000000e+00]]",-3.18445,[-0.38541931 -0.41380537],"[ 1.21483436 -0.47743916 -0.1866553   0.34485312  0.88022168 -1.65630777
  0.26129798  0.39078303 -1.0407384   1.56658473  0.        ]",[ 0.60372174 -2.4283936 ],[ 1.42527408 -1.12347295],-0.21012792045
43,"[[  6.58784701e-02  -3.00399917e+00   1.00990429e-01  -1.91411986e-01]
 [  1.24082017e+01   1.98936800e-06   0.00000000e+00   0.00000000e+00]]",-3.09235,[-0.38541931 -0.41380537],"[ 1.2262467  -0.47743905  0.12138538  0.34485302  0.88022139 -1.65630662
  0.32729591  0.39078356 -1.01673012  1.54954228  0.        ]",[ 0.39173958 -2.60476136],[ 0.61841558 -2.29393702],-0.206789150366
44,"[[  3.36144394e-01  -3.00399914e+00   1.00990429e-01  -1.91411986e-01]
 [  1.46110498e+01   1.34322288e-06   0.00000000e+00   0.00000000e+00]]",-2.98527,[-0.38541931 -0.41380537],"[ 1.15188165 -0.47743894  0.50893457  0.34485282  0.8802211  -1.65630546
  0.36566925  0.39078339 -0.98205612  1.53633057  0.        ]",[ 0.09085885 -2.83643937],[-0.49015296 -3.362893  ],-0.203137486624
45,"[[  6.05992035e-01  -3.00399917e+00   1.00990429e-01  -1.91411986e-01]
 [  1.23811454e+01  -3.06965308e-06   0.00000000e+00   0.00000000e+00]]",-2.93022,[-0.38541931 -0.41380537],"[ 0.98310693 -0.47743884  0.86082742  0.34485288  0.8802208  -1.6563043
  0.32682444  0.3907827  -0.9454742   1.533729    0.        ]",[-0.19587952 -3.0317831 ],[-0.42661648 -3.56995681],-0.200489731425
46,"[[  8.34208476e-01  -3.00399923e+00   1.00990429e-01  -1.91411986e-01]
 [  1.04469445e+01  -2.79318815e-06   0.00000000e+00   0.00000000e+00]]",-2.96413,[-0.38541931 -0.41380537],"[ 0.77552091 -0.47743874  1.11211019  0.34485305  0.88022051 -1.65630315
  0.29313076  0.39078265 -0.91497117  1.53994929  0.        ]",[-0.41399398 -3.17554617],[-0.66572528 -2.57963074],-0.199205563399
47,"[[  1.01462652e+00  -3.00399929e+00   1.00990429e-01  -1.91411986e-01]
 [  7.60433295e+00  -2.95767521e-06   0.00000000e+00   0.00000000e+00]]",-2.93656,[-0.38541931 -0.41380537],"[ 0.57670733 -0.47743864  1.2714021   0.34485322  0.88022022 -1.65630199
  0.24361264  0.39078255 -0.89225079  1.55012912  0.        ]",[-0.57115024 -3.27582097],[-0.76766031 -3.01022115],-0.198872701316
48,"[[  1.13470759e+00  -3.00399935e+00   1.00990429e-01  -1.91411986e-01]
 [  4.41440468e+00  -2.58735368e-06   0.00000000e+00   0.00000000e+00]]",-2.90208,[-0.38541931 -0.41380537],"[ 0.4308188  -0.47743854  1.35525762  0.34485338  0.88021993 -1.65630083
  0.1880443   0.39078251 -0.87821509  1.5593127   0.        ]",[-0.66211611 -3.32928157],[-1.57787974 -3.95440632],-0.198994700266
49,"[[  1.18239404e+00  -3.00399940e+00   1.00990429e-01  -1.91411986e-01]
 [  3.67725574e-01  -2.50264902e-06   0.00000000e+00   0.00000000e+00]]",-2.96021,[-0.38541931 -0.41380537],"[ 0.37042936 -0.47743845  1.38330023  0.34485353  0.88021964 -1.65629967
  0.11755142  0.39078244 -0.87293686  1.56345986  0.        ]",[-0.7050454  -3.34447074],[-1.84240393 -3.11984008],-0.199119096424
