timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[-0.00773869 -0.01535365  0.08217329 -0.07183122]
 [ 0.00057839 -0.00013881  0.          0.        ]]",-3.06123,[-0.37860012 -0.39554945],"[ 1.22639407  2.55145771  0.01516785  0.83645426  0.71972315 -0.62000988
  0.10158503  0.39030454  0.81714435  0.63906261  0.        ]",[-1.49968684 -1.86427975],[-1.42223036 -2.81008788],-0.14500359897
1,"[[-0.04740231 -0.0550688   0.08217329 -0.07183122]
 [-3.95378123 -3.95818923  0.          0.        ]]",-3.01348,[-0.37860012 -0.39554945],"[ 1.22488254  2.54932535 -0.04307436  0.6766221   0.71972292 -0.6200097
  0.0312573  -0.15118619  0.8120538   0.53166016  0.        ]",[-1.1160022  -1.38932633],[-1.27885611 -1.20711891],-0.138862499093
2,"[[-0.16536912 -0.17315895  0.08217329 -0.07183122]
 [-7.83002489 -7.83789575  0.          0.        ]]",-2.84667,[-0.37860012 -0.39554945],"[ 1.2075817   2.52886281 -0.21529484  0.20441463  0.71972269 -0.62000952
 -0.03768115 -0.68195882  0.75842725  0.21803239  0.        ]",[-0.22514823 -0.75856352],[-1.04177797 -0.5465101 ],-0.121688657372
3,"[[ -0.36010126  -0.35005614   0.08217329  -0.07183122]
 [-11.63061119  -9.84511942   0.           0.        ]]",-2.7661,[-0.37860012 -0.39554945],"[ 1.13779955  2.45929932 -0.49111436 -0.48285317  0.71972246 -0.62000934
 -0.10527404 -0.95656166  0.56152702 -0.23933284  0.        ]",[ 0.73873425 -0.29241556],[ 0.11730726 -2.3152868 ],-0.101117397179
4,"[[ -0.58574193  -0.58473102   0.08217329  -0.07183122]
 [-10.93589543 -13.60980324   0.           0.        ]]",-2.42273,[-0.37860012 -0.39554945],"[ 0.99607192  2.29869779 -0.78558528 -1.32464059  0.71972223 -0.62000916
 -0.09291859 -1.47159763  0.16770783 -0.66004337  0.        ]",[ 0.91852099 -0.03682509],[ 0.79756421 -1.24157284],-0.0955062975804
5,"[[ -0.77063197  -0.89396038   0.08217329  -0.07183122]
 [ -7.56444121 -17.30081806   0.           0.        ]]",-2.1388,[-0.37860012 -0.39554945],"[ 0.83600291  1.98275844 -0.99679304 -2.24116574  0.719722   -0.62000897
 -0.0329577  -1.97655393 -0.33433729 -0.85153114  0.        ]",[ 0.97959942 -0.1570529 ],[ 1.02013542 -0.2014584 ],-0.109328403702
6,"[[ -0.88073843  -1.24455403   0.08217329  -0.07183122]
 [ -3.459772   -17.75700154   0.           0.        ]]",-2.00816,[-0.37860012 -0.39554945],"[ 0.72422175  1.51715268 -1.10641428 -2.91650397  0.71972177 -0.62000879
  0.04004332 -2.03896098 -0.76620832 -0.77917186  0.        ]",[ 1.19240642 -0.6801216 ],[ 1.11374932 -0.90200327],-0.124921094379
7,"[[ -0.90955417  -1.63200993   0.08217329  -0.07183122]
 [  0.56485726 -20.9778041    0.           0.        ]]",-2.02223,[-0.37860012 -0.39554945],"[ 0.69315046  0.93612633 -1.13288747 -3.12137608  0.71972154 -0.62000861
  0.11162085 -2.47958649 -1.03845417 -0.52826489  0.        ]",[ 1.09190822 -1.37195575],[ 0.78639118 -0.94580016],-0.131274082628
8,"[[ -0.86715397  -2.08497743   0.08217329  -0.07183122]
 [  3.66492007 -24.30778926   0.           0.        ]]",-2.13882,[-0.37860012 -0.39554945],"[ 0.73861721  0.28052677 -1.09360522 -2.60818014  0.71972131 -0.62000843
  0.16675507 -2.93514627 -1.14665045 -0.15472568  0.        ]",[ 0.90405238 -1.77274668],[ 0.24302798 -1.45412433],-0.127998121953
9,"[[ -0.78494432  -2.60603237   0.08217329  -0.07183122]
 [  4.55312934 -27.78610103   0.           0.        ]]",-2.30349,[-0.37860012 -0.39554945],"[ 0.82212349 -0.27994687 -1.01177105 -1.15688666  0.71972108 -0.62000825
  0.18255173 -3.41099429 -1.08867601  0.29818509  0.        ]",[ 0.69680589 -1.23235047],[ 0.58720529 -1.07110645],-0.121373570288
