timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[-0.05734259  0.02474374  0.03040696  0.06657403]
 [ 0.00284737  0.00410869  0.          0.        ]]",-4.11491,[-0.38105857 -0.43694246],"[ 1.22855625  2.54205522 -0.06285146  1.00546243  0.26742057  0.58317962
  0.12067092  0.39194989  1.22491342 -0.59492321  0.        ]",[ 2.03078413 -0.28677213],[ 2.64307503 -1.18755167],-0.194764039551
1,"[[-0.01758026 -0.01491819  0.03040696  0.06657403]
 [ 3.96020399 -3.95709474  0.          0.        ]]",-3.96277,[-0.38105857 -0.43694246],"[ 1.23061482  2.54234776 -0.00456766  0.8438498   0.26742052  0.58317949
  0.18850539 -0.14896533  1.22607382 -0.56094362  0.        ]",[ 2.0486455  -0.04119447],[ 2.19763979  0.05743369],-0.193385562853
2,"[[ 0.10052728 -0.09100741  0.03040696  0.06657403]
 [ 7.83764432 -3.65283151  0.          0.        ]]",-3.94985,[-0.38105857 -0.43694246],"[ 1.22384699  2.53623361  0.1684383   0.53429062  0.26742047  0.58317936
  0.25496999 -0.10741717  1.22268103 -0.420905    0.        ]",[ 1.71041    -0.33274293],[ 1.90944162 -0.38785808],-0.187484677976
3,"[[  0.29542138  -0.17876154   0.03040696   0.06657403]
 [ 11.63911802  -5.11768036   0.           0.        ]]",-3.88633,[-0.38105857 -0.43694246],"[ 1.17092587  2.51832856  0.44830655  0.18004856  0.26742043  0.58317923
  0.3201324  -0.30744707  1.18713604 -0.1578125   0.        ]",[ 1.16576862 -0.65648186],[ 1.11636309 -1.30006642],-0.176247442013
4,"[[  0.56560088  -0.31983916   0.03040696   0.06657403]
 [ 15.36645334  -8.97717292   0.           0.        ]]",-3.62309,[-0.38105857 -0.43694246],"[ 1.01548592  2.46554907  0.80738203 -0.37661723  0.26742038  0.5831791
  0.38402398 -0.83447338  1.0798003   0.17014556  0.        ]",[ 0.66154796 -0.86960191],[-1.28204169 -1.46144801],-0.161304917277
5,"[[  0.83020557  -0.53730817   0.03040696   0.06657403]
 [ 11.10815033 -12.75715709   0.           0.        ]]",-3.55666,[-0.38105857 -0.43694246],"[ 0.78104939  2.32867358  1.10391716 -1.18108161  0.26742033  0.58317897
  0.31103075 -1.3506422   0.93716232  0.38530862  0.        ]",[-0.21672809 -1.20887053],[ 0.13979033 -1.60462007],-0.147622518221
6,"[[  1.05572865  -0.82964302   0.03040696   0.06657403]
 [ 11.44303069 -16.46394777   0.           0.        ]]",-3.33584,[-0.38105857 -0.43694246],"[ 0.52920731  2.04952749  1.29782918 -2.10149504  0.26742029  0.58317885
  0.316771   -1.85681539  0.81017111  0.43747116  0.        ]",[-0.83629912 -1.31975818],[-0.86685444 -1.64155313],-0.133881888585
7,"[[  1.24791826  -1.19536482   0.03040696   0.06657403]
 [  7.787858   -20.09620093   0.           0.        ]]",-3.26405,[-0.38105857 -0.43694246],"[ 0.28681471  1.58143167  1.41234702 -2.88658876  0.26742024  0.58317872
  0.25411625 -2.35280887  0.69439641  0.34301381  0.        ]",[-0.99264973 -1.41080511],[-0.44936578 -2.04418046],-0.116264244864
8,"[[  1.38428945  -1.63301833   0.03040696   0.06657403]
 [  5.85543318 -23.65732921   0.           0.        ]]",-3.12864,[-0.38105857 -0.43694246],"[ 0.10447085  0.93064404  1.46270864 -3.16252711  0.26742019  0.58317859
  0.22099177 -2.83908795  0.56667948  0.0919562   0.        ]",[-0.50327641 -1.43710697],[-0.10964694 -0.29672087],-0.0948628552092
9,"[[  1.49586949  -2.11325167   0.03040696   0.06657403]
 [  5.30437211 -24.36366793   0.           0.        ]]",-2.88518,[-0.38105857 -0.43694246],"[-0.04842167  0.24161166  1.48403167 -2.5854102   0.26742014  0.58317846
  0.21154578 -2.93553597  0.34904654 -0.20793535  0.        ]",[ 0.08690078 -1.31374753],[-1.05152185 -1.06100808],-0.0734224054209
