timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[ 0.01094461 -0.07339629 -0.09307137  0.09314636]
 [-0.0001137   0.00096689  0.          0.        ]]",-1.83277,[-0.07068623 -0.19227488],"[ 1.11993421  1.96357718  0.03868463  0.47057663 -0.79954169  0.79477907
 -0.00744337  0.33542273  1.94508823 -0.70492724  0.        ]",[-1.05382168 -1.67921209],[ 0.43761893 -2.30152467],-0.318595816342
1,"[[ 0.02832711 -0.11311173 -0.09307137  0.09314636]
 [ 1.73258947 -3.95930975  0.          0.        ]]",-1.72588,[-0.07068623 -0.19227488],"[ 1.11945834  1.95867641  0.0649122   0.35996824 -0.79953912  0.79477653
  0.08714764 -0.20761594  1.94352924 -0.71050281  0.        ]",[-1.05956399 -1.63710022],[-1.9901002  -1.90320797],-0.318613563027
2,"[[ 0.02295923 -0.2312238  -0.09307137  0.09314636]
 [-2.25612543 -7.83897514  0.          0.        ]]",-1.7871,[-0.07068623 -0.19227488],"[ 1.11964331  1.93195971  0.05681373  0.03464194 -0.79953655  0.79477399
 -0.13060318 -0.73960025  1.92939223 -0.81990522  0.        ]",[-1.06601799 -1.55626559],[-1.09239074 -1.87664401],-0.321409754035
3,"[[ -0.06139422  -0.42615893  -0.09307137   0.09314636]
 [ -6.16629892 -11.64186686   0.           0.        ]]",-1.89448,[-0.07068623 -0.19227488],"[ 1.11740242  1.84899963 -0.07042878 -0.48064947 -0.79953399  0.79477145
 -0.3440662  -1.26105352  1.8533004  -1.11157947  0.        ]",[-0.98603737 -1.40805483],[ 1.80870523 -1.87020492],-0.326928821384
4,"[[ -0.14379633  -0.69642586  -0.09307137   0.09314636]
 [ -2.08753129 -15.3723773    0.           0.        ]]",-1.78644,[-0.07068623 -0.19227488],"[ 1.10575624  1.6596431  -0.19409867 -1.11873106 -0.79953142  0.79476891
 -0.12139793 -1.77257317  1.67656572 -1.41404805  0.        ]",[-0.82471943 -1.23380423],[ 0.80940247 -1.164253  ],-0.326088397783
5,"[[ -0.15300056  -1.04055812  -0.09307137   0.09314636]
 [  1.15626948 -19.0286303    0.           0.        ]]",-1.63525,[-0.07068623 -0.19227488],"[ 1.10387367  1.31453452 -0.20783634 -1.73751055 -0.79952885  0.79476637
  0.05568784 -2.27389531  1.43960247 -1.58055456  0.        ]",[-0.6671499  -1.01854467],[ 0.21634352 -0.41350301],-0.313679644041
6,"[[ -0.12152524  -1.43378053  -0.09307137   0.09314636]
 [  1.98845568 -20.28939501   0.           0.        ]]",-1.51852,[-0.07068623 -0.19227488],"[ 1.10981124  0.82717887 -0.16078281 -2.0953842  -0.79952629  0.79476383
  0.10111851 -2.44673792  1.16414551 -1.61661302  0.        ]",[-0.52066588 -0.78769135],[-0.63953028 -1.57964408],-0.289803240236
7,"[[ -0.10755708  -1.87526152  -0.09307137   0.09314636]
 [ -0.5833918  -23.84689238   0.           0.        ]]",-1.03998,[-0.07068623 -0.19227488],"[ 1.11200914  0.25108249 -0.13984033 -1.99292515 -0.79952372  0.79476129
 -0.03928449 -2.93448207  0.8369617  -1.53368779  0.        ]",[-0.3370221  -0.51699024],[-0.29772003  1.65441927],-0.252840222882
8,"[[ -0.13095771  -2.30773367  -0.09307137   0.09314636]
 [ -1.75256974 -19.41510695   0.           0.        ]]",-0.77331,[-0.07068623 -0.19227488],"[ 1.10816286 -0.24034885 -0.17490424 -1.39575585 -0.79952115  0.79475875
 -0.10311253 -2.32678128  0.54878173 -1.31922874  0.        ]",[-0.30125168 -0.47104511],[-0.50429852  0.21875854],-0.207762654863
9,"[[ -0.18570496  -2.6834881   -0.09307137   0.09314636]
 [ -3.7155463  -18.16451733   0.           0.        ]]",-0.520075,[-0.07068623 -0.19227488],"[ 1.09624897 -0.53722078 -0.25648401 -0.5613716  -0.79951859  0.79475621
 -0.21027593 -2.15528228  0.38459432 -1.03627016  0.        ]",[-0.268123  -0.4071829],[-0.44369078 -0.15429586],-0.165025110625
