timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.165392690509,"[[-0.00246496 -0.03160965  0.06884095  0.08230187]
 [-0.00175822 -0.00458385  0.          0.        ]]",[ 1.56881571  2.6365931 ],-4.01678,"[ 1.21557603  2.57718439  0.07306376 -1.19410119  0.60206555  0.71483112
  1.63292443 -0.33756048  0.81581892 -0.74486547  0.        ]",[-0.35936847 -0.21393001],[ 1.69588102  1.84475895]
1,-0.159043719766,"[[ 0.03717528  0.00801199  0.06884095  0.08230187]
 [ 3.95262086  3.95356092  0.          0.        ]]",[ 1.11292505  2.29051852],-3.65472,"[ 1.2146305   2.577914    0.13188101 -1.05774285  0.60206535  0.71483086
  1.73534354  0.16198524  0.81496129 -0.63512424  0.        ]",[-0.35936847 -0.21393001],[-0.04551888  2.10876257]
2,-0.144508981941,"[[ 0.11362163  0.1260267   0.06884095  0.08230187]
 [ 3.69289546  7.83497275  0.          0.        ]]",[ 0.47816104  2.02543116],-3.56529,"[ 1.20672248  2.56550098  0.24498494 -0.65268738  0.60206516  0.7148306
  1.72861485  0.65184664  0.78853048 -0.3860548   0.        ]",[-0.35936847 -0.21393001],[-0.23611663  1.34048557]
3,-0.126794127019,"[[  0.17736151   0.32090147   0.06884095   0.08230187]
 [  2.68449152  11.63982032   0.           0.        ]]",[-0.95810324  1.74662387],-3.48946,"[  1.19403156e+00   2.49776210e+00   3.38565815e-01   3.52212811e-04
   6.02064960e-01   7.14830342e-01   1.70249502e+00   1.13204477e+00
   7.06791939e-01  -1.02350511e-01   0.00000000e+00]",[-0.35936847 -0.21393001],[-0.62481582  2.87835203]
4,-0.107260661289,"[[  0.20570822   0.59112293   0.06884095   0.08230187]
 [  0.15864215  15.36988281   0.           0.        ]]",[-2.4315629   1.40936112],-3.1695,"[ 1.1866194   2.31139074  0.37986434  0.83286545  0.60206476  0.71483008
  1.63707266  1.6028037   0.55819863  0.14771751  0.        ]",[-0.35936847 -0.21393001],[-2.52948178  2.22660095]
5,-0.0857163864204,"[[  0.16914918   0.93520871   0.06884095   0.08230187]
 [ -3.80136195  19.02646151   0.           0.        ]]",[-3.46819234  1.05082405],-2.94947,"[ 1.19597466  1.93960708  0.32656022  1.68450663  0.60206457  0.71482983
  1.53450515  2.06428706  0.36226211  0.28619191  0.        ]",[-0.35936847 -0.21393001],[-3.57283688  0.46713582]
6,-0.060105048686,"[[  0.05417982   1.33052658   0.06884095   0.08230187]
 [ -7.6827815   20.50032598   0.           0.        ]]",[-4.07563639  0.68718934],-2.60992,"[ 1.21356055  1.38085276  0.15709026  2.25776516  0.60206437  0.71482957
  1.43397323  2.25029571  0.15828457  0.27262057  0.        ]",[-0.35936847 -0.21393001],[-4.71750486  0.64006793]
7,-0.0279873302222,"[[ -0.13765773   1.76189333   0.06884095   0.08230187]
 [-11.48846171  22.62913986   0.           0.        ]]",[-4.21771717 -0.08315155],-2.16077,"[ 1.20258218  0.70865571 -0.12693178  2.29398025  0.60206417  0.71482931
  1.33540318  2.5189621  -0.03975636  0.12199717  0.        ]",[-0.35936847 -0.21393001],[-5.20503623 -2.7626945 ]
8,-0.0138835084672,"[[ -0.4048582    2.1702504    0.06884095   0.08230187]
 [-15.2194466   18.22116051   0.           0.        ]]",[-3.67134047 -0.41494951],-2.33075,"[ 1.10453899  0.12073056 -0.5078482   1.75650766  0.60206398  0.71482905
  1.23876794  1.9626435  -0.20489401 -0.11686237  0.        ]",[-0.35936847 -0.21393001],[-4.1451534  -0.83136286]
9,-0.0446484806334,"[[ -0.74595124   2.49801821   0.06884095   0.08230187]
 [-18.87777588  14.56774801   0.           0.        ]]",[-3.26983881 -0.65893292],-2.53019,"[ 0.85083277 -0.24963565 -0.9304933   0.98005358  0.60206378  0.71482879
  1.14401465  1.50155769 -0.32969201 -0.36107381  0.        ]",[-0.35936847 -0.21393001],[-3.77885846  0.13419038]
