timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.303422203683,"[[ 0.03403871 -0.07281637 -0.02646958 -0.19116012]
 [ 0.00095335 -0.00297633  0.          0.        ]]",[-4.2382946   0.26868391],-4.01173,"[ 1.37303853  2.44802335  1.0276274  -1.21055654 -0.21994739 -1.65444261
  0.57427649 -0.39350383  1.41885451  1.68959844  0.        ]",[-0.48080736 -0.57062382],[-3.00109418 -0.11142438]
1,-0.297787309619,"[[-0.00563124 -0.07728652 -0.02646958 -0.19116012]
 [-3.9547785  -0.44257838  0.          0.        ]]",[-3.55774903  0.43568498],-4.36121,"[ 1.37407615  2.44751981  0.95866078 -1.22785085 -0.21994731 -1.65444058
  0.4399887  -0.45533814  1.41710866  1.61195913  0.        ]",[-0.48080736 -0.57062382],[-2.76335544  1.2861513 ]
2,-0.283697604717,"[[-0.12364795 -0.04630713 -0.02646958 -0.19116012]
 [-7.83396899  3.52728379  0.          0.        ]]",[-2.8869307   0.32840869],-4.26871,"[ 1.36002569  2.45035622  0.75400212 -1.1078845  -0.21994724 -1.65443855
  0.30829933  0.1030634   1.40272025  1.42451666  0.        ]",[-0.48080736 -0.57062382],[-1.28012562  0.98812166]
3,-0.263353442986,"[[ -0.31847812   0.06280871  -0.02646958  -0.19116012]
 [-11.6363894    7.37147544   0.           0.        ]]",[-1.83176255  0.40449801],-4.00933,"[ 1.28137325  2.44901385  0.42400066 -0.68474009 -0.21994716 -1.65443652
  0.17921614  0.64378802  1.35700464  1.17603972  0.        ]",[-0.48080736 -0.57062382],[-2.1979844   1.81574899]
4,-0.235171515141,"[[ -0.58860288   0.24851538  -0.02646958  -0.19116012]
 [-15.36370841  11.18643309   0.           0.        ]]",[-0.33083662  0.65219074],-3.445,"[ 1.06378671  2.40629975  0.00307902  0.02606585 -0.21994708 -1.65443449
  0.05268246  1.18040005  1.25086949  0.88445999  0.        ]",[-0.48080736 -0.57062382],[-0.54974408  0.70702971]
5,-0.199788718381,"[[ -0.91466129   0.49811422  -0.02646958  -0.19116012]
 [-17.2359585   13.76478806   0.           0.        ]]",[ 1.30717289  1.03382409],-3.38568,"[ 0.65504612  2.27141741 -0.40928509  0.92546526 -0.21994701 -1.65443246
 -0.01087602  1.54307038  1.06619161  0.60655768  0.        ]",[-0.48080736 -0.57062382],[ 1.17801994  1.39970429]
6,-0.170973824764,"[[ -1.21628507   0.81038244  -0.02646958  -0.19116012]
 [-12.94061322  17.44980198   0.           0.        ]]",[ 1.60860729  0.88527465],-3.25835,"[ 0.17020561  1.99025518 -0.6622091   1.88297124 -0.21994693 -1.65443043
  0.13494084  2.06140156  0.87744869  0.48777605  0.        ]",[-0.48080736 -0.57062382],[ 1.35501062  1.0340801 ]
7,-0.161367353183,"[[ -1.43284482   1.19562278  -0.02646958  -0.19116012]
 [ -8.7291136   21.06228384   0.           0.        ]]",[ 1.49666333  0.40728343],-3.21939,"[-0.216332    1.51074012 -0.7538141   2.68182769 -0.21994686 -1.6544284
  0.27791133  2.56952697  0.76707504  0.5963155   0.        ]",[-0.48080736 -0.57062382],[ 2.25723057  0.98476743]
8,-0.169592410561,"[[ -1.56599085   1.65179589  -0.02646958  -0.19116012]
 [ -4.59882791  24.54353207   0.           0.        ]]",[ 0.92296529 -0.44626176],-2.85872,"[-0.46104881  0.84619118 -0.77031249  2.93897306 -0.21994678 -1.65442637
  0.41812478  3.05918815  0.68965931  0.8988788   0.        ]",[-0.48080736 -0.57062382],[ 0.80437698 -0.43025737]
9,-0.185754654304,"[[ -1.62509161   2.12069353  -0.02646958  -0.19116012]
 [ -1.32209433  22.35359876   0.           0.        ]]",[ 0.23929039 -0.92814267],-2.29435,"[-0.56998195  0.19004549 -0.76776985  2.37969669 -0.21994671 -1.65442434
  0.52936208  2.75114573  0.55273377  1.27816765  0.        ]",[-0.48080736 -0.57062382],[ 0.25699027 -1.84466009]
