timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.198423081713,[-0.47416192 -0.406533  ],[-2.44877553  0.6474418 ],-2.57791,"[ 1.28240048  2.41875513  0.98968847 -0.91987274  0.37216799 -0.79676953
  0.5849673  -0.39352198  0.91296221  0.9479227   0.        ]","[[ 0.08287272 -0.00032383  0.04357364 -0.09179602]
 [-0.00267362 -0.00251252  0.          0.        ]]",[-2.21198087  0.64693942]
1,-0.195757737864,[-0.47416192 -0.406533  ],[-2.08421445  0.55433416],-2.30949,"[ 1.28679718  2.41827122  0.92274943 -0.82383271  0.37216773 -0.79676872
  0.43920531 -0.03300655  0.91562441  0.90028453  0.        ]","[[ 0.04311928  0.02534337  0.04357364 -0.09179602]
 [-3.95949224  2.5606846   0.          0.        ]]",[-2.11701604 -0.48963443]
2,-0.185391786505,[-0.47416192 -0.406533  ],[-1.30684483  0.93539798],-2.29002,"[ 1.28349177  2.41637129  0.72364336 -0.70692692  0.37216747 -0.79676792
  0.29639125 -0.3126132   0.91599723  0.71576519  0.        ]","[[-0.07496757  0.05661137  0.04357364 -0.09179602]
 [-7.83628841  0.57273335  0.          0.        ]]",[-2.24706759  0.77633236]
3,-0.167753178025,[-0.47416192 -0.406533  ],[-0.42244023  1.0416733 ],-2.20347,"[ 1.22481908  2.41152848  0.40022285 -0.54950725  0.37216721 -0.79676712
  0.15632948  0.11834904  0.88026625  0.40561652  0.        ]","[[ -0.26984076   0.09880886   0.04357364  -0.09179602]
 [-11.63837217   3.63679115   0.           0.        ]]",[-0.27895086  0.75358648]
4,-0.148656234875,[-0.47416192 -0.406533  ],[ 0.3251406   1.18806481],-2.21267,"[ 1.06355179  2.38908209  0.02428657 -0.17241821  0.37216695 -0.79676631
  0.12411503  0.52794318  0.7871346   0.08415134  0.        ]","[[ -0.51138208   0.20076324   0.04357364  -0.09179602]
 [-12.51285595   6.54892659   0.           0.        ]]",[-0.68610032  1.69587996]
5,-0.129812072744,[-0.47416192 -0.406533  ],[ 1.24972236  1.25912261],-2.13896,"[ 0.77233363  2.31877184 -0.344276    0.43515956  0.37216668 -0.79676551
  0.03318645  1.06672476  0.63696522 -0.19852666  0.        ]","[[ -0.7864043    0.37017625   0.04357364  -0.09179602]
 [-14.98117989  10.37956433   0.           0.        ]]",[-0.03520582  1.54317317]
6,-0.11137916206,[-0.47416192 -0.406533  ],[ 1.66835189  1.22496259],-2.17903,"[ 0.35220148  2.14801343 -0.64163993  1.2416911   0.37216642 -0.7967647
  0.03890611  1.59466714  0.44546134 -0.39629173  0.        ]","[[ -1.0844699    0.61542884   0.04357364  -0.09179602]
 [-14.82591506  14.13315262   0.           0.        ]]",[ 1.68954234  1.57868293]
7,-0.0941932167962,[-0.47416192 -0.406533  ],[ 1.530038    1.02542186],-2.18255,"[-0.06446198  1.81945108 -0.79189939  2.09221402  0.37216616 -0.7967639
  0.19539565  2.11196193  0.29557889 -0.41671086  0.        ]","[[ -1.3383681    0.93499296   0.04357364  -0.09179602]
 [-10.57789096  17.81106801   0.           0.        ]]",[ 1.03771409  1.05003651]
8,-0.0761445092006,[-0.47416192 -0.406533  ],[ 1.31969833  0.5560599 ],-2.15541,"[-0.35927962  1.29893518 -0.83395856  2.7131181   0.3721659  -0.7967631
  0.34884194  2.61907664  0.22493764 -0.2359206   0.        ]","[[ -1.50813628   1.32738939   0.04357364  -0.09179602]
 [ -6.41247729  21.41665249   0.           0.        ]]",[ 1.21836063 -0.16617152]
9,-0.0632731290126,[-0.47416192 -0.406533  ],[ 0.94682765  0.16859311],-2.16794,"[-0.51258374  0.68786493 -0.83675854  2.76686609  0.37216564 -0.79676229
  0.49935184  2.46677114  0.16576027  0.07523828  0.        ]","[[ -1.59539474   1.74485754   0.04357364  -0.09179602]
 [ -2.32677259  20.33386062   0.           0.        ]]",[ 0.89153124  1.58309384]
10,-0.0688509834322,[-0.47416192 -0.406533  ],[ 0.39584994 -0.53082752],-1.9395,"[-0.53130345  0.09045253 -0.83621976  2.13468007  0.37216538 -0.79676149
  0.63110224  2.96700057  0.03589424  0.45600244  0.        ]","[[ -1.60604945   2.18721964   0.04357364  -0.09179602]
 [  1.24969566  23.89055332   0.           0.        ]]",[ 0.73279634  0.06553156]
11,-0.0906552813645,[-0.47416192 -0.406533  ],[-0.06101957 -0.84517181],-1.75017,"[-0.43662122 -0.36611809 -0.83697476  0.80504376  0.37216512 -0.79676068
  0.73713134  2.93694712 -0.23775947  0.78564985  0.        ]","[[ -1.55217655   2.66288778   0.04357364  -0.09179602]
 [  4.12794485  23.67700033   0.           0.        ]]",[ 0.78918023 -0.60138764]
12,-0.106972729574,[-0.47416192 -0.406533  ],[-0.79352254 -0.54927397],-1.5766,"[-0.23849119 -0.52682126 -0.8226512  -0.6067426   0.37216485 -0.79675988
  0.84922862  0.90136887 -0.50765897  0.89187807  0.        ]","[[-1.43908112  3.05814063  0.04357364 -0.09179602]
 [ 7.17092355  9.20417769  0.          0.        ]]",[-1.06136472 -0.85816846]
13,-0.110838864861,[-0.47416192 -0.406533  ],[-0.73424268 -0.04725295],-1.83832,"[-0.06180807 -0.53118464 -0.79128967 -0.79774088  0.37216459 -0.79675907
  0.69812769 -0.55493739 -0.60105519  0.88776431  0.        ]","[[-1.33681772  3.10927291  0.04357364 -0.09179602]
 [ 3.06920771 -1.1500677   0.          0.        ]]",[-1.24135399  0.20487821]
14,-0.110160355419,[-0.47416192 -0.406533  ],[-0.40955836  0.05391562],-2.17634,"[-0.02590979 -0.52839216 -0.78269162 -0.65876569  0.37216433 -0.79675827
  0.55003346 -0.67292798 -0.57062976  0.89586953  0.        ]","[[-1.31576881  3.07208412  0.04357364 -0.09179602]
 [-0.95089298 -1.98897701  0.          0.        ]]",[-0.33262351  1.1045443 ]
15,-0.109141093264,[-0.47416192 -0.406533  ],[-0.23752441  0.04035881],-2.22436,"[-0.08062938 -0.5242651  -0.79548934 -0.53710728  0.37216407 -0.79675747
  0.50221338 -0.5690717  -0.54150038  0.89885618  0.        ]","[[-1.3478109   3.03945168  0.04357364 -0.09179602]
 [-2.24898877 -1.25056948  0.          0.        ]]",[ 0.54299273  0.95462289]
16,-0.108402669284,[-0.47416192 -0.406533  ],[-0.39534205  0.01136926],-1.96929,"[-0.120092   -0.52121032 -0.80362198 -0.4678811   0.37216381 -0.79675666
  0.58305166 -0.48528199 -0.5246743   0.89864743  0.        ]","[[-1.37077334  3.02083658  0.04357364 -0.09179602]
 [-0.05457056 -0.65483347  0.          0.        ]]",[-1.03456735  0.851012  ]
17,-0.107551697603,[-0.47416192 -0.406533  ],[ 0.03915042  0.02929285],-2.00933,"[-0.1906599  -0.51947035 -0.81592085 -0.43289876  0.37216355 -0.79675586
  0.43723783 -0.43824881 -0.51378613  0.89492911  0.        ]","[[-1.41157861  3.01141418  0.04357364 -0.09179602]
 [-4.01276676 -0.3204335   0.          0.        ]]",[-0.56187805  0.92006731]
18,-0.105787388516,[-0.47416192 -0.406533  ],[ 0.43357134  0.09177822],-2.05153,"[-0.3684394  -0.5186132  -0.8344789  -0.41657884  0.37216328 -0.79675505
  0.3582122  -0.41318203 -0.5024973   0.88298703  0.        ]","[[-1.51335733  3.00701456  0.04357364 -0.09179602]
 [-6.15795774 -0.1422128   0.          0.        ]]",[ 1.63642206 -0.07982017]
19,-0.10414599768,[-0.47416192 -0.406533  ],[ 0.21322915  0.1562743 ],-2.1376,"[-0.51288902 -0.51740181 -0.83674296 -0.39439222  0.37216302 -0.79675425
  0.50855611 -0.45721497 -0.49229373  0.87168382  0.        ]","[[-1.59556865  3.00102912  0.04357364 -0.09179602]
 [-2.07677455 -0.45528575  0.          0.        ]]",[ 1.85738672  0.09929044]
20,-0.103884888016,[-0.47416192 -0.406533  ],[-0.15483291  0.11117017],-1.96032,"[-0.51534519 -0.51633492 -0.83668201 -0.37561744  0.37216276 -0.79675345
  0.65592466 -0.40062679 -0.48821631  0.87068131  0.        ]","[[-1.59696664  2.99596017  0.04357364 -0.09179602]
 [ 1.9236439  -0.05295082  0.          0.        ]]",[-0.42627561  0.82727484]
21,-0.104928673024,[-0.47416192 -0.406533  ],[-0.03691921  0.06295258],-1.78998,"[-0.47815921 -0.51919753 -0.8372377  -0.42767185  0.3721625  -0.79675264
  0.59234789 -0.3488466  -0.50133634  0.87565537  0.        ]","[[-1.5758089   3.01000563  0.04357364 -0.09179602]
 [ 0.19783055  0.31519992  0.          0.        ]]",[-0.35015174  0.01797676]
22,-0.104722314103,[-0.47416192 -0.406533  ],[ 0.11207086  0.11634156],-2.04697,"[-0.49572294 -0.51913432 -0.83706807 -0.42646947  0.37216224 -0.79675184
  0.5411313  -0.41871195 -0.49994255  0.87427699  0.        ]","[[-1.5858016   3.00968159  0.04357364 -0.09179602]
 [-1.19245996 -0.18153826  0.          0.        ]]",[ 0.03531932  0.9582181 ]
23,-0.104205639302,[-0.47416192 -0.406533  ],[ 0.13632585  0.12590608],-2.10531,"[-0.53474762 -0.51856865 -0.83608889 -0.41578144  0.37216198 -0.79675103
  0.54715209 -0.40829213 -0.49606771  0.87095046  0.        ]","[[-1.60801086  3.00679992  0.04357364 -0.09179602]
 [-1.02901063 -0.10745643  0.          0.        ]]",[ 0.80792539  0.71842325]
24,-0.104317537308,[-0.47416192 -0.406533  ],[-0.18119012  0.10329613],-1.95824,"[-0.51415809 -0.51820322 -0.8367079  -0.40900045  0.37216171 -0.79675023
  0.66574134 -0.40332062 -0.49535597  0.87219512  0.        ]","[[-1.59629196  3.00497109  0.04357364 -0.09179602]
 [ 2.19017253 -0.07211158  0.          0.        ]]",[-0.22503623  0.6814015 ]
25,-0.104850568179,[-0.47416192 -0.406533  ],[-0.15734114  0.08425283],-2.01524,"[-0.45364395 -0.51797601 -0.83718806 -0.40483313  0.37216145 -0.79674943
  0.6313211  -0.39898165 -0.49667194  0.8765398   0.        ]","[[-1.56186305  3.00384697  0.04357364 -0.09179602]
 [ 1.2558325  -0.04126398  0.          0.        ]]",[ 0.63580185  0.37565676]
26,-0.10565816525,[-0.47416192 -0.406533  ],[-0.47563815  0.0451647 ],-1.5524,"[-0.36559564 -0.51778777 -0.83431289 -0.40140758  0.37216119 -0.79674862
  0.72313903 -0.3992286  -0.49938953  0.88287777  0.        ]","[[-1.51173872  3.00292283  0.04357364 -0.09179602]
 [ 3.74829483 -0.04302184  0.          0.        ]]",[-1.29872682 -0.82272591]
27,-0.105057995962,[-0.47416192 -0.406533  ],[-0.15519778  0.33697578],-2.24722,"[-0.30513953 -0.51012739 -0.82987532 -0.27742108  0.37216093 -0.79674782
  0.57454561 -0.85731932 -0.47519444  0.88522598  0.        ]","[[-1.47724357  2.96938402  0.04357364 -0.09179602]
 [-0.28533424 -3.30000126  0.          0.        ]]",[-0.29159992  1.84318144]
28,-0.103770147328,[-0.47416192 -0.406533  ],[-0.03827082  0.0417513 ],-1.79045,"[-0.33532003 -0.50317449 -0.83234103 -0.18319778  0.37216067 -0.79674701
  0.53222857 -0.29122387 -0.45359891  0.87988519  0.        ]","[[-1.49447556  2.94376686  0.04357364 -0.09179602]
 [-1.43403935  0.72487093  0.          0.        ]]",[-0.49045505  0.08466589]
29,-0.10342340087,[-0.47416192 -0.406533  ],[ 0.22753358  0.03976923],-1.93543,"[-0.41935778 -0.5080838  -0.83656949 -0.24831228  0.37216041 -0.79674621
  0.46173959 -0.24610247 -0.46445227  0.87381359  0.        ]","[[-1.54235458  2.96148304  0.04357364 -0.09179602]
 [-3.34748654  1.04567757  0.          0.        ]]",[ 0.79482742 -0.02651115]
30,-0.103574802661,[-0.47416192 -0.406533  ],[-0.00509208  0.04098779],-1.64629,"[-0.48036478 -0.51299704 -0.83721787 -0.32079411  0.37216015 -0.79674541
  0.58010905 -0.26375977 -0.47777071  0.8712069   0.        ]","[[-1.57706518  2.98113697  0.04357364 -0.09179602]
 [-0.13428041  0.92013515  0.          0.        ]]",[ 0.04132728 -1.17157302]
