timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.354913622738,[-0.06637735 -0.0725859 ],[-0.27824119  0.52942353],-1.46321,"[ 1.07065786  1.31910581  0.16943865 -0.41160801 -1.05252332 -1.08251135
  0.66440442 -0.19191513  1.84510917  0.94887063  0.        ]","[[ 0.05071694 -0.0389588  -0.11916053 -0.12670349]
 [-0.00280819 -0.00343858  0.          0.        ]]",[-0.16355206  0.61680228]
1,-0.355398373387,[-0.06637735 -0.0725859 ],[-0.27518845  0.52836281],-1.27651,"[ 1.07106277  1.31986019  0.15940596 -0.3660908  -1.05249712 -1.08248359
  0.60992197  0.14154944  1.84495192  0.95815306  0.        ]","[[ 0.04416034 -0.01452014 -0.11916053 -0.12670349]
 [-0.65069107  2.43916322  0.          0.        ]]",[-1.38748609 -0.17850058]
2,-0.353107595849,[-0.06637735 -0.0725859 ],[-0.27087408  0.52531534],-1.31851,"[ 1.07234117  1.31951116  0.0789067  -0.28929445 -1.05247092 -1.08245582
  0.27842111  0.03867237  1.84564568  0.9120101   0.        ]","[[-0.0084119   0.02670256 -0.11916053 -0.12670349]
 [-4.59340735  1.6856127   0.          0.        ]]",[-0.73316135  0.08188946]
3,-0.345028068776,[-0.06637735 -0.0725859 ],[-0.26450604  0.52301621],-1.33482,"[ 1.06091172  1.31745674 -0.10443513 -0.22109918 -1.05244472 -1.08242805
  0.04219468  0.07853079  1.83894869  0.76195961  0.        ]","[[-0.12846919  0.06334419 -0.11916053 -0.12670349]
 [-7.40296748  1.97757101  0.          0.        ]]",[-1.4365129   1.30294578]
4,-0.331644783013,[-0.06637735 -0.0725859 ],[-0.2515282   0.51622224],-1.21489,"[ 1.00406438  1.30754014 -0.38238989 -0.0749133  -1.05241852 -1.08240029
 -0.27823205  0.61395707  1.80385308  0.54995718  0.        ]","[[ -0.31476541   0.14224519  -0.11916053  -0.12670349]
 [-11.21396957   5.89944181   0.           0.        ]]",[-0.42650884  0.87603709]
5,-0.313888066803,[-0.06637735 -0.0725859 ],[-0.24027424  0.50683427],-0.898124,"[ 0.86464007  1.26752279 -0.71367215  0.20062265 -1.05239232 -1.08237253
 -0.40155892  1.07161902  1.72664494  0.3298493   0.        ]","[[ -0.55376171   0.29386977  -0.11916053  -0.12670349]
 [-12.68079356   9.25181927   0.           0.        ]]",[-0.66052502  0.3176808 ]
6,-0.290662166784,[-0.06637735 -0.0725859 ],[-0.23257001  0.48960266],-0.738173,"[ 0.61938496  1.1764152  -1.0395452   0.53727847 -1.05236613 -1.08234477
 -0.60022749  1.21838659  1.59710728  0.11811338  0.        ]","[[ -0.83108487   0.48969525  -0.11916053  -0.12670349]
 [-15.04370185  10.32709275   0.           0.        ]]",[ 0.27613503  0.41207424]
7,-0.263987286881,[-0.06637735 -0.0725859 ],[-0.22767161  0.47100204],-0.478389,"[ 0.29056551  1.02454215 -1.28545182  0.87614893 -1.05233994 -1.08231701
 -0.48342563  1.41305009  1.42919159 -0.04386524  0.        ]","[[ -1.11802223   0.71054671  -0.11916053  -0.12670349]
 [-13.65465493  11.75329671   0.           0.        ]]",[ 0.04336264 -0.16007165]
8,-0.237324262094,[-0.06637735 -0.0725859 ],[-0.22418919  0.45045793],-0.394982,"[-0.06295804  0.8223483  -1.41385093  1.16208038 -1.05231375 -1.08228926
 -0.44630509  1.2946125   1.25459318 -0.13339926  0.        ]","[[ -1.38668652   0.93691163  -0.11916053  -0.12670349]
 [-13.2132576   10.88607495   0.           0.        ]]",[-1.53567622  0.95735777]
9,-0.205666119972,[-0.06637735 -0.0725859 ],[-0.22226328  0.42170334],-0.355333,"[-0.47993604  0.55261956 -1.429169    1.39087121 -1.05228756 -1.08226151
 -0.75716548  1.78264619  1.0479423  -0.17369906  0.        ]","[[ -1.6880454    1.19050733  -0.11916053  -0.12670349]
 [-16.91043542  14.46145487   0.           0.        ]]",[-1.06736647  0.94019066]
