timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.181916294534,"[[-0.09200411 -0.09587525  0.02701539 -0.00810397]
 [-0.0035916  -0.00074327  0.          0.        ]]",[-0.05386754  0.05972403],-0.961326,"[ 1.05421357  1.12823076 -0.07642839 -0.15389763  0.29755961 -0.15643461
  0.16291965  0.00295996  0.77371648 -0.04279282  0.        ]",[-0.03664063 -0.03437115],[-0.34303298  1.29284476]
1,-0.182109449184,"[[-0.10570582 -0.05615683  0.02701539 -0.00810397]
 [-1.36205124  3.95938482  0.          0.        ]]",[-0.05256963  0.05964449],-0.983032,"[ 1.05219728  1.13194989 -0.09732173 -0.08954463  0.29754049 -0.15642514
  0.04505115  0.53339354  0.77582019 -0.033453    0.        ]",[-0.03664063 -0.03437115],[ 0.9716153  -1.12710341]
2,-0.182361452395,"[[-0.0940969  -0.01749857  0.02701539 -0.00810397]
 [ 2.51004583 -0.08009134  0.          0.        ]]",[-0.05344051  0.0599496 ],-0.883754,"[ 1.05368023  1.13362389 -0.07961075 -0.02677022  0.29752136 -0.15641568
  0.38100508 -0.00773188  0.78096684  0.00913624  0.        ]",[-0.03664063 -0.03437115],[-0.57277301  0.03135557]
3,-0.18253538345,"[[-0.06712824 -0.01782976  0.02701539 -0.00810397]
 [ 0.19452932  0.04654757  0.          0.        ]]",[-0.05353291  0.05985733],-0.958213,"[ 1.05657587  1.13346349 -0.03840187 -0.02730673  0.29750224 -0.15640622
  0.18006789  0.00923305  0.78392457  0.04514912  0.        ]",[-0.03664063 -0.03437115],[-0.14422816  0.86389404]
4,-0.182654715365,"[[-0.06901409  0.01741483  0.02701539 -0.00810397]
 [-0.38119244  3.46651321  0.          0.        ]]",[-0.05224561  0.0599829 ],-0.906033,"[ 1.05626511  1.13332004 -0.04128385  0.02996744  0.29748313 -0.15639676
  0.13009965  0.46739014  0.78527484  0.06743082  0.        ]",[-0.03664063 -0.03437115],[-0.39621661  0.09536996]
5,-0.182563982502,"[[-0.09228953  0.08985144  0.02701539 -0.00810397]
 [-1.9411574   3.7761131   0.          0.        ]]",[-0.0521861   0.05987411],-0.974442,"[ 1.05351962  1.12818555 -0.07684722  0.14749322  0.29746402 -0.15638731
 -0.00527974  0.50883296  0.78495178  0.08725895  0.        ]",[-0.03664063 -0.03437115],[-0.00540796  1.25877954]
6,-0.181858931202,"[[-0.13095714  0.20435137  0.02701539 -0.00810397]
 [-1.92564373  7.66093293  0.          0.        ]]",[-0.05082688  0.05976769],-0.821424,"[ 1.04738527  1.10651125 -0.13575314  0.33146608  0.29744491 -0.15637785
 -0.00393309  1.02922431  0.78051471  0.1160881   0.        ]",[-0.03664063 -0.03437115],[-0.08384713 -1.30558751]
7,-0.180490100424,"[[-0.17239993  0.31632151  0.02701539 -0.00810397]
 [-2.21767845  3.54978095  0.          0.        ]]",[-0.05193701  0.05959956],-0.905773,"[ 1.03852832  1.06940209 -0.1985523   0.50720645  0.2974258  -0.1563684
 -0.02927824  0.47834949  0.77162704  0.13932406  0.        ]",[-0.03664063 -0.03437115],[ 0.23232746  0.94639917]
8,-0.178619394804,"[[-0.20710572  0.42420671  0.02701539 -0.00810397]
 [-1.25607958  7.22648893  0.          0.        ]]",[-0.05078303  0.05948047],-0.716752,"[ 1.02927738  1.01919632 -0.25079713  0.67055581  0.2974067  -0.15635895
  0.05418454  0.97089099  0.75895065  0.16825374  0.        ]",[-0.03664063 -0.03437115],[-0.81889659 -1.53461913]
9,-0.176039660645,"[[-0.26446673  0.52758487  0.02701539 -0.00810397]
 [-4.46936266  3.12497953  0.          0.        ]]",[-0.05210368  0.05890573],-0.913736,"[ 1.01047772  0.95832675 -0.33629259  0.81978486  0.2973876  -0.1563495
 -0.22472826  0.4212867   0.7436001   0.16404578  0.        ]",[-0.03664063 -0.03437115],[ 1.80963855 -0.11047932]
10,-0.174213010446,"[[-0.31327238  0.58505987  0.02701539 -0.00810397]
 [-0.42465425  2.62420642  0.          0.        ]]",[-0.05190768  0.05897693],-0.678945,"[ 0.99098046  0.91927673 -0.4080036   0.89902087  0.29736851 -0.15634005
  0.12638184  0.35415966  0.73367222  0.13983998  0.        ]",[-0.03664063 -0.03437115],[-0.93807741 -0.72080903]
11,-0.17320675677,"[[-0.35890654  0.60839951  0.02701539 -0.00810397]
 [-4.12644439 -0.28057458  0.          0.        ]]",[-0.05302972  0.05840498],-0.838072,"[ 0.96988903  0.90234655 -0.47403505  0.9303023   0.29734942 -0.1563306
 -0.19497411 -0.0350986   0.72836246  0.09697607  0.        ]",[-0.03664063 -0.03437115],[ 0.91269196  0.43476641]
12,-0.172541342746,"[[-0.40439451  0.62010289  0.02701539 -0.00810397]
 [-0.43464192  1.44517324  0.          0.        ]]",[-0.05248496  0.05845543],-0.764544,"[ 0.94616516  0.89359411 -0.53873496  0.94574431  0.29733033 -0.15632116
  0.12553737  0.19616491  0.72326775  0.04655693  0.        ]",[-0.03664063 -0.03437115],[ 0.9846332  -0.92404205]
13,-0.172989537854,"[[-0.37390445  0.61199541  0.02701539 -0.00810397]
 [ 3.47063441 -2.2436286   0.          0.        ]]",[-0.0527003  0.058558 ],-0.929063,"[ 0.96218307  0.89951109 -0.49543144  0.93488397  0.29731125 -0.15631171
  0.46457634 -0.29819753  0.72682088  0.08011232  0.        ]",[-0.03664063 -0.03437115],[ 1.08945272  1.4608744 ]
