timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.412706121393,[-0.63761497 -0.60686821],[-3.07638073 -4.70001078],-6.11498,"[ 0.8866536   1.24507038 -0.1435601   1.21747009 -1.62971894 -1.07998201
 -0.33024068  0.33496645  3.67855826  1.86223415  0.        ]","[[-0.07309456  0.00086334 -0.18836387 -0.1251211 ]
 [ 0.00116717  0.00494774  0.          0.        ]]",[-3.06265828 -4.62675636]
1,-0.408228619494,[-0.63761497 -0.60686821],[-2.46910763 -3.61362362],-6.13934,"[ 0.88057162  1.24411532 -0.20439294  1.11647586 -1.62971691 -1.07998121
 -0.56934382 -0.39914818  3.66387498  1.68697691  0.        ]","[[-0.11274651 -0.03875108 -0.18836387 -0.1251211 ]
 [-3.95320207 -3.95320345  0.          0.        ]]",[-2.85083999 -3.4264523 ]
2,-0.392287259919,[-0.63761497 -0.60686821],[-1.86273694 -2.27349567],-6.0374,"[ 0.84727112  1.22948303 -0.38337527  0.81720322 -1.62971489 -1.07998042
 -0.80372289 -1.11873178  3.56639622  1.17845424  0.        ]","[[-0.23070176 -0.15674251 -0.18836387 -0.1251211 ]
 [-7.82944537 -7.83300987  0.          0.        ]]",[-1.86127128 -1.70782939]
3,-0.357951159178,[-0.63761497 -0.60686821],[-1.56071782 -0.9657048 ],-5.67348,"[ 0.743726    1.16730692 -0.6669639   0.33713241 -1.62971286 -1.07997962
 -1.03348818 -1.82405999  3.24167706  0.42811109  0.        ]","[[ -0.42541558  -0.35155916  -0.18836387  -0.1251211 ]
 [-11.62938868 -11.63596522   0.           0.        ]]",[-0.88174074 -0.67615557]
4,-0.29827221918,[-0.63761497 -0.60686821],[-1.35237741  0.23215777],-4.92776,"[ 0.51219604  1.01663592 -1.01270329 -0.24308481 -1.62971084 -1.07997883
 -1.23050442 -2.27759879  2.55272231 -0.28503276  0.        ]","[[ -0.69069322  -0.60881424  -0.18836387  -0.1251211 ]
 [-14.88772319 -14.08135277   0.           0.        ]]",[-1.37959377  0.07603533]
5,-0.213525684537,[-0.63761497 -0.60686821],[ 0.3791357   2.00876784],-3.78673,"[ 0.09582252  0.77923191 -1.34823785 -0.75760196 -1.62970881 -1.07997803
 -1.45204549 -2.1696717   1.55428358 -0.55668746  0.        ]","[[ -1.02520739  -0.88460371  -0.18836387  -0.1251211 ]
 [-18.55166583 -13.49946021   0.           0.        ]]",[-0.37991177  1.58205562]
6,-0.121176784856,[-0.63761497 -0.60686821],[ 2.19448662  2.83094311],-2.87477,"[-0.49352362  0.53655646 -1.55148848 -1.07124626 -1.62970678 -1.07997724
 -1.52094052 -1.38541418  0.58603815 -0.18853531  0.        ]","[[ -1.40767411  -1.11216735  -0.18836387  -0.1251211 ]
 [-19.69110275  -9.27094633   0.           0.        ]]",[ 2.74593489  2.5999388 ]
7,-0.0620038134603,[-0.63761497 -0.60686821],[ 2.53313899  2.82512736],-2.82143,"[-1.06948423  0.36732372 -1.54504565 -1.20946665 -1.62970476 -1.07997644
 -1.2582607  -0.61696691 -0.01068327  0.51339972  0.        ]","[[ -1.75791114  -1.25601477  -0.18836387  -0.1251211 ]
 [-15.3468343   -5.12767026   0.           0.        ]]",[ 2.20639982  2.5374648 ]
8,-0.0677473408216,[-0.63761497 -0.60686821],[ 2.64627814  2.584409  ],-2.99771,"[-1.48295183  0.29189874 -1.41765421 -1.25360323 -1.62970273 -1.07997565
 -1.00071066  0.13619367 -0.27055478  1.12442593  0.        ]","[[ -2.02211298  -1.31782365  -0.18836387  -0.1251211 ]
 [-11.08739616  -1.06681525   0.           0.        ]]",[ 2.19432318  2.00095597]
9,-0.0871905074963,[-0.63761497 -0.60686821],[ 2.55134964  2.08556771],-3.21813,"[-1.73741609  0.31473463 -1.27506353 -1.24130609 -1.62970071 -1.07997485
 -0.74822531  0.8743782  -0.38559868  1.48990969  0.        ]","[[-2.20196536 -1.29922569 -0.18836387 -0.1251211 ]
 [-6.91171476  2.91329389  0.          0.        ]]",[ 3.15105594  2.48247179]
