timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.0549855265373,[-0.57497191 -0.56004268],[ 0.60100567 -0.32104141],-2.26857,"[ 0.87238784  1.28700807  0.07647463  0.92912541  1.47885876  0.35915162
 -0.3579462   0.33709626 -0.20979684 -0.16876693  0.        ]","[[ 0.07358143 -0.09269462  0.1683534   0.04148586]
 [ 0.00362063 -0.00373824  0.          0.        ]]",[ 0.11991583  0.60731958]
1,-0.0526314244614,[-0.57497191 -0.56004268],[ 0.30070895 -0.84131342],-2.25501,"[ 0.87177611  1.28942666  0.08393597  0.9907541   1.47885684  0.35915146
 -0.33120592  0.76752117 -0.21002498 -0.12093384  0.        ]","[[ 0.07840329 -0.06864299  0.1683534   0.04148586]
 [ 0.47699133  2.40088747  0.          0.        ]]",[-0.12750056 -0.83883922]
2,-0.0510676566524,[-0.57497191 -0.56004268],[ 0.55036134 -0.26804039],-2.23123,"[ 0.87118439  1.29051698  0.09073853  1.02723436  1.47885491  0.35915129
 -0.36015671  0.16451101 -0.210808   -0.08836017  0.        ]","[[ 0.08280101 -0.05442542  0.1683534   0.04148586]
 [-0.03551661 -0.96790367  0.          0.        ]]",[ 0.90114147 -2.3519909 ]
3,-0.0503111773367,[-0.57497191 -0.56004268],[-0.2418718   0.16788851],-2.27183,"[ 0.86531804  1.2843539   0.14490033  0.87634814  1.47885298  0.35915113
 -0.15865882 -0.54106781 -0.21404325 -0.07702719  0.        ]","[[ 0.11787987 -0.11333297  0.1683534   0.04148586]
 [ 3.53152228 -4.90970788  0.          0.        ]]",[-0.82353364  0.18962577]
4,-0.0510421267046,[-0.57497191 -0.56004268],[ 0.56568551  0.41031113],-2.25172,"[ 0.8568585   1.26672183  0.20215123  0.64877107  1.47885106  0.35915096
 -0.34665344 -0.38903908 -0.22068228 -0.10415053  0.        ]","[[ 0.15511958 -0.20300549  0.1683534   0.04148586]
 [ 0.20352399 -4.06038202  0.          0.        ]]",[ 0.71399388  0.20570674]
5,-0.0511235994618,[-0.57497191 -0.56004268],[-0.1407468   0.15236919],-2.26695,"[ 0.84764799  1.24536029  0.25164176  0.46838037  1.47884913  0.35915079
 -0.18734683 -0.22904444 -0.22959765 -0.11975027  0.        ]","[[ 0.18748527 -0.27524513  0.1683534   0.04148586]
 [ 3.02366449 -3.16655347  0.          0.        ]]",[ 0.37045075  0.43394408]
6,-0.0439615331793,[-0.57497191 -0.56004268],[-0.78027511 -0.34854129],-2.27664,"[ 0.81990828  1.22869229  0.36442919  0.35665245  1.4788472   0.35915063
 -0.10797872  0.08964889 -0.24459335  0.01714791  0.        ]","[[ 0.2620555  -0.32071273  0.1683534   0.04148586]
 [ 4.42868532 -1.38613572  0.          0.        ]]",[-1.0548294  -0.67931385]
7,-0.0408802945443,[-0.57497191 -0.56004268],[ 0.31468794  0.49622849],-2.26646,"[ 0.79729282  1.20552605  0.43590583  0.22514877  1.47884528  0.35915046
 -0.33633925 -0.38663817 -0.25928576  0.06830464  0.        ]","[[ 0.31006901 -0.37513234  0.1683534   0.04148586]
 [ 0.38610985 -4.04696896  0.          0.        ]]",[-0.18348158  0.69853518]
8,-0.0432460981327,[-0.57497191 -0.56004268],[ 0.38323253  0.09050009],-2.26614,"[ 0.79711285  1.17997748  0.43642592  0.10119982  1.47884335  0.3591503
 -0.37783348  0.12284845 -0.264865   -0.00590379  0.        ]","[[ 0.31042109 -0.42751379  0.1683534   0.04148586]
 [-0.34844843 -1.20066427  0.          0.        ]]",[ 0.14883831  0.04792845]
9,-0.0444873122554,[-0.57497191 -0.56004268],[ 0.2794413  0.0678641],-2.26843,"[ 0.79761786  1.16838166  0.43495821  0.05028861  1.47884142  0.35915013
 -0.34418726  0.16103412 -0.26793085 -0.0397834   0.        ]","[[ 0.30942816 -0.44938669  0.1683534   0.04148586]
 [ 0.24717358 -0.98733541  0.          0.        ]]",[ 0.29768534 -0.10914576]
