timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.164068876694,[-0.59016889 -0.56176472],[-1.57054758 -3.24809241],-3.01756,"[ 0.87487864  1.28029303  0.0654501   0.96051895  0.69388765 -0.8065319
 -0.35400409  0.33794573  0.73812267  1.60931027  0.        ]","[[  6.60124443e-02  -8.35624567e-02   7.84694648e-02  -9.37209990e-02]
 [ -5.94391770e-05   4.44960934e-03   0.00000000e+00   0.00000000e+00]]",[-2.03143687 -3.37662179]
1,-0.156538517047,[-0.59016889 -0.56176472],[-0.49532241 -1.91266596],-2.98873,"[ 0.87793434  1.27517319  0.00401206  0.85936102  0.69388724 -0.80653137
 -0.57943759 -0.37441111  0.73479175  1.44206687  0.        ]","[[ 0.02633607 -0.12318677  0.07846946 -0.093721  ]
 [-3.954422   -3.95369375  0.          0.        ]]",[-0.41882382 -1.81390687]
2,-0.136880707833,[-0.59016889 -0.56176472],[ 0.21653953 -0.58744353],-2.94822,"[ 0.87458965  1.24841966 -0.14303655  0.56164095  0.69388683 -0.80653084
 -0.66935139 -1.07282765  0.68279262  1.01441982  0.        ]","[[-0.06857652 -0.24119687  0.07846946 -0.093721  ]
 [-5.53161736 -7.83438198  0.          0.        ]]",[ 0.89066214  0.41159803]
3,-0.118397950543,[-0.59016889 -0.56176472],[-0.32702807 -0.90220714],-2.64349,"[ 0.8615317   1.19535743 -0.25738253  0.22270721  0.69388642 -0.80653031
 -0.4622926  -0.751844    0.57456985  0.63449426  0.        ]","[[-0.14276781 -0.37999001  0.07846946 -0.093721  ]
 [-1.89957917 -6.05087024  0.          0.        ]]",[-0.48120669 -1.51944202]
4,-0.100855738648,[-0.59016889 -0.56176472],[ 0.59352088  0.62298572],-2.52864,"[ 0.84541845  1.10682685 -0.34398861 -0.14387653  0.69388601 -0.80652978
 -0.56860935 -1.44277396  0.41640788  0.30764729  0.        ]","[[-0.19946996 -0.53952627  0.07846946 -0.093721  ]
 [-3.76449815 -9.88996435  0.          0.        ]]",[ 1.23140924  0.51422452]
5,-0.0849801226097,[-0.59016889 -0.56176472],[-0.21590868  0.31339115],-2.35616,"[ 0.8328978   0.97810136 -0.39676113 -0.50796689  0.6938856  -0.80652925
 -0.33888413 -1.04133822  0.22605623  0.06004869  0.        ]","[[-0.23433023 -0.71494602  0.07846946 -0.093721  ]
 [ 0.26513342 -7.65943003  0.          0.        ]]",[ 0.19472454  0.15150572]
6,-0.0751516538952,[-0.59016889 -0.56176472],[-0.34091809  0.43215135],-2.28537,"[ 0.83778884  0.8489755  -0.37716541 -0.77145978  0.69388519 -0.80652872
 -0.29528446 -0.90612512  0.09819577 -0.02473504  0.        ]","[[-0.22135442 -0.86059668  0.07846946 -0.093721  ]
 [ 1.02991744 -6.90813506  0.          0.        ]]",[-0.13491925 -0.22734906]
7,-0.0651673846068,[-0.59016889 -0.56176472],[-0.11738369  0.96149492],-2.26566,"[ 0.8431146   0.70238499 -0.35438244 -0.99397177  0.69388478 -0.8065282
 -0.32687362 -1.04349247 -0.03693131 -0.08332145  0.        ]","[[-0.20631542 -1.00641751  0.07846946 -0.093721  ]
 [ 0.47580649 -7.67140831  0.          0.        ]]",[ 0.31560292  1.05156799]
8,-0.0577700519671,[-0.59016889 -0.56176472],[-0.46357977  0.28360328],-2.26934,"[ 0.85022095  0.57976531 -0.32102039 -1.13403364  0.69388437 -0.80652767
 -0.25628818 -0.30360198 -0.13224537 -0.09526585  0.        ]","[[-0.18437721 -1.11859744  0.07846946 -0.093721  ]
 [ 1.71394985 -3.56027864  0.          0.        ]]",[-0.59931512  1.54393011]
9,-0.0558464647598,[-0.59016889 -0.56176472],[-0.0886331  -0.39215457],-2.23106,"[ 0.85323716  0.54486911 -0.30556055 -1.16743788  0.69388397 -0.80652714
 -0.39347345  0.42181435 -0.15350616 -0.08970203  0.        ]","[[-0.1742422  -1.14936156  0.07846946 -0.093721  ]
 [-0.69243114  0.47042709  0.          0.        ]]",[ 0.44041545 -1.22153368]
