timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.150546387459,"[[-0.05986393 -0.04908366  0.12502686 -0.14278072]
 [-0.00377358  0.00232272  0.          0.        ]]",[-1.48883259 -1.09808397],-1.67618,"[ 0.86578744  1.85502195 -0.15093081  0.66624927  1.08211741 -1.23252972
 -0.47373672  0.35970677  0.34447374  1.27500076  0.        ]",[-0.31352043 -0.26843581],[-1.56702105 -1.3689103 ]
1,-0.139320447591,"[[-0.09961377 -0.08875007  0.12502686 -0.14278072]
 [-3.95805333 -3.955777    0.          0.        ]]",[-0.8578077  -0.51850933],-1.72433,"[ 0.86099831  1.8515126  -0.21517647  0.54885577  1.08211432 -1.23252563
 -0.69045492 -0.2164905   0.33162297  1.1580537   0.        ]",[-0.31352043 -0.26843581],[-0.48569551  0.70081233]
2,-0.11598560133,"[[-0.19727816 -0.1392308   0.12502686 -0.14278072]
 [-5.80223994 -1.10180802  0.          0.        ]]",[-0.49024186 -0.54691309],-1.47406,"[ 0.83916424  1.84414799 -0.37173654  0.40007997  1.08211123 -1.23252155
 -0.79152639  0.19897426  0.28635761  0.9223481   0.        ]",[-0.31352043 -0.26843581],[-0.76396112 -0.85836559]
3,-0.0827449583615,"[[-0.3424808  -0.19513752  0.12502686 -0.14278072]
 [-8.70836751 -4.47761103  0.          0.        ]]",[ 0.31822646  0.11329605],-1.34363,"[ 0.78067825  1.83222264 -0.59846256  0.23655289  1.08210814 -1.23251746
 -0.95079837 -0.29245669  0.18084011  0.6067489   0.        ]",[-0.31352043 -0.26843581],[-0.63476472  0.12068351]
4,-0.037503797548,"[[ -0.54011748  -0.27899593   0.12502686  -0.14278072]
 [-11.04752077  -3.91011218   0.           0.        ]]",[ 1.09607518  0.51392901],-1.24005,"[ 0.6532485   1.80699371 -0.88775911 -0.0052042   1.08210505 -1.23251338
 -1.07899586 -0.20984285 -0.04111031  0.21793343  0.        ]",[-0.31352043 -0.26843581],[ 0.9337715   1.21779002]
5,-0.0190044354042,"[[-0.72182898 -0.31670731  0.12502686 -0.14278072]
 [-7.13661962  0.12551736  0.          0.        ]]",[ 1.04370487  0.28884503],-1.22258,"[ 0.49138453  1.79280905 -1.12534407 -0.11215162  1.08210196 -1.23250929
 -0.86465152  0.37764342 -0.28068973 -0.0520932   0.        ]",[-0.31352043 -0.26843581],[ 2.35280515  0.57482928]
6,-0.0305784042064,"[[-0.82346225 -0.29140028  0.12502686 -0.14278072]
 [-3.04034543  2.39760811  0.          0.        ]]",[ 0.75874984 -0.0102571 ],-1.22444,"[ 0.38416119  1.80250351 -1.24329722 -0.0405177   1.08209887 -1.23250521
 -0.64014827  0.70840204 -0.39632218 -0.15659863  0.        ]",[-0.31352043 -0.26843581],[ 1.39699229 -1.21359076]
7,-0.0333351015165,"[[-0.84395928 -0.28366751  0.12502686 -0.14278072]
 [ 0.97725851 -1.61096812  0.          0.        ]]",[ 0.50696653  0.19086747],-1.25639,"[ 0.3612134   1.80530224 -1.26563172 -0.01851833  1.08209578 -1.23250112
 -0.41995703  0.12485228 -0.418517   -0.17504401  0.        ]",[-0.31352043 -0.26843581],[ 0.13561947 -0.05113337]
8,-0.0318627933431,"[[-0.81922448 -0.31760024  0.12502686 -0.14278072]
 [ 1.49449927 -1.78173491  0.          0.        ]]",[ 0.42627761  0.2079367 ],-1.24386,"[ 0.3888509   1.7924223  -1.23860756 -0.11466859  1.08209269 -1.23249704
 -0.39160828  0.09999269 -0.41122737 -0.16355182  0.        ]",[-0.31352043 -0.26843581],[ 0.3960041  -0.79411697]
9,-0.02943330855,"[[-0.77390131 -0.38443532  0.12502686 -0.14278072]
 [ 3.03269329 -4.89140451  0.          0.        ]]",[ 0.30932927  0.47670698],-1.25237,"[ 0.43784245  1.76298206 -1.18722471 -0.30082653  1.08208959 -1.23249295
 -0.3073047  -0.35269897 -0.40257747 -0.14315271  0.        ]",[-0.31352043 -0.26843581],[ 1.00550464  0.45352497]
10,-0.0194916576658,"[[-0.67416407 -0.46328836  0.12502686 -0.14278072]
 [ 6.92808293 -3.0001799   0.          0.        ]]",[-0.30024174  0.13961875],-1.21585,"[ 0.53769645  1.72144427 -1.06611675 -0.51400703  1.0820865  -1.23248887
 -0.09381139 -0.07738229 -0.33314374 -0.06506729  0.        ]",[-0.31352043 -0.26843581],[ 1.23341689 -0.80007041]
11,-0.0174304901928,"[[ -0.49727248  -0.55449361   0.12502686  -0.14278072]
 [ 10.74838424  -6.10994151   0.           0.        ]]",[-0.90550381  0.13941589],-1.25568,"[ 0.68535833  1.6645395  -0.82740448 -0.75022131  1.08208341 -1.23248478
  0.11556658 -0.53008809 -0.1882704   0.11174667  0.        ]",[-0.31352043 -0.26843581],[-0.47352985  1.47048017]
12,-0.0428354153779,"[[-0.30324668 -0.63574111  0.12502686 -0.14278072]
 [ 8.66112744 -2.02842935  0.          0.        ]]",[-1.25560427 -0.334676  ],-1.21423,"[  7.99493541e-01   1.60620780e+00  -5.38109062e-01  -9.49767239e-01
   1.08208032e+00  -1.23248070e+00   1.17076342e-03   6.40826514e-02
  -4.49231935e-02   3.40084059e-01   0.00000000e+00]",[-0.31352043 -0.26843581],[ 0.28910709 -0.44494643]
13,-0.0711456762623,"[[-0.12026028 -0.69358476  0.12502686 -0.14278072]
 [ 9.63428461 -3.75018432  0.          0.        ]]",[-1.65241086 -0.39002311],-1.35688,"[ 0.85756245  1.56050937 -0.24842494 -1.08482282  1.08207723 -1.23247661
  0.05450637 -0.18656388  0.07016562  0.58771095  0.        ]",[-0.31352043 -0.26843581],[-2.06687585 -0.51771577]
