timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.289026067491,[-6.58304603  0.40583445],-3.06674,"[[ 0.02740894 -0.06361825 -0.04328788 -0.14065774]
 [ 0.00061831  0.00486728  0.          0.        ]]","[ 1.027365    0.86091115  0.64379443 -0.60947969 -0.37699872 -1.21083133
 -0.60596494  0.13433164  1.35269311  2.5459569   0.        ]",[-6.35155869  0.46761498],[-0.85877925 -0.71206957]
1,-0.285845183293,[-5.22030487  0.85273821],-3.24489,"[[-0.0122756  -0.04738351 -0.04328788 -0.14065774]
 [-3.9558966   1.61324215  0.          0.        ]]","[ 1.02787449  0.86194875  0.57822869 -0.56809541 -0.37699864 -1.21083079
 -0.709895    0.42033723  1.35186304  2.46271328  0.        ]",[-6.01008177  0.27171737],[-0.85877925 -0.71206957]
2,-0.276935917068,[-6.31438763 -0.07977623],-2.63851,"[[-0.13031201  0.0184535  -0.04328788 -0.14065774]
 [-7.83482474  4.95930083  0.          0.        ]]","[ 1.01360441  0.86304576  0.38380243 -0.40005681 -0.37699856 -1.21083025
 -0.81178696  1.01534237  1.34004561  2.24018842  0.        ]",[-5.36871147 -0.76917034],[-0.85877925 -0.71206957]
3,-0.260088099437,[-3.06599506 -1.15033386],-3.18398,"[[ -0.32514272   0.11349969  -0.04328788  -0.14065774]
 [-11.6356005    4.54667758   0.           0.        ]]","[ 0.93902923  0.8558266   0.07068585 -0.15801629 -0.37699848 -1.2108297
 -0.91162595  0.94196823  1.28541284  1.86129303  0.        ]",[-3.6988821  -0.64655274],[-0.85877925 -0.71206957]
4,-0.229286343648,[-0.76575436  0.45102852],-3.12673,"[[ -0.59522096   0.16381572  -0.04328788  -0.14065774]
 [-15.35982619   0.49839408   0.           0.        ]]","[ 0.73596752  0.84781258 -0.32793391 -0.03080226 -0.3769984  -1.21082916
 -1.00945405  0.22209107  1.111697    1.26308773  0.        ]",[-0.70901752  1.01574194],[-0.85877925 -0.71206957]
5,-0.184953134273,[ 1.20157758  1.13894217],-2.90318,"[[ -0.92976977   0.19161159  -0.04328788  -0.14065774]
 [-18.0859843    2.2752497    0.           0.        ]]","[ 0.34539055  0.84214963 -0.72579825  0.03904264 -0.37699833 -1.21082862
 -1.08106471  0.53805644  0.74302243  0.60004325  0.        ]",[ 1.63627756  1.0532279 ],[-0.85877925 -0.71206957]
6,-0.144212168537,[ 1.96780534 -0.75475076],-2.81937,"[[ -1.24822535   0.27637331  -0.04328788  -0.14065774]
 [-13.77393396   6.18789867   0.           0.        ]]","[-0.13180124  0.81950683 -0.96859283  0.24948498 -0.37699825 -1.21082807
 -0.96779485  1.23381429  0.32195905  0.19886526  0.        ]",[ 1.96730888 -0.19360381],[-0.85877925 -0.71206957]
7,-0.116180637696,[ 2.61839499  0.04992314],-2.83535,"[[-1.48126869  0.36889942 -0.04328788 -0.14065774]
 [-9.5444674   3.07511006  0.          0.        ]]","[-0.51828875  0.785709   -1.04719613  0.47344216 -0.37699817 -1.21082753
 -0.85669438  0.6802892   0.00174883  0.03923991  0.        ]",[ 2.27468634  0.48277584],[-0.85877925 -0.71206957]
8,-0.0988611886927,[ 2.89508979 -0.37310889],-2.85149,"[[-1.63057325  0.43175751 -0.04328788 -0.14065774]
 [-5.39977554  3.21027278  0.          0.        ]]","[-0.77156156  0.75748161 -1.05086194  0.62121014 -0.37699809 -1.21082699
 -0.74782083  0.70432403 -0.20775797 -0.01237859  0.        ]",[ 2.01505589  0.19838822],[-0.85877925 -0.71206957]
9,-0.0923616326775,[ 1.53827228  0.06312612],-2.76348,"[[-1.6977995   0.48048717 -0.04328788 -0.14065774]
 [-1.33636944  1.66785008  0.          0.        ]]","[-0.8852004   0.73274759 -1.04050483  0.73289042 -0.37699801 -1.21082644
 -0.64108255  0.4300459  -0.28399821 -0.01358377  0.        ]",[ 1.55717313  0.32160163],[-0.85877925 -0.71206957]
10,-0.0959902209645,[ 0.77270707 -0.08606521],-2.71396,"[[-1.68456985  0.5160062  -0.04328788 -0.14065774]
 [ 2.64608452  1.88333996  0.          0.        ]]","[-0.86289741  0.71318658 -1.04312971  0.8125436  -0.37699793 -1.2108259
 -0.53647076  0.46836484 -0.22813818  0.00956028  0.        ]",[ 0.79074985 -0.10861011],[-0.85877925 -0.71206957]
11,-0.109493568156,[-0.20085307 -0.8197858 ],-2.65968,"[[-1.60150066  0.54986856 -0.04328788 -0.14065774]
 [ 5.65083479  1.50415608  0.          0.        ]]","[-0.7222444   0.69336015 -1.05303317  0.88700339 -0.37699786 -1.21082536
 -0.45754144  0.40093716 -0.05248491  0.07465405  0.        ]",[-0.06451356 -0.4399994 ],[-0.85877925 -0.71206957]
12,-0.124424024498,[-0.12485738  0.20304953],-2.69029,"[[-1.4975661   0.54708717 -0.04328788 -0.14065774]
 [ 4.74561889 -1.77137651  0.          0.        ]]","[-0.54587057  0.69503124 -1.04938312  0.88094359 -0.37699778 -1.21082481
 -0.48131968 -0.18152767  0.12278729  0.15382511  0.        ]",[-0.00486168  0.46028957],[-0.85877925 -0.71206957]
13,-0.135922172221,[-0.42436741  0.93077836],-2.66054,"[[-1.40855479  0.52007987 -0.04328788 -0.14065774]
 [ 4.15747514 -0.93214772  0.          0.        ]]","[-0.39581482  0.71086127 -1.03211232  0.82157853 -0.3769977  -1.21082427
 -0.49676901 -0.0322935   0.24928361  0.21971414  0.        ]",[-0.33780417  0.18666604],[-0.85877925 -0.71206957]
14,-0.146636900625,[-0.80985436 -0.38746111],-2.58941,"[[-1.34308804  0.53860599 -0.04328788 -0.14065774]
 [ 2.39508224  2.77241389  0.          0.        ]]","[-0.28677044  0.70007994 -1.01115816  0.86240287 -0.37699762 -1.21082373
 -0.5430637   0.62646265  0.36762637  0.31372243  0.        ]",[-0.82170689 -1.0716908 ],[-0.85877925 -0.71206957]
15,-0.151149948577,[-0.15872814 -1.02535755],-2.68069,"[[-1.32780141  0.57812214 -0.04328788 -0.14065774]
 [-0.85561112  1.18448922  0.          0.        ]]","[-0.26152776  0.67595393 -1.00526795  0.94796209 -0.37699754 -1.21082319
 -0.62845327  0.344093    0.41833607  0.37297076  0.        ]",[-0.31231752 -0.63857663],[-0.85877925 -0.71206957]
16,-0.146812543177,[-0.23753446  1.16728207],-2.7041,"[[-1.35103011  0.56185094 -0.04328788 -0.14065774]
 [-1.46522555 -2.79833673  0.          0.        ]]","[-0.29992072  0.68607252 -1.01406905  0.91298798 -0.37699746 -1.21082264
 -0.64446656 -0.36414524  0.37145058  0.32647684  0.        ]",[ 0.37521052  0.74959409],[-0.85877925 -0.71206957]
17,-0.140250705839,[ 0.00797916 -1.55332807],-2.69179,"[[-1.38948649  0.5461711  -0.04328788 -0.14065774]
 [-2.37737832  1.21696831  0.          0.        ]]","[-0.36391145  0.69557908 -1.02672533  0.87894417 -0.37699739 -1.2108221
 -0.66842696  0.34986865  0.29950899  0.26480364  0.        ]",[ 0.34145719 -0.3109096 ],[-0.85877925 -0.71206957]
18,-0.13246528004,[ 1.03361304  0.85099451],-2.78403,"[[-1.43623121  0.53054048 -0.04328788 -0.14065774]
 [-2.29735456 -2.76675328  0.          0.        ]]","[-0.44229432  0.70481483 -1.03887188  0.84468274 -0.37699731 -1.21082156
 -0.66632471 -0.35852908  0.21188054  0.19948779  0.        ]",[ 0.97987914  1.06357718],[-0.85877925 -0.71206957]
19,-0.130376844454,[ 0.54665495  0.83233492],-2.69738,"[[-1.44204181  0.50954865 -0.04328788 -0.14065774]
 [ 1.70296794  0.65616738  0.          0.        ]]","[-0.4520759   0.71683595 -1.04013191  0.79817493 -0.37699723 -1.21082101
 -0.56124342  0.2501454   0.1859234   0.17572072  0.        ]",[ 0.0908106  -0.07188419],[-0.85877925 -0.71206957]
20,-0.141214114975,[-0.99586052 -0.96955547],-2.56909,"[[-1.38663375  0.5556007  -0.04328788 -0.14065774]
 [ 3.83077902  3.93809898  0.          0.        ]]","[-0.35914753  0.68989017 -1.0258676   0.89945622 -0.37699715 -1.21082047
 -0.50534959  0.83374865  0.31088269  0.27696166  0.        ]",[-1.00944138 -1.50089717],[-0.85877925 -0.71206957]
21,-0.148809172153,[ 0.25797865 -0.23243922],-2.73183,"[[-1.35029299  0.59507617 -0.04328788 -0.14065774]
 [-0.18336759  0.02249608  0.          0.        ]]","[-0.29869873  0.66513759 -1.01380117  0.98400881 -0.37699707 -1.21081993
 -0.61079376  0.13746363  0.39523363  0.36075278  0.        ]",[-0.23005161 -0.35476148],[-0.85877925 -0.71206957]
22,-0.149280123462,[-0.52828839  0.95142705],-2.65866,"[[-1.34368064  0.5862837  -0.04328788 -0.14065774]
 [ 0.84118943 -0.89867273  0.          0.        ]]","[-0.28775019  0.67078069 -1.01137587  0.96536421 -0.37699699 -1.21081938
 -0.58388037 -0.02634157  0.39945292  0.36036043  0.        ]",[-0.31118307 -0.09322342],[-0.85877925 -0.71206957]
23,-0.149769694441,[-1.1137212  -0.59910646],-2.55767,"[[-1.34800673  0.60629435 -0.04328788 -0.14065774]
 [-1.26677479  2.88711697  0.          0.        ]]","[-0.29491126  0.65783    -1.01296996  1.00763519 -0.37699692 -1.21081884
 -0.63925259  0.6468597   0.406147    0.37519894  0.        ]",[-0.39642051 -1.23245931],[-0.85877925 -0.71206957]
24,-0.142115532929,[ 1.37357682 -0.17256058],-2.79089,"[[-1.41277618  0.63967554 -0.04328788 -0.14065774]
 [-5.19709475  0.45907572  0.          0.        ]]","[-0.40289087  0.63538487 -1.03322031  1.07684594 -0.37699684 -1.2108183
 -0.74249476  0.21509742  0.32871747  0.3277169   0.        ]",[ 0.74972785 -0.33069053],[-0.85877925 -0.71206957]
25,-0.132933009085,[ 0.68304663  0.62241878],-2.71514,"[[-1.47599033  0.64189591 -0.04328788 -0.14065774]
 [-1.13783559 -0.23471037  0.          0.        ]]","[-0.50936168  0.63385495 -1.04638647  1.08138974 -0.37699676 -1.21081775
 -0.63586521  0.09172608  0.23019121  0.25828287  0.        ]",[ 0.45578793 -0.21383822],[-0.85877925 -0.71206957]
26,-0.134708270374,[-0.32355185 -1.15110676],-2.64827,"[[-1.47141691  0.66196622 -0.04328788 -0.14065774]
 [ 1.58611816  2.23351926  0.          0.        ]]","[-0.50163194  0.61982143 -1.04565352  1.12212076 -0.37699668 -1.21081721
 -0.56431174  0.53063477  0.25184199  0.28232663  0.        ]",[-0.3237218  -1.20613813],[-0.85877925 -0.71206957]
27,-0.137691464524,[-0.21690205  0.98546844],-2.67733,"[[-1.45283864  0.66646956 -0.04328788 -0.14065774]
 [ 0.27606175 -1.76984325  0.          0.        ]]","[-0.47027024  0.61662199 -1.04232389  1.1311733  -0.3769966  -1.21081667
 -0.59872441 -0.18125655  0.28439812  0.30749196  0.        ]",[ 0.21705621  0.04041429],[-0.85877925 -0.71206957]
28,-0.137448556304,[ 0.12079025 -0.73347228],-2.67546,"[[-1.45599547  0.67057777 -0.04328788 -0.14065774]
 [-0.58885951  2.16753999  0.          0.        ]]","[-0.47559454  0.61368724 -1.04292917  1.13940357 -0.37699652 -1.21081612
 -0.62144417  0.51890215  0.2822473   0.30793161  0.        ]",[-0.05272269 -1.14374423],[-0.85877925 -0.71206957]
29,-0.137187295593,[-0.55302888 -0.16489285],-2.65931,"[[-1.46285101  0.68435706 -0.04328788 -0.14065774]
 [-0.09833269 -0.7797872   0.          0.        ]]","[-0.48716382  0.60373321 -1.04418776  1.16681344 -0.37699645 -1.21081558
 -0.60855877 -0.00520162  0.28097509  0.31386034  0.        ]",[ 0.17949453 -0.31166226],[-0.85877925 -0.71206957]
