timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.198262508999,[-2.9856347   1.00318486],-2.60065,"[[ 0.09896886 -0.06519054  0.01127679  0.01961475]
 [-0.00180491  0.00141022  0.          0.        ]]","[ 1.01557083  0.85440931  0.76918509 -0.62617464  0.09316957  0.16473595
 -0.60581092  0.13549621  0.86766464  0.73272323  0.        ]",[-2.93638301  1.23596179],[-0.90496784 -0.75420815]
1,-0.198735440186,[-2.59214833  0.13978203],-2.5423,"[[ 0.05922716 -0.02541934  0.01127679  0.01961475]
 [-3.95918227  3.96250422  0.          0.        ]]","[ 1.02091719  0.85648366  0.70344615 -0.52339206  0.09316956  0.16473592
 -0.70884094  0.84267202  0.87047369  0.68152639  0.        ]",[-2.6671288  0.0996877],[-0.90496784 -0.75420815]
2,-0.200183724841,[-1.4021058  -0.27586703],-2.511,"[[-0.05886314  0.058612    0.01127679  0.01961475]
 [-7.83693857  4.43903371  0.          0.        ]]","[ 1.02095343  0.85487759  0.5075951  -0.30608257  0.09316954  0.1647359
 -0.80979799  0.92774679  0.87105712  0.48036188  0.        ]",[-1.57656622 -0.17167689],[-0.90496784 -0.75420815]
3,-0.203117220749,[-0.04837197  0.03258517],-2.45691,"[[ -2.53732837e-01   1.35565789e-01   1.12767901e-02   1.96147500e-02]
 [ -1.16373855e+01   3.26025683e+00   0.00000000e+00   0.00000000e+00]]","[ 0.96938337  0.84628713  0.18866582 -0.10797654  0.09316953  0.16473587
 -0.90874225  0.71729899  0.83708049  0.06423872  0.        ]",[ 0.38346928  0.24121358],[-0.90496784 -0.75420815]
4,-0.206970096607,[ 2.15930457 -0.59442532],-2.53288,"[[ -4.86091681e-01   2.01416778e-01   1.12767901e-02   1.96147500e-02]
 [ -1.15986309e+01   3.32462133e+00   0.00000000e+00   0.00000000e+00]]","[ 0.82666312  0.83356948 -0.17003212  0.05994823  0.09316951  0.16473584
 -0.90773301  0.72878984  0.72926835 -0.44744765  0.        ]",[ 1.78528237  0.15537325],[-0.90496784 -0.75420815]
5,-0.210270650747,[ 2.51078525  1.00862583],-2.57728,"[[-0.6760627   0.24361646  0.01127679  0.01961475]
 [-7.4124029   0.9034334   0.          0.        ]]","[ 0.649366    0.8228431  -0.43314231  0.16642633  0.0931695   0.16473582
 -0.79874447  0.29653384  0.58501568 -0.84941053  0.        ]",[ 1.99517286  0.61888182],[-0.90496784 -0.75420815]
6,-0.211170452045,[ 1.28438494 -0.64988598],-2.47011,"[[-0.78316397  0.30121738  0.01127679  0.01961475]
 [-3.31136718  4.84354208  0.          0.        ]]","[ 0.52786071  0.8049939  -0.56556391  0.30993439  0.09316948  0.16473579
 -0.69197396  0.99996329  0.4996014  -1.01591126  0.        ]",[ 1.86504495 -0.58162099],[-0.90496784 -0.75420815]
7,-0.209707249581,[ 0.66875408 -0.05256495],-2.46554,"[[-0.80903263  0.37129225  0.01127679  0.01961475]
 [ 0.71111287  2.1728557   0.          0.        ]]","[ 0.4963832   0.77836674 -0.59559092  0.48104187  0.09316947  0.16473576
 -0.58724866  0.52316408  0.50238342 -0.98290837  0.        ]",[ 1.38157296 -0.32125133],[-0.90496784 -0.75420815]
8,-0.207493289106,[ 0.0156135  -0.66643618],-2.41685,"[[-0.76840635  0.41221955  0.01127679  0.01961475]
 [ 3.34275777  1.92071679  0.          0.        ]]","[ 0.54545743  0.76036843 -0.54808145  0.57889897  0.09316945  0.16473574
 -0.51873374  0.47814948  0.55923045 -0.8388401   0.        ]",[ 0.59126234 -0.65118539],[-0.90496784 -0.75420815]
9,-0.205603171035,[ 0.6707979   0.15014902],-2.47741,"[[-0.70158479  0.42377611  0.01127679  0.01961475]
 [ 3.33939969 -0.75614027  0.          0.        ]]","[  6.21743071e-01   7.54964760e-01  -4.65836911e-01   6.06223292e-01
   9.31694380e-02   1.64735709e-01  -5.18821065e-01   2.48601674e-04
   6.23406623e-01  -6.68696279e-01   0.00000000e+00]",[ 0.29130647 -0.02326541],[-0.90496784 -0.75420815]
