timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.146258168293,[-3.45258226  1.51644394],-2.15354,"[[-0.00015844 -0.06077053  0.06734147 -0.03985284]
 [ 0.0040724  -0.00499137  0.          0.        ]]","[ 1.01790946  0.86121029  0.58983081 -0.59635491  0.57723671 -0.34987525
 -0.60767295  0.13313256  0.36938341  1.19394539  0.        ]",[-3.02949142  1.31470263],[-0.86411369 -0.71896076]
1,-0.145335209636,[-3.46709099  0.33554946],-2.00122,"[[-0.03978375 -0.02112609  0.06734147 -0.03985284]
 [-3.95342118  3.9562295   0.          0.        ]]","[ 1.01656664  0.86307736  0.52429091 -0.4949953   0.57723657 -0.34987518
 -0.71145858  0.83649082  0.36868262  1.14375225  0.        ]",[-2.73176336  0.10010162],[-0.86411369 -0.71896076]
2,-0.141749234693,[-2.04329232 -0.94716843],-2.07738,"[[-0.15776301  0.07055842  0.06734147 -0.03985284]
 [-7.83159339  5.20804025  0.          0.        ]]","[ 0.99683909  0.86047071  0.33016688 -0.26052595  0.57723643 -0.3498751
 -0.81316396  1.05876325  0.35646305  0.95837805  0.        ]",[-1.86074352 -0.41085795],[-0.86411369 -0.71896076]
3,-0.135187110594,[ 0.70573162  1.15314523],-2.29059,"[[ -0.3525165    0.13607017   0.06734147  -0.03985284]
 [-11.6311128    1.35595681   0.           0.        ]]","[ 0.9135795   0.85269749  0.01888447 -0.0938033   0.57723629 -0.34987503
 -0.9128066   0.37478319  0.29383104  0.5416886   0.        ]",[ 0.39257997  0.94866794],[-0.86411369 -0.71896076]
4,-0.131133360062,[ 0.92444378 -0.1498337 ],-2.06469,"[[-0.5548351   0.20263534  0.06734147 -0.03985284]
 [-8.6108008   5.28746543  0.          0.        ]]","[ 0.76339758  0.83978986 -0.28146423  0.07407091  0.57723615 -0.34987496
 -0.83359822  1.07286568  0.17806344  0.12970023  0.        ]",[ 0.59849381 -0.35033929],[-0.86411369 -0.71896076]
5,-0.129376258853,[ 0.73974876 -0.6367772 ],-2.02729,"[[-0.68864798  0.30136653  0.06734147 -0.03985284]
 [-4.78322225  4.58799908  0.          0.        ]]","[ 0.63126427  0.8114737  -0.46128498  0.31864735  0.57723601 -0.34987489
 -0.7332192   0.94866736  0.09654692 -0.05375491  0.        ]",[ 0.54026544 -0.53182566],[-0.86411369 -0.71896076]
6,-0.128280680615,[ 0.73677386 -0.72401597],-2.05984,"[[-0.7539918   0.36690573  0.06734147 -0.03985284]
 [-1.76121826  1.97464046  0.          0.        ]]","[ 0.55806654  0.7867453  -0.54245141  0.47705982  0.57723587 -0.34987482
 -0.65396652  0.48463647  0.05832364 -0.11570294  0.        ]",[ 0.51350927 -0.11287551],[-0.86411369 -0.71896076]
7,-0.12808129881,[ 0.40857617  0.46517819],-2.06823,"[[-0.75961195  0.37723162  0.06734147 -0.03985284]
 [ 1.18937574 -0.9323586   0.          0.        ]]","[ 0.55151961  0.78242552 -0.54921135  0.50167583  0.57723573 -0.34987475
 -0.57658661 -0.03153348  0.05662334 -0.11479783  0.        ]",[ 0.30280364  0.55925363],[-0.86411369 -0.71896076]
8,-0.128043051348,[ 0.09883021  0.15474667],-2.01342,"[[-0.71985038  0.37724415  0.06734147 -0.03985284]
 [ 2.78148422  0.92741358  0.          0.        ]]","[ 0.59699004  0.78241998 -0.5006241   0.50170552  0.57723559 -0.34987468
 -0.53483319  0.29868972  0.09418704 -0.02568925  0.        ]",[-0.39121068 -0.15121064],[-0.86411369 -0.71896076]
9,-0.127981995749,[-1.27987882 -1.21744453],-1.85584,"[[-0.66085206  0.40175455  0.06734147 -0.03985284]
 [ 3.11723304  1.52164655  0.          0.        ]]","[ 0.66072273  0.77171033 -0.42537661  0.55972881  0.57723545 -0.3498746
 -0.526028    0.40420233  0.15170079  0.14324436  0.        ]",[-1.07263422 -0.58883929],[-0.86411369 -0.71896076]
10,-0.128377385591,[ 0.24856497  0.73984148],-2.0831,"[[-0.63880302  0.39217229  0.06734147 -0.03985284]
 [-0.89896022 -2.46658284  0.          0.        ]]","[ 0.68335595  0.77597303 -0.39633332  0.53711427  0.57723531 -0.34987453
 -0.63135316 -0.30395237  0.16660803  0.18241526  0.        ]",[-0.09679875  0.87665462],[-0.86411369 -0.71896076]
11,-0.128554712449,[ 0.24048621  0.0991879 ],-2.03122,"[[-0.64674892  0.37271914  0.06734147 -0.03985284]
 [ 0.10104008  0.51134438  0.          0.        ]]","[ 0.67527502  0.78432634 -0.40685566  0.49093015  0.57723517 -0.34987446
 -0.60512784  0.22481198  0.1554695   0.1373264   0.        ]",[-0.41729021 -0.02201536],[-0.86411369 -0.71896076]
12,-0.128496238852,[-0.44320299  0.62505009],-1.9558,"[[-0.63520428  0.38678141  0.06734147 -0.03985284]
 [ 1.05026481  0.89360974  0.          0.        ]]","[ 0.68698713  0.77832795 -0.39154696  0.5243518   0.57723503 -0.34987439
 -0.58023412  0.29268744  0.16805912  0.18358622  0.        ]",[-0.77395535 -0.27794403],[-0.86411369 -0.71896076]
13,-0.12796232405,[-1.36728284 -0.71673822],-1.82503,"[[-0.63200806  0.42931461  0.06734147 -0.03985284]
 [-0.72472862  3.3515155   0.          0.        ]]","[ 0.69019748  0.75890796 -0.38728535  0.62425151  0.57723489 -0.34987432
 -0.62678347  0.72911613  0.1797322   0.24904129  0.        ]",[-0.99710453 -1.11832166],[-0.86411369 -0.71896076]
14,-0.126608550585,[ 1.03583843 -0.31221639],-2.13232,"[[-0.68604033  0.46721917  0.06734147 -0.03985284]
 [-4.66539053  0.4486004   0.          0.        ]]","[ 0.63406985  0.74000541 -0.45794954  0.71166149  0.57723475 -0.34987425
 -0.73012781  0.21367072  0.1470806   0.17292341  0.        ]",[ 0.32476598 -0.15681523],[-0.86411369 -0.71896076]
15,-0.126238803646,[ 0.1805702   0.27926702],-2.03244,"[[-0.73872533  0.46368329  0.06734147 -0.03985284]
 [-0.61659134 -0.79802136  0.          0.        ]]","[ 0.57565083  0.74183133 -0.52390778  0.70357547  0.57723461 -0.34987417
 -0.62394718 -0.00768109  0.10306648  0.0462341   0.        ]",[ 0.15927893  0.15544534],[-0.86411369 -0.71896076]
16,-0.126318556701,[-0.24328928 -0.17397922],-1.97403,"[[-0.74377165  0.45897339  0.06734147 -0.03985284]
 [ 0.1095422   0.32329447  0.          0.        ]]","[ 0.56986985  0.7442436  -0.53006593  0.69278246  0.57723447 -0.3498741
 -0.60490404  0.19142124  0.09741875  0.02845125  0.        ]",[-0.02628317 -0.18459907],[-0.86411369 -0.71896076]
17,-0.126303639104,[ 0.44496407 -0.44420775],-2.05705,"[[-0.7512567   0.45846678  0.06734147 -0.03985284]
 [-0.85483655 -0.37164011  0.          0.        ]]","[ 0.56123665  0.74450152 -0.53914759  0.69161989  0.57723433 -0.34987403
 -0.63019489  0.06802768  0.09068725  0.01082871  0.        ]",[ 0.26079491  0.08077883],[-0.86411369 -0.71896076]
18,-0.126855834339,[-0.11060351  0.6343467 ],-2.018,"[[-0.75051569  0.43345384  0.06734147 -0.03985284]
 [ 0.92301504 -2.12381364  0.          0.        ]]","[ 0.56209429  0.75691539 -0.53825119  0.63387256  0.57723419 -0.34987396
 -0.58357026 -0.2430907   0.08401138 -0.0208019   0.        ]",[ 0.18029079  0.6679455 ],[-0.86411369 -0.71896076]
19,-0.127237189127,[-0.0831983 -0.5576578],-1.98661,"[[-0.73663812  0.41660234  0.06734147 -0.03985284]
 [ 0.46626554  0.43015229  0.          0.        ]]","[ 0.57803198  0.7649108  -0.52135184  0.59458618  0.57723405 -0.34987389
 -0.59554846  0.21039516  0.09144433 -0.01179043  0.        ]",[ 0.01273891 -0.04860345],[-0.86411369 -0.71896076]
20,-0.127525016964,[ 0.78961758  0.49407969],-2.12784,"[[-0.73069941  0.40296666  0.06734147 -0.03985284]
 [ 0.12872793 -1.78633403  0.          0.        ]]","[ 0.58477844  0.77116177 -0.51405435  0.56258114  0.57723391 -0.34987382
 -0.6044003  -0.18316741  0.09258819 -0.01635057  0.        ]",[ 0.26712614  0.71000272],[-0.86411369 -0.71896076]
21,-0.127938595919,[-0.09188836  0.03430863],-1.99947,"[[-0.69681648  0.38721184  0.06734147 -0.03985284]
 [ 3.24917511  0.20421828  0.          0.        ]]","[ 0.62241116  0.7781391  -0.47168242  0.52537023  0.57723377 -0.34987375
 -0.52256584  0.17027805  0.11780788  0.04008941  0.        ]",[-0.60665125 -0.05497789],[-0.86411369 -0.71896076]
22,-0.128405742195,[-1.35430548 -0.34471829],-1.86368,"[[-0.63612548  0.39262009  0.06734147 -0.03985284]
 [ 2.82134919  0.336167    0.          0.        ]]","[ 0.68605779  0.77577337 -0.39277211  0.53817117  0.57723363 -0.34987367
 -0.53378553  0.19370703  0.16874737  0.18931491  0.        ]",[-1.04416633 -0.21095601],[-0.86411369 -0.71896076]
23,-0.128720253119,[-0.99181979  1.30326221],-1.91571,"[[-0.6199451   0.38559668  0.06734147 -0.03985284]
 [-1.18995512 -1.03394384  0.          0.        ]]","[ 0.70218678  0.77883905 -0.37111097  0.52154149  0.57723349 -0.3498736
 -0.63898263 -0.049572    0.17931572  0.21837522  0.        ]",[-0.30563974  0.42466438],[-0.86411369 -0.71896076]
