timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.288345142225,[-7.92237613  1.66408417],-3.46569,"[[-0.02518793 -0.00620307 -0.02413385 -0.17438856]
 [-0.00343457  0.00283188  0.          0.        ]]","[ 1.03103467  0.8579275   0.5682877  -0.47618995 -0.21271087 -1.50095464
 -0.60386341  0.13443106  1.19009503  2.96879059  0.        ]",[-7.34193707  0.25562489],[-0.89016396 -0.74154109]
1,-0.285898804429,[-7.5652876   0.10226271],-3.44917,"[[-0.06496189  0.0335963  -0.02413385 -0.17438856]
 [-3.96077992  3.96389751  0.          0.        ]]","[ 1.02798182  0.85729834  0.50245679 -0.37381939 -0.21271083 -1.50095383
 -0.70733761  0.84193973  1.18849567  2.91758708  0.        ]",[-7.48480844 -0.59265471],[-0.89016396 -0.74154109]
2,-0.27581693676,[-6.54150958 -0.78126665],-3.53006,"[[-0.18308334  0.11616458 -0.02413385 -0.17438856]
 [-7.83845929  4.29182701  0.          0.        ]]","[ 1.00310659  0.85017297  0.30835564 -0.16206162 -0.2127108  -1.50095302
 -0.80872871  0.90051285  1.17373858  2.71608609  0.        ]",[-6.60306025 -0.88426781],[-0.89016396 -0.74154109]
3,-0.252330746567,[-4.78020251 -0.06592461],-3.50907,"[[ -0.37797558   0.1701248   -0.02413385  -0.17438856]
 [-11.63811888   1.11476556   0.           0.        ]]","[  9.11342358e-01   8.41291920e-01  -1.45026409e-03  -2.46812981e-02
  -2.12710760e-01  -1.50095221e+00  -9.08079754e-01   3.33039371e-01
   1.10668075e+00   2.27693925e+00   0.00000000e+00]",[-4.43258524  0.21554771],[-0.89016396 -0.74154109]
4,-0.212774288408,[-1.73574841  1.21161735],-3.41756,"[[ -0.64811819   0.18959276  -0.02413385  -0.17438856]
 [-15.36373944   0.83294958   0.           0.        ]]","[ 0.68617534  0.83727339 -0.39024151  0.02459287 -0.21271072 -1.5009514
 -1.00549481  0.28270252  0.90827765  1.63891593  0.        ]",[-1.52264988  0.86656702],[-0.89016396 -0.74154109]
5,-0.160400568342,[ 0.87850461  0.77240843],-3.25886,"[[ -0.99205064   0.24582582  -0.02413385  -0.17438856]
 [-19.01736103   4.77717326   0.           0.        ]]","[ 0.259923    0.82326065 -0.77706852  0.16582327 -0.21271069 -1.50095059
 -1.1010272   0.98720313  0.52515784  1.00245053  0.        ]",[ 0.85346961  0.11974724],[-0.89016396 -0.74154109]
6,-0.111230458992,[ 1.90977571 -1.0026457 ],-3.20584,"[[ -1.33376822   0.37108799  -0.02413385  -0.17438856]
 [-15.1672165    7.73918539   0.           0.        ]]","[-0.27178662  0.77941118 -1.00057085  0.47266007 -0.21271065 -1.50094978
 -1.00035551  1.51626467  0.08622075  0.62709001  0.        ]",[ 1.41361547 -1.01233077],[-0.89016396 -0.74154109]
7,-0.0746984773159,[ 1.8413812  -0.80619016],-3.15512,"[[ -1.59439756   0.48458743  -0.02413385  -0.17438856]
 [-10.90986612   3.62450507   0.           0.        ]]","[-0.71194993  0.72510481 -1.04643624  0.73818525 -0.21271061 -1.50094897
 -0.88903649  0.78131742 -0.26883921  0.4851337   0.        ]",[ 1.91641521 -0.0466992 ],[-0.89016396 -0.74154109]
8,-0.0482118888571,[ 2.31453142  0.88381041],-3.2115,"[[-1.77072607  0.5243123  -0.02413385 -0.17438856]
 [-6.73685998  0.3588973   0.          0.        ]]","[-1.01003436  0.70295255 -1.01389246  0.82764505 -0.21271058 -1.50094816
 -0.77992291  0.19802811 -0.54904513  0.43635076  0.        ]",[ 1.89877903  0.74959779],[-0.89016396 -0.74154109]
9,-0.0368731900487,[ 1.43177447 -0.60329343],-3.11303,"[[-1.86444618  0.56651545 -0.02413385 -0.17438856]
 [-2.64875128  3.84980534  0.          0.        ]]","[-1.16477661  0.67769258 -0.97597075  0.92045651 -0.21271054 -1.50094735
 -0.67302923  0.82155946 -0.67858136  0.44436172  0.        ]",[ 1.24739957 -0.50926065],[-0.89016396 -0.74154109]
10,-0.0377928425684,[ 0.92164441 -0.2721689 ],-3.10615,"[[-1.8771934   0.61876504 -0.02413385 -0.17438856]
 [ 1.36068682  1.38338513  0.          0.        ]]","[-1.18551876  0.64402278 -0.96972831  1.0319375  -0.2127105  -1.50094655
 -0.5681926   0.38101757 -0.65227542  0.4654004   0.        ]",[ 0.70879602 -0.19388211],[-0.89016396 -0.74154109]
11,-0.048663381908,[ 0.29414259  0.90965114],-3.05371,"[[-1.81366217  0.63533245 -0.02413385 -0.17438856]
 [ 4.98038241  0.27703788  0.          0.        ]]","[-1.08137672  0.63280635 -0.99827048  1.06644957 -0.21271047 -1.50094574
 -0.47354675  0.18340633 -0.52383044  0.48239596  0.        ]",[-0.00065914 -0.19877738],[-0.89016396 -0.74154109]
12,-0.0704434108002,[ 0.17206284 -1.43204153],-3.0412,"[[-1.70337926  0.67695221 -0.02413385 -0.17438856]
 [ 6.04440209  3.87295041  0.          0.        ]]","[-0.89692228  0.60351178 -1.03235452  1.15128015 -0.21271043 -1.50094493
 -0.44572528  0.82569337 -0.294069    0.553073    0.        ]",[-0.82270336 -1.61075461],[-0.89016396 -0.74154109]
13,-0.0954953861923,[-1.40853541 -0.91725346],-2.99658,"[[-1.57684615  0.71391106 -0.02413385 -0.17438856]
 [ 6.60699884 -0.16361491  0.          0.        ]]","[-0.68205579  0.57619038 -1.04686535  1.22427538 -0.21271039 -1.50094412
 -0.43101473  0.10469843 -0.05135837  0.67760782  0.        ]",[-1.28455782 -0.87396181],[-0.89016396 -0.74154109]
14,-0.108482824201,[-0.54026695  1.08159966],-3.10799,"[[-1.48570014  0.67424379 -0.02413385 -0.17438856]
 [ 2.52121366 -3.79100653  0.          0.        ]]","[-0.52697911  0.60546581 -1.04089977  1.14584214 -0.21271036 -1.50094331
 -0.53784745 -0.54321153  0.06755062  0.73117924  0.        ]",[-0.58202195  0.55278534],[-0.89016396 -0.74154109]
15,-0.110770198559,[-1.45136847 -0.55108505],-2.96924,"[[-1.45723564  0.638912   -0.02413385 -0.17438856]
 [ 0.33253141  0.24438072  0.          0.        ]]","[-0.47873525  0.63034883 -1.03622261  1.07384985 -0.21271032 -1.5009425
 -0.59507577  0.17757314  0.08790285  0.72809609  0.        ]",[-0.68311775 -0.55383331],[-0.89016396 -0.74154109]
16,-0.103648581232,[ 0.85482188  1.29063598],-3.16476,"[[-1.49033723  0.62187138 -0.02413385 -0.17438856]
 [-3.62948844 -1.94116743  0.          0.        ]]","[-0.53485033  0.64193849 -1.04153433  1.03843748 -0.21271028 -1.50094169
 -0.69867231 -0.21280074  0.02171798  0.67668235  0.        ]",[ 0.39354238  0.48950982],[-0.89016396 -0.74154109]
17,-0.0970619771698,[-0.70706182 -0.66000731],-3.0044,"[[-1.5282895   0.62314919 -0.02413385 -0.17438856]
 [-0.17723509  2.05563803  0.          0.        ]]","[-0.59936935  0.64107867 -1.04539758  1.04110776 -0.21271024 -1.50094088
 -0.60840455  0.50109276 -0.04010983  0.64073599  0.        ]",[-0.38477895 -0.89565003],[-0.89016396 -0.74154109]
18,-0.0926324515263,[ 0.73265797 -0.63820122],-3.14547,"[[-1.55985578  0.63764264 -0.02413385 -0.17438856]
 [-2.97009901 -0.59745877  0.          0.        ]]","[-0.65311551  0.63122102 -1.04679471  1.07122614 -0.21271021 -1.50094007
 -0.68143066  0.02720703 -0.0815078   0.6248964   0.        ]",[ 0.44703889  0.07882281],[-0.89016396 -0.74154109]
19,-0.0845226932895,[ 0.66052457  0.97242478],-3.13978,"[[-1.58957736  0.60044737 -0.02413385 -0.17438856]
 [-0.01191249 -3.11367807  0.          0.        ]]","[-0.70373869  0.65612232 -1.0466013   0.99329907 -0.21271017 -1.50093926
 -0.60408147 -0.42223017 -0.1617774   0.57023778  0.        ]",[ 0.41988352  0.96668893],[-0.89016396 -0.74154109]
20,-0.0872946641653,[-0.40196137 -0.83685544],-3.05066,"[[-1.56360858  0.57741536 -0.02413385 -0.17438856]
 [ 2.60009139  0.79744207  0.          0.        ]]","[-0.65950716  0.67088351 -1.04685034  0.94403009 -0.21271013 -1.50093845
 -0.53578409  0.2763589  -0.13619507  0.57231794  0.        ]",[-0.45809582 -0.36006659],[-0.89016396 -0.74154109]
21,-0.0921868084299,[-0.13964651  0.10882992],-3.10834,"[[-1.52806614  0.55996507 -0.02413385 -0.17438856]
 [ 0.95961223 -2.53137657  0.          0.        ]]","[-0.5989886   0.6817263  -1.04538036  0.90620379 -0.2127101  -1.50093764
 -0.57867833 -0.31822182 -0.08967247  0.58786244  0.        ]",[ 0.02395234  0.80573303],[-0.89016396 -0.74154109]
22,-0.0909495695326,[ 0.18040622  0.48815491],-3.12406,"[[-1.51460901  0.51416598 -0.02413385 -0.17438856]
 [ 0.38800524 -2.05013572  0.          0.        ]]","[-0.57609476  0.70875979 -1.04427765  0.8049784  -0.21271006 -1.50093683
 -0.59362427 -0.23226437 -0.10415192  0.56330295  0.        ]",[ 0.13282904  0.88139737],[-0.89016396 -0.74154109]
23,-0.0918763122776,[-0.68923338  1.06507635],-3.01592,"[[-1.49977227  0.49296127 -0.02413385 -0.17438856]
 [ 1.09332114 -0.07691133  0.          0.        ]]","[-0.55087411  0.72056575 -1.04271473  0.75719981 -0.21271002 -1.50093602
 -0.57518192  0.12018546 -0.09621833  0.55965528  0.        ]",[-0.1874803   0.29634839],[-0.89016396 -0.74154109]
24,-0.0938945656094,[-0.51639419 -1.31343712],-2.9955,"[[-1.50549466  0.53117615 -0.02413385 -0.17438856]
 [-1.65639978  3.88518911  0.          0.        ]]","[-0.56059846  0.69896191 -1.04336015  0.84289506 -0.21270999 -1.50093522
 -0.64708002  0.8278807  -0.074602    0.58443509  0.        ]",[-0.18045577 -0.99555922],[-0.89016396 -0.74154109]
25,-0.0874462063227,[ 1.03349333  1.00139214],-3.11984,"[[-1.55877681  0.56838742 -0.02413385 -0.17438856]
 [-3.66513748 -0.15062073  0.          0.        ]]","[-0.65127682  0.67652923 -1.04677165  0.92451219 -0.21270995 -1.50093441
 -0.69960326  0.10701948 -0.13526204  0.56914265  0.        ]",[ 0.68420875  0.30014074],[-0.89016396 -0.74154109]
26,-0.0845132039311,[-0.19617349 -1.7186804 ],-3.02569,"[[-1.59167299  0.60511829 -0.02413385 -0.17438856]
 [ 0.36212879  3.81051997  0.          0.        ]]","[-0.70730663  0.65306565 -1.04652991  1.00319584 -0.21270991 -1.5009336
 -0.59430028  0.81454345 -0.16156623  0.57227777  0.        ]",[-0.29919079 -1.2669282 ],[-0.89016396 -0.74154109]
27,-0.0871728663407,[-0.06236229 -0.68001451],-3.07707,"[[-1.59227487  0.64084667 -0.02413385 -0.17438856]
 [-0.41972894 -0.22423719  0.          0.        ]]","[-0.70833141  0.62901398 -1.04650843  1.07783871 -0.21270988 -1.50093279
 -0.61474375  0.0938701  -0.13359562  0.60055512  0.        ]",[ 0.12135123 -0.12834173],[-0.89016396 -0.74154109]
28,-0.0828508510052,[ 0.30228415  0.27520968],-3.1219,"[[-1.60305213  0.60939178 -0.02413385 -0.17438856]
 [-0.65720191 -2.9122931   0.          0.        ]]","[-0.72668174  0.65025172 -1.04602836  1.01222347 -0.21270984 -1.50093198
 -0.62095292 -0.38626047 -0.17750949  0.56717075  0.        ]",[ 0.54256958  0.9107824 ],[-0.89016396 -0.74154109]
