timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.226417549032,[ 0.32704551 -1.56882494],-1.11841,"[[ 0.05444879  0.06742379  0.02731087  0.15387396]
 [-0.00161253 -0.00178729  0.          0.        ]]","[ 1.09812096  1.57478607  0.08115014  0.34447251  0.27483739  1.34750401
 -0.95006598  0.11818098  0.93409975 -1.02536495  0.        ]",[ 0.26118049 -1.14421201],[-0.27790388 -0.12354242]
1,-0.227589412104,[ 0.27174102 -0.19455551],-1.15903,"[[ 0.0674129   0.02765552  0.02731087  0.15387396]
 [ 1.29370582 -3.9618413   0.          0.        ]]","[ 1.09702134  1.57709828  0.10070056  0.26423535  0.27483694  1.3474983
 -0.90382303 -0.4084745   0.93575309 -1.038245    0.        ]",[ 0.41477734 -1.00594139],[-0.27790388 -0.12354242]
2,-0.228754608277,[-0.85291202 -2.17922296],-1.05996,"[[ 0.10381851 -0.0585277   0.02731087  0.15387396]
 [ 2.3433598  -4.65417123  0.          0.        ]]","[ 1.09269599  1.57545701  0.15549999  0.09021763  0.2748365   1.34749258
 -0.86635002 -0.50054814  0.93625213 -1.05269472  0.        ]",[ 0.50041151 -1.06612921],[-0.27790388 -0.12354242]
3,-0.235874438735,[ 1.10588258 -1.0143919 ],-1.18949,"[[ 0.11638301 -0.19040114  0.02731087  0.15387396]
 [-1.07555014 -8.52029475  0.          0.        ]]","[ 1.09077572  1.55536064  0.174368   -0.17391787  0.27483605  1.34748686
 -0.98839593 -1.01471044  0.93399875 -1.14607107  0.        ]",[ 0.85476255 -0.94541001],[-0.27790388 -0.12354242]
4,-0.24552855857,[ 1.76037129 -0.56273062],-1.29262,"[[  0.13479006  -0.39885764   0.02731087   0.15387396]
 [  2.9030022  -12.3127006    0.           0.        ]]","[ 1.08757126  1.48115746  0.20195902 -0.57613122  0.27483561  1.34748114
 -0.84636667 -1.51906435  0.90819232 -1.29373998  0.        ]",[ 1.12215686 -0.97213101],[-0.27790388 -0.12354242]
5,-0.245351117425,[ 1.45103365 -0.16494902],-1.42415,"[[  0.23197257  -0.66503578   0.02731087   0.15387396]
 [  6.80230897 -14.29845291   0.           0.        ]]","[ 1.06297398  1.31585856  0.34627048 -1.03815254  0.27483516  1.34747542
 -0.70716686 -1.78314274  0.85224611 -1.35593114  0.        ]",[ 1.30056334 -1.08262205],[-0.27790388 -0.12354242]
6,-0.233610465048,[ 0.83711209 -1.00163842],-1.38979,"[[  0.40636596  -0.95472827   0.02731087   0.15387396]
 [ 10.62441951 -14.66948016   0.           0.        ]]","[ 0.98709702  1.05913751  0.59613259 -1.44027258  0.27483472  1.3474697
 -0.57072317 -1.83247428  0.77336961 -1.3137487   0.        ]",[ 1.36226368 -1.23377764],[-0.27790388 -0.12354242]
7,-0.212122597223,[ 1.37446352 -0.39522619],-1.36749,"[[  0.64999295  -1.28493524   0.02731087   0.15387396]
 [ 13.72802663 -18.33888678   0.           0.        ]]","[ 0.81705945  0.69585464  0.91327434 -1.72965643  0.27483427  1.34746399
 -0.45992897 -2.32045117  0.65231114 -1.21068385  0.        ]",[ 1.4822768  -1.30568898],[-0.27790388 -0.12354242]
8,-0.182747722139,[ 0.71443802 -1.67134937],-1.05454,"[[  0.96154458  -1.66376967   0.02731087   0.15387396]
 [ 17.41503969 -19.54040918   0.           0.        ]]","[ 0.50630381  0.23559469  1.23795131 -1.80289474  0.27483382  1.34745827
 -0.32830832 -2.48021543  0.466339   -1.08721387  0.        ]",[ 1.55873632 -1.32110226],[-0.27790388 -0.12354242]
9,-0.152451588607,[ 1.59323274 -0.40751393],-0.922453,"[[  1.33477712  -2.09041323   0.02731087   0.15387396]
 [ 19.89998385 -23.11197537   0.           0.        ]]","[ 0.03646599 -0.26013423  1.46790033 -1.54498814  0.27483338  1.34745255
 -0.23959954 -2.95515254  0.20601294 -1.00186568  0.        ]",[ 1.67080951 -1.04793692],[-0.27790388 -0.12354242]
