timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.343026915942,[-4.70251506  0.42181529],-3.01254,"[[-0.02108542 -0.05300077 -0.12968266 -0.06028189]
 [-0.00092752 -0.00420611  0.          0.        ]]","[ 1.01948383  0.86079989  0.55851214 -0.58048309 -1.12776603 -0.52698683
 -0.60803247  0.13395684  2.12124281  1.42156209  0.        ]",[-4.8807888   0.40583897],[-0.87526762 -0.72962022]
1,-0.341764943289,[-4.92194138  0.39972009],-2.84951,"[[-0.06080081 -0.0363108  -0.12968266 -0.06028189]
 [-3.95743581  1.66762616  0.          0.        ]]","[ 1.016724    0.86165685  0.49283956 -0.53769739 -1.12776558 -0.52698671
 -0.71150293  0.43108985  2.11787084  1.33881373  0.        ]",[-4.50327206  0.24851474],[-0.87526762 -0.72962022]
2,-0.337446419533,[-2.92788563  0.40913846],-2.96619,"[[-0.1788607   0.01260564 -0.12968266 -0.06028189]
 [-7.83563848  3.21884263  0.          0.        ]]","[ 0.99277864  0.86232358  0.29895563 -0.41219222 -1.12776513 -0.52698659
 -0.8129255   0.70678588  2.09644482  1.09328866  0.        ]",[-3.48100996 -0.03565145],[-0.87526762 -0.72962022]
3,-0.328532892517,[-1.93090596 -0.50432386],-2.81359,"[[ -0.37371515   0.09261198  -0.12968266  -0.06028189]
 [-11.63715287   4.77658576   0.           0.        ]]","[ 0.90268722  0.8574841  -0.01082129 -0.20722344 -1.12776468 -0.52698648
 -0.91234246  0.98364175  2.02433359  0.69759245  0.        ]",[-1.88136733 -0.39230102],[-0.87526762 -0.72962022]
4,-0.311477198975,[ 1.51020769 -0.07556118],-2.8808,"[[ -0.64383173   0.16717277  -0.12968266  -0.06028189]
 [-15.36211264   2.68643358   0.           0.        ]]","[ 0.68000228  0.84637471 -0.40007434 -0.01754575 -1.12776423 -0.52698636
 -1.00975731  0.61216083  1.83701529  0.14322214  0.        ]",[ 0.65922195  0.48591894],[-0.87526762 -0.72962022]
5,-0.289850461686,[ 1.75766869  0.97237185],-2.64141,"[[ -0.90833367   0.21734792  -0.12968266  -0.06028189]
 [-11.10226081   2.33227727   0.           0.        ]]","[ 0.36638482  0.8353448  -0.71158467  0.1088251  -1.12776378 -0.52698624
 -0.89835332  0.54921683  1.55729192 -0.34725201  0.        ]",[ 1.46669114  0.56230402],[-0.87526762 -0.72962022]
6,-0.275081921014,[ 1.32706372 -2.45627364],-2.57618,"[[-1.08849976  0.30214341 -0.12968266 -0.06028189]
 [-6.92823473  6.13461711  0.          0.        ]]","[ 0.10962975  0.81029472 -0.87287489  0.31906002 -1.12776334 -0.52698612
 -0.7891939   1.22500272  1.35995256 -0.57041753  0.        ]",[ 1.28429997 -0.73522168],[-0.87526762 -0.72962022]
7,-0.267977902885,[ 0.61527454 -0.57234942],-2.59072,"[[-1.18598305  0.38387341 -0.12968266 -0.06028189]
 [-2.8337197   2.05200679  0.          0.        ]]","[-0.04048764  0.77867724 -0.94062746  0.51651828 -1.12776289 -0.526986
 -0.68211389  0.49940403  1.27032874 -0.63807374  0.        ]",[ 1.11468804 -0.07222017],[-0.87526762 -0.72962022]
8,-0.265229144238,[ 1.17075914  0.04897064],-2.6144,"[[-1.21766515  0.40175835 -0.12968266 -0.06028189]
 [-0.34278449 -0.2558154   0.          0.        ]]","[-0.09064951  0.77080018 -0.95953784  0.55891726 -1.12776244 -0.52698589
 -0.61697075  0.08923684  1.23428377 -0.66600023  0.        ]",[ 1.01057184  0.47851187],[-0.87526762 -0.72962022]
9,-0.268693902318,[ 0.31530991 -0.76520523],-2.5899,"[[-1.18476169  0.39862353 -0.12968266 -0.06028189]
 [ 3.61993507 -0.05832326  0.          0.        ]]","[-0.03856634  0.77220514 -0.93986686  0.55150837 -1.12776199 -0.52698577
 -0.51333751  0.12433693  1.28246786 -0.62180151  0.        ]",[ 0.1797308   0.18401355],[-0.87526762 -0.72962022]
