timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.360837546156,[-0.01403367 -4.98329342],-2.86865,"[[-0.01151088 -0.05615896 -0.13055892  0.11140793]
 [ 0.00494105 -0.00220375  0.          0.        ]]","[ 1.0214313   0.85803067  0.57962002 -0.59489708 -1.13505516  0.96009047
 -0.60669632  0.13441224  2.13286755 -0.74528244  0.        ]",[-0.33030322 -4.92917585],[-0.86055821 -0.73259473]
1,-0.361976842758,[ 0.42856809 -4.18978435],-2.88536,"[[-0.01195463 -0.09593022 -0.13055892  0.11140793]
 [-0.04914199 -3.9617265   0.          0.        ]]","[ 1.0214221   0.8545522   0.57888462 -0.69700198 -1.13505473  0.96009015
 -0.60810812 -0.57074906  2.12940567 -0.8023665   0.        ]",[ 0.17981263 -4.52058458],[-0.86055821 -0.73259473]
2,-0.363698846283,[ 0.08818138 -4.37276136],-2.70064,"[[  4.09736982e-03  -2.14112229e-01  -1.30558921e-01   1.11407934e-01]
 [  1.64867872e+00  -7.84353337e+00   0.00000000e+00   0.00000000e+00]]","[ 1.02152895  0.83355699  0.60548354 -0.99748656 -1.13505429  0.96008984
 -0.56378326 -1.2620694   2.11361429 -0.92406171  0.        ]",[ 0.75510097 -4.07135105],[-0.86055821 -0.73259473]
3,-0.364093134819,[ 1.15784211 -3.61643724],-2.81383,"[[  0.04025767  -0.40915388  -0.13055892   0.11140793]
 [  1.96626214 -11.64795047   0.           0.        ]]","[ 1.02016545  0.76481887  0.66538616 -1.47475513 -1.13505385  0.96008953
 -0.55549204 -1.93960612  2.06847513 -1.09235976  0.        ]",[ 1.46065116 -3.63576055],[-0.86055821 -0.73259473]
4,-0.359602350636,[ 1.9488982  -3.22584115],-2.77756,"[[  0.11889719  -0.679541    -0.13055892   0.11140793]
 [  5.88465858 -15.37829018   0.           0.        ]]","[ 1.00954038  0.60410943  0.79525263 -2.06853679 -1.13505341  0.96008922
 -0.45319497 -2.60394803  1.97874464 -1.23340076  0.        ]",[ 1.70975769 -3.57075477],[-0.86055821 -0.73259473]
5,-0.346125278767,[ 1.71055964 -3.17879524],-2.60555,"[[  0.2751288   -1.02379078  -0.13055892   0.11140793]
 [  9.72577576 -19.03441977   0.           0.        ]]","[ 0.95760432  0.30740077  1.04887553 -2.64956269 -1.13505297  0.96008891
 -0.35291544 -3.25507011  1.83940814 -1.2472139   0.        ]",[ 1.81178844 -3.68025494],[-0.86055821 -0.73259473]
6,-0.3212572874,[ 1.93457475 -3.61016662],-2.28784,"[[  0.5074253   -1.44043096  -0.13055892   0.11140793]
 [ 13.49145211 -22.61752714   0.           0.        ]]","[ 0.80733525 -0.14173967  1.40391854 -3.00342447 -1.13505253  0.9600886
 -0.25460543 -3.89318221  1.62608292 -1.14555103  0.        ]",[ 1.93707418 -3.63631344],[-0.86055821 -0.73259473]
7,-0.283291316994,[ 2.46713816 -2.41540777],-1.77362,"[[  0.81429562  -1.92801337  -0.13055892   0.11140793]
 [ 17.18342389 -26.12887364   0.           0.        ]]","[ 0.48837874 -0.69394969  1.80379513 -2.86272459 -1.1350521   0.96008829
 -0.15821962 -4.51850706  1.3077097  -0.96849016  0.        ]",[ 2.03440285 -3.2108314 ],[-0.86055821 -0.73259473]
8,-0.233458631691,[ 0.96811538 -3.08451475],-1.09791,"[[  1.19427992  -2.48511823  -0.13055892   0.11140793]
 [ 20.80302057 -29.57009184   0.           0.        ]]","[-0.05341813 -1.2033515   2.13969919 -2.02189788 -1.13505166  0.96008797
 -0.0637233  -5.13133332  0.86176873 -0.79832115  0.        ]",[ 1.99659967 -2.16641593],[-0.86055821 -0.73259473]
9,-0.181130286179,[ 0.78308808 -1.32543319],-0.870908,"[[  1.64467178  -3.1103645   -0.13055892   0.11140793]
 [ 24.22492827 -26.72863388   0.           0.        ]]","[-0.8039684  -1.44207636  2.25125407 -0.53075725 -1.13505122  0.96008766
  0.02561198 -4.62527997  0.30008608 -0.75909324  0.        ]",[ 1.71517992 -1.27613771],[-0.86055821 -0.73259473]
10,-0.176484496835,[ 4.13582751 -3.845243  ],-1.61104,"[[  2.15548239  -3.27806069  -0.13055892   0.11140793]
 [ 26.84703814   1.9081634    0.           0.        ]]","[-1.6168037  -1.43193346  1.98050629 -0.10005796 -1.13505078  0.96008735
  0.09406705  0.47463584  0.18451931 -0.84486361  0.        ]",[ 4.13568306 -2.88636065],[-0.86055821 -0.73259473]
11,-0.182748512785,[ 5.30032277 -2.85135723],-2.65772,"[[  2.72681877  -3.19140004  -0.13055892   0.11140793]
 [ 30.27510194   5.02459808   0.           0.        ]]","[-2.23437248 -1.44120848  1.26646442 -0.32216435 -1.13505034  0.96008704
  0.18356305  1.02964018  0.32253042 -0.75400625  0.        ]",[ 5.05708647 -3.28670549],[-0.86055821 -0.73259473]
12,-0.174660824792,[ 5.01728515 -3.11315707],-2.40629,"[[  3.36603204  -3.10487861  -0.13055892   0.11140793]
 [ 33.63500087   3.44145739   0.           0.        ]]","[-2.33588154 -1.44185962  0.22988771 -0.54487465 -1.13504991  0.96008673
  0.27127948  0.74769905  0.3413477  -0.5567263   0.        ]",[ 5.39790916 -3.19086742],[-0.86055821 -0.73259473]
13,-0.16151386011,[ 5.31579854 -2.97196892],-1.58026,"[[  4.07177503  -3.05290401  -0.13055892   0.11140793]
 [ 36.92832411   1.85369631   0.           0.        ]]","[-1.69457545 -1.43811    -0.72984379 -0.67842626 -1.13504947  0.96008642
  0.35725782  0.46493515  0.24424272 -0.46184077  0.        ]",[ 5.29473114 -2.82737541],[-0.86055821 -0.73259473]
14,-0.156299396751,[ 4.95719783 -2.47607161],-1.81649,"[[  4.8427306   -3.02634904  -0.13055892   0.11140793]
 [ 40.15648171   0.89893656   0.           0.        ]]","[-0.45752979 -1.43499753 -1.04433903 -0.74644552 -1.13504903  0.96008611
  0.44153487  0.29490225  0.14031618 -0.53826665  0.        ]",[ 4.75293827 -2.35454226],[-0.86055821 -0.73259473]
