timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.0846397982628,"[[-0.07063794  0.01813989  0.18355962  0.06770468]
 [ 0.00052764  0.0040606   0.          0.        ]]",[ 0.72713691  1.48612142],-0.760837,"[ 1.20349831  2.56982375 -0.00292208 -0.72157055  1.57124822  0.58254704
  1.42444269 -0.36708751 -0.02414031 -0.69512517  0.        ]",[-0.03874851 -0.14161101],[ 1.06194897  0.87602551]
1,-0.0732853004379,"[[-0.0309505   0.05300746  0.18355962  0.06770468]
 [ 3.95505518  3.47114552  0.          0.        ]]",[ 0.48906451  1.50056386],-0.895261,"[ 1.20626352  2.5679254   0.05614854 -0.58015915  1.57124597  0.58254672
  1.53884827  0.07497131 -0.02174075 -0.59018266  0.        ]",[-0.03874851 -0.14161101],[ 1.96647774  2.11831122]
2,-0.0391940449913,"[[ 0.08704143  0.16145348  0.18355962  0.06770468]
 [ 7.83125906  7.36049506  0.          0.        ]]",[-0.20490864  1.76578093],-0.409126,"[ 1.20172213  2.55023346  0.23183453 -0.14278004  1.57124372  0.5825464
  1.65098742  0.57086947 -0.04881503 -0.27582093  0.        ]",[-0.03874851 -0.14161101],[-0.14340931  1.24289088]
3,-0.0171978202963,"[[  0.23640771   0.34693139   0.18355962   0.06770468]
 [  7.10783707  11.17457675   0.           0.        ]]",[-1.13517463  2.2054944 ],-0.170398,"[ 1.16872987  2.47922929  0.45134336  0.58473808  1.57124147  0.58254608
  1.63005579  1.05717037 -0.17541128  0.14085543  0.        ]",[-0.03874851 -0.14161101],[-1.31952008  1.60943977]
4,-0.059957185391,"[[  0.33745326   0.60794565   0.18355962   0.06770468]
 [  3.01040624  14.91437146   0.           0.        ]]",[-2.09135437  2.62052441],-0.0346402,"[ 1.12948236  2.29691157  0.59572474  1.52292056  1.57123922  0.58254576
  1.51151195  1.53399834 -0.39802878  0.47131797  0.        ]",[-0.03874851 -0.14161101],[-2.13605595  2.68555177]
5,-0.0950233256535,"[[  0.35736571   0.94301176   0.18355962   0.06770468]
 [ -1.00576798  18.57998842   0.           0.        ]]",[-2.8245852   2.89968872],0.0132265,"[ 1.12017335  1.94101149  0.62362879  2.4894233   1.57123697  0.58254543
  1.39531934  2.00136625 -0.66047707  0.63269816  0.        ]",[-0.03874851 -0.14161101],[-2.86746785  2.65000998]
6,-0.119976328386,"[[  0.29775188   1.35065928   0.18355962   0.06770468]
 [ -4.94254596  22.17271599   0.           0.        ]]",[-3.37904334  3.07354116],-0.0848103,"[ 1.14650188  1.37853091  0.53951545  3.16528664  1.57123472  0.58254511
  1.28142406  2.45943706 -0.92518167  0.61562854  0.        ]",[-0.03874851 -0.14161101],[-2.97580241  2.29629401]
7,-0.138439054882,"[[  0.16017995   1.82944256   0.18355962   0.06770468]
 [ -8.80190879  25.6937704    0.           0.        ]]",[-3.70548129  3.17473841],-0.0751722,"[ 1.18933814  0.65577051  0.33998407  3.12821773  1.57123247  0.58254479
  1.16976874  2.9083643  -1.16848855  0.42084117  0.        ]",[-0.03874851 -0.14161101],[-3.54930594  5.08946218]
8,-0.159112669477,"[[ -0.05382108   2.37794113   0.18355962   0.06770468]
 [-12.5857468   29.14449468   0.           0.        ]]",[-4.17088509  3.4864924 ],-0.451082,"[ 1.204925   -0.05541676  0.02209094  2.0114496   1.57123022  0.58254447
  1.06029865  3.34831749 -1.38450923  0.06185034  0.        ]",[-0.03874851 -0.14161101],[-2.9808828   3.08098259]
9,-0.192934304072,"[[ -0.34275623   2.99476497   0.18355962   0.06770468]
 [-16.29550665  32.52663148   0.           0.        ]]",[-4.48291492  3.76414394],-0.152401,"[ 1.12704797 -0.46230988 -0.39863849 -0.20144199  1.57122797  0.58254415
  0.95297187  3.77951694 -1.58675129 -0.42793617  0.        ]",[-0.03874851 -0.14161101],[-4.88512587  4.717001  ]
10,-0.214621944437,"[[ -0.70517093   3.27954741   0.18355962   0.06770468]
 [-19.9336293    0.06147735   0.           0.        ]]",[-3.16946793  3.38501644],-0.592069,"[ 0.87945492 -0.46422908 -0.8637681  -1.35328729  1.57122572  0.58254382
  0.84771775 -0.35977549 -1.69460692 -0.64664554  0.        ]",[-0.03874851 -0.14161101],[-3.31314428  2.99658702]
11,-0.204177146202,"[[ -1.13961297   3.20692855   0.18355962   0.06770468]
 [-23.49860908  -5.04883587   0.           0.        ]]",[-3.08028412  3.4688592 ],-0.324594,"[ 0.40775844 -0.47545899 -1.25173508 -1.06015597  1.57122347  0.5825435
  0.74457982 -1.01133752 -1.64610569 -0.53539347  0.        ]",[-0.03874851 -0.14161101],[-3.47267955  4.29038262]
12,-0.189191706814,"[[ -1.64464264   3.11611164   0.18355962   0.06770468]
 [-26.99268355  -3.72602566   0.           0.        ]]",[-3.3888731   3.60856032],-0.15154,"[-0.26737452 -0.47821636 -1.38408696 -0.69178456  1.57122122  0.58254318
  0.64349332 -0.84267916 -1.53996051 -0.50031742  0.        ]",[-0.03874851 -0.14161101],[-4.03620792  3.91322011]
13,-0.182664779133,"[[ -2.21885871   3.05907263   0.18355962   0.06770468]
 [-30.41750988  -2.05995296   0.           0.        ]]",[-3.7811203   3.64167309],-0.0368038,"[-0.99487036 -0.47352375 -1.08597257 -0.46066628  1.57121898  0.58254286
  0.54441027 -0.63025518 -1.46952053 -0.5654217   0.        ]",[-0.03874851 -0.14161101],[-6.33857548  2.83344421]
14,-0.187710304896,"[[ -2.86089122   3.02937022   0.18355962   0.06770468]
 [-33.77455994  -1.01227617   0.           0.        ]]",[-4.11881351  3.50712538],-0.470186,"[-1.48532547 -0.46912189 -0.31061819 -0.34069736  1.57121673  0.58254254
  0.44728809 -0.4966765  -1.47457001 -0.66441812  0.        ]",[-0.03874851 -0.14161101],[-2.92442288  3.26378067]
15,-0.199603520639,"[[ -3.5693983    3.01522292   0.18355962   0.06770468]
 [-37.06518649  -0.46643711   0.           0.        ]]",[-4.20472383  3.23272991],-0.414828,"[-1.41532462 -0.46655506  0.72061086 -0.28369042  1.57121448  0.58254221
  0.35208761 -0.42708199 -1.54674542 -0.72601018  0.        ]",[-0.03874851 -0.14161101],[-6.36812019  2.98337155]
16,-0.210272319393,"[[ -4.34306456   3.00882775   0.18355962   0.06770468]
 [-40.2906933   -0.20638343   0.           0.        ]]",[-3.9703927   2.92717648],-0.719514,"[-0.66170127 -0.46529525  1.49219428 -0.25795374  1.57121223  0.58254189
  0.25877112 -0.39392503 -1.64136959 -0.70246947  0.        ]",[-0.03874851 -0.14161101],[-4.92125812  3.06523167]
17,-0.212410657057,"[[ -5.18060043   3.0060344    0.18355962   0.06770468]
 [-43.45235901  -0.0888096    0.           0.        ]]",[-3.55399251  2.77627134],-0.800669,"[ 0.45354409 -0.46472545  1.43228568 -0.24671898  1.57120998  0.58254157
  0.1673016  -0.37893421 -1.69285335 -0.59570477  0.        ]",[-0.03874851 -0.14161101],[-3.48431338  2.44778996]
18,-0.202909977288,"[[ -6.08074170e+00   3.00484348e+00   1.83559621e-01   6.77046753e-02]
 [ -4.65514411e+01  -3.74502274e-02   0.00000000e+00   0.00000000e+00]]",[-3.22676659  2.98757219],-0.696603,"[ 1.17887506 -0.4644788   0.40193858 -0.24193036  1.57120773  0.58254125
  0.07764267 -0.37238573 -1.65225618 -0.47312616  0.        ]",[-0.03874851 -0.14161101],[-4.47848837  1.57226079]
19,-0.186697871322,"[[ -7.04224909e+00   3.00434474e+00   1.83559621e-01   6.77046753e-02]
 [ -4.95891752e+01  -1.55534988e-02   0.00000000e+00   0.00000000e+00]]",[-3.17306376  3.41535592],-0.277156,"[ 0.83000166 -0.46437474 -0.92350066 -0.23992515  1.57120548  0.58254093
 -0.0102414  -0.36959372 -1.53710329 -0.43684196  0.        ]",[-0.03874851 -0.14161101],[-4.38799556  3.55097853]
20,-0.178118798969,"[[ -8.06390781e+00   3.00413870e+00   1.83559621e-01   6.77046753e-02]
 [ -5.25667743e+01  -6.38495524e-03   0.00000000e+00   0.00000000e+00]]",[-3.57820439  3.66930246],-0.327506,"[-0.45218832 -0.4643315  -1.3554285  -0.23909672  1.57120323  0.5825406
 -0.09638572 -0.36842456 -1.44330202 -0.53580918  0.        ]",[-0.03874851 -0.14161101],[-2.80180108  3.3372784 ]
