timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.120122483137,"[[-0.02857745  0.09270303  0.11592955 -0.07084376]
 [-0.00096654  0.00245081  0.          0.        ]]",[-1.65355349  3.33611488],-0.839919,"[ 1.20746604  2.59676249  0.0572656  -0.42490053  1.00285371 -0.63373256
  1.46507801 -0.36809303  0.46767574  0.66802401  0.        ]",[-0.09774882 -0.11526494],[-2.66916571  2.41909169]
1,-0.117536770992,"[[-0.06830259  0.13249479  0.11592955 -0.07084376]
 [-3.95836773  3.96351695  0.          0.        ]]",[-1.60570312  3.35158777],-0.723591,"[  1.20482455e+00   2.58988189e+00  -1.84795602e-03  -2.61144592e-01
   1.00285302e+00  -6.33732254e-01   1.35245496e+00   1.35538770e-01
   4.66253700e-01   6.33356122e-01   0.00000000e+00]",[-0.09774882 -0.11526494],[-2.8499239  3.5878543]
2,-0.109595177847,"[[-0.18639037  0.25072047  0.11592955 -0.07084376]
 [-7.83750161  7.84609368  0.          0.        ]]",[-1.41953683  3.37060833],-0.756951,"[ 1.18424682  2.55527936 -0.17626201  0.21928378  1.00285233 -0.63373195
  1.24205953  0.62919091  0.45518803  0.53096993  0.        ]",[-0.09774882 -0.11526494],[-2.69605765  2.51653613]
3,-0.0957534954775,"[[ -0.38129191   0.44582494   0.11592955  -0.07084376]
 [-11.64002657  11.65162569   0.           0.        ]]",[-1.16606224  3.39278698],-0.810054,"[ 1.1094346   2.45306286 -0.45458745  0.97765239  1.00285165 -0.63373165
  1.1338445   1.1130467   0.41496947  0.36756815  0.        ]",[-0.09774882 -0.11526494],[-0.92502856  3.1949127 ]
4,-0.0756629525572,"[[ -0.64851643   0.71627953   0.11592955  -0.07084376]
 [-15.07107916  15.3813145    0.           0.        ]]",[-1.08358216  3.49159098],-0.77555,"[ 0.92931538  2.22550713 -0.80007474  1.91113631  1.00285096 -0.63373134
  1.03620117  1.58725827  0.31798716  0.16759617  0.        ]",[-0.09774882 -0.11526494],[-1.00103083  3.40845692]
5,-0.049121057813,"[[ -0.98666299   1.06058149   0.11592955  -0.07084376]
 [-18.73153362  19.03654524   0.           0.        ]]",[-1.42382991  3.71440554],-0.691779,"[ 0.59228345  1.81670268 -1.14303005  2.80599499  1.00285027 -0.63373104
  0.93202955  2.05200084  0.13648707 -0.02807517  0.        ]",[-0.09774882 -0.11526494],[-1.26833196  3.52132475]
6,-0.0218332785314,"[[ -1.39730182   1.47725182   0.11592955  -0.07084376]
 [-22.32058397  22.61835604   0.           0.        ]]",[-2.15034294  3.84321165],-0.605727,"[ 0.07219088  1.20946018 -1.36770314  3.31537549  1.00284959 -0.63373074
  0.8298901   2.50740531 -0.14342946 -0.15434751  0.        ]",[-0.09774882 -0.11526494],[-1.46405744  3.02002416]
7,-0.0396249888123,"[[ -1.87902007   1.96483565   0.11592955  -0.07084376]
 [-25.83966811  26.12817655   0.           0.        ]]",[-3.20328236  3.91484976],-0.409028,"[-0.581258    0.47557125 -1.31985549  3.01607034  1.0028489  -0.63373044
  0.72974186  2.95365217 -0.49504279 -0.12059896  0.        ]",[-0.09774882 -0.11526494],[-3.45207173  2.1537485 ]
8,-0.0836206703876,"[[ -2.43042723   2.52191256   0.11592955  -0.07084376]
 [-29.2895232   29.5680805    0.           0.        ]]",[-4.4440279   4.13164043],-0.265031,"[-1.2048381  -0.18576894 -0.87264825  1.59713035  1.00284822 -0.63373013
  0.63156385  3.39100368 -0.8306183   0.1476979   0.        ]",[-0.09774882 -0.11526494],[-2.35721181  4.62499334]
9,-0.12836662917,"[[ -3.05013866   3.14711194   0.11592955  -0.07084376]
 [-32.67030215  26.5734365    0.           0.        ]]",[-4.68230295  4.03959131],0.169232,"[-1.53186749 -0.47161959 -0.03622653 -0.83117094  1.00284753 -0.63372983
  0.53535168  3.01024124 -1.00681704  0.64459553  0.        ]",[-0.09774882 -0.11526494],[-4.432189    4.67888895]
