timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.301289263318,"[[-0.02334057  0.0949504  -0.06755444  0.12347832]
 [ 0.00403013 -0.00277705  0.          0.        ]]",[ 0.46931836 -1.36760533],-4.62584,"[ 0.9660872   1.24925588  0.17490057  1.29657103 -0.58555152  1.06778265
 -0.28482033  0.32402926  2.28037465 -0.99703527  0.        ]",[-0.60559559 -0.44842273],[ 1.2070998  -2.06252742]
1,-0.2997682388,"[[ 0.0164452   0.05515214 -0.06755444  0.12347832]
 [ 3.9613645  -3.96384295  0.          0.        ]]",[ 0.30988872 -0.95810711],-4.56402,"[ 0.96632127  1.25273843  0.2342516   1.18499424 -0.58555129  1.06778197
 -0.07491642 -0.34987611  2.28051325 -0.95111126  0.        ]",[-0.60559559 -0.44842273],[ 0.47051064 -0.67209206]
2,-0.295999460211,"[[ 0.11357121 -0.05004509 -0.06755444  0.12347832]
 [ 5.74529488 -6.54726598  0.          0.        ]]",[ 0.19224854 -0.78613508],-4.50887,"[ 0.95553168  1.25305092  0.37878841  0.88935455 -0.58555105  1.06778128
  0.01970637 -0.78939969  2.27461971 -0.84940734  0.        ]",[-0.60559559 -0.44842273],[-0.10255305 -1.40386848]
3,-0.292995777725,"[[  0.22328153  -0.21941555  -0.06755444   0.12347832]
 [  5.2274521  -10.3770148    0.           0.        ]]",[ 0.18117708 -0.56414294],-4.44367,"[ 0.924087    1.22652226  0.54006537  0.41802534 -0.58555082  1.0677806
 -0.00776092 -1.44096281  2.2579277  -0.80025156  0.        ]",[-0.60559559 -0.44842273],[-0.71068964 -1.22609221]
4,-0.293891657102,"[[  0.2985987   -0.46461109  -0.06755444   0.12347832]
 [  2.31388994 -14.13004603   0.           0.        ]]",[ 0.05645535 -0.65683049],-4.44369,"[ 0.89085515  1.13075839  0.64859952 -0.229821   -0.58555058  1.06777992
 -0.16230141 -2.07947159  2.22228305 -0.93109075  0.        ]",[-0.60559559 -0.44842273],[ 0.27836631 -0.87499385]
5,-0.293855690568,"[[  0.35547435  -0.77917043  -0.06755444   0.12347832]
 [  3.37009706 -17.31526057   0.           0.        ]]",[-0.16388462 -0.90788513],-4.42054,"[ 0.85960467  0.91770274  0.7289425  -0.94570411 -0.58555035  1.06777924
 -0.10627825 -2.62137298  2.11867053 -1.18137375  0.        ]",[-0.60559559 -0.44842273],[ 0.8001795  -0.99866445]
6,-0.284477464606,"[[  0.45397717  -1.16171976  -0.06755444   0.12347832]
 [  6.46986995 -20.92757304   0.           0.        ]]",[-0.0348158  -1.04461384],-4.22932,"[ 0.79328072  0.55143929  0.86396908 -1.54964026 -0.58555011  1.06777855
  0.05813931 -3.23593148  1.9064216  -1.38052559  0.        ]",[-0.60559559 -0.44842273],[ 0.07221329 -0.60220214]
7,-0.264223361882,"[[  0.58495411  -1.60003696  -0.06755444   0.12347832]
 [  6.62722241 -22.89757465   0.           0.        ]]",[ 0.26224488 -0.98346692],-3.89341,"[ 0.68213637  0.05294774  1.03347211 -1.7804286  -0.58554988  1.06777787
  0.06648556 -3.57107597  1.57571979 -1.5026471   0.        ]",[-0.60559559 -0.44842273],[ 0.17708355 -0.93436261]
8,-0.233189538619,"[[  0.7232086   -2.09055909  -0.06755444   0.12347832]
 [  7.19625948 -26.1438079    0.           0.        ]]",[ 0.58181989 -0.77335054],-3.38927,"[ 0.5383556  -0.49275357  1.19702918 -1.41031614 -0.58554964  1.06777719
  0.0966683  -4.12333812  1.11952444 -1.54100815  0.        ]",[-0.60559559 -0.44842273],[ 0.52643911 -0.5375104 ]
9,-0.190659237211,"[[  0.88660496  -2.62959482  -0.06755444   0.12347832]
 [  9.13704207 -27.75437365   0.           0.        ]]",[ 0.9179045  -0.37108311],-2.79907,"[ 0.33711774 -0.93064873  1.36581418 -0.34746932 -0.58554941  1.0677765
  0.19961097 -4.39731697  0.57430237 -1.41772922  0.        ]",[-0.60559559 -0.44842273],[ 0.8803902  -0.30042047]
