timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.0537637414581,"[[ 0.00933045  0.06814774  0.17672102  0.05193464]
 [-0.00190763  0.00036887  0.          0.        ]]",[ 1.16904998 -1.51413929],-2.39817,"[ 1.19998182  2.14681756  0.27399128  1.30787821  1.52770531  0.44303558
 -0.81841356  0.38611151  0.17450361 -0.21341349  0.        ]",[-0.47403809 -0.50949568],[ 1.37082734 -2.14777848]
1,-0.0506209476708,"[[ 0.04899863  0.02841177  0.17672102  0.05193464]
 [ 3.95554326 -3.96076031  0.          0.        ]]",[ 1.20535088 -1.21171987],-2.14607,"[ 1.19826612  2.14957282  0.33145232  1.19470868  1.52770229  0.44303526
 -0.65022136 -0.21676774  0.17359002 -0.17704296  0.        ]",[-0.47403809 -0.50949568],[ 0.51329445 -0.05398723]
2,-0.0414556177657,"[[ 0.14769795 -0.05216909  0.17672102  0.05193464]
 [ 5.90788991 -4.09686783  0.          0.        ]]",[ 1.11303461 -1.2376219 ],-2.16043,"[ 1.18390959  2.14818713  0.47374397  0.96500937  1.52769926  0.44303495
 -0.56724616 -0.23748301  0.16452934 -0.06851575  0.        ]",[-0.47403809 -0.50949568],[ 0.6027267  -1.23143749]
3,-0.0303871034682,"[[ 0.28862114 -0.17302915  0.17672102  0.05193464]
 [ 8.17687676 -7.97619815  0.          0.        ]]",[ 1.13243091 -0.9664433 ],-2.10056,"[ 1.13874942  2.12862886  0.672972    0.62276681  1.52769623  0.44303463
 -0.47081381 -0.82791254  0.13847646  0.0780681   0.        ]",[-0.47403809 -0.50949568],[ 1.19416281 -0.56656476]
4,-0.0228492129748,"[[  0.49023583  -0.35349079   0.17672102   0.05193464]
 [ 11.9719887  -10.06297241   0.           0.        ]]",[ 1.07972682 -0.82928443],-2.02176,"[ 1.02551475  2.06106223  0.94282812  0.1265827   1.5276932   0.44303432
 -0.30952117 -1.14551606  0.07546116  0.27047263  0.        ]",[-0.47403809 -0.50949568],[ 1.44082793 -0.41311843]
5,-0.039205747863,"[[  0.76700003  -0.56917426   0.17672102   0.05193464]
 [ 15.69211851 -11.50050602   0.           0.        ]]",[ 1.06823182 -0.81006151],-1.94057,"[ 0.78512519  1.92301493  1.26622076 -0.42307847  1.52769018  0.443034
 -0.1514153  -1.36430498 -0.06227238  0.53654061  0.        ]",[-0.47403809 -0.50949568],[-0.17394719 -0.5444636 ]
6,-0.0670905564369,"[[  1.07083588  -0.81852067   0.17672102   0.05193464]
 [ 14.69478658 -13.42770032   0.           0.        ]]",[ 1.18307889 -0.70852751],-2.23745,"[ 0.42859295  1.69389518  1.53233549 -0.96828306  1.52768715  0.44303369
 -0.19380188 -1.65761826 -0.26401867  0.75911343  0.        ]",[-0.47403809 -0.50949568],[ 0.42638303 -1.9799869 ]
7,-0.0899223257709,"[[  1.37876029  -1.12413159   0.17672102   0.05193464]
 [ 16.09304155 -17.12101309   0.           0.        ]]",[ 1.34363842 -0.46806198],-2.21095,"[  1.04051033e-03   1.33181496e+00   1.68307806e+00  -1.45804677e+00
   1.52768412e+00   4.43033370e-01  -1.34375796e-01  -2.21972823e+00
  -4.93692659e-01   8.57007449e-01   0.00000000e+00]",[-0.47403809 -0.50949568],[ 1.14402403 -1.44738625]
8,-0.112519094679,"[[  1.73714976  -1.50287523   0.17672102   0.05193464]
 [ 19.73393928 -20.74112144   0.           0.        ]]",[ 1.53032303 -0.24946482],-2.08086,"[-0.52714519  0.8073129   1.68970812 -1.73122098  1.52768109  0.44303306
  0.02036287 -2.77068882 -0.77249536  0.84123611  0.        ]",[-0.47403809 -0.50949568],[ 1.22765217 -0.16770299]
9,-0.138836926763,"[[  2.16763871  -1.92022682   0.17672102   0.05193464]
 [ 23.30325518 -20.99305282   0.           0.        ]]",[ 1.58817303 -0.10949479],-2.18023,"[-1.11460447  0.21634219  1.45915665 -1.5654702   1.52767807  0.44303274
  0.1720593  -2.80901739 -1.09011981  0.70786734  0.        ]",[-0.47403809 -0.50949568],[ 1.16554582 -0.91034607]
