timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.232685317711,"[[ 0.02723726 -0.04824599  0.04622935 -0.16494074]
 [ 0.00477407  0.00330539  0.          0.        ]]",[-2.72084212 -1.25222695],-6.71294,"[ 1.25063078  1.98762496  0.53848183  1.24126303  0.40715242 -1.42923852
 -0.66640769  0.39359606  1.41723507  2.17580734  0.        ]",[-0.77377379 -0.78772861],[-2.61380699 -0.90738855]
1,-0.22381349099,"[[-0.01234475 -0.08421368  0.04622935 -0.16494074]
 [-3.94981553 -3.58811051  0.          0.        ]]",[-2.08012819 -0.82103837],-6.50593,"[ 1.25108169  1.98417304  0.47835974  1.14302745  0.40715232 -1.42923759
 -0.81126894 -0.20803576  1.41326922  2.04213963  0.        ]",[-0.77377379 -0.78772861],[-1.60073401 -1.26724105]
2,-0.195817421129,"[[-0.13023313 -0.19497576  0.04622935 -0.16494074]
 [-7.82614868 -7.47514251  0.          0.        ]]",[-1.13708961 -0.21146905],-5.84819,"[ 1.23822141  1.96184568  0.29983805  0.8429354   0.40715222 -1.42923666
 -0.95326347 -0.85918886  1.36056707  1.64602716  0.        ]",[-0.77377379 -0.78772861],[-0.60326906 -0.7926293 ]
3,-0.149235189427,"[[ -0.30913829  -0.37447384   0.04622935  -0.16494074]
 [-10.05701713 -10.46469045   0.           0.        ]]",[-0.09539865  0.44709638],-4.81452,"[ 1.17855843  1.88886637  0.03495503  0.37200131  0.40715211 -1.42923573
 -1.0349825  -1.35999546  1.16292518  1.08100145  0.        ]",[-0.77377379 -0.78772861],[-0.18053652  1.09846373]
4,-0.0968491051173,"[[ -0.51546886  -0.54195727   0.04622935  -0.16494074]
 [-10.57428295  -6.29752784   0.           0.        ]]",[ 0.59030485  0.44730023],-4.33862,"[ 1.05208751  1.78161432 -0.25169977 -0.03868578  0.40715201 -1.4292348
 -1.05393012 -0.6619146   0.82104854  0.58747542  0.        ]",[-0.77377379 -0.78772861],[ 0.00464891  0.29783739]
5,-0.0504282883342,"[[ -0.72467971  -0.65482263   0.04622935  -0.16494074]
 [-10.34754362  -4.99334824   0.           0.        ]]",[ 1.1202997   0.50770259],-3.87675,"[ 0.8661383   1.68951494 -0.50986887 -0.29381994  0.40715191 -1.42923386
 -1.0456239  -0.44343905  0.42962971  0.26912879  0.        ]",[-0.77377379 -0.78772861],[ 1.79932491 -0.05988517]
6,-0.0239891581388,"[[-0.88988517 -0.75608878  0.04622935 -0.16494074]
 [-6.18682562 -5.13281581  0.          0.        ]]",[ 1.0153985   0.59018111],-3.66342,"[ 0.68346747  1.59439216 -0.68319965 -0.50476727  0.40715181 -1.42923293
 -0.89321128 -0.46680246  0.07405762  0.12607632  0.        ]",[-0.77377379 -0.78772861],[ 1.03182418  0.11254819]
7,-0.029927716295,"[[-0.97270214 -0.85326678  0.04622935 -0.16494074]
 [-2.10840732 -4.58680538  0.          0.        ]]",[ 0.70740914  0.49336287],-3.71784,"[ 0.58166998  1.49293794 -0.75825751 -0.68913104  0.40715171 -1.429232
 -0.74381349 -0.37533497 -0.15215445  0.10763764  0.        ]",[-0.77377379 -0.78772861],[ 1.75676651  0.85431472]
8,-0.0329156741632,"[[-0.97476653 -0.9101641   0.04622935 -0.16494074]
 [ 1.88870386 -1.11448882  0.          0.        ]]",[ 0.28101051 -0.18241587],-3.68339,"[ 0.57905377  1.42929775 -0.76002033 -0.78814636  0.40715161 -1.42923107
 -0.59739413  0.20634581 -0.20748766  0.12625286  0.        ]",[-0.77377379 -0.78772861],[ 0.53517631  0.2377546 ]
9,-0.0250622631455,"[[-0.91612514 -0.92279312  0.04622935 -0.16494074]
 [ 3.96851079 -0.15161292  0.          0.        ]]",[-0.06319796 -0.38768414],-3.62588,"[ 0.65189652  1.41477359 -0.70788175 -0.80918591  0.4071515  -1.42923014
 -0.52120805  0.36764627 -0.12439624  0.14785578  0.        ]",[-0.77377379 -0.78772861],[-0.35282535 -0.36489089]
