timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.166601754506,"[[-0.05956099 -0.07186208  0.1030818  -0.14906928]
 [ 0.00442721 -0.00165192  0.          0.        ]]",[-1.25056195 -1.38499045],-4.15289,"[ 1.23657921  2.09998088  0.29039913  1.02302859  0.89723262 -1.29314284
 -0.74800422  0.39385008  0.83053572  1.54320937  0.        ]",[-0.60190189 -0.60662681],[-0.70274931 -0.7656013 ]
1,-0.158873630295,"[[-0.08735405 -0.10229964  0.1030818  -0.14906928]
 [-2.77448637 -3.03200768  0.          0.        ]]",[-1.02319789 -1.00528014],-4.11777,"[ 1.23347775  2.0961299   0.24982004  0.93920808  0.89723202 -1.29314157
 -0.85496331 -0.09060315  0.82043984  1.45234765  0.        ]",[-0.60190189 -0.60662681],[-1.97202795 -1.20630744]
2,-0.132351367793,"[[-0.18196902 -0.2020501   0.1030818  -0.14906928]
 [-6.67405605 -6.93004812  0.          0.        ]]",[-0.33601001 -0.41641062],-3.52291,"[ 1.21417628  2.07416076  0.11260546  0.6667561   0.89723142 -1.29314029
 -1.00505597 -0.71377022  0.76031633  1.15402336  0.        ]",[-0.60190189 -0.60662681],[-0.78605994 -0.43755377]
3,-0.0870602284041,"[[-0.34532094 -0.35664547  0.1030818  -0.14906928]
 [-9.651277   -8.52416774  0.          0.        ]]",[ 0.39832193 -0.06516881],-2.83319,"[ 1.14954215  2.01227308 -0.11802757  0.25636631  0.89723083 -1.29313901
 -1.11964749 -0.96861646  0.57728974  0.69849447  0.        ]",[-0.60190189 -0.60662681],[ 0.7164401  -0.22003696]
4,-0.0401360901831,"[[-0.50799554 -0.53418714  0.1030818  -0.14906928]
 [-6.62625736 -9.2276497   0.          0.        ]]",[ 0.57398123  0.10066664],-2.41682,"[ 1.04732955  1.90125766 -0.33459987 -0.18596404  0.89723023 -1.29313773
 -1.00321455 -1.08107906  0.2873407   0.31112925  0.        ]",[-0.60190189 -0.60662681],[ 0.53869216 -0.14611028]
5,-0.016342122349,"[[-0.61782642 -0.72271894  0.1030818  -0.14906928]
 [-4.36435506 -9.62420468  0.          0.        ]]",[ 0.721497   0.2702505],-2.38064,"[ 0.95828578  1.74042353 -0.47051785 -0.60694179  0.89722963 -1.29313646
 -0.91615391 -1.14447409 -0.01072579  0.09728102  0.        ]",[-0.60190189 -0.60662681],[ 1.13772443  0.12881159]
6,-0.0333930315281,"[[-0.66455844 -0.90818678  0.1030818  -0.14906928]
 [-0.32222705 -8.92489474  0.          0.        ]]",[ 0.50111139  0.23069072],-2.33155,"[ 0.91580135  1.54447873 -0.52534122 -0.9579201   0.89722903 -1.29313518
 -0.76057304 -1.03267682 -0.24203069  0.03083234  0.        ]",[-0.60190189 -0.60662681],[ 0.52741554  0.90706894]
7,-0.0427877546306,"[[-0.65001486 -1.04888215  0.1030818  -0.14906928]
 [ 1.76970022 -5.15718679  0.          0.        ]]",[ 0.2319304  -0.27526173],-2.40585,"[ 0.92930667  1.37498003 -0.50848497 -1.17486171  0.89722843 -1.2931339
 -0.68005493 -0.43034501 -0.34856593  0.05135726  0.        ]",[-0.60190189 -0.60662681],[ 0.40809646 -0.13702686]
8,-0.0434807645812,"[[-0.59876977 -1.15644938  0.1030818  -0.14906928]
 [ 3.3495654  -5.59805365  0.          0.        ]]",[ 0.01064631 -0.15764195],-2.24378,"[ 0.97483664  1.23554547 -0.4476224  -1.30897028  0.89722783 -1.29313262
 -0.61924601 -0.5008248  -0.37424492  0.10254547  0.        ]",[-0.60190189 -0.60662681],[-0.60976457  1.25476263]
9,-0.0429826675699,"[[-0.556662   -1.22756405  0.1030818  -0.14906928]
 [ 0.86946936 -1.52699676  0.          0.        ]]",[ 0.18826859 -0.65896362],-2.45614,"[ 1.00978605  1.13954559 -0.39598322 -1.38165183  0.89722723 -1.29313135
 -0.7147039   0.15000258 -0.38105359  0.14411868  0.        ]",[-0.60190189 -0.60662681],[-0.10939841 -0.61888424]
