timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.0709911581058,"[[-0.05506876 -0.09716564  0.13758519 -0.02205531]
 [-0.00038379 -0.00097356  0.          0.        ]]",[-0.25128543 -1.58067346],-3.58775,"[ 1.23487784  2.0889141   0.31055586  0.98967497  1.19357314 -0.20523965
 -0.74516956  0.39613654  0.56142128  0.28895366  0.        ]",[-0.64258331 -0.64886552],[-1.39230567 -1.69107459]
1,-0.0701794033333,"[[-0.09475159 -0.13689735  0.13758519 -0.02205531]
 [-3.95474456 -3.95901045  0.          0.        ]]",[ 0.35487473 -1.21953857],-3.14051,"[ 1.23035114  2.08215429  0.25240734  0.88020841  1.19357219 -0.20523958
 -0.89456384 -0.24362578  0.54511115  0.16311459  0.        ]",[-0.64258331 -0.64886552],[ 0.23213285 -0.87936281]
2,-0.0728005406627,"[[-0.16383543 -0.2502301   0.13758519 -0.02205531]
 [-2.95697956 -7.36291768  0.          0.        ]]",[ 0.77675927 -0.99730849],-2.94424,"[ 1.21677855  2.05041771  0.1517527   0.57182718  1.19357124 -0.20523951
 -0.85686803 -0.79382047  0.48485224 -0.09667566  0.        ]",[-0.64258331 -0.64886552],[ 0.653502   -0.71655716]
3,-0.0792045024707,"[[ -0.19644095  -0.42450315   0.13758519  -0.02205531]
 [ -0.31239066 -10.05540726   0.           0.        ]]",[ 0.90853471 -0.79739302],-2.86884,"[ 1.2078753   1.96650856  0.10461469  0.11617444  1.1935703  -0.20523944
 -0.75695568 -1.22902367  0.38657067 -0.32727055  0.        ]",[-0.64258331 -0.64886552],[ 0.87657103 -0.61509648]
4,-0.0831500489798,"[[ -0.16782726  -0.64806297   0.13758519  -0.02205531]
 [  3.16220674 -12.29309375   0.           0.        ]]",[ 1.01364756 -0.51255941],-2.87273,"[ 1.21577239  1.80049292  0.14596692 -0.41586547  1.19356935 -0.20523937
 -0.62568589 -1.59071328  0.27372873 -0.46095407  0.        ]",[-0.64258331 -0.64886552],[ 1.62019482 -0.32755536]
5,-0.0790842383082,"[[ -0.0655136   -0.90450842   0.13758519  -0.02205531]
 [  7.05627281 -13.34788217   0.           0.        ]]",[ 1.03069091 -0.20874824],-2.74657,"[ 1.23391375  1.53953055  0.29523448 -0.92211264  1.1935684  -0.2052393
 -0.47856874 -1.76120296  0.1739455  -0.46562587  0.        ]",[-0.64258331 -0.64886552],[ 0.38058165 -0.97633157]
6,-0.0687002221376,"[[  0.08933042  -1.20760408   0.13758519  -0.02205531]
 [  8.42355656 -16.9496463    0.           0.        ]]",[ 1.02241564  0.15176103],-2.61195,"[ 1.2311055   1.15677135  0.52254182 -1.33449908  1.19356746 -0.20523923
 -0.42691288 -2.34337324  0.05534369 -0.39247414  0.        ]",[-0.64258331 -0.64886552],[ 1.66331912  0.58869639]
7,-0.0524432588423,"[[  0.29582889  -1.51984713   0.13758519  -0.02205531]
 [ 12.21388894 -14.28343892   0.           0.        ]]",[ 0.83179843  0.16816995],-2.52609,"[ 1.17098137  0.71354197  0.81986242 -1.51187138  1.19356651 -0.20523916
 -0.28371478 -1.91241549 -0.06651398 -0.23467118  0.        ]",[-0.64258331 -0.64886552],[ 0.65074644 -0.93502293]
8,-0.0365167277467,"[[  0.5635345   -1.83982154   0.13758519  -0.02205531]
 [ 14.54894269 -17.70253855   0.           0.        ]]",[ 0.81837142  0.35154909],-2.38606,"[ 1.00153351  0.25227371  1.17643996 -1.41568001  1.19356556 -0.20523909
 -0.19549682 -2.46505856 -0.20427184 -0.00906457  0.        ]",[-0.64258331 -0.64886552],[ 0.7342627   0.82626335]
9,-0.0424902187534,"[[  0.88079108  -2.15752307   0.13758519  -0.02205531]
 [ 17.16811429 -14.07963008   0.           0.        ]]",[ 0.88396555  0.20546418],-2.49984,"[ 0.68328214 -0.1669445   1.52481739 -1.05148973  1.19356462 -0.20523902
 -0.09654494 -1.87946517 -0.37828598  0.22897189  0.        ]",[-0.64258331 -0.64886552],[ 1.35558938  0.6396828 ]
