timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.21824982659,"[[ 0.07889224  0.04644618 -0.00930888  0.01455141]
 [-0.00095545  0.0043384   0.          0.        ]]",[-0.02736928  1.36456215],-1.73388,"[ 1.10807066  1.64662487  0.19926592 -0.63372782 -0.08803208  0.1179297
 -0.63369174 -0.36805882  1.36899009  0.08594814  0.        ]",[-0.1505726  -0.32009336],[-0.7185572   2.71865197]
1,-0.218225747441,"[[ 0.05033797  0.08627101 -0.00930888  0.01455141]
 [-2.84499719  3.96494092  0.          0.        ]]",[ 0.21210131  0.99097228],-1.67128,"[ 1.11062585  1.64344851  0.15621603 -0.51124433 -0.08803202  0.11792962
 -0.74437499  0.23537887  1.36916563  0.07084349  0.        ]",[-0.1505726  -0.32009336],[ 0.88381592 -0.29203441]
2,-0.217602993689,"[[ 0.02908662  0.1531665  -0.00930888  0.01455141]
 [ 0.70803394  2.72873436  0.          0.        ]]",[-0.17641385  0.97422802],-1.70754,"[ 1.11179418  1.63384853  0.1241342  -0.30655066 -0.08803196  0.11792953
 -0.60609793  0.04703014  1.3635084   0.09723824  0.        ]",[-0.1505726  -0.32009336],[-0.48842647  0.76190235]
3,-0.216159933984,"[[ 0.02370942  0.23747542 -0.00930888  0.01455141]
 [-1.23926533  5.69227708  0.          0.        ]]",[-0.21865435  0.63386571],-1.69703,"[ 1.11198926  1.61419424  0.11601279 -0.05168251 -0.0880319   0.11792945
 -0.68188204  0.49855603  1.34846699  0.1712255   0.        ]",[-0.1505726  -0.32009336],[-0.03519687  1.57407828]
4,-0.212841059907,"[[ -2.24122569e-03   3.89918513e-01  -9.30887549e-03   1.45514115e-02]
 [ -1.35538693e+00   9.53921069e+00   0.00000000e+00   0.00000000e+00]]",[-0.37962854  0.26698542],-1.67576,"[ 1.1123738   1.55773733  0.07680844  0.39486401 -0.08803183  0.11792937
 -0.68640054  1.08467473  1.31350993  0.2699245   0.        ]",[-0.1505726  -0.32009336],[ 0.05740258  0.90890281]
5,-0.205513270866,"[[ -2.68123351e-02   6.14915648e-01  -9.30887549e-03   1.45514115e-02]
 [ -1.10250631e+00   1.29491396e+01   0.00000000e+00   0.00000000e+00]]",[-0.43905616  0.08679891],-1.542,"[ 1.11187705  1.42785665  0.03968986  1.00143414 -0.08803177  0.11792928
 -0.67655825  1.60420877  1.23133801  0.42833505  0.        ]",[-0.1505726  -0.32009336],[ 0.35900179 -0.4313087 ]
6,-0.194593303847,"[[ -3.43827937e-02   8.54186365e-01  -9.30887549e-03   1.45514115e-02]
 [  3.40669806e-01   1.09844902e+01   0.00000000e+00   0.00000000e+00]]",[-0.38193858  0.30337647],-1.51647,"[ 1.1115541   1.23566533  0.02825734  1.54749339 -0.08803171  0.1179292
 -0.62039218  1.30487186  1.10050823  0.60208034  0.        ]",[-0.1505726  -0.32009336],[ 0.25225246  0.38156107]
7,-0.180900651786,"[[ -1.76220574e-02   1.08684980e+00  -9.30887549e-03   1.45514115e-02]
 [  1.33217404e+00   1.22775503e+01   0.00000000e+00   0.00000000e+00]]",[-0.17605598  0.32524818],-1.41048,"[ 1.11215668  1.00555569  0.05357154  1.95169619 -0.08803165  0.11792911
 -0.5818043   1.50187922  0.92488527  0.76729667  0.        ]",[-0.1505726  -0.32009336],[ 0.48808836 -0.64626535]
8,-0.165360798645,"[[  2.81486700e-02   1.30428218e+00  -9.30887549e-03   1.45514115e-02]
 [  3.23854239e+00   9.47503772e+00   0.00000000e+00   0.00000000e+00]]",[ 0.11055145  0.52347583],-1.43189,"[ 1.11182085  0.76301391  0.12271757  2.1968384  -0.08803158  0.11792903
 -0.50761183  1.07488675  0.71105736  0.90733503  0.        ]",[-0.1505726  -0.32009336],[-0.12697838  0.71893528]
9,-0.147756399116,"[[  8.72365568e-02   1.52046339e+00  -9.30887549e-03   1.45514115e-02]
 [  2.67219466e+00   1.21342181e+01   0.00000000e+00   0.00000000e+00]]",[ 0.54673976  0.43828741],-1.35259,"[ 1.10709471  0.50707518  0.21182945  2.3017533  -0.08803152  0.11792894
 -0.52965247  1.4800361   0.47001018  0.99065978  0.        ]",[-0.1505726  -0.32009336],[ 0.94807251  1.32151849]
10,-0.122300604956,"[[  1.77802604e-01   1.80045848e+00  -9.30887549e-03   1.45514115e-02]
 [  6.37236733e+00   1.58529130e+01   0.00000000e+00   0.00000000e+00]]",[ 0.96538764  0.19896781],-1.44008,"[ 1.09050263  0.17317296  0.34741581  2.22471132 -0.08803146  0.11792886
 -0.38564874  2.04660843  0.14676833  0.99105685  0.        ]",[-0.1505726  -0.32009336],[-1.08783686  0.96885446]
11,-0.0876687376979,"[[  2.64286363e-01   2.15286121e+00  -9.30887549e-03   1.45514115e-02]
 [  2.28951832e+00   1.93755969e+01   0.00000000e+00   0.00000000e+00]]",[ 1.38628364 -0.09684741],-0.9376,"[ 1.0642124  -0.21375419  0.47486149  1.79804394 -0.08803139  0.11792877
 -0.54454476  2.58330885 -0.17613488  0.807717    0.        ]",[-0.1505726  -0.32009336],[ 3.6422477   0.61358415]
12,-0.0450602700982,"[[  3.49358168e-01   2.56089916e+00  -9.30887549e-03   1.45514115e-02]
 [  6.20472890e+00   2.14214081e+01   0.00000000e+00   0.00000000e+00]]",[ 1.34121954 -0.35818866],-0.945225,"[ 1.02858733 -0.55771339  0.59735313  0.91421208 -0.08803133  0.11792869
 -0.392172    2.89498719 -0.39250406  0.43865515  0.        ]",[-0.1505726  -0.32009336],[-0.30278844  0.17015445]
