timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[-0.0912441  -0.00544696 -0.14907581 -0.14596313]
 [-0.00432509 -0.00369133  0.          0.        ]]","[ 1.11561514  2.07150857  0.18012453 -1.01472026 -1.2877124  -1.26644938
 -0.45946356 -0.37218386  2.87840409  1.05228405  0.        ]",-0.379740795655,[ 3.35687354  3.57878887],-4.04765,[ 2.58674264  3.50165629],[-0.42742702 -0.27596238]
1,"[[-0.05165469  0.03419235 -0.14907581 -0.14596313]
 [ 3.9501062   3.95443504  0.          0.        ]]","[ 1.12001917  2.07071612  0.23808032 -0.89921707 -1.28771154 -1.26644855
 -0.28343339  0.2061336   2.88560443  1.17162805  0.        ]",-0.384855146916,[ 2.39669329  2.35681129],-4.08105,[ 2.65541935  3.01118851],[-0.42742702 -0.27596238]
2,"[[ 0.06623924  0.15220817 -0.14907581 -0.14596313]
 [ 7.8264076   7.83421743  0.          0.        ]]","[ 1.11867938  2.05549708  0.41101585 -0.55697042 -1.28771068 -1.26644772
 -0.11088116  0.77300419  2.86079781  1.52603405  0.        ]",-0.397532066289,[ 2.91918831  1.59332227],-4.14633,[ 2.77472591  2.55413938],[-0.42742702 -0.27596238]
3,"[[  0.26089283   0.34704874  -0.14907581  -0.14596313]
 [ 11.62640284  11.63714983   0.           0.        ]]","[ 1.06935415  1.98887532  0.69246298 -0.00760958 -1.28770982 -1.26644689
  0.05827433  1.32864575  2.67348638  2.07514856  0.        ]",-0.409774338744,[ 2.37352985  1.64249828],-4.21269,[ 2.92402267  2.34305263],[-0.42742702 -0.27596238]
4,"[[  0.53080104   0.61719111  -0.14907581  -0.14596313]
 [ 15.35226518  15.36462034   0.           0.        ]]","[ 0.90763696  1.81577108  1.05688051  0.68781764 -1.28770896 -1.26644606
  0.22412981  1.87326035  2.16005797  2.66340527  0.        ]",-0.408414633384,[ 4.32983041  1.87111921],-4.03433,[ 2.93378115  2.09439015],[-0.42742702 -0.27596238]
5,"[[  0.87450597   0.96113909  -0.14907581  -0.14596313]
 [ 19.0065099   19.01792211   0.           0.        ]]","[ 0.56314752  1.47902756  1.43996943  1.39045646 -1.2877081  -1.26644523
  0.38679724  2.4070359   1.27216244  2.96505204  0.        ]",-0.377033978589,[ 3.39035088  1.58636135],-3.61456,[ 2.74078655  1.85986054],[-0.42742702 -0.27596238]
6,"[[  1.29060089   1.37742212  -0.14907581  -0.14596313]
 [ 22.59164494  22.59835045   0.           0.        ]]","[-0.00547774  0.95168716  1.72438318  1.86116965 -1.28770724 -1.2664444
  0.54638825  2.93016043  0.29593615  2.61936897  0.        ]",-0.302680872225,[ 1.52449299  2.69179174],-3.04523,[ 2.28068686  1.33401763],[-0.42742702 -0.27596238]
7,"[[  1.77772257   1.86459728  -0.14907581  -0.14596313]
 [ 26.1093307   26.10742162   0.           0.        ]]","[-0.75671334  0.28385557  1.75031036  1.7906078  -1.28770638 -1.26644357
  0.70297672  3.442854   -0.1368111   1.66394328  0.        ]",-0.193693368683,[ 2.19885358  0.60880508],-2.10035,[ 1.74346375  0.38952821],[-0.42742702 -0.27596238]
8,"[[  2.33452185   2.40571522  -0.14907581  -0.14596313]
 [ 29.55901851  27.99817576   0.           0.        ]]","[-1.51444457 -0.34223128  1.37397118  0.95736344 -1.28770551 -1.26644274
  0.85653818  3.7190944   0.33418326  0.88235584  0.        ]",-0.13637949627,[ 1.76170293  0.65116355],-1.91463,[ 1.96024334  0.3681955 ],[-0.42742702 -0.27596238]
9,"[[  2.95961128   2.98596611  -0.14907581  -0.14596313]
 [ 32.93787484  30.02050897   0.           0.        ]]","[-1.9693486  -0.68417412  0.57949218 -0.54712855 -1.28770465 -1.26644191
  1.00694648  4.01455518  0.99564754  1.06541655  0.        ]",-0.200408480717,[ 1.96363097  0.68675031],-2.38134,[ 2.23809624  0.33471942],[-0.42742702 -0.27596238]
10,"[[  3.65153929   3.2501187   -0.14907581  -0.14596313]
 [ 36.24390028   0.2112       0.           0.        ]]","[-1.79678491 -0.69277152 -0.40260108 -1.31450766 -1.28770379 -1.26644108
  1.15411256 -0.34079209  0.95829737  1.39215294  0.        ]",-0.221277771296,[ 1.94845312  0.89200388],-2.41158,[ 1.92078602  0.2377276 ],[-0.42742702 -0.27596238]
11,"[[  4.40894094   3.1862867   -0.14907581  -0.14596313]
 [ 39.48556627  -4.51728228   0.           0.        ]]","[-0.90221875 -0.69954234 -1.08684381 -1.12905635 -1.28770293 -1.26644025
  1.29841349 -1.03165585  0.92594839  1.34239834  0.        ]",-0.215036840124,[ 2.2853      1.84548934],-2.35307,[ 1.67400336  1.00911164],[-0.42742702 -0.27596238]
