timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[-0.01236938  0.09560712  0.17347056  0.19550803]
 [-0.00030049  0.00216928  0.          0.        ]]","[ 1.11625379  2.02450239  0.28372636 -0.74434238  1.50766988  1.6824576
 -0.45978874 -0.37053855 -0.11158429 -1.94800561  0.        ]",-0.191048907084,[ 2.03279945  1.35542911],-2.71504,[ 2.17136097  1.15666687],[-0.44151217 -0.30267271]
1,"[[ 0.0272999   0.1353625   0.17347056  0.19550803]
 [ 3.95407328  3.96018238  0.          0.        ]]","[ 1.11579004  2.01819255  0.3417844  -0.63096892  1.50766872  1.68245609
 -0.28578105  0.2134987  -0.12188641 -1.82703832  0.        ]",-0.178443833894,[ 1.86863447  0.52627384],-2.63291,[ 1.5044769   0.11455396],[-0.44151217 -0.30267271]
2,"[[ 0.14528016  0.23467199  0.17347056  0.19550803]
 [ 7.83107061  5.96408674  0.          0.        ]]","[ 1.09989518  1.99304414  0.51372866 -0.35082437  1.50766756  1.68245458
 -0.11517823  0.50919114 -0.19126052 -1.49439382  0.        ]",-0.142935184066,[-0.04569847  0.25395155],-2.25912,[ 0.37650907 -0.90795946],[-0.44151217 -0.30267271]
3,"[[ 0.29853186  0.36285855  0.17347056  0.19550803]
 [ 7.49523505  6.85160617  0.          0.        ]]","[  1.04719095e+00   1.94112359e+00   7.32327297e-01   6.65555429e-04
   1.50766640e+00   1.68245307e+00  -1.29956263e-01   6.40151755e-01
  -3.66561850e-01  -1.09494197e+00   0.00000000e+00]",-0.0989349366682,[-1.17774722 -1.51166963],-1.91428,[-0.3293182  -1.66910696],[-0.44151217 -0.30267271]
4,"[[ 0.40727411  0.4588165   0.17347056  0.19550803]
 [ 3.39259752  2.75783279  0.          0.        ]]","[ 0.98843487  1.88837144  0.88160966  0.25314645  1.50766525  1.68245155
 -0.31048809  0.03608158 -0.54734973 -0.84172675  0.        ]",-0.0728404824728,[-1.02463594 -3.42452614],-1.79889,[-0.03190354 -1.40643811],[-0.44151217 -0.30267271]
5,"[[ 0.4347753   0.47371216  0.17347056  0.19550803]
 [-0.62910268 -1.25489607  0.          0.        ]]","[ 0.97085519  1.87914879  0.91834607  0.29134754  1.50766409  1.68245004
 -0.48745835 -0.55602977 -0.59173329 -0.78948338  0.        ]",-0.0683373205802,[ 1.09089191 -0.3437715 ],-2.05909,[ 0.69888222 -0.56133425],[-0.44151217 -0.30267271]
6,"[[ 0.46201532  0.4351916   0.17347056  0.19550803]
 [ 3.33987917 -2.59270212  0.          0.        ]]","[ 0.95238483  1.90242902  0.95427404  0.19198309  1.50766293  1.68244853
 -0.31280765 -0.75343394 -0.59361884 -0.77339198  0.        ]",-0.0667460116231,[ 0.08250031 -0.04601584],-1.97178,[ 0.04465614 -0.39340648],[-0.44151217 -0.30267271]
7,"[[ 0.53142496  0.38202328  0.17347056  0.19550803]
 [ 3.60021772 -2.72369273  0.          0.        ]]","[ 0.90065971  1.93151261  1.04357228  0.05191572  1.50766177  1.68244702
 -0.30135167 -0.77276241 -0.63776057 -0.70437341  0.        ]",-0.0611354449834,[-0.81783314  0.58323089],-1.9075,[-0.15943217 -0.43761119],[-0.44151217 -0.30267271]
8,"[[ 0.5702447   0.35127328  0.17347056  0.19550803]
 [ 0.2927765  -0.35918676  0.          0.        ]]","[ 0.86888182  1.94668889  1.09198441 -0.03049896  1.50766061  1.6824455
 -0.44689186 -0.42385964 -0.66339717 -0.66751142  0.        ]",-0.058524168189,[ 0.1920393  -1.27497264],-1.91493,[ 0.21120298 -0.84993482],[-0.44151217 -0.30267271]
9,"[[ 0.58367939  0.3044302   0.17347056  0.19550803]
 [ 1.0481762  -4.31194753  0.          0.        ]]","[ 0.85741933  1.96745488  1.10846478 -0.15781442  1.50765946  1.68244399
 -0.4136512  -1.00712221 -0.64320046 -0.67847924  0.        ]",-0.0587895100284,[ 0.46890255  1.30868841],-2.05823,[ 0.26550549  0.05342576],[-0.44151217 -0.30267271]
