timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[-0.06342425  0.0970278   0.13506686  0.17965414]
 [ 0.00358299  0.00235996  0.          0.        ]]","[ 1.11343653  2.02771449  0.20986789 -0.73821654  1.17490749  1.54562082
 -0.45975716 -0.37059101  0.24991289 -1.89411261  0.        ]",-0.196996611301,[ 2.10557363  2.49900731],-2.60228,[ 2.20615339  1.90200782],[-0.44220802 -0.30051306]
1,"[[-0.02367807  0.13678696  0.13506686  0.17965414]
 [ 3.95788046  3.96036941  0.          0.        ]]","[ 1.11614135  2.02132319  0.26800268 -0.62471664  1.17490683  1.54561959
 -0.28558104  0.212952    0.24554097 -1.77276407  0.        ]",-0.185132644678,[ 1.43720267  0.30017999],-2.5469,[ 1.57360339  0.92748606],[-0.44220802 -0.30051306]
2,"[[ 0.094381    0.22711793  0.13506686  0.17965414]
 [ 7.83513579  5.06903168  0.          0.        ]]","[ 1.10962047  1.99880901  0.44064899 -0.36943424  1.17490616  1.54561835
 -0.11479843  0.37640585  0.19550142 -1.44621017  0.        ]",-0.151967777876,[ 1.00076096  0.78529759],-2.29165,[ 0.56403232  0.12886873],[-0.44220802 -0.30051306]
3,"[[  0.28921014   0.35867431   0.13506686   0.17965414]
 [ 11.63519125   8.07656853   0.           0.        ]]","[ 1.05164476  1.94651334  0.7202322  -0.00764282  1.1749055   1.54561711
  0.05258374  0.81981731  0.00505481 -0.96100315  0.        ]",-0.0976455925701,[-1.79617158 -0.59626713],-1.80824,[-1.08141994 -1.29686928],[-0.44220802 -0.30051306]
4,"[[ 0.47992574  0.49492674  0.13506686  0.17965414]
 [ 7.4502517   5.55707355  0.          0.        ]]","[ 0.93994632  1.86886352  0.97867855  0.34860416  1.17490484  1.54561588
 -0.13175156  0.44835911 -0.3047173  -0.55624171  0.        ]",-0.0451403911499,[-1.55568698 -1.73376524],-1.60847,[-1.08508539 -1.51198244],[-0.44220802 -0.30051306]
5,"[[ 0.58777555  0.56525052  0.13506686  0.17965414]
 [ 3.34833243  1.48886696  0.          0.        ]]","[ 0.85418236  1.8198849   1.11454699  0.52297122  1.17490418  1.54561464
 -0.31243003 -0.15143107 -0.51609799 -0.37658168  0.        ]",-0.0247387779812,[-0.83314233 -0.743064  ],-1.68692,[-0.73474377 -1.16845298],[-0.44220802 -0.30051306]
6,"[[ 0.62101823  0.56522362  0.13506686  0.17965414]
 [-0.01288022 -1.48165651  0.          0.        ]]","[ 0.82464749  1.81990289  1.15459391  0.52290577  1.17490352  1.5456134
 -0.46048234 -0.58938586 -0.56521988 -0.33677518  0.        ]",-0.0231487734516,[ 0.30337526 -0.76252083],-1.78283,[-0.17052464 -0.60073662],[-0.44220802 -0.30051306]
7,"[[ 0.63281587  0.50558719  0.13506686  0.17965414]
 [ 1.1886428  -4.47202049  0.          0.        ]]","[ 0.81382598  1.86181313  1.16858184  0.37549188  1.17490286  1.54561217
 -0.40755833 -1.03026557 -0.52649701 -0.34765081  0.        ]",-0.0222562340924,[-0.48390834 -0.00145665],-1.74152,[-0.201533    0.07474308],[-0.44220802 -0.30051306]
8,"[[ 0.63714532  0.41698432  0.13506686  0.17965414]
 [-0.74923485 -4.38854454  0.          0.        ]]","[ 0.80981045  1.9161266   1.17368453  0.14749787  1.1749022   1.54561093
 -0.49291656 -1.01795792 -0.45180031 -0.38481253  0.        ]",-0.0245234719565,[ 1.30807741 -0.02483114],-1.86431,[ 0.20235965  0.33689463],[-0.44220802 -0.30051306]
9,"[[ 0.66200138  0.3290838   0.13506686  0.17965414]
 [ 3.2216002  -4.40146639  0.          0.        ]]","[ 0.78630466  1.96024498  1.20266412 -0.08771875  1.17490154  1.54560969
 -0.3180117  -1.01986254 -0.41047424 -0.40047702  0.        ]",-0.0264729256353,[ 0.29354256  0.02803805],-1.75846,[-0.47070146  0.37196156],[-0.44220802 -0.30051306]
10,"[[ 0.73744421  0.24303832  0.13506686  0.17965414]
 [ 4.31902528 -4.20374052  0.          0.        ]]","[ 0.71035796  1.99368324  1.28714645 -0.32493161  1.17490088  1.54560846
 -0.26967295 -0.99071064 -0.4468302  -0.35142417  0.        ]",-0.0210314978191,[-0.73709373 -0.02107491],-1.64291,[-0.83400017  0.29718471],[-0.44220802 -0.30051306]
11,"[[ 0.79371157  0.15897273  0.13506686  0.17965414]
 [ 1.31771202 -4.20282029  0.          0.        ]]","[ 0.64940315  2.01679777  1.34653449 -0.5616426   1.17490022  1.54560722
 -0.4018728  -0.9905745  -0.45978533 -0.32921669  0.        ]",-0.0187479343169,[-0.47518684  0.62187932],-1.66399,[-0.42289692  0.45426747],[-0.44220802 -0.30051306]
