timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[ 0.06826172  0.04654795 -0.0249762   0.06391746]
 [-0.00245825  0.00041534  0.          0.        ]]","[ 1.10409582  1.91474787  0.35644584 -0.94440073 -0.21201715  0.54258174
 -0.45453912 -0.36748722  1.78335386 -0.63737088  0.        ]",-0.238211631381,[ 1.42630331  2.68099127],-3.08877,[ 1.52518117  3.3066268 ],[-0.59750533 -0.40197834]
1,"[[ 0.10788816  0.08626858 -0.0249762   0.06391746]
 [ 3.95194422  3.95846073  0.          0.        ]]","[ 1.09857674  1.91117391  0.413473   -0.83543235 -0.21201711  0.5425816
 -0.28523828  0.23443905  1.76693031 -0.51162566  0.        ]",-0.234512906299,[ 1.68313797  1.34435329],-3.07655,[ 1.25392139  2.36599302],[-0.59750533 -0.40197834]
2,"[[ 0.22581879  0.20436409 -0.0249762   0.06391746]
 [ 7.82824837  7.83816026  0.          0.        ]]","[ 1.06758249  1.88800816  0.58139729 -0.51432539 -0.21201707  0.54258146
 -0.11928109  0.82445064  1.6706308  -0.14857881  0.        ]",-0.222459384108,[ 0.18084301  2.25927535],-2.93502,[ 0.5427655   1.17378807],[-0.59750533 -0.40197834]
3,"[[  0.38799618   0.3992953   -0.0249762    0.06391746]
 [  8.38770803  11.64227305   0.           0.        ]]","[ 0.99008884  1.80959331  0.80451982 -0.00338103 -0.21201702  0.54258133
 -0.09532878  1.40296674  1.40599893  0.32683664  0.        ]",-0.201946874046,[ 0.73118834 -0.55368296],-2.8041,[-0.22249411  0.1652609 ],[-0.59750533 -0.40197834]
4,"[[  0.58312346   0.60781978  -0.0249762    0.06391746]
 [ 11.11597111   9.21823611   0.           0.        ]]","[ 0.84612533  1.67346142  1.05346073  0.49789919 -0.21201698  0.54258119
  0.02147707  1.03432686  0.95965873  0.74179872  0.        ]",-0.176004509281,[-0.9261932   0.25171412],-2.6673,[-0.96633285  0.28798968],[-0.59750533 -0.40197834]
5,"[[  0.76647678   0.80036419  -0.0249762    0.06391746]
 [  7.232271    10.03348953   0.           0.        ]]","[ 0.66500692  1.50478883  1.26002212  0.9008005  -0.21201694  0.54258106
 -0.14479682  1.15830735  0.45646205  0.96337725  0.        ]",-0.151071327005,[-1.37066596  0.3825422 ],-2.46978,[-1.25112605 -0.135378  ],[-0.59750533 -0.40197834]
6,"[[  0.86999365   1.01425018  -0.0249762    0.06391746]
 [  3.13302151  11.35071197   0.           0.        ]]","[ 0.54541907  1.2768353   1.36220351  1.26230408 -0.2120169   0.54258092
 -0.32029907  1.35862539  0.04933239  0.9805226   0.        ]",-0.129654091717,[-1.68034578 -1.90937614],-2.1314,[-1.35641897 -0.80399293],[-0.59750533 -0.40197834]
7,"[[ 0.89234922  1.19929276 -0.0249762   0.06391746]
 [-0.88426084  7.16746552  0.          0.        ]]","[ 0.5181112   1.05287861  1.38275291  1.48968972 -0.21201685  0.54258078
 -0.49229202  0.72245115 -0.1697209   0.90239834  0.        ]",-0.114219180133,[-1.60637796 -0.09204004],-2.05542,[-0.86710286 -0.39941996],[-0.59750533 -0.40197834]
8,"[[ 0.83513927  1.33757107 -0.0249762   0.06391746]
 [-4.82369476  6.66201195  0.          0.        ]]","[ 0.58697118  0.87410871  1.32906537  1.60281689 -0.21201681  0.54258065
 -0.66095198  0.64558328 -0.20077336  0.81771544  0.        ]",-0.105197385515,[-0.11226165 -0.445893  ],-1.88993,[-0.06730142 -0.39089322],[-0.59750533 -0.40197834]
9,"[[ 0.73516878  1.45177331 -0.0249762   0.06391746]
 [-5.17221082  4.76453156  0.          0.        ]]","[ 0.69882506  0.72180288  1.22694862  1.65780522 -0.21201677  0.54258051
 -0.67587291  0.35702072 -0.14459591  0.73800947  0.        ]",-0.0995038066935,[ 0.19856234  0.55961727],-1.90349,[ 0.31609702 -0.04403421],[-0.59750533 -0.40197834]
10,"[[ 0.64063055  1.56834718 -0.0249762   0.06391746]
 [-4.28454009  6.88579603  0.          0.        ]]","[ 0.79382925  0.56418609  1.12146032  1.67724884 -0.21201672  0.54258037
 -0.63786862  0.6796154  -0.10534707  0.65070915  0.        ]",-0.09305791367,[ 0.91116158 -0.18759347],-1.83344,[ 0.11354046 -0.47012681],[-0.59750533 -0.40197834]
11,"[[ 0.5919728   1.69723617 -0.0249762   0.06391746]
 [-0.59347098  6.00606711  0.          0.        ]]","[ 0.83835715  0.3899538   1.06409802  1.65530616 -0.21201668  0.54258024
 -0.47984162  0.54582899 -0.14476552  0.55555436  0.        ]",-0.08272875137,[-0.07091301 -0.00344346],-1.78853,[-0.44972992 -0.57496792],[-0.59750533 -0.40197834]
12,"[[ 0.57740657  1.81602802 -0.0249762   0.06391746]
 [-0.86226296  5.87355764  0.          0.        ]]","[ 0.85108655  0.23181548  1.04654824  1.59498974 -0.21201664  0.5425801
 -0.49134938  0.52567726 -0.21686268  0.46351539  0.        ]",-0.0712887558101,[-0.36573514 -1.42684034],-1.74614,[-0.41944677 -0.79029173],[-0.59750533 -0.40197834]
13,"[[ 0.54581328  1.89260615 -0.0249762   0.06391746]
 [-2.29234261  1.79783109  0.          0.        ]]","[ 0.87772531  0.13219397  1.00791433  1.53610179 -0.21201659  0.54257996
 -0.5525757  -0.09414596 -0.23243591  0.3996943   0.        ]",-0.0648056090261,[ 0.0973465  -0.12791065],-1.78161,[ 0.15272222 -0.10909975],[-0.59750533 -0.40197834]
14,"[[ 0.50428794  1.92312341 -0.0249762   0.06391746]
 [-1.86162494  1.25570386  0.          0.        ]]","[ 0.91068021  0.09316164  0.95600287  1.50835094 -0.21201655  0.54257983
 -0.53413511 -0.17659088 -0.20453866  0.37294768  0.        ]",-0.0636518370905,[ 0.59171513  0.47642884],-1.79797,[ 0.16078715  0.02301145],[-0.59750533 -0.40197834]
15,"[[ 0.49092265  1.96691323 -0.0249762   0.06391746]
 [ 0.51719227  3.11708103  0.          0.        ]]","[ 0.92078099  0.03792338  0.93903408  1.4643399  -0.21201651  0.54257969
 -0.43228991  0.10648139 -0.2192448   0.33556142  0.        ]",-0.0596408877689,[ 0.462866    0.15572338],-1.79145,[-0.42961699 -0.47148335],[-0.59750533 -0.40197834]
16,"[[ 0.51954667  2.03482064 -0.0249762   0.06391746]
 [ 2.33916012  3.67181275  0.          0.        ]]","[ 0.89884482 -0.04571699  0.97522186  1.38650476 -0.21201646  0.54257955
 -0.35428531  0.19084319 -0.29392288  0.27513067  0.        ]",-0.0508641632672,[-1.41475764 -0.56090524],-1.74273,[-0.93261135 -0.82010776],[-0.59750533 -0.40197834]
17,"[[ 0.52615181  2.08524674 -0.0249762   0.06391746]
 [-1.66534336  1.37843459  0.          0.        ]]","[ 0.89362212 -0.10603778  0.9834897   1.32135129 -0.21201642  0.54257942
 -0.52573138 -0.15792653 -0.32946373  0.22761194  0.        ]",-0.045077753338,[-0.0406711  -0.52760657],-1.78138,[-0.12908563 -0.41920668],[-0.59750533 -0.40197834]
18,"[[ 0.49156163  2.09158093 -0.0249762   0.06391746]
 [-1.79324494 -0.73796301  0.          0.        ]]","[ 0.92030278 -0.11349811  0.93984703  1.31273275 -0.21201638  0.54257928
 -0.53120714 -0.47978158 -0.29743866  0.22399359  0.        ]",-0.0460629288036,[-0.90856852  0.38101155],-1.76194,[ 0.07526836  0.09545478],[-0.59750533 -0.40197834]
