timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[-0.02223862  0.03382891 -0.16751536  0.17473505]
 [ 0.00492962 -0.00341446  0.          0.        ]]","[ 1.14552824  2.20802822  0.30075495 -0.82608639 -1.44723357  1.50028445
 -0.45618409 -0.37151099  2.95595642 -1.68415098  0.        ]",-0.4163633095,[ 3.90185235  4.88006903],-3.75228,[ 3.7263062   4.20079899],[-0.30162981 -0.1650966 ]
1,"[[ 0.01753408  0.0734737  -0.16751536  0.17473505]
 [ 3.95918331  3.95470651  0.          0.        ]]","[ 1.14567127  2.20500489  0.35932622 -0.70390029 -1.44723211  1.50028286
 -0.27117029  0.1864074   2.95208994 -1.56993819  0.        ]",-0.410766061904,[ 1.9679684   3.39746538],-3.61576,[ 3.45520234  3.54983497],[-0.30162981 -0.1650966 ]
2,"[[ 0.13560798  0.19149488 -0.16751536  0.17473505]
 [ 7.83533402  7.83448094  0.          0.        ]]","[ 1.13178482  2.18287243  0.53260963 -0.34301118 -1.44723065  1.50028127
 -0.08981083  0.73328229  2.89680178 -1.23602516  0.        ]",-0.39155168097,[ 3.87582499  3.97289925],-3.54586,[ 3.09754157  2.8131721 ],[-0.30162981 -0.1650966 ]
3,"[[  0.33043897   0.38634059  -0.16751536   0.17473505]
 [ 11.63522523  11.63740063   0.           0.        ]]","[ 1.06268755  2.1041521   0.81135094  0.23257201 -1.44722919  1.50027967
  0.08798056  1.26932346  2.67030549 -0.73352407  0.        ]",-0.352074492406,[ 2.49497358  0.27889359],-3.2014,[ 2.67283154  2.06430054],[-0.30162981 -0.1650966 ]
4,"[[  0.60053231   0.62783983  -0.16751536   0.17473505]
 [ 15.36185674  12.50957245   0.           0.        ]]","[ 0.87676795  1.93799257  1.16572944  0.88261146 -1.44722772  1.50027808
  0.26234423  1.39225947  2.15894601 -0.23495752  0.        ]",-0.287328510002,[ 1.24566901  1.15302268],-2.67601,[ 2.11864257  1.45264864],[-0.30162981 -0.1650966 ]
5,"[[  0.94442145   0.915254    -0.16751536   0.17473505]
 [ 19.01525231  16.21940358   0.           0.        ]]","[ 0.50940104  1.65436571  1.52666493  1.51636122 -1.44722626  1.50027649
  0.43328128  1.91517719  1.34765453  0.00201371  0.        ]",-0.195156771736,[ 2.16162857  0.11768868],-2.21229,[ 1.54344893  0.72476137],[-0.30162981 -0.1650966 ]
6,"[[  1.36068464   1.24107033  -0.16751536   0.17473505]
 [ 22.59939368  16.36165198   0.           0.        ]]","[-0.07150278  1.24846677  1.7738639   1.9898934  -1.4472248   1.5002749
  0.60097796  1.93522485  0.46034597 -0.28694798  0.        ]",-0.0962038167155,[-0.32429842 -0.04107086],-1.75571,[ 0.69820511  0.09385747],[-0.30162981 -0.1650966 ]
7,"[[  1.79535246   1.56340495  -0.16751536   0.17473505]
 [ 20.87306412  15.87345062   0.           0.        ]]","[-0.73485633  0.79912914  1.7692745   2.1560798  -1.44722334  1.5002733
  0.52020518  1.86640764 -0.03430715 -1.01172143  0.        ]",-0.107803680342,[-1.01686328 -0.15030616],-1.70816,[-0.06157045 -0.45388189],[-0.30162981 -0.1650966 ]
8,"[[  2.16899799   1.87173983  -0.16751536   0.17473505]
 [ 16.50576242  14.96314913   0.           0.        ]]","[-1.25860016  0.36765736  1.55050524  2.01743817 -1.44722187  1.50027171
  0.31586506  1.7380938   0.0089911  -1.70687562  0.        ]",-0.18326572835,[-1.35329295  0.67333749],-1.97963,[-0.23801734 -0.57438481],[-0.30162981 -0.1650966 ]
9,"[[  2.45614786   2.19477537  -0.16751536   0.17473505]
 [ 12.22335573  17.33256384   0.           0.        ]]","[-1.58313608 -0.04114082  1.26577375  1.57451111 -1.44722041  1.50027012
  0.11549707  2.07207087  0.36638241 -2.09391014  0.        ]",-0.236405737275,[ 0.0926117  -0.61110557],-2.24687,[ 0.24340844 -0.42987254],[-0.30162981 -0.1650966 ]
