timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[ 0.08745685 -0.06423615 -0.17786045 -0.03606618]
 [ 0.00136833  0.00326076  0.          0.        ]]","[ 1.16237955  2.35209102  0.41370526 -1.06506107 -1.54017252 -0.32102857
 -0.44236583 -0.36974329  2.88830724  0.31913567  0.        ]",-0.390331773844,[ 3.18144947  2.53487838],-2.98882,[ 3.08476996  4.07487345],[-0.26151788 -0.11476047]
1,"[[ 0.12715902 -0.02445917 -0.17786045 -0.03606618]
 [ 3.95568629  3.96125196  0.          0.        ]]","[ 1.15603193  2.35465165  0.47153749 -0.92972104 -1.54016994 -0.32102839
 -0.23928487  0.16793955  2.88034401  0.42669762  0.        ]",-0.391106846448,[ 1.43597856  4.09504841],-3.04551,[ 2.94974399  3.74621344],[-0.26151788 -0.11476047]
2,"[[ 0.24516317  0.09369169 -0.17786045 -0.03606618]
 [ 7.83184155  7.84090574  0.          0.        ]]","[ 1.12345014  2.34869176  0.64134877 -0.52777118 -1.54016737 -0.32102822
 -0.0402181   0.69498029  2.81623477  0.73989675  0.        ]",-0.390819362084,[ 3.08780093  3.17154398],-3.05815,[ 2.75483847  3.392663  ],[-0.26151788 -0.11476047]
3,"[[  0.43992347   0.28866482  -0.17786045  -0.03606618]
 [ 11.63162806  11.64371918   0.           0.        ]]","[ 1.02596402  2.2948102   0.90970442  0.12318073 -1.5401648  -0.32102804
  0.15492662  1.21158162  2.58616319  1.20693342  0.        ]",-0.381917037612,[ 2.16881799  3.82554341],-3.07447,[ 2.46917534  2.9894917 ],[-0.26151788 -0.11476047]
4,"[[  0.70993345   0.55893747  -0.17786045  -0.03606618]
 [ 15.35720291  15.37108063   0.           0.        ]]","[ 0.80748216  2.13341757  1.24070688  0.95974438 -1.54016222 -0.32102787
  0.34626005  1.71793098  2.0640761   1.66875362  0.        ]",-0.35295791287,[ 3.79741729  3.34080988],-2.86259,[ 2.18090391  2.44221663],[-0.26151788 -0.11476047]
5,"[[  1.05373369   0.90301361  -0.17786045  -0.03606618]
 [ 19.01109689  19.02427637   0.           0.        ]]","[ 0.41332887  1.80050236  1.55936923  1.82797375 -1.54015965 -0.32102769
  0.53391211  2.21420153  1.24403428  1.82702441  0.        ]",-0.291780799467,[ 1.31301311  1.96970763],-2.42937,[ 1.79975247  1.88647676],[-0.26151788 -0.11476047]
6,"[[  1.46991681   1.31942255  -0.17786045  -0.03606618]
 [ 22.59588859  22.60458233   0.           0.        ]]","[-0.17417817  1.26085824  1.74345267  2.4525444  -1.54015708 -0.32102752
  0.71801516  2.70056463  0.41848195  1.39056826  0.        ]",-0.193076521207,[ 1.30406638 -0.218564  ],-1.67958,[ 1.1995461   1.20021224],[-0.26151788 -0.11476047]
7,"[[  1.95712356   1.75830976  -0.17786045  -0.03606618]
 [ 26.11319901  21.28845422   0.           0.        ]]","[-0.88687738  0.62706932  1.64291366  2.49987621 -1.5401545  -0.32102734
  0.89865237  2.5217638   0.1175816   0.50281128  0.        ]",-0.0839263980773,[ 0.11012802 -0.2697521 ],-1.15201,[ 1.0393728   1.03405905],[-0.26151788 -0.11476047]
8,"[[  2.4786396    2.16910565  -0.17786045  -0.03606618]
 [ 26.03836494  19.79618707   0.           0.        ]]","[-1.50090389  0.07822463  1.1874583   1.96791576 -1.54015193 -0.32102717
  0.89480832  2.31903747  0.47761886 -0.18631971  0.        ]",-0.0927380592934,[-0.13285537 -0.32838733],-1.28749,[ 0.94660544  0.94755161],[-0.26151788 -0.11476047]
9,"[[  2.98900337   2.54802989  -0.17786045  -0.03606618]
 [ 25.00107657  18.10202713   0.           0.        ]]","[-1.79971708 -0.30877194  0.50842206  1.05861112 -1.54014936 -0.32102699
  0.84153573  2.08888702  1.03118376 -0.28181471  0.        ]",-0.161501559807,[ 1.87026371  0.8336154 ],-1.59297,[ 0.92688227  0.8235147 ],[-0.26151788 -0.11476047]
