timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[-0.06831785 -0.0367537   0.15019628  0.11485857]
 [ 0.00050353  0.00137645  0.          0.        ]]","[ 1.10639651  1.96438893  0.1790164  -1.15123943  1.30538841  0.98434608
 -0.45805426 -0.36904828  0.08925994 -1.48055215  0.        ]",-0.145687136579,[ 3.55730951  2.64294465],-2.69176,[ 1.95784473  1.80789506],[-0.53804278 -0.36129054]
1,"[[ -2.86328233e-02   2.98595724e-03   1.50196275e-01   1.14858574e-01]
 [  3.95483785e+00   3.95940344e+00   0.00000000e+00   0.00000000e+00]]","[ 1.10942298  1.96530192  0.23665282 -1.04003217  1.30538767  0.98434568
 -0.2871058   0.22495635  0.09655289 -1.35620443  0.        ]",-0.134532412376,[ 1.2646476   0.31451374],-2.46114,[ 1.24910617  0.85513574],[-0.53804278 -0.36129054]
2,"[[ 0.08936515  0.0938673   0.15019628  0.11485857]
 [ 7.83205979  5.12484865  0.          0.        ]]","[ 1.103786    1.95930184  0.40806107 -0.78604369  1.30538692  0.98434527
 -0.11949096  0.39986159  0.0758718  -1.01622139  0.        ]",-0.103399823428,[-0.64549288  0.47738167],-2.17263,[-0.01389599  0.08074838],[-0.53804278 -0.36129054]
3,"[[ 0.21882571  0.21432188  0.15019628  0.11485857]
 [ 5.12302713  6.91463909  0.          0.        ]]","[ 1.07252724  1.93409989  0.59395566 -0.45309149  1.30538618  0.98434486
 -0.23660417  0.66846599 -0.02266501 -0.63440711  0.        ]",-0.0666369553959,[-0.01999903 -1.40324938],-1.9808,[-0.33322769 -0.71826839],[-0.53804278 -0.36129054]
4,"[[ 0.3194924   0.31151372  0.15019628  0.11485857]
 [ 4.9442176   2.81819491  0.          0.        ]]","[ 1.03040412  1.89966016  0.73500993 -0.1905064   1.30538544  0.98434445
 -0.24433417  0.05368791 -0.15368166 -0.35552233  0.        ]",-0.0383468394025,[-0.59718885 -0.72168874],-1.79113,[-0.49326944 -0.24857241],[-0.53804278 -0.36129054]
5,"[[ 0.39370358  0.33865576  0.15019628  0.11485857]
 [ 2.4850738  -0.09428392  0.          0.        ]]","[ 0.98963133  1.88783551  0.83611187 -0.11851789  1.3053847   0.98434405
 -0.35064453 -0.38340535 -0.24560996 -0.20239674  0.        ]",-0.0241275378959,[-0.49472549  0.64886211],-1.79948,[-0.18892787  0.21241659],[-0.53804278 -0.36129054]
6,"[[ 0.42326582  0.36257423  0.15019628  0.11485857]
 [ 0.47783875  2.47755791  0.          0.        ]]","[ 0.97114621  1.87662927  0.87556121 -0.05564529  1.30538395  0.98434364
 -0.43741855  0.00256661 -0.29553766 -0.13393503  0.        ]",-0.0191553564498,[-0.57375588 -0.71815578],-1.74384,[-0.09509723 -0.35624897],[-0.53804278 -0.36129054]
7,"[[ 0.40996531  0.38311102  0.15019628  0.11485857]
 [-1.80031165 -0.4142458   0.          0.        ]]","[ 0.97961857  1.86642485  0.85787442 -0.00211365  1.30538321  0.98434323
 -0.53590442 -0.43142396 -0.29581318 -0.14034909  0.        ]",-0.0190001195417,[-0.66888336  0.31072718],-1.78775,[ 0.49036163  0.2695576 ],[-0.53804278 -0.36129054]
8,"[[ 0.34776257  0.38726256  0.15019628  0.11485857]
 [-4.411269    0.82526179  0.          0.        ]]","[ 1.01582943  1.86429564  0.77384983  0.00865498  1.30538247  0.98434282
 -0.64877772 -0.24540338 -0.23155973 -0.24228005  0.        ]",-0.0263654526948,[ 0.3694982   1.16798568],-1.86499,[ 1.08301866  0.18482983],[-0.53804278 -0.36129054]
9,"[[ 0.27506384  0.44332567  0.15019628  0.11485857]
 [-2.86374658  4.76791524  0.          0.        ]]","[ 1.05088696  1.8334485   0.67324146  0.15221664  1.30538173  0.98434242
 -0.58187708  0.34629488 -0.1986102  -0.32361731  0.        ]",-0.0326668681091,[ 0.61783591 -1.20051664],-1.86349,[ 0.72832972 -0.58543772],[-0.53804278 -0.36129054]
10,"[[ 0.24289543  0.49799978  0.15019628  0.11485857]
 [-0.36142893  0.71301717  0.          0.        ]]","[ 1.06385445  1.79963619  0.6280254   0.28859141  1.30538099  0.98434201
 -0.4737     -0.26224876 -0.20653337 -0.33599958  0.        ]",-0.0325607314012,[ 0.49863178 -0.13702537],-1.89821,[ 0.58288735  0.14932072],[-0.53804278 -0.36129054]
11,"[[ 0.25553262  0.50666756  0.15019628  0.11485857]
 [ 1.61855486  0.15562069  0.          0.        ]]","[ 1.05894743  1.7939428   0.64583378  0.309855    1.30538024  0.9843416
 -0.3881038  -0.34590064 -0.2248072  -0.30719277  0.        ]",-0.0294631036251,[ 0.4090025 -0.2269849],-1.88592,[ 0.21012552  0.1862482 ],[-0.53804278 -0.36129054]
12,"[[ 0.30382015  0.50072559  0.15019628  0.11485857]
 [ 3.20491268 -0.74681184  0.          0.        ]]","[ 1.03796564  1.79785275  0.71331615  0.29528907  1.3053795   0.98434119
 -0.31952433 -0.48133422 -0.26898739 -0.22928012  0.        ]",-0.022241528335,[-0.29795821  0.67259827],-1.83953,[-0.2155678   0.24511124],[-0.53804278 -0.36129054]
13,"[[ 0.35544589  0.51266293  0.15019628  0.11485857]
 [ 1.9618098   1.93161984  0.          0.        ]]","[ 1.01166154  1.78995027  0.78433797  0.32450297  1.30537876  0.98434079
 -0.37326449 -0.07936513 -0.33458545 -0.13538579  0.        ]",-0.0151493947193,[-0.08616843  0.25959076],-1.83315,[-0.29603949 -0.38020337],[-0.53804278 -0.36129054]
14,"[[ 0.39086919  0.5612259   0.15019628  0.11485857]
 [ 1.58179025  2.92137896  0.          0.        ]]","[ 0.99133318  1.75607295  0.83230114  0.44128969  1.30537802  0.98434038
 -0.38969292  0.06917426 -0.41667281 -0.04741922  0.        ]",-0.0142071141871,[-0.04166939 -0.36963917],-1.81367,[-0.47059739 -0.73189688],[-0.53804278 -0.36129054]
15,"[[ 0.42054278  0.60438886  0.15019628  0.11485857]
 [ 1.38621178  1.39998664  0.          0.        ]]","[ 0.97289764  1.72367468  0.87194658  0.54215013  1.30537727  0.98433997
 -0.39814782 -0.15915071 -0.49185996  0.02255367  0.        ]",-0.0200633383412,[-0.11245034 -0.1067066 ],-1.8344,[-0.5082745  -0.56499398],[-0.53804278 -0.36129054]
16,"[[ 0.44353003  0.62787289  0.15019628  0.11485857]
 [ 0.91408262  0.94991659  0.          0.        ]]","[ 0.95774549  1.70516475  0.90230111  0.59579331  1.30537653  0.98433956
 -0.41855822 -0.22669554 -0.54341777  0.06806521  0.        ]",-0.0256504763362,[-1.09564853 -1.1654131 ],-1.75846,[-0.50764185 -0.56105965],[-0.53804278 -0.36129054]
17,"[[ 0.42195043  0.60696853  0.15019628  0.11485857]
 [-3.05880235 -3.02710474  0.          0.        ]]","[ 0.97199077  1.72166879  0.8738139   0.54808584  1.30537579  0.98433916
 -0.59030888 -0.82355232 -0.49602909  0.02606935  0.        ]",-0.0204633543342,[ 1.1949113   1.01157192],-1.94003,[ 0.47985423  0.39409396],[-0.53804278 -0.36129054]
18,"[[ 0.40106099  0.5867413   0.15019628  0.11485857]
 [ 0.9564784   0.99099696  0.          0.        ]]","[ 0.98514348  1.73717222  0.84597349  0.50125941  1.30537505  0.98433875
 -0.41672512 -0.22052997 -0.45137896 -0.01644373  0.        ]",-0.016190769182,[ 0.29854434 -0.12831118],-1.84837,[-0.31993854 -0.39813316],[-0.53804278 -0.36129054]
19,"[[ 0.43185291  0.60126271  0.15019628  0.11485857]
 [ 2.11884276  0.46290431  0.          0.        ]]","[ 0.96553552  1.72608628  0.88692061  0.53494184  1.30537431  0.98433834
 -0.36647512 -0.29978417 -0.50369602  0.03720141  0.        ]",-0.0216893310611,[-0.30511662  0.15296974],-1.84044,[-0.61717474 -0.40845269],[-0.53804278 -0.36129054]
20,"[[ 0.46169605  0.61651033  0.15019628  0.11485857]
 [ 0.86963103  1.05986703  0.          0.        ]]","[ 0.94523812  1.71419085  0.92605574  0.56994923  1.30537356  0.98433793
 -0.42047942 -0.21019406 -0.55730925  0.08758989  0.        ]",-0.0279805739649,[-0.77710068 -0.55669257],-1.79685,[-0.54910523 -0.60027492],[-0.53804278 -0.36129054]
21,"[[ 0.44807788  0.61539174  0.15019628  0.11485857]
 [-2.22115747 -1.16431792  0.          0.        ]]","[ 0.95465659  1.71507081  0.90826636  0.56739356  1.30537282  0.98433753
 -0.55409649 -0.54399182 -0.53800355  0.06798044  0.        ]",-0.0254891533033,[-0.48229939  0.68755561],-1.85924,[ 0.16921373 -0.05677679],[-0.53804278 -0.36129054]
22,"[[ 0.38494175  0.6196581   0.15019628  0.11485857]
 [-4.0862486   1.58179382  0.          0.        ]]","[ 0.99485948  1.71170026  0.82431949  0.5771294   1.30537208  0.98433712
 -0.63472567 -0.13186487 -0.46034271 -0.02116018  0.        ]",-0.0155982407716,[-0.80519724 -0.54233831],-1.78114,[ 0.54395401 -0.44678837],[-0.53804278 -0.36129054]
23,"[[ 0.27207388  0.62944399  0.15019628  0.11485857]
 [-7.1901992  -0.59596622  0.          0.        ]]","[ 1.05215273  1.70389472  0.66905119  0.59934901  1.30537134  0.98433671
 -0.76891168 -0.45869549 -0.33720159 -0.19030342  0.        ]",-0.0144710361227,[ 2.85009298 -1.31880585],-2.00879,[ 1.56943786  0.26672703],[-0.53804278 -0.36129054]
24,"[[ 0.16940505  0.57789998  0.15019628  0.11485857]
 [-3.09032888 -4.54525372  0.          0.        ]]","[ 1.08752396  1.7437952   0.52344127  0.48059038  1.3053706   0.9843363
 -0.59167083 -1.0513906  -0.19671036 -0.4014832   0.        ]",-0.0372085867958,[ 1.90899024  0.28082371],-2.03268,[ 1.38589096  1.27735877],[-0.53804278 -0.36129054]
