timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[-0.0440891  -0.03627725 -0.07759284 -0.04570876]
 [-0.00376178  0.00100523  0.          0.        ]]","[ 1.16757795  2.3472597   0.14130979 -0.90683428 -0.67103612 -0.40838181
 -0.423093   -0.37164699  2.00850263  0.18836483  0.        ]",-0.288970705881,[ 1.63442884  2.60945924],-2.01041,[ 1.3454684   2.88623834],[-0.22093141 -0.0944114 ]
1,"[[ -4.48852713e-03   3.45505968e-03  -7.75928376e-02  -4.57087562e-02]
 [  3.95065691e+00   3.95903952e+00   0.00000000e+00   0.00000000e+00]]","[ 1.1689718   2.34819112  0.19919994 -0.7671684  -0.67103545 -0.40838148
 -0.19609639  0.16616081  2.01201315  0.29299194  0.        ]",-0.291112906042,[-0.26843501  3.07903387],-2.04415,[ 1.16106927  2.6514461 ],[-0.22093141 -0.0944114 ]
2,"[[ 0.06307126  0.1215817  -0.07759284 -0.04570876]
 [ 2.80913672  7.84068577  0.          0.        ]]","[ 1.16609873  2.3375236   0.29793682 -0.35290417 -0.67103478 -0.40838115
 -0.2616232   0.69358895  1.99588557  0.51649665  0.        ]",-0.294513160677,[ 1.33026482  2.55745197],-2.07231,[ 1.0825274   2.50074172],[-0.22093141 -0.0944114 ]
3,"[[  0.15837393   0.31655055  -0.07759284  -0.04570876]
 [  6.70822683  11.64352725   0.           0.        ]]","[ 1.15081894  2.27639304  0.43639971  0.31513671 -0.6710341  -0.40838082
 -0.03780246  1.21030812  1.9073447   0.84322909  0.        ]",-0.296078426912,[ 0.07135032  2.89558284],-2.1166,[ 0.90291619  2.23759794],[-0.22093141 -0.0944114 ]
4,"[[  0.29403116   0.58683475  -0.07759284  -0.04570876]
 [  6.85713555  15.37245634   0.           0.        ]]","[ 1.10669347  2.10644886  0.62958015  1.16751209 -0.67103343 -0.40838049
 -0.02925458  1.71698146  1.66677673  1.23757433  0.        ]",-0.290951237779,[ 1.16630635  1.11670134],-2.04479,[ 0.80882764  1.97775018],[-0.22093141 -0.0944114 ]
5,"[[  0.46951046   0.93094327  -0.07759284  -0.04570876]
 [ 10.67843994  19.02620834   0.           0.        ]]","[ 1.01192768  1.76601538  0.86741712  2.04103911 -0.67103276 -0.40838016
  0.19010115  2.2134349   1.21538776  1.56646197  0.        ]",-0.272260925734,[ 0.74827855  1.6898949 ],-1.94745,[ 0.73843455  1.64906609],[-0.22093141 -0.0944114 ]
6,"[[  0.71068933   1.34740314  -0.07759284  -0.04570876]
 [ 13.43075587  22.6078201    0.           0.        ]]","[ 0.81762224  1.22342951  1.15975575  2.64915371 -0.67103208 -0.40837983
  0.34809328  2.70007835  0.56401381  1.63897118  0.        ]",-0.231737970587,[ 0.95215953  2.02276455],-1.65702,[ 0.52514881  1.24782968],[-0.22093141 -0.0944114 ]
7,"[[  1.01449286   1.8347808   -0.07759284  -0.04570876]
 [ 16.93841404  26.11823496   0.           0.        ]]","[ 0.48400964  0.52634969  1.44763265  2.61470768 -0.67103141 -0.4083795
  0.54944454  3.1770368  -0.03490719  1.26069144  0.        ]",-0.164255344438,[ 0.24745005 -1.09756417],-1.16362,[ 0.23419218  0.82615203],[-0.22093141 -0.0944114 ]
8,"[[  1.35978584   2.31221748  -0.07759284  -0.04570876]
 [ 17.58822392  21.640403     0.           0.        ]]","[ 0.02160217 -0.07239396  1.63570117  1.81362752 -0.67103074 -0.40837918
  0.58674536  2.56859506 -0.20186749  0.64558474  0.        ]",-0.0879174789206,[-0.35924557  0.8675416 ],-0.930032,[ 0.1888651  0.7369566],[-0.22093141 -0.0944114 ]
9,"[[  1.69382218   2.77518462  -0.07759284  -0.04570876]
 [ 15.82099539  24.64637738   0.           0.        ]]","[-0.4604875  -0.44556659  1.65707997  0.48026974 -0.67103006 -0.40837885
  0.4852998   2.97701183  0.07226284  0.2356229   0.        ]",-0.0544534491416,[-0.6607336   2.11357434],-0.893651,[-0.14103466  0.56805998],[-0.22093141 -0.0944114 ]
