timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[ 0.0749858   0.07480444 -0.07771299 -0.03558717]
 [-0.00420865  0.00050449  0.          0.        ]]","[ 1.16727326  2.36601477  0.35759207 -0.54921902 -0.66978252 -0.31670335
 -0.43468772 -0.37127079  2.02680126  0.41414598  0.        ]",-0.2923185381,[ 1.71264672  3.77924872],-2.4852,[ 1.26617146  3.04964352],[-0.2405204  -0.08713574]
1,"[[ 0.11457763  0.11452684 -0.07771299 -0.03558717]
 [ 3.95023573  3.95854925  0.          0.        ]]","[ 1.16175655  2.3605381   0.41520406 -0.41047235 -0.66978195 -0.31670314
 -0.22121761  0.16493525  2.01078171  0.51867768  0.        ]",-0.293162131952,[ 0.62427114  2.10881517],-2.49055,[ 1.0264374   2.75139809],[-0.2405204  -0.08713574]
2,"[[ 0.21756165  0.23262991 -0.07771299 -0.03558717]
 [ 6.34024245  7.8388255   0.          0.        ]]","[ 1.13670701  2.33084247  0.56361019 -0.00253174 -0.66978138 -0.31670294
 -0.09219944  0.69060561  1.93304448  0.7949063   0.        ]",-0.293812650702,[ 1.58639469  3.32745484],-2.52713,[ 0.82785505  2.4774437 ],[-0.2405204  -0.08713574]
3,"[[  0.38278789   0.42756181  -0.07771299  -0.03558717]
 [ 10.16974532  11.64167927   0.           0.        ]]","[ 1.06487327  2.23896732  0.79407688  0.64350187 -0.66978081 -0.31670273
  0.11452607  1.20578636  1.70984752  1.19288047  0.        ]",-0.289755406569,[ 0.17156262  1.87761083],-2.49473,[ 0.66322094  2.14685917],[-0.2405204  -0.08713574]
4,"[[  0.59097007   0.69780674  -0.07771299  -0.03558717]
 [ 10.64706353  15.37036782   0.           0.        ]]","[ 0.92175663  2.02965783  1.06255044  1.44311355 -0.66978024 -0.31670253
  0.14029276  1.71091742  1.2735826   1.56348715  0.        ]",-0.274615834044,[ 0.96209216  1.41392925],-2.30963,[ 0.58105165  1.83489299],[-0.2405204  -0.08713574]
5,"[[  0.83999855   1.04187269  -0.07771299  -0.03558717]
 [ 14.2442182   19.02401433   0.           0.        ]]","[ 0.68191588  1.64862474  1.33660217  2.21790077 -0.66977967 -0.31670233
  0.33447564  2.20587813  0.63363803  1.71243044  0.        ]",-0.241665961898,[ 1.67909991  0.2190353 ],-1.91977,[ 0.49054468  1.4565779 ],[-0.2405204  -0.08713574]
6,"[[  1.16179352   1.42725678  -0.07771299  -0.03558717]
 [ 17.9233417   19.51271257   0.           0.        ]]","[ 0.28481945  1.12210164  1.58931077  2.66128267 -0.6697791  -0.31670212
  0.53308331  2.2720749  -0.05688335  1.46411853  0.        ]",-0.186604660237,[-0.4816656   0.83573804],-1.63436,[ 0.16157757  0.98986775],[-0.2405204  -0.08713574]
7,"[[  1.4976196    1.84682828  -0.07771299  -0.03558717]
 [ 15.66682841  22.43472302   0.           0.        ]]","[-0.19296201  0.51689809  1.70596805  2.56452808 -0.66977853 -0.31670192
  0.41127088  2.66791213 -0.42680097  0.86282855  0.        ]",-0.115417150988,[ 0.74126839  1.42898417],-1.24933,[ 0.00505913  0.74237943],[-0.2405204  -0.08713574]
8,"[[  1.83733406   2.33078129  -0.07771299  -0.03558717]
 [ 18.29600779  25.94890171   0.           0.        ]]","[-0.68829126 -0.08944622  1.65825801  1.73188985 -0.66977796 -0.31670171
  0.55320011  3.14396237 -0.29069903  0.23402324  0.        ]",-0.0383611521719,[-0.14794725 -0.56598612],-0.908859,[-0.06699254  0.5859282 ],[-0.2405204  -0.08713574]
9,"[[  2.19378354   2.82211105  -0.07771299  -0.03558717]
 [ 17.35149096  23.19335715   0.           0.        ]]","[-1.15942954 -0.46878443  1.43525738  0.29057027 -0.66977739 -0.31670151
  0.50221235  2.77065305  0.16860082  0.01560323  0.        ]",-0.0535657544129,[ 0.11361544  0.98422493],-1.01572,[-0.04224786  0.51244295],[-0.2405204  -0.08713574]
10,"[[  2.54188531   3.17956062  -0.07771299  -0.03558717]
 [ 17.4576472    5.27456583   0.           0.        ]]","[-1.51570178 -0.54142378  1.07311047 -0.94464616 -0.66977682 -0.3167013
  0.50794256  0.34319326  0.46316965  0.21079211  0.        ]",-0.0960067292154,[-0.25295265  1.02280623],-1.20565,[ 0.23559491  0.52873045],[-0.2405204  -0.08713574]
11,"[[  2.87751699   3.17166434  -0.07771299  -0.03558717]
 [ 16.11014989  -3.20880145   0.           0.        ]]","[-1.72153038 -0.54181449  0.62962132 -0.91695474 -0.66977626 -0.3167011
  0.4352009  -0.80604875  0.45496347  0.22335869  0.        ]",-0.0956125666602,[ 0.38423591  1.72403295],-1.16623,[ 0.48553753  0.68996346],[-0.2405204  -0.08713574]
12,"[[  3.21178374   3.10368493  -0.07771299  -0.03558717]
 [ 17.31253644  -3.07706013   0.           0.        ]]","[-1.76892902 -0.54142629  0.14554283 -0.67847514 -0.66977569 -0.31670089
  0.50010847 -0.78820099  0.45179042  0.1861065   0.        ]",-0.0936184186211,[ 1.21321224  0.08927831],-1.03784,[ 0.54452991  0.71377444],[-0.2405204  -0.08713574]
13,"[[  3.59432068   3.04630255  -0.07771299  -0.03558717]
 [ 20.92909927  -2.66258293   0.           0.        ]]","[-1.62425853 -0.53586549 -0.39135999 -0.4776048  -0.66977512 -0.31670069
  0.69533937 -0.73205103  0.47511023  0.17030007  0.        ]",-0.0957650383729,[ 1.45579626  0.78185693],-1.05363,[ 0.49218369  0.74414307],[-0.2405204  -0.08713574]
14,"[[  4.04847116   3.01533842  -0.07771299  -0.03558717]
 [ 24.47412179  -0.79518269   0.           0.        ]]","[-1.20761286 -0.53088056 -0.9032316  -0.36962746 -0.66977455 -0.31670049
  0.88670807 -0.47907357  0.50253268  0.20260285  0.        ]",-0.100296586743,[ 1.01950842  0.90291458],-1.07696,[ 0.34496111  0.73941284],[-0.2405204  -0.08713574]
15,"[[  4.57281745   3.00640038  -0.07771299  -0.03558717]
 [ 27.94892417  -0.21610187   0.           0.        ]]","[-0.5053481  -0.5291835  -1.19952637 -0.33853301 -0.66977398 -0.31670028
  1.0742857  -0.40062506  0.49759286  0.27144189  0.        ]",-0.102826878365,[-1.51578479 -0.0051917 ],-1.09644,[ 0.02997689  0.77405131],[-0.2405204  -0.08713574]
16,"[[  5.08651968   3.0019089   -0.07771299  -0.03558717]
 [ 23.43633758  -0.23296836   0.           0.        ]]","[ 0.23738704 -0.52828698 -1.11262033 -0.32292165 -0.66977341 -0.31670008
  0.83068359 -0.40290969  0.45819688  0.33053622  0.        ]",-0.101579893314,[ 0.75242173  3.39175157],-1.08699,[-0.09668107  0.97758538],[-0.2405204  -0.08713574]
17,"[[  5.58048137   3.00089097  -0.07771299  -0.03558717]
 [ 25.95144727   0.05208844   0.           0.        ]]","[ 0.82269594 -0.52807944 -0.69667336 -0.31938474 -0.66977284 -0.31669987
  0.96645475 -0.36429269  0.39606832  0.36084663  0.        ]",-0.0967672687709,[-1.25327246  1.14499903],-1.06796,[-0.23859145  1.02116156],[-0.2405204  -0.08713574]
18,"[[  6.05463092   3.00210008  -0.07771299  -0.03558717]
 [ 21.47841384   0.05701345   0.           0.        ]]","[ 1.1331316  -0.52832492 -0.08313199 -0.32358554 -0.66977227 -0.31669967
  0.72498794 -0.36362525  0.32932144  0.35573514  0.        ]",-0.0895014330533,[-0.04124649  0.81748364],-1.00365,[-0.1764572  1.1427027],[-0.2405204  -0.08713574]
19,"[[  6.47829455   3.00282794  -0.07771299  -0.03558717]
 [ 20.8899102    0.02150669   0.           0.        ]]","[ 1.14348037 -0.52847152  0.53147607 -0.32611458 -0.6697717  -0.31669946
  0.69321835 -0.36843513  0.27778091  0.32454399  0.        ]",-0.0820615301583,[-1.28189172 -0.32210907],-1.05096,[-0.15146205  1.11719477],[-0.2405204  -0.08713574]
20,"[[  6.85221803   2.9904529   -0.07771299  -0.03558717]
 [ 16.51700723  -1.25474287   0.           0.        ]]","[ 0.93945697 -0.52586804  1.03571726 -0.28314821 -0.66977113 -0.31669926
  0.45715703 -0.54132903  0.24149179  0.29149401  0.        ]",-0.0760391597613,[ 0.97573194  1.69515376],-0.998358,[ 0.01287566  1.16620731],[-0.2405204  -0.08713574]
21,"[[  7.21804001   3.00533457  -0.07771299  -0.03558717]
 [ 20.05338797   1.94023913   0.           0.        ]]","[ 0.57368803 -0.52897111  1.42411101 -0.33482649 -0.66977057 -0.31669906
  0.64805987 -0.10850261  0.23303753  0.22805195  0.        ]",-0.0709200157271,[-1.22645519  0.51525019],-1.06966,[ 0.03295542  0.93900996],[-0.2405204  -0.08713574]
22,"[[  7.57539893   3.01868687  -0.07771299  -0.03558717]
 [ 15.69703741  -0.05703462   0.           0.        ]]","[ 0.10421112 -0.53148331  1.65351411 -0.381284   -0.66977    -0.31669885
  0.41289195 -0.37907453  0.24858266  0.17121882  0.        ]",-0.0693520520448,[ 0.82819782  3.09698238],-1.05951,[ 0.07258472  0.91241848],[-0.2405204  -0.08713574]
23,"[[  7.91912175   3.01437401  -0.07771299  -0.03558717]
 [ 18.6653557   -0.26921137   0.           0.        ]]","[-0.3963912  -0.53069948  1.70676822 -0.36626889 -0.66976943 -0.31669865
  0.57312946 -0.40781801  0.26513589  0.13062356  0.        ]",-0.0692948183565,[ 0.36263505  1.05500628],-1.05303,[ 0.13342671  0.81753528],[-0.2405204  -0.08713574]
24,"[[  8.30312707   3.00964969  -0.07771299  -0.03558717]
 [ 19.731624    -0.19051195   0.           0.        ]]","[-0.93970186 -0.52981008  1.56488115 -0.34983081 -0.66976886 -0.31669844
  0.63068906 -0.39715626  0.29855577  0.09359741  0.        ]",-0.0717943221907,[ 0.71518406  2.79073028],-1.14372,[ 0.22136398  0.73212659],[-0.2405204  -0.08713574]
25,"[[  8.72225095   3.00675498  -0.07771299  -0.03558717]
 [ 22.17262963  -0.10382698   0.           0.        ]]","[-1.42400527 -0.52924904  1.19260135 -0.33976375 -0.66976829 -0.31669824
  0.76246063 -0.3854127   0.3495601   0.07124845  0.        ]",-0.0772712107894,[ 0.42792836  0.65393608],-1.08885,[ 0.3396104   0.67232621],[-0.2405204  -0.08713574]
26,"[[  9.17829889   3.00489618  -0.07771299  -0.03558717]
 [ 23.42798148  -0.07601561   0.           0.        ]]","[-1.72806232 -0.52888226  0.60472512 -0.33330133 -0.66976772 -0.31669803
  0.83022721 -0.38164481  0.41096277  0.07440299  0.        ]",-0.0848808984508,[ 1.44777107  0.39889426],-1.05379,[ 0.42881066  0.62451535],[-0.2405204  -0.08713574]
27,"[[  9.68192998   3.00346366  -0.07771299  -0.03558717]
 [ 26.92347881  -0.06060332   0.           0.        ]]","[-1.72414388 -0.5285961  -0.12371914 -0.32832202 -0.66976715 -0.31669783
  1.01892275 -0.37955664  0.47024487  0.1108179   0.        ]",-0.0931619841212,[-0.78644186  1.1565502 ],-1.13802,[ 0.394382    0.59590125],[-0.2405204  -0.08713574]
28,"[[  1.01838107e+01   3.00316137e+00  -7.77129916e-02  -3.55871665e-02]
 [  2.32767413e+01   9.71293766e-03   0.00000000e+00   0.00000000e+00]]","[-1.36848767 -0.52853503 -0.75798561 -0.32727127 -0.66976658 -0.31669762
  0.82206082 -0.37003057  0.5054342   0.173635    0.        ]",-0.0995166416683,[ 2.19861605  0.54389346],-1.06755,[ 0.36700487  0.69693482],[-0.2405204  -0.08713574]
29,"[[  1.06844470e+01   3.00297099e+00  -7.77129916e-02  -3.55871665e-02]
 [  2.67752324e+01  -1.80597144e-02   0.00000000e+00   0.00000000e+00]]","[-0.75118338 -0.52849635 -1.14356349 -0.32660945 -0.66976601 -0.31669742
  1.01091801 -0.37379271  0.50754902  0.24654322  0.        ]",-0.102791096257,[ 2.11096544  1.8964344 ],-1.10502,[ 0.13975428  0.74694455],[-0.2405204  -0.08713574]
