timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[ 0.01893462 -0.08656262 -0.14674066  0.1956578 ]
 [ 0.00078018 -0.00174741  0.          0.        ]]","[ 1.15344745  2.27460678  0.16282717 -1.03363971 -1.26983138  1.67624265
 -0.40048292 -0.3672099   2.50286131 -1.71311313  0.        ]",-0.409331594381,[ 2.86762219  2.79032864],-2.69117,[ 2.90497422  3.17541981],[-0.1684843  -0.13861577]
1,"[[ 0.05862518 -0.04688479 -0.14674066  0.1956578 ]
 [ 3.95511179  3.95634463  0.          0.        ]]","[ 1.15125995  2.27834667  0.22126453 -0.89918784 -1.26982846  1.67623703
 -0.15218524  0.17134425  2.50353477 -1.60986414  0.        ]",-0.403327428315,[ 1.02788452  5.17710424],-2.48666,[ 2.62778282  2.99571443],[-0.1684843  -0.13861577]
2,"[[ 0.17661787  0.07116893 -0.14674066  0.1956578 ]
 [ 7.83126685  7.83609876  0.          0.        ]]","[ 1.13160542  2.27630225  0.39382898 -0.49849982 -1.26982554  1.6762314
  0.09120363  0.69923911  2.46730081 -1.30548327  0.        ]",-0.382906531727,[ 2.64276543  4.02347596],-2.51554,[ 2.34503698  2.78920698],[-0.1684843  -0.13861577]
3,"[[  0.37136647   0.26604692  -0.14674066   0.1956578 ]
 [ 11.63102724  11.63901341   0.           0.        ]]","[ 1.05688933  2.22997659  0.66965637  0.15295337 -1.26982262  1.67622578
  0.32979554  1.21667736  2.28753282 -0.83990784  0.        ]",-0.34149308434,[ 2.53678211  2.43451435],-2.32054,[ 1.97816885  2.49779367],[-0.1684843  -0.13861577]
4,"[[  0.64136389   0.53622649  -0.14674066   0.1956578 ]
 [ 15.35654259  15.3664773    0.           0.        ]]","[ 0.87148907  2.08078033  1.01652469  0.99516298 -1.2698197   1.67622016
  0.56372536  1.72384587  1.8338728  -0.35414971  0.        ]",-0.271187915723,[-0.01264275  2.65651739],-1.86098,[ 1.3992492   2.04398584],[-0.1684843  -0.13861577]
5,"[[  0.94495294   0.88022666  -0.14674066   0.1956578 ]
 [ 15.00382557  19.02131749   0.           0.        ]]","[ 0.56545383  1.76493211  1.32917716  1.87816115 -1.26981678  1.67621454
  0.54157712  2.22112646  1.1348824  -0.14192387  0.        ]",-0.177825580657,[ 0.14586026  0.81288917],-1.49249,[ 0.64731699  1.49928737],[-0.1684843  -0.13861577]
6,"[[  1.24787045   1.28915978  -0.14674066   0.1956578 ]
 [ 15.28730973  21.86249153   0.           0.        ]]","[ 0.18423926  1.25563664  1.53228714  2.522492   -1.26981386  1.67620891
  0.55937687  2.60768872  0.44901404 -0.38731756  0.        ]",-0.0959493285112,[-0.24271382  0.70747014],-1.16949,[-0.14439838  0.94234341],[-0.1684843  -0.13861577]
7,"[[  1.54099072   1.75016618  -0.14674066   0.1956578 ]
 [ 14.02901486  24.23025827   0.           0.        ]]","[-0.22410364  0.60834343  1.60779311  2.6017932  -1.26981094  1.67620329
  0.48036606  2.92982906  0.08931102 -0.98789018  0.        ]",-0.119337688249,[-1.94585839  2.14443044],-1.11327,[-0.60049784  0.68830675],[-0.1684843  -0.13861577]
8,"[[  1.77912041   2.26968374  -0.14674066   0.1956578 ]
 [  9.79779062  27.70991626   0.           0.        ]]","[-0.56013439 -0.05117514  1.57658337  1.86004175 -1.26980802  1.67619767
  0.21468054  3.40324033  0.22206272 -1.57701332  0.        ]",-0.193471262629,[-1.50641287  0.67598658],-1.32645,[-0.81506991  0.61032122],[-0.1684843  -0.13861577]
9,"[[  1.93344428   2.84523146  -0.14674066   0.1956578 ]
 [  5.64788025  29.83776254   0.           0.        ]]","[-0.77021288 -0.49520585  1.51260104  0.25184199 -1.2698051   1.67619205
 -0.04589913  3.69270892  0.68290949 -1.80036377  0.        ]",-0.24282652895,[-1.42324823 -1.41670706],-1.51686,[-0.82681131  0.58617771],[-0.1684843  -0.13861577]
10,"[[ 2.00555312  3.25727886 -0.14674066  0.1956578 ]
 [ 1.57601072  4.8777427   0.          0.        ]]","[-0.86456251 -0.54756078  1.4713555  -1.13204442 -1.26980217  1.67618642
 -0.30157847  0.29666962  1.03278368 -1.68193206  0.        ]",-0.256800480848,[ 0.13159202  0.60214283],-1.65545,[ 0.12993918  1.15678298],[-0.1684843  -0.13861577]
11,"[[ 2.04198205  3.225443   -0.14674066  0.1956578 ]
 [ 2.06540349 -4.66261052  0.          0.        ]]","[-0.91107473 -0.5520578   1.44786082 -1.02446089 -1.26979925  1.6761808
 -0.27084839 -1.00138197  0.99864123 -1.70105934  0.        ]",-0.255799426793,[ 0.97085578  1.54223064],-1.68702,[ 0.46849129  1.38159394],[-0.1684843  -0.13861577]
12,"[[ 2.12144713  3.13254728 -0.14674066  0.1956578 ]
 [ 5.86845758 -4.06467446  0.          0.        ]]","[-1.00948576 -0.5569827   1.39061595 -0.70929296 -1.26979633  1.67617518
 -0.03204772 -0.92002574  0.932762   -1.74109424  0.        ]",-0.254448225449,[ 0.64070319  2.28152921],-1.64405,[ 0.33888298  1.2908318 ],[-0.1684843  -0.13861577]
13,"[[ 2.26310333  3.06866795 -0.14674066  0.1956578 ]
 [ 8.28909157 -2.36161424  0.          0.        ]]","[-1.17290081 -0.55327008  1.26918184 -0.4925585  -1.26979341  1.67616956
  0.11994828 -0.68830771  0.89873169 -1.77043879  0.        ]",-0.254769058892,[-0.14518303  0.64534723],-1.60457,[ 0.22582403  1.19451928],[-0.1684843  -0.13861577]
14,"[[ 2.42147181  3.03383412 -0.14674066  0.1956578 ]
 [ 7.55021514 -1.21453195  0.          0.        ]]","[-1.33395543 -0.54881194  1.10665015 -0.37474051 -1.26979049  1.67616394
  0.07355275 -0.53223585  0.89260911 -1.79067476  0.        ]",-0.256349568045,[ 0.26290201  0.98686918],-1.60892,[ 0.21201146  1.1588037 ],[-0.1684843  -0.13861577]
15,"[[ 2.58142047  3.01700698 -0.14674066  0.1956578 ]
 [ 8.44167675 -0.54948538  0.          0.        ]]","[-1.46948429 -0.54604472  0.91782637 -0.31797611 -1.26978757  1.67615831
  0.12952927 -0.44174954  0.90218741 -1.80185     0.        ]",-0.258192240626,[ 1.05924541  0.36192711],-1.64185,[ 0.20639198  1.12796187],[-0.1684843  -0.13861577]
16,"[[  2.78830222   3.00885362  -0.14674066   0.1956578 ]
 [ 12.23385995  -0.28593743   0.           0.        ]]","[-1.5988177  -0.5445602   0.64471517 -0.29051352 -1.26978465  1.67615269
  0.36764776 -0.40589091  0.9248085  -1.804584    0.        ]",-0.260164859344,[-1.0302719  -0.09837694],-1.5479,[ 0.1887036   1.08543158],[-0.1684843  -0.13861577]
17,"[[ 2.99082442  2.99928084 -0.14674066  0.1956578 ]
 [ 8.03236112 -0.6700521   0.          0.        ]]","[-1.67040968 -0.54269806  0.3562148  -0.25830829 -1.26978173  1.67614707
  0.10382685 -0.45815292  0.94781809 -1.8043516   0.        ]",-0.261890395259,[-0.51736104  1.79618067],-1.57006,[ 0.35427997  1.1525712 ],[-0.1684843  -0.13861577]
18,"[[ 3.12932495  3.00436267 -0.14674066  0.1956578 ]
 [ 5.82502849  0.70006813  0.          0.        ]]","[-1.68640693 -0.54370168  0.15297093 -0.27539915 -1.26977881  1.67614145
 -0.03477623 -0.2717345   0.96465095 -1.79844093  0.        ]",-0.262598609513,[ 1.60705811  2.29394935],-1.66203,[ 0.45766866  1.16428041],[-0.1684843  -0.13861577]
19,"[[  3.28439301e+00   3.00939735e+00  -1.46740656e-01   1.95657799e-01]
 [  9.66897556e+00  -5.58736808e-03   0.00000000e+00   0.00000000e+00]]","[-1.67205336 -0.54466021 -0.07481098 -0.29234328 -1.26977589  1.67613583
  0.2065934  -0.36774549  0.98274807 -1.77400191  0.        ]",-0.261604564508,[ 1.41903897  2.61780407],-1.65475,[ 0.40401644  1.15458488],[-0.1684843  -0.13861577]
20,"[[  3.51557682   3.00792498  -0.14674066   0.1956578 ]
 [ 13.43684977  -0.09891671   0.           0.        ]]","[-1.58834407 -0.54438277 -0.40342424 -0.28738649 -1.26977297  1.6761302
  0.44318618 -0.38044349  1.00368878 -1.75212356  0.        ]",-0.261139416479,[ 0.71174006  1.8185494 ],-1.63418,[ 0.3995533   1.14917803],[-0.1684843  -0.13861577]
21,"[[  3.80991869   3.00615898  -0.14674066   0.1956578 ]
 [ 15.98883299  -0.07208237   0.           0.        ]]","[-1.38097743 -0.54404612 -0.77820912 -0.28144255 -1.26977005  1.67612458
  0.6034303  -0.37679203  1.02290104 -1.71744054  0.        ]",-0.25936280751,[-0.59574303 -0.05947621],-1.5841,[ 0.44902569  1.17017722],[-0.1684843  -0.13861577]
22,"[[  4.10285365   3.00236628  -0.14674066   0.1956578 ]
 [ 13.31357824  -0.30639974   0.           0.        ]]","[-1.07938201 -0.54330901 -1.07326816 -0.26868234 -1.26976713  1.67611896
  0.43544441 -0.40867287  1.0333858  -1.67941972  0.        ]",-0.25662238051,[ 1.02328564  0.72307657],-1.66751,[ 0.63370889  1.26790142],[-0.1684843  -0.13861577]
23,"[[  4.40620581   3.00045189  -0.14674066   0.1956578 ]
 [ 17.00931892   0.03991675   0.           0.        ]]","[-0.69443959 -0.54292897 -1.2700946  -0.26224402 -1.26976421  1.67611334
  0.66750783 -0.3615526   1.03189603 -1.63676129  0.        ]",-0.252493522496,[-0.98590681  1.18192366],-1.58619,[ 0.63860166  1.30018282],[-0.1684843  -0.13861577]
24,"[[  4.70384878   3.00182358  -0.14674066   0.1956578 ]
 [ 12.76910736   0.06634502   0.           0.        ]]","[-0.27851595 -0.54320073 -1.33856991 -0.26685659 -1.26976129  1.67610772
  0.4012544  -0.35795641  1.0163284  -1.59632543  0.        ]",-0.247401841548,[ 1.32858125  1.92072189],-1.69134,[ 0.84544206  1.44392288],[-0.1684843  -0.13861577]
25,"[[  4.9964195    3.00288681  -0.14674066   0.1956578 ]
 [ 16.47561339   0.03996788   0.           0.        ]]","[ 0.13156478 -0.54340943 -1.27958201 -0.27043246 -1.26975837  1.6761021
  0.63399417 -0.36154493  0.99101648 -1.56335212  0.        ]",-0.242173693666,[-0.06076428 -0.12009371],-1.6695,[ 0.76400918  1.46671939],[-0.1684843  -0.13861577]
26,"[[  5.32024524   2.99890532  -0.14674066   0.1956578 ]
 [ 15.90884695  -0.4365279    0.           0.        ]]","[ 0.54464893 -0.54261683 -1.07467207 -0.25704339 -1.26975545  1.67609647
  0.59840479 -0.42637676  0.95792488 -1.53585866  0.        ]",-0.236789108686,[-0.40871627  2.37191896],-1.5833,[ 0.77727067  1.55468774],[-0.1684843  -0.13861577]
27,"[[  5.61902676   3.00411848  -0.14674066   0.1956578 ]
 [ 13.97571573   0.22600055   0.           0.        ]]","[ 0.85185571 -0.54364868 -0.77336814 -0.27457531 -1.26975253  1.67609085
  0.47701812 -0.33623239  0.91559736 -1.52633576  0.        ]",-0.23231756336,[ 2.84369038  0.32901423],-1.87021,[ 0.74596667  1.58744955],[-0.1684843  -0.13861577]
28,"[[  5.93548986   3.00503171  -0.14674066   0.1956578 ]
 [ 17.65832477  -0.05100884   0.           0.        ]]","[ 1.06873989 -0.54382499 -0.36716853 -0.27764759 -1.26974961  1.67608523
  0.70825759 -0.37392212  0.87293571 -1.52852679  0.        ]",-0.228991519643,[ 0.29036484  0.52660904],-1.72278,[ 0.54220635  1.54058814],[-0.1684843  -0.13861577]
29,"[[  6.29668366   3.00388199  -0.14674066   0.1956578 ]
 [ 18.45838981  -0.05368791   0.           0.        ]]","[ 1.15358702 -0.54360143  0.15479904 -0.27377917 -1.26974668  1.67607961
  0.75849468 -0.37428626  0.82842454 -1.54600509  0.        ]",-0.227098645391,[ 1.39345079  0.43278449],-1.80452,[ 0.42829975  1.49233687],[-0.1684843  -0.13861577]
30,"[[  6.70191      3.00291804  -0.14674066   0.1956578 ]
 [ 22.05226815  -0.0395       0.           0.        ]]","[ 1.03102856 -0.54341245  0.73403889 -0.27053621 -1.26974376  1.67607399
  0.98416194 -0.37235547  0.7887117  -1.5844257   0.        ]",-0.227817202367,[ 0.11914    2.0488603],-1.66016,[ 0.22738314  1.35898709],[-0.1684843  -0.13861577]
31,"[[  7.14330810e+00   3.00291518e+00  -1.46740656e-01   1.95657799e-01]
 [  2.20874239e+01   1.97467702e-02   0.00000000e+00   0.00000000e+00]]","[ 0.66000402 -0.54341127  1.25172678 -0.27052635 -1.26974084  1.67606837
  0.98636774 -0.36429392  0.76570075 -1.64229862  0.        ]",-0.231950126888,[ 0.22800966 -0.57738884],-1.75576,[ 0.09208369  1.23278427],[-0.1684843  -0.13861577]
32,"[[  7.58972593   2.98036493  -0.14674066   0.1956578 ]
 [ 22.55279706  -2.26716029   0.           0.        ]]","[ 0.10452211 -0.5386322   1.55727964 -0.19479881 -1.26973792  1.67606275
  1.01558792 -0.67545229  0.75099689 -1.69769259  0.        ]",-0.236589220806,[-1.18073898  0.60988681],-1.62745,[ 0.05631088  1.16287231],[-0.1684843  -0.13861577]
33,"[[  7.99657821   2.95969638  -0.14674066   0.1956578 ]
 [ 18.14712602   0.1921263    0.           0.        ]]","[-0.46821574 -0.5336265   1.59346914 -0.12563287 -1.269735    1.67605713
  0.73894337 -0.3408384   0.75672912 -1.75682334  0.        ]",-0.243136916343,[ 0.15129756  1.40880148],-1.62017,[-0.02926029  1.05943525],[-0.1684843  -0.13861577]
34,"[[  8.36192865   3.00322618  -0.14674066   0.1956578 ]
 [ 18.38709036   3.13299342   0.           0.        ]]","[-0.95711782 -0.54347036  1.42238111 -0.27157214 -1.26973208  1.67605151
  0.75401032  0.05929985  0.83037981 -1.79155598  0.        ]",-0.251910813846,[ 0.71716191  2.08787956],-1.62357,[-0.09785291  0.95870435],[-0.1684843  -0.13861577]
35,"[[  8.75450614e+00   3.02639379e+00  -1.46740656e-01   1.95657799e-01]
 [  2.08624347e+01   1.89450050e-02   0.00000000e+00   0.00000000e+00]]","[-1.37926935 -0.54762491  1.05024687 -0.34962392 -1.26972916  1.67604588
  0.90944229 -0.36440174  0.89478042 -1.79452183  0.        ]",-0.256914556013,[ 0.00065267  0.12728268],-1.59665,[ 0.06157808  1.00101614],[-0.1684843  -0.13861577]
36,"[[  9.1676366    3.0196685   -0.14674066   0.1956578 ]
 [ 20.45198765  -0.47426762   0.           0.        ]]","[-1.63980949 -0.5464959   0.50963695 -0.32694251 -1.26972624  1.67604026
  0.88366784 -0.43150857  0.94051889 -1.79185859  0.        ]",-0.260100308842,[ 0.59120292  2.16340649],-1.60386,[ 0.12982196  1.01199746],[-0.1684843  -0.13861577]
37,"[[  9.59609954   3.01203728  -0.14674066   0.1956578 ]
 [ 22.38785514  -0.28783718   0.           0.        ]]","[-1.66570591 -0.54513776 -0.11631858 -0.30122853 -1.26972332  1.67603464
  1.00522435 -0.40614212  0.9854509  -1.76920342  0.        ]",-0.261360174956,[ 1.07508244 -1.65115143],-1.63895,[ 0.18315348  1.0260576 ],[-0.1684843  -0.13861577]
38,"[[ 10.07913252   2.96660807  -0.14674066   0.1956578 ]
 [ 25.90370259  -4.24194494   0.           0.        ]]","[-1.39315589 -0.53536354 -0.76196126 -0.14873274 -1.2697204   1.67602902
  1.2259911  -0.94414339  1.03814028 -1.75027061  0.        ]",-0.26376557806,[ 0.59603407  1.71006567],-1.65866,[ 0.3458609   1.15562367],[-0.1684843  -0.13861577]
39,"[[ 10.61573924   2.9223344   -0.14674066   0.1956578 ]
 [ 27.75083478  -0.19893384   0.           0.        ]]","[ -7.92912624e-01  -5.23064499e-01  -1.23360268e+00  -1.28725013e-03
  -1.26971748e+00   1.67602340e+00   1.34197411e+00  -3.94043748e-01
   1.08936344e+00  -1.68435576e+00   0.00000000e+00]",-0.261838636183,[-0.17945153  0.74371566],-1.66351,[ 0.37727225  1.16922164],[-0.1684843  -0.13861577]
40,"[[ 11.15811694   2.94793399  -0.14674066   0.1956578 ]
 [ 26.49115643   2.74909153   0.           0.        ]]","[-0.03656987 -0.53050757 -1.3192013  -0.08638402 -1.26971456  1.67601778
  1.26287274  0.00707009  1.0484623  -1.57614642  0.        ]",-0.248338563997,[ 0.79112636  2.20903573],-1.68172,[ 0.42235938  1.23139155],[-0.1684843  -0.13861577]
41,"[[ 11.71410798   3.02251849  -0.14674066   0.1956578 ]
 [ 29.0991322    1.97570168   0.           0.        ]]","[ 0.6684479  -0.54697885 -0.97432529 -0.33655177 -1.26971164  1.67601216
  1.42663042 -0.09815878  0.9407304  -1.53175919  0.        ]",-0.23495396079,[ 0.7936699   1.79234229],-1.68152,[ 0.34243351  1.29759979],[-0.1684843  -0.13861577]
