timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[ 0.09152387 -0.02543002  0.10987513  0.04099919]
 [-0.00126497 -0.00218152  0.          0.        ]]","[ 1.10365937  1.97130823  0.41373668 -1.11696178  0.95615361  0.34647336
 -0.45856378 -0.36976324  0.47675127 -0.41199554  0.        ]",-0.102461741294,[ 0.84334196  1.77765785],-2.04892,[ 0.42135641  1.95666838],[-0.52373904 -0.34870857]
1,"[[ 0.12495604  0.0142416   0.10987513  0.04099919]
 [ 3.33338436  3.9561558   0.          0.        ]]","[ 1.09797706  1.97160911  0.46210384 -1.00564261  0.95615322  0.34647327
 -0.31426582  0.22326998  0.46545094 -0.30124748  0.        ]",-0.0991748072939,[-1.50423724  1.13197205],-1.95136,[-0.37550977  1.13660121],[-0.52373904 -0.34870857]
2,"[[ 0.15125666  0.1323224   0.10987513  0.04099919]
 [-0.68991839  7.83897693  0.          0.        ]]","[ 1.09228032  1.95981237  0.50001381 -0.67536156  0.95615283  0.34647319
 -0.48836321  0.80498934  0.43021899 -0.1238494   0.        ]",-0.0947136225886,[-0.53890247  0.70524405],-1.94061,[-0.2155392  0.5237968],[-0.52373904 -0.34870857]
3,"[[  0.11619596   0.31557079   0.10987513   0.04099919]
 [ -2.80908708  10.47706328   0.           0.        ]]","[ 1.09963377  1.90433609  0.44944753 -0.17466636  0.95615245  0.34647311
 -0.58006435  1.20022371  0.3802788  -0.00856689  0.        ]",-0.0908894561203,[-0.19764562 -0.35021304],-1.92944,[-0.20492193  0.08582816],[-0.52373904 -0.34870857]
4,"[[ 0.05273338  0.50912026  0.10987513  0.04099919]
 [-3.53477171  8.88318986  0.          0.        ]]","[ 1.10805506  1.79861636  0.35743418  0.32217756  0.95615206  0.34647303
 -0.61146621  0.9614311   0.32034954  0.05258801  0.        ]",-0.0861669779164,[ 0.59261786  0.03347925],-1.89231,[ 0.03483552  0.25063187],[-0.52373904 -0.34870857]
5,"[[  6.26326498e-03   6.86340796e-01   1.09875128e-01   4.09991894e-02]
 [ -1.12024108e+00   8.83902618e+00   0.00000000e+00   0.00000000e+00]]","[ 1.11021064  1.66265021  0.28984101  0.73273356  0.95615167  0.34647294
 -0.50698376  0.95481416  0.24118333  0.12098796  0.        ]",-0.0805212946885,[-0.49466152  0.94519352],-1.81769,[-0.42348769  0.01566714],[-0.52373904 -0.34870857]
6,"[[ -0.03556476   0.89892235   0.10987513   0.04099919]
 [ -3.0560954   12.40722019   0.           0.        ]]","[ 1.1092461   1.45636655  0.228979    1.15070977  0.95615128  0.34647286
 -0.59075249  1.48939573  0.11496522  0.21086492  0.        ]",-0.0728917114323,[-0.6963211  -1.13608798],-1.72699,[-0.65216351 -0.9481855 ],[-0.52373904 -0.34870857]
7,"[[-0.12370902  1.10488171  0.10987513  0.04099919]
 [-5.74948837  8.20269254  0.          0.        ]]","[ 1.09821724  1.2199191   0.10114929  1.46151176  0.95615089  0.34647278
 -0.70730164  0.85947824  0.0097524   0.20149118  0.        ]",-0.0632734559435,[ 0.29232819 -1.64089671],-1.70117,[ 0.34704545 -0.35393757],[-0.52373904 -0.34870857]
8,"[[-0.22594212  1.22757391  0.10987513  0.04099919]
 [-4.47806228  4.08027998  0.          0.        ]]","[ 1.07025305  1.06605356 -0.04530037  1.59695082  0.9561505   0.3464727
 -0.65228387  0.24186335 -0.02516417  0.11503878  0.        ]",-0.0552469943924,[ 0.97464119 -0.050555  ],-1.69736,[ 0.64017165  0.30227327],[-0.52373904 -0.34870857]
9,"[[-0.27591856  1.30635064  0.10987513  0.04099919]
 [-0.53268057  3.79836031  0.          0.        ]]","[ 1.05073132  0.96347032 -0.11574666  1.66307104  0.95615011  0.34647261
 -0.48155788  0.19962644 -0.06267666  0.08396988  0.        ]",-0.0502346672122,[ 0.09477376  0.36680292],-1.65344,[-0.02012822  0.15198119],[-0.52373904 -0.34870857]
10,"[[-0.28270601  1.39613476  0.10987513  0.04099919]
 [-0.14732856  5.17546393  0.          0.        ]]","[ 1.04778687  0.8438917  -0.12524168  1.71792546  0.95614972  0.34647253
 -0.46488268  0.40594241 -0.14093902  0.12033885  0.        ]",-0.0457622343293,[ 0.3893933  -0.77795279],-1.66771,[-0.27211183 -0.31381947],[-0.52373904 -0.34870857]
11,"[[-0.27015503  1.46770645  0.10987513  0.04099919]
 [ 1.39726779  1.99231686  0.          0.        ]]","[ 1.05317551  0.74715317 -0.10766957  1.74572117  0.95614933  0.34647245
 -0.39804427 -0.07095307 -0.2184504   0.1686856   0.        ]",-0.0437575874298,[ 0.13421618 -2.29766129],-1.67365,[-0.48049495  0.0514117 ],[-0.52373904 -0.34870857]
12,"[[-0.23715001  1.46742811  0.10987513  0.04099919]
 [ 1.90154225 -2.00682295  0.          0.        ]]","[ 1.06620472  0.74753084 -0.06117587  1.74563918  0.95614894  0.34647237
 -0.37622303 -0.6700996  -0.24273843  0.21226634  0.        ]",-0.0459887545365,[ 0.34139109  1.20387747],-1.59722,[-0.36723334  0.7481699 ],[-0.52373904 -0.34870857]
13,"[[-0.18594935  1.46741531  0.10987513  0.04099919]
 [ 3.21416876  1.99221049  0.          0.        ]]","[ 1.08311634  0.74754798  0.01166818  1.74563397  0.95614855  0.34647228
 -0.31942251 -0.07096872 -0.2835235   0.27830445  0.        ]",-0.0500197615779,[ 0.00238675  0.04555635],-1.60771,[-0.98971045 -0.11178333],[-0.52373904 -0.34870857]
14,"[[-0.12220885  1.5086733   0.10987513  0.04099919]
 [ 3.16006315  2.13311954  0.          0.        ]]","[ 1.09850331  0.69142487  0.10331634  1.7552018   0.95614817  0.3464722
 -0.32176371 -0.04985786 -0.38129226  0.36645729  0.        ]",-0.0557690161712,[-1.59424627 -0.38608471],-1.56231,[-1.11963511 -0.33185202],[-0.52373904 -0.34870857]
15,"[[-0.09933856  1.53558085  0.10987513  0.04099919]
 [-0.85966823  0.56286892  0.          0.        ]]","[ 1.10248031  0.65473887  0.13639511  1.75887366  0.95614778  0.34647212
 -0.49570692 -0.28511114 -0.43048139  0.397229    0.        ]",-0.0582563656637,[-0.62956328 -0.63228071],-1.59444,[-0.34977418 -0.06200927],[-0.52373904 -0.34870857]
16,"[[-0.14135478  1.52161159  0.10987513  0.04099919]
 [-3.33369787 -1.95142288  0.          0.        ]]","[ 1.09454434  0.6737904   0.0756949   1.75721836  0.95614739  0.34647204
 -0.60276391 -0.66179965 -0.37731168  0.34665102  0.        ]",-0.0538517859203,[ 1.12235946  1.90229039],-1.58818,[ 0.34237453  0.56090748],[-0.52373904 -0.34870857]
17,"[[-0.16766723  1.52269097  0.10987513  0.04099919]
 [ 0.68904881  2.04604847  0.          0.        ]]","[ 1.08817323  0.67231852  0.03785919  1.75736412  0.956147    0.34647195
 -0.42868993 -0.06290236 -0.35518433  0.31568809  0.        ]",-0.051251516025,[-0.34451529  1.04031666],-1.56422,[-0.61980367 -0.23128301],[-0.52373904 -0.34870857]
18,"[[-0.16770923  1.6029358   0.10987513  0.04099919]
 [-0.68863959  5.96536778  0.          0.        ]]","[ 1.0881617   0.56281225  0.03779891  1.75915972  0.95614661  0.34647187
 -0.48830569  0.52428623 -0.4380733   0.3307614   0.        ]",-0.0514249731528,[-0.98722924 -1.77150416],-1.60788,[-0.6945461  -1.14231801],[-0.52373904 -0.34870857]
19,"[[-0.22054036  1.68133632  0.10987513  0.04099919]
 [-4.58157115  1.88824344  0.          0.        ]]","[ 1.07212909  0.45609029 -0.03763426  1.74348016  0.95614622  0.34647179
 -0.656762   -0.08654478 -0.47447454  0.2834203   0.        ]",-0.0464628105907,[ 0.57429673 -1.34158714],-1.64039,[ 0.38057366 -0.39426053],[-0.52373904 -0.34870857]
20,"[[-0.28845124  1.67899416  0.10987513  0.04099919]
 [-2.21737461 -2.10912418  0.          0.        ]]","[ 1.04523558  0.45926825 -0.13326447  1.74419607  0.95614583  0.34647171
 -0.55445736 -0.68542665 -0.41781639  0.20814769  0.        ]",-0.0391896962425,[ 0.11931035  1.28359641],-1.55711,[ 0.35315987  0.41765743],[-0.52373904 -0.34870857]
21,"[[-0.32762654  1.67695751  0.10987513  0.04099919]
 [-1.70188217  1.89212579  0.          0.        ]]","[ 1.02654976  0.46203233 -0.18758992  1.74480596  0.95614544  0.34647162
 -0.53215061 -0.08596283 -0.38673718  0.16276499  0.        ]",-0.0352928993372,[-0.14445208 -0.21246514],-1.59736,[ 0.0268902  -0.29270822],[-0.52373904 -0.34870857]
22,"[[-0.36706129  1.70598403  0.10987513  0.04099919]
 [-2.23980381  1.01345238  0.          0.        ]]","[ 1.00543175  0.42269879 -0.24154919  1.73499916  0.95614505  0.34647154
 -0.55542763 -0.2176049  -0.38892386  0.12397002  0.        ]",-0.0314106514766,[ 0.18814369 -0.471618  ],-1.61675,[ 0.22307697 -0.1395067 ],[-0.52373904 -0.34870857]
23,"[[-0.40393881  1.70731411  0.10987513  0.04099919]
 [-1.45057391 -0.87415077  0.          0.        ]]","[ 0.98361647  0.42089977 -0.29127617  1.73449217  0.95614466  0.34647146
 -0.5212756  -0.50040395 -0.36600313  0.08106991  0.        ]",-0.0280911251141,[ 0.11861659 -0.16082046],-1.61166,[ 0.30389723  0.24897911],[-0.52373904 -0.34870857]
24,"[[-0.42795095  1.6836149   0.10987513  0.04099919]
 [-0.95229961 -1.49370509  0.          0.        ]]","[ 0.96835229  0.45299871 -0.32324106  1.74276009  0.95614427  0.34647138
 -0.49971392 -0.59322492 -0.3272922   0.04482495  0.        ]",-0.0268086574636,[ 0.80519271 -0.14069827],-1.65355,[ 0.32440343  0.44234806],[-0.52373904 -0.34870857]
25,"[[-0.41483319  1.64844303  0.10987513  0.04099919]
 [ 2.25338277 -2.02172766  0.          0.        ]]","[ 0.97679329  0.50079032 -0.30582059  1.75214332  0.95614389  0.34647129
 -0.36099612 -0.67233266 -0.30023808  0.04891849  0.        ]",-0.0288372422315,[-0.49732789  0.94025504],-1.57313,[-0.18369137  0.55380487],[-0.52373904 -0.34870857]
26,"[[-0.38996728  1.64576741  0.10987513  0.04099919]
 [ 0.23992288  1.74162641  0.          0.        ]]","[ 0.99211321  0.50443194 -0.27252409  1.7527142   0.9561435   0.34647121
 -0.44812335 -0.10850972 -0.31300487  0.07898355  0.        ]",-0.0305417539569,[ 0.06772479  0.34454508],-1.60671,[-0.18726173 -0.15170789],[-0.52373904 -0.34870857]
27,"[[-0.38252892  1.69394161  0.10987513  0.04099919]
 [ 0.50304731  3.07136198  0.          0.        ]]","[ 0.9965213   0.43899977 -0.26249635  1.73934453  0.95614311  0.34647113
 -0.4367372   0.09071029 -0.36630788  0.10267537  0.        ]",-0.0301185392261,[-0.42557472 -0.68926903],-1.61126,[-0.3709057  -0.53293455],[-0.52373904 -0.34870857]
28,"[[-0.38946329  1.72737799  0.10987513  0.04099919]
 [-1.19085987  0.28157005  0.          0.        ]]","[ 0.99241362  0.39380475 -0.2718455   1.7262631   0.95614272  0.34647105
 -0.51003661 -0.32725436 -0.39579905  0.10335347  0.        ]",-0.0291869704561,[-0.0510913  -0.43486194],-1.60791,[ 0.12950578 -0.04210716],[-0.52373904 -0.34870857]
29,"[[-0.41507046  1.71567752  0.10987513  0.04099919]
 [-1.3692579  -1.44586068  0.          0.        ]]","[ 0.97664113  0.40959534 -0.30613637  1.73119199  0.95614233  0.34647096
 -0.51775619 -0.58605674 -0.36743236  0.07028945  0.        ]",-0.0270222000006,[ 0.04168634  1.06289796],-1.57756,[ 0.35014668  0.34949902],[-0.52373904 -0.34870857]
30,"[[-0.44053396  1.726775    0.10987513  0.04099919]
 [-1.17773095  2.54231791  0.          0.        ]]","[ 0.96002107  0.39461764 -0.33985332  1.72652354  0.95614194  0.34647088
 -0.50946821  0.01144966 -0.36298487  0.04337133  0.        ]",-0.0247475341023,[-0.77388496 -1.78600308],-1.63406,[ 0.06760766 -0.40872025],[-0.52373904 -0.34870857]
31,"[[-0.49458078  1.73739243  0.10987513  0.04099919]
 [-4.21682193 -1.46722644  0.          0.        ]]","[ 0.92170178  0.38031226 -0.41005823  1.72173741  0.95614155  0.3464708
 -0.64097704 -0.5892577  -0.34280722 -0.0179087   0.        ]",-0.0207340118716,[ 1.25861342 -0.41858879],-1.70076,[ 0.97417855  0.43345898],[-0.52373904 -0.34870857]
32,"[[-0.53836667  1.69170372  0.10987513  0.04099919]
 [-0.17524442 -3.09620762  0.          0.        ]]","[ 0.8876867   0.44203145 -0.46546465  1.74010159  0.95614116  0.34647072
 -0.46608779 -0.83331042 -0.27597699 -0.09027343  0.        ]",-0.0221809995758,[-0.13142619  0.28087037],-1.64183,[ 0.51480877  0.82669789],[-0.52373904 -0.34870857]
33,"[[-0.54705699  1.64155374  0.10987513  0.04099919]
 [-0.69206927 -1.92270127  0.          0.        ]]","[ 0.88062526  0.51016796 -0.47629445  1.75356462  0.95614077  0.34647063
 -0.48845196 -0.65749617 -0.22457137 -0.12490792  0.        ]",-0.0263945760504,[ 1.07730284  0.23837658],-1.72132,[ 0.55916274  0.73649514],[-0.52373904 -0.34870857]
34,"[[-0.52105372  1.61294544  0.10987513  0.04099919]
 [ 3.27915027 -0.94140867  0.          0.        ]]","[ 0.90144868  0.54915641 -0.44372178  1.75809264  0.95614038  0.34647055
 -0.31660726 -0.51047931 -0.20950571 -0.10431727  0.        ]",-0.028381900873,[-0.7523297   0.51921402],-1.62417,[-0.21651681  0.51776314],[-0.52373904 -0.34870857]
