timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.59248596 -0.51141524],"[ 1.0131784   1.23703051 -0.25616116  1.00002244  1.1877566   0.16151652
  0.27644732  0.33018972  0.05645566 -0.36049142  0.        ]",[ 1.04542618 -0.44902905],-1.41341,-0.0749746771895,"[[-0.00644255  0.01795548  0.13731424  0.01904343]
 [-0.00246352 -0.00212307  0.          0.        ]]",[ 1.16060424 -1.02563119]
1,[-0.59248596 -0.51141524],"[ 1.01239486  1.2372196  -0.19478789  0.9532755   1.18775555  0.16151646
  0.46405338  0.02025335  0.05537837 -0.28430671  0.        ]",[-0.32259395 -0.91935907],-1.29098,-0.0735663800612,"[[  3.32061015e-02   5.90381520e-05   1.37314239e-01   1.90434273e-02]
 [  3.95415265e+00  -1.78158542e+00   0.00000000e+00   0.00000000e+00]]",[ 0.05732673 -0.99673796]
2,[-0.59248596 -0.51141524],"[ 1.00602425  1.234183   -0.09360842  0.76588965  1.1877545   0.1615164
  0.39990163 -0.60755474  0.05122132 -0.21416702  0.        ]",[ 0.45139643 -0.800089  ],-1.30106,-0.0724262007847,"[[ 0.09871459 -0.07173763  0.13731424  0.01904343]
 [ 2.60119622 -5.38607051  0.          0.        ]]",[ 0.4426626  -0.13000619]
3,[-0.59248596 -0.51141524],"[ 0.99239618  1.21124529  0.01291289  0.40812098  1.18775344  0.16151634
  0.48218723 -1.14088421  0.04130674 -0.22270009  0.        ]",[ 0.2610493   0.35993669],-1.28619,-0.0715148892295,"[[ 0.1681504  -0.21018166  0.13731424  0.01904343]
 [ 4.33660301 -8.44812117  0.          0.        ]]",[ 0.14506102  0.55591619]
4,[-0.59248596 -0.51141524],"[ 0.96194008  1.16024003  0.15836173  0.02517071  1.18775239  0.16151628
  0.52705844 -0.86357613  0.01599084 -0.1847374   0.        ]",[-0.73397544  0.57303333],-1.25326,-0.0687779843086,"[[ 0.26437722 -0.36316982  0.13731424  0.01904343]
 [ 5.28294131 -6.85599418  0.          0.        ]]",[-0.31716233  0.46751729]
5,[-0.59248596 -0.51141524],"[ 0.92881505  1.10593965  0.26988201 -0.24420452  1.18775134  0.16151622
  0.3843842  -0.44453967 -0.01160831 -0.14746172  0.        ]",[ 0.00362848 -0.14777454],-1.29724,-0.0659489662705,"[[ 0.33984602 -0.47615093  0.13731424  0.01904343]
 [ 2.27394835 -4.45014927  0.          0.        ]]",[ 0.19570455  0.38496533]
6,[-0.59248596 -0.51141524],"[ 0.90518427  1.05054073  0.33526925 -0.45680669  1.18775029  0.16151616
  0.38294027 -0.53110414 -0.0364877  -0.16038419  0.        ]",[ 0.28504696  0.84581575],-1.32283,-0.0635090901775,"[[ 0.38501951 -0.57014049  0.13731424  0.01904343]
 [ 2.24349933 -4.94714974  0.          0.        ]]",[ 0.22655354  0.61112118]
7,[-0.59248596 -0.51141524],"[ 0.87219458  1.00751301  0.4142841  -0.59532076  1.18774924  0.1615161
  0.43425042  0.06921679 -0.06090806 -0.11040376  0.        ]",[-1.54565383 -0.13160121],-1.25374,-0.06111912859,"[[ 0.4407467  -0.634502    0.13731424  0.01904343]
 [ 3.32563259 -1.50048308  0.          0.        ]]",[-0.28383321 -0.04284909]
8,[-0.59248596 -0.51141524],"[ 0.85527193  0.98250427  0.45068402 -0.66783695  1.18774819  0.16151604
  0.24355091 -0.01612702 -0.0744263  -0.09347495  0.        ]",[ 0.49117035 -1.32850355],-1.32962,-0.0598575710196,"[[ 0.46690714 -0.66942778  0.13731424  0.01904343]
 [-0.6962096  -1.99047365  0.          0.        ]]",[ 0.67880857  0.34758046]
9,[-0.59248596 -0.51141524],"[ 0.8514483   0.92170302  0.45858522 -0.824722    1.18774713  0.16151598
  0.33640362 -0.69903657 -0.09638613 -0.18146175  0.        ]",[ 0.33098133  0.98481961],-1.33112,-0.0576679674384,"[[ 0.47263089 -0.74857637  0.13731424  0.01904343]
 [ 1.26205215 -5.91131154  0.          0.        ]]",[ 0.47635388  1.08886933]
