timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.37123153 -0.30177253],"[ 1.02865163  1.38959614 -0.26346467  0.89802975  0.19885043 -0.22444162
  0.27535712  0.33846299  1.13631857  0.1166995   0.        ]",[ 0.1789758  -2.67445527],-1.07984,-0.187484670762,"[[-0.04636097  0.01594335  0.02318993 -0.02563292]
 [-0.00023173 -0.000295    0.          0.        ]]",[ 0.05611488 -2.25286603]
1,[-0.37123153 -0.30177253],"[ 1.02909225  1.38941197 -0.25256569  0.78837382  0.19885031 -0.22444148
  0.3107927  -0.29500489  1.13508437  0.08694168  0.        ]",[-0.74490181 -1.13803142],-1.1213,-0.187099397139,"[[-0.03924647 -0.0237931   0.02318993 -0.02563292]
 [ 0.70931351 -3.96015167  0.          0.        ]]",[ 0.20216048 -1.74798846]
2,[-0.37123153 -0.30177253],"[ 1.02803373  1.37801941 -0.27631329  0.46366245  0.19885019 -0.22444135
  0.16300087 -0.91570356  1.11732914 -0.07997174  0.        ]",[ 1.18521306 -0.47105002],-1.30708,-0.184545040457,"[[-0.0547515  -0.14192578  0.02318993 -0.02563292]
 [-2.2499803  -7.84019002  0.          0.        ]]",[ 0.85469353 -0.87937093]
3,[-0.37123153 -0.30177253],"[ 1.02762967  1.33205704 -0.28374732 -0.00335527  0.19885007 -0.22444121
  0.36281722 -1.18949038  1.06721607 -0.28032166  0.        ]",[ 0.19806778 -1.16925074],-1.12817,-0.180156879355,"[[-0.05960786 -0.31590145  0.02318993 -0.02563292]
 [ 1.75102615 -9.55166154  0.          0.        ]]",[ 0.57895935 -0.70635629]
4,[-0.37123153 -0.30177253],"[ 1.02999499  1.22100456 -0.2185607  -0.57613413  0.19884995 -0.22444107
  0.40028127 -1.79270271  0.98556845 -0.42540291  0.        ]",[-0.38047196 -1.20669056],-1.00148,-0.173389500292,"[[ -0.01706032  -0.54476792   0.02318993  -0.02563292]
 [  2.50118876 -13.32241352   0.           0.        ]]",[ 0.2127282  -0.60479915]
5,[-0.37123153 -0.30177253],"[ 1.02998592  0.99488744 -0.16576513 -1.21621268  0.19884982 -0.22444093
  0.32267225 -2.38383883  0.81536016 -0.62426766  0.        ]",[ 0.09374712 -0.467517  ],-1.02901,-0.160281749283,"[[  0.01737332  -0.84829218   0.02318993  -0.02563292]
 [  0.94719842 -17.0177117    0.           0.        ]]",[ 0.15711491 -0.40241629]
6,[-0.37123153 -0.30177253],"[ 1.02905167  0.64228921 -0.13132229 -1.72199599  0.1988497  -0.22444079
  0.34023154 -2.62608071  0.53927878 -0.80596582  0.        ]",[ 1.44131086 -0.5402867 ],-0.996383,-0.139857906565,"[[  0.03984571  -1.20384047   0.02318993  -0.02563292]
 [  1.29879893 -18.53206538   0.           0.        ]]",[ 0.07851925 -0.13270569]
7,[-0.37123153 -0.30177253],"[ 1.02216916  0.19904834 -0.03130172 -1.90508894  0.19884958 -0.22444066
  0.53654748 -2.90972336  0.22641137 -0.82740828  0.        ]",[-1.23100078  0.86971854],-0.71461,-0.112704845542,"[[  0.10526034  -1.59227348   0.02318993  -0.02563292]
 [  5.22971053 -20.30525039   0.           0.        ]]",[-0.53505862 -0.07912126]
8,[-0.37123153 -0.30177253],"[ 1.00950108 -0.21799765  0.06563647 -1.69954656  0.19884946 -0.22444052
  0.33364164 -2.29442157 -0.07996184 -0.73843054  0.        ]",[-0.10905739 -0.05448109],-0.614058,-0.0827725512644,"[[  0.16909136  -1.95978667   0.02318993  -0.02563292]
 [  1.16686107 -16.45896093   0.           0.        ]]",[ 0.1051262   0.02648646]
9,[-0.37123153 -0.30177253],"[ 1.00466476 -0.54195617  0.09395213 -1.22609682  0.19884934 -0.22444038
  0.31088413 -2.27679092 -0.36655221 -0.59086588  0.        ]",[-0.06816883  0.95638512],-0.549101,-0.0542750986623,"[[  0.18785648  -2.28786056   0.02318993  -0.02563292]
 [  0.7111839  -16.34880038   0.           0.        ]]",[ 0.28439057 -0.04877466]
