timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
10,[-0.00254584 -0.14442161],"[ 0.27442331 -0.9263522  -1.324424    0.53260527  0.45061714 -0.88471428
  0.23398407 -0.00974933 -0.59330935  0.90487658  0.        ]",[ 0.24860473 -0.03490265],-0.501879,-0.127463471488,"[[-1.13595534 -3.1686411   0.05245355 -0.10524331]
 [-1.60331732 -1.91414338  0.          0.        ]]",[-0.12623739 -0.61389983]
11,[-0.00254584 -0.14442161],"[ 0.24679866 -0.92678257 -1.33816164  0.46719705  0.4506148  -0.88470747
  0.32043731  0.68300698 -0.61918433  0.89236896  0.        ]",[-2.34968238 -0.2987144 ],-0.378228,-0.127581873452,"[[-1.15782427 -3.1379874   0.05245355 -0.10524331]
 [-0.58704912  3.08457161  0.          0.        ]]",[-0.15611623 -0.63736385]
12,[-0.00254584 -0.14442161],"[ 0.18091407 -0.92440487 -1.36779557  0.34163132  0.45061246 -0.88470067
 -0.01539866  0.60353932 -0.65774064  0.87481262  0.        ]",[ 1.36387927 -1.41151703],-0.437598,-0.128145778687,"[[-1.20917377 -3.07910521  0.05245355 -0.10524331]
 [-4.53475679  2.51118813  0.          0.        ]]",[-0.12965265 -0.61470079]
13,[-0.00254584 -0.14442161],"[ 0.11542517 -0.9205893  -1.39306002  0.26013104  0.45061012 -0.88469386
  0.32905636  0.44676986 -0.68182014  0.86633038  0.        ]",[ 1.51136145 -0.04322155],-0.549237,-0.128941499084,"[[-1.25924374 -3.04078346  0.05245355 -0.10524331]
 [-0.48573317  1.38001769  0.          0.        ]]",[-0.14232463 -0.62513959]
14,[-0.00254584 -0.14442161],"[ 0.15494041 -0.91704405 -1.37827435  0.2058315   0.45060778 -0.88468705
  0.66669377  0.41928772 -0.69977101  0.85426461  0.        ]",[-0.40885056 -0.92007257],-0.431774,-0.128940561188,"[[-1.22913714 -3.01517255  0.05245355 -0.10524331]
 [ 3.48316579  1.18173333  0.          0.        ]]",[-0.1606696  -0.64078605]
15,[-0.00254584 -0.14442161],"[ 0.22311339 -0.91515504 -1.34925499  0.18106272  0.45060544 -0.88468024
  0.52310997  0.28494551 -0.70867196  0.84308103  0.        ]",[ 0.40838795  0.16254942],-0.535383,-0.128374372317,"[[-1.17640774 -3.00346363  0.05245355 -0.10524331]
 [ 1.79540912  0.21238891  0.          0.        ]]",[-0.14596365 -0.62991953]
16,[-0.00254584 -0.14442161],"[ 0.28861315 -0.91328999 -1.31694299  0.15853913  0.4506031  -0.88467343
  0.65764     0.37357146 -0.71565034  0.83179039  0.        ]",[-0.66585395 -2.14539718],-0.32871,-0.127665497724,"[[-1.12463276 -2.99279958  0.05245355 -0.10524331]
 [ 3.37681771  0.85188534  0.          0.        ]]",[-0.15741004 -0.64032531]
17,[-0.00254584 -0.14442161],"[ 0.33863424 -0.91549426 -1.28914533  0.18555221  0.45060076 -0.88466663
  0.42766637  0.10111784 -0.71353476  0.82810415  0.        ]",[-0.36649952 -0.52311306],-0.453272,-0.127073206408,"[[-1.08421934 -3.00558805  0.05245355 -0.10524331]
 [ 0.67357779 -1.11400132  0.          0.        ]]",[-0.13218215 -0.62044311]
18,[-0.00254584 -0.14442161],"[ 0.33713673 -0.91665115 -1.29000226  0.20086152  0.45059842 -0.88465982
  0.30308755  0.26414927 -0.70351765  0.83614226  0.        ]",[ 0.61178962 -0.85024758],-0.464846,-0.127164951405,"[[-1.08544005 -3.01282585  0.05245355 -0.10524331]
 [-0.79078389  0.06235618  0.          0.        ]]",[-0.13253638 -0.62064826]
19,[-0.00254584 -0.14442161],"[ 0.34770759 -0.91617598 -1.28377074  0.19460496  0.45059608 -0.88465301
  0.51048571  0.2794548  -0.70561112  0.83348453  0.        ]",[ 1.11826748 -0.48895027],-0.498135,-0.127033280201,"[[-1.07679533 -3.00986937  0.05245355 -0.10524331]
 [ 1.64712882  0.17280174  0.          0.        ]]",[-0.14574815 -0.63171113]
20,[-0.00254584 -0.14442161],"[ 0.43417823 -0.91562329 -1.22783748  0.18748666  0.45059374 -0.88464621
  0.84453572  0.27563857 -0.7077822   0.82265242  0.        ]",[-0.55053701 -0.49098596],-0.440437,-0.12598102722,"[[-1.00445508 -3.00650421  0.05245355 -0.10524331]
 [ 5.57381013  0.14527533  0.          0.        ]]",[-0.1661028  -0.64966118]
21,[-0.00254584 -0.14442161],"[ 0.53463011 -0.91524059 -1.15026875  0.18268902  0.4505914  -0.8846394
  0.64970648  0.26706444 -0.70830568  0.81008967  0.        ]",[-1.13253613  0.37222278],-0.469648,-0.124604722853,"[[-0.915956   -3.0042354   0.05245355 -0.10524331]
 [ 3.28372958  0.08341852  0.          0.        ]]",[-0.1551778  -0.64226496]
22,[-0.00254584 -0.14442161],"[ 0.56216181 -0.91232779 -1.12631448  0.1479814   0.45058906 -0.88463259
  0.30734853  0.47107472 -0.71610581  0.79710376  0.        ]",[ 0.79275646 -1.15140238],-0.426417,-0.123810651332,"[[-0.89065784 -2.98779772  0.05245355 -0.10524331]
 [-0.74050238  1.5554434   0.          0.        ]]",[-0.14188893 -0.63135695]
23,[-0.00254584 -0.14442161],"[ 0.58016589 -0.91393887 -1.10995538  0.1668182   0.45058672 -0.88462579
  0.57560405 -0.08194808 -0.71131451  0.80019579  0.        ]",[ 0.44060005 -0.79727349],-0.442674,-0.12374825499,"[[-0.87383044 -2.99672429  0.05245355 -0.10524331]
 [ 2.41273568 -2.43480249  0.          0.        ]]",[-0.13725877 -0.62817031]
24,[-0.00254584 -0.14442161],"[ 0.64758982 -0.91788342 -1.04342621  0.21870301  0.45058438 -0.88461898
  0.71995387  0.24103693 -0.6977103   0.80790996  0.        ]",[ 0.14336565 -0.05390929],-0.483072,-0.12347856567,"[[-0.80855109 -3.02125364  0.05245355 -0.10524331]
 [ 4.10954055 -0.10436036  0.          0.        ]]",[-0.16256532 -0.64957666]
25,[-0.00254584 -0.14442161],"[ 0.73112847 -0.9171579  -0.94741371  0.20850614  0.45058204 -0.88461217
  0.76131977  0.30890352 -0.69829889  0.7940688   0.        ]",[-1.47790533 -1.99640894],-0.280219,-0.121962345584,"[[-0.72148105 -3.01643968  0.05245355 -0.10524331]
 [ 4.59583302  0.38532613  0.          0.        ]]",[-0.16992664 -0.65640604]
26,[-0.00254584 -0.14442161],"[ 0.77667453 -0.91619661 -0.88723687  0.19554561  0.4505797  -0.88460537
  0.41674141  0.2871713  -0.69914645  0.78365502  0.        ]",[-1.91997989  0.78594659],-0.44522,-0.120862993872,"[[-0.67020218 -3.01031664  0.05245355 -0.10524331]
 [ 0.54555233  0.2285325   0.          0.        ]]",[-0.14889406 -0.63944793]
27,[-0.00254584 -0.14442161],"[ 0.75132242 -0.90971685 -0.92148212  0.12010848  0.45057736 -0.88459856
  0.07899759  0.71783019 -0.71392432  0.76247059  0.        ]",[-0.85555049 -1.70961684],-0.317684,-0.119789027076,"[[-0.69912297 -2.97456915  0.05245355 -0.10524331]
 [-3.42439922  3.33586302  0.          0.        ]]",[-0.14118581 -0.6326741 ]
28,[-0.00254584 -0.14442161],"[ 0.65519253 -0.90396095 -1.03530478  0.06483855  0.45057502 -0.88459176
 -0.20342871  0.15987589 -0.73036389  0.75909336  0.        ]",[-2.13395376 -0.84603684],-0.331433,-0.120891336585,"[[-0.80091889 -2.94824359  0.05245355 -0.10524331]
 [-6.74413032 -0.68988388  0.          0.        ]]",[-0.0978298  -0.59591568]
29,[-0.00254584 -0.14442161],"[ 0.46919075 -0.91368217 -1.20233387  0.16426377  0.45057268 -0.88458495
 -0.52892077 -0.30253772 -0.71362277  0.81276111  0.        ]",[-1.68367762 -1.1486927 ],-0.351887,-0.125360908141,"[[ -0.97418833  -2.99551654   0.05245355  -0.10524331]
 [-10.57007663  -4.0262869    0.           0.        ]]",[-0.08854492 -0.58530128]
30,[-0.00254584 -0.14442161],"[ 0.16260701 -0.91970316 -1.37501946  0.24730069  0.45057035 -0.88457815
 -0.84794086  0.23680635 -0.68566564  0.8612493   0.        ]",[ 0.01537792 -1.54616097],-0.400875,-0.128660857871,"[[ -1.22321384  -3.03474247   0.05245355  -0.10524331]
 [-14.31997784  -0.13483525   0.           0.        ]]",[-0.10286166 -0.5902499 ]
31,[-0.00254584 -0.14442161],"[-0.2199502  -0.91873374 -1.46324098  0.23210363  0.45056801 -0.88457134
 -0.81863423  0.33353859 -0.67905885  0.8873401   0.        ]",[ 0.97400479  0.265606  ],-0.565063,-0.131221652902,"[[ -1.50615774  -3.02757826   0.05245355  -0.10524331]
 [-13.97557155   0.56311027   0.           0.        ]]",[-0.1172346  -0.59545916]
32,[-0.00254584 -0.14442161],"[-0.54859134 -0.91543255 -1.44348505  0.18614353  0.45056567 -0.88456454
 -0.46700386  0.47778913 -0.67953272  0.90902201  0.        ]",[ 0.03331431 -1.72904976],-0.403544,-0.133825050321,"[[-1.74420049 -3.00587331  0.05245355 -0.10524331]
 [-9.84247616  1.60390833  0.          0.        ]]",[-0.14868464 -0.61604297]
33,[-0.00254584 -0.14442161],"[-0.80672635 -0.91460194 -1.36459416  0.17577301  0.45056333 -0.88455773
 -0.43921159  0.15084736 -0.66339621  0.92600783  0.        ]",[ 1.24534542 -0.94184734],-0.487442,-0.134699640924,"[[-1.93777277 -3.00096753  0.05245355 -0.10524331]
 [-9.51582868 -0.75499152  0.          0.        ]]",[-0.15682402 -0.61739355]
34,[-0.00254584 -0.14442161],"[-0.99288952 -0.91564284 -1.26755584  0.18903988  0.45056099 -0.88455093
 -0.08633865  0.24821992 -0.64768975  0.93594566  0.        ]",[ 1.20964481 -1.28078172],-0.45758,-0.134822274072,"[[-2.08647409 -3.00724369  0.05245355 -0.10524331]
 [-5.36813191 -0.05243738  0.          0.        ]]",[-0.17878525 -0.63171947]
35,[-0.00254584 -0.14442161],"[-1.07157184 -0.91555774 -1.21444116  0.18803225  0.45055865 -0.88454412
  0.25954672  0.26371533 -0.64131224  0.9400114   0.        ]",[-0.17375172 -0.56471203],-0.475963,-0.134892039576,"[[-2.15304558 -3.00676763  0.05245355 -0.10524331]
 [-1.30256673  0.05937081  0.          0.        ]]",[-0.19388834 -0.64336634]
36,[-0.00254584 -0.14442161],"[-1.10899361 -0.91528175 -1.18626225  0.18458287  0.45055631 -0.88453732
  0.2032121   0.26694928 -0.63894925  0.94233421  0.        ]",[ 0.83876859 -1.97997901],-0.394666,-0.135020744163,"[[-2.18574043 -3.00513675  0.05245355 -0.10524331]
 [-1.96471283  0.08271262  0.          0.        ]]",[-0.19509485 -0.64297497]
37,[-0.00254584 -0.14442161],"[-1.1152917  -0.9151235  -1.18130503  0.1826626   0.45055397 -0.88453051
  0.48905557  0.25839057 -0.63897397  0.94297581  0.        ]",[ 1.18007834 -0.49937819],-0.513789,-0.135102032772,"[[-2.19132453 -3.00422886  0.05245355 -0.10524331]
 [ 1.39510673  0.02097055  0.          0.        ]]",[-0.20344433 -0.65095872]
38,[-0.00254584 -0.14442161],"[-1.03757239 -0.9149915  -1.23830197  0.18108575  0.45055163 -0.88452371
  0.82354876  0.26115539 -0.64655828  0.9394507   0.        ]",[-1.32973728 -0.77411588],-0.411234,-0.135177367876,"[[-2.12397465 -3.00348332  0.05245355 -0.10524331]
 [ 5.32677882  0.04092721  0.          0.        ]]",[-0.20813912 -0.65830117]
39,[-0.00254584 -0.14442161],"[-0.95850942 -0.9149166  -1.28825682  0.18023383  0.45054929 -0.8845169
  0.47772524  0.25647365 -0.65358062  0.93536906  0.        ]",[ 0.39598435  0.32551046],-0.562756,-0.135158053125,"[[-2.05822195 -3.00308067  0.05245355 -0.10524331]
 [ 1.26203658  0.00715751  0.          0.        ]]",[-0.19305435 -0.64654726]
40,[-0.00254584 -0.14442161],"[-0.90811409 -0.91260661 -1.31627294  0.15262351  0.45054695 -0.8845101
  0.60898804  0.4351049  -0.66677692  0.93564574  0.        ]",[ 0.54105014  0.15915286],-0.562046,-0.136104863749,"[[-2.01750093 -2.99000642  0.05245355 -0.10524331]
 [ 2.80492241  1.29597233  0.          0.        ]]",[-0.19931972 -0.65293872]
41,[-0.00254584 -0.14442161],"[-0.81013971 -0.90609861 -1.3629971   0.08531842  0.45054461 -0.8845033
  0.78651268  0.51890469 -0.6973378   0.93416514  0.        ]",[-1.21923928 -0.79139443],-0.433464,-0.138128046824,"[[-1.94046634 -2.95802062  0.05245355 -0.10524331]
 [ 4.89157969  1.90059409  0.          0.        ]]",[-0.20384568 -0.65958166]
42,[-0.00254584 -0.14442161],"[-0.73552342 -0.90469111 -1.39219754  0.07233192  0.45054227 -0.88449649
  0.44140968  0.07933843 -0.70736316  0.92799196  0.        ]",[ 0.51603836 -1.51298833],-0.449346,-0.138149646732,"[[-1.88333242 -2.95182825  0.05245355 -0.10524331]
 [ 0.8353345  -1.27078952  0.          0.        ]]",[-0.1789576  -0.64025497]
43,[-0.00254584 -0.14442161],"[-0.68639169 -0.91707012 -1.40858949  0.20908642  0.45053993 -0.88448969
  0.61381842 -0.29334794 -0.66337567  0.91704417  0.        ]",[-1.00731657 -0.15174153],-0.470679,-0.133632855938,"[[-1.84629381 -3.01671857  0.05245355 -0.10524331]
 [ 2.86182839 -3.95964842  0.          0.        ]]",[-0.16811666 -0.63288039]
44,[-0.00254584 -0.14442161],"[-0.66373457 -0.92044834 -1.41540733  0.26156976  0.4505376  -0.88448289
  0.27215855  0.29555847 -0.64538039  0.91253645  0.        ]",[ 0.92296944 -1.00713951],-0.472247,-0.131837112786,"[[-1.82934815 -3.04146755  0.05245355 -0.10524331]
 [-1.15393407  0.2891732   0.          0.        ]]",[-0.16810358 -0.63191253]
45,[-0.00254584 -0.14442161],"[-0.64518616 -0.91888456 -1.4206483   0.23598499  0.45053526 -0.88447608
  0.58500779  0.35069546 -0.65635977  0.91323863  0.        ]",[ 0.77697414 -1.30456993],-0.451429,-0.132684049579,"[[-1.81553248 -3.02941229  0.05245355 -0.10524331]
 [ 2.52323604  0.68698335  0.          0.        ]]",[-0.17885371 -0.64182639]
46,[-0.00254584 -0.14442161],"[-0.53551942 -0.91718724 -1.44569672  0.21103036  0.45053292 -0.88446928
  0.84247955  0.32016117 -0.67151951  0.90767391  0.        ]",[ 0.16078789 -0.6337217 ],-0.489876,-0.133097706972,"[[-1.73470384 -3.01763818  0.05245355 -0.10524331]
 [ 5.54954148  0.46669884  0.          0.        ]]",[-0.18137576 -0.64628196]
47,[-0.00254584 -0.14442161],"[-0.37535644 -0.91602787 -1.46443422  0.19531008  0.45053058 -0.88446248
  0.88728729  0.29393031 -0.68517988  0.89647556  0.        ]",[-1.72803733 -0.42462039],-0.423706,-0.132776064408,"[[-1.61842812 -3.01021241  0.05245355 -0.10524331]
 [ 6.07627566  0.27746194  0.          0.        ]]",[-0.1748253  -0.64377648]
48,[-0.00254584 -0.14442161],"[-0.26368946 -0.91532444 -1.46531787  0.18623196  0.45052824 -0.88445568
  0.54019252  0.27715288 -0.69322636  0.88740756  0.        ]",[-0.30058162  1.13485546],-0.594861,-0.132320126125,"[[-1.53783442 -3.00592106  0.05245355 -0.10524331]
 [ 1.99669016  0.1564282   0.          0.        ]]",[-0.15875493 -0.63227999]
49,[-0.00254584 -0.14442161],"[-0.22548134 -0.90715416 -1.46332576  0.09596433  0.4505259  -0.88444887
  0.43558787  0.82553968 -0.72547922  0.87684297  0.        ]",[ 0.6321122 -0.5604969],-0.521032,-0.133639173983,"[[-1.51023608 -2.96309626  0.05245355 -0.10524331]
 [ 0.76723666  4.112867    0.          0.        ]]",[-0.16961548 -0.64181012]
