timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.40033343 -0.36194879],"[[ 0.01179443 -0.09966684  0.00207122 -0.18765368]
 [ 0.00390603  0.00118881  0.          0.        ]]",[-2.89694974 -4.59517237],"[ 1.02420037  1.35974339 -0.18268766  0.603253    0.02500425 -1.62054354
  0.27907928  0.33795672  1.32350271  1.82855695  0.        ]",-1.9258,-0.274154143022,[-2.93547988 -3.76933599]
1,[-0.40033343 -0.36194879],"[[ -2.78034668e-02  -1.39355736e-01   2.07121778e-03  -1.87653683e-01]
 [ -3.95054044e+00  -3.95689105e+00   0.00000000e+00   0.00000000e+00]]",[-1.43786004 -3.26927932],"[ 1.02373511  1.3542203  -0.24333983  0.49557569  0.02500423 -1.62054031
  0.08405247 -0.30265745  1.3130836   1.69516384  0.        ]",-2.00732,-0.26520050742,[-2.39573598 -2.86091089]
2,[-0.40033343 -0.36194879],"[[ -1.45706693e-01  -2.57420170e-01   2.07121778e-03  -1.87653683e-01]
 [ -7.82691879e+00  -7.83662080e+00   0.00000000e+00   0.00000000e+00]]",[-0.5108067  -2.06080427],"[ 1.00878334  1.32708323 -0.42316683  0.17945326  0.02500422 -1.62053707
 -0.10712414 -0.93059022  1.23718843  1.30788273  0.        ]",-1.86205,-0.236899917349,[-1.49821901 -1.47311985]
3,[-0.40033343 -0.36194879],"[[ -3.20955252e-01  -4.52315705e-01   2.07121778e-03  -1.87653683e-01]
 [ -9.69183096e+00  -1.16402446e+01   0.00000000e+00   0.00000000e+00]]",[-0.04759503  0.98899019],"[ 0.94952271  1.24819034 -0.68401307 -0.31916275  0.0250042  -1.62053383
 -0.19909851 -1.54620336  0.99492162  0.77114878  0.        ]",-1.65869,-0.18897594366,[-0.09434399  0.13476703]
4,[-0.40033343 -0.36194879],"[[ -5.14779066e-01  -6.43515915e-01   2.07121778e-03  -1.87653683e-01]
 [ -9.69050710e+00  -7.49358505e+00   0.00000000e+00   0.00000000e+00]]",[ 0.06062375  1.58319186],"[ 0.83452452  1.13215379 -0.95495063 -0.76448911  0.02500419 -1.6205306
 -0.1990331  -0.8750667   0.60672962  0.33051799  0.        ]",-1.18702,-0.1344444745,[ 0.52959001  0.38008174]
5,[-0.40033343 -0.36194879],"[[ -7.04277731e-01  -7.52170217e-01   2.07121778e-03  -1.87653683e-01]
 [ -9.26072165e+00  -3.38553299e+00   0.00000000e+00   0.00000000e+00]]",[ 1.256565    1.77483721],"[ 0.67590571  1.05072865 -1.19260286 -0.99188485  0.02500418 -1.62052736
 -0.17783665 -0.2101793   0.21941683  0.07626269  0.        ]",-0.94625,-0.0877494539157,[ 1.08231795  0.39246646]
6,[-0.40033343 -0.36194879],"[[ -8.47973205e-01  -7.79492268e-01   2.07121778e-03  -1.87653683e-01]
 [ -5.12255260e+00   6.39890140e-01   0.00000000e+00   0.00000000e+00]]",[ 1.23395094  0.27969244],"[ 0.52863139  1.0286312  -1.34955116 -1.04569952  0.02500416 -1.62052412
  0.02625153  0.44133456 -0.04416158 -0.03792147  0.        ]",-0.741628,-0.0579133620291,[ 0.82950377 -0.11635706]
7,[-0.40033343 -0.36194879],"[[-0.90971556 -0.75572286  0.00207122 -0.18765368]
 [-1.06520063  1.73339515  0.          0.        ]]",[-0.01629039 -0.28581511],"[ 0.45902576  1.04788875 -1.40988545 -0.99895984  0.02500415 -1.62052089
  0.22635394  0.6183178  -0.12565175 -0.07626807  0.        ]",-0.604277,-0.0489333551933,[ 0.25209355 -0.41183895]
8,[-0.40033343 -0.36194879],"[[-0.9314509  -0.73275392  0.00207122 -0.18765368]
 [-1.10819079  0.56738529  0.          0.        ]]",[ 1.02847868 -0.48948446],"[ 0.4336927   1.06604202 -1.43003822 -0.95278802  0.02500414 -1.62051765
  0.22423359  0.42959884 -0.14018823 -0.09032074  0.        ]",-0.648487,-0.0473836278216,[ 0.4287121  -0.13536021]
9,[-0.40033343 -0.36194879],"[[ -9.13693311e-01  -7.40978360e-01   2.07121778e-03  -1.87653683e-01]
 [  2.87070131e+00  -1.38331951e+00   0.00000000e+00   0.00000000e+00]]",[-0.07698224  0.64684844],"[ 0.45442047  1.05959232 -1.41361229 -0.96943138  0.02500412 -1.62051441
  0.42046654  0.1138771  -0.1177317  -0.07996494  0.        ]",-0.62096,-0.04980661286,[-0.07830045  0.03523904]
