timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.68481219 -0.58741421],"[ 1.00238979  1.19413518 -0.1644248   0.9892257  -0.9364515   1.36528795
  0.26802648  0.32855362  2.65206244 -2.03386445  0.        ]",[ 3.50083124  0.51092841],-5.20171,-0.349416722893,"[[ 0.06253921  0.00199142 -0.10856158  0.15784522]
 [ 0.00252781  0.00488683  0.          0.        ]]",[ 3.75905824  1.36541867]
1,[-0.68481219 -0.58741421],"[ 0.99753505  1.19383641 -0.10286109  1.04093377 -0.93645099  1.3652868
  0.45559255  0.6947608   2.64193557 -1.89823203  0.        ]",[ 3.67920749  1.07871182],-5.19009,-0.344316297702,"[[ 0.10227187  0.02237083 -0.10856158  0.15784522]
 [ 3.95757301  2.02632152  0.          0.        ]]",[ 3.39856267  1.05788028]
2,[-0.68481219 -0.58741421],"[ 0.96941278  1.18787261  0.07818544  1.24307429 -0.93645047  1.36528566
  0.63941488  1.40454551  2.57049566 -1.47559966  0.        ]",[ 2.77797027  1.39068867],-4.9448,-0.326529988211,"[[ 0.22031329  0.1022074  -0.10856158  0.15784522]
 [ 7.8336784   5.94427998  0.          0.        ]]",[ 3.13099742  0.57651412]
3,[-0.68481219 -0.58741421],"[ 0.87922931  1.15391294  0.36544669  1.63559948 -0.93644996  1.36528451
  0.81961173  2.10027109  2.30966933 -0.80205808  0.        ]",[ 1.21027429 -0.44120113],-4.28725,-0.29010238869,"[[  0.41510931   0.25962477  -0.10856158   0.15784522]
 [ 11.63333883   9.78464593   0.           0.        ]]",[ 2.01469755 -0.53692192]
4,[-0.68481219 -0.58741421],"[ 0.67029342  1.08194238  0.72230258  2.05541769 -0.93644944  1.36528336
  0.9963659   1.74838636  1.75466949 -0.1160248   0.        ]",[ 0.48234522 -0.9104384 ],-3.5854,-0.233863600238,"[[  0.68517047   0.43582965  -0.10856158   0.15784522]
 [ 15.36041002   7.84228092   0.           0.        ]]",[ 0.50429904 -1.31412756]
5,[-0.68481219 -0.58741421],"[ 0.31230873  1.01402839  1.05383016  2.32116103 -0.93644893  1.36528222
  1.07253814  1.06697289  0.99758025  0.29924416  0.        ]",[-1.44757431 -1.19124349],-2.58845,-0.166785025484,"[[  1.00849446   0.55493675  -0.10856158   0.15784522]
 [ 16.96660089   4.08093265   0.           0.        ]]",[-0.90574312 -1.6296618 ]
6,[-0.68481219 -0.58741421],"[-0.08882734  0.9871907   1.23853698  2.40862218 -0.93644841  1.36528107
  0.86907731  0.33518852  0.32190672  0.37578529  0.        ]",[-1.88223502 -1.75918505],-1.85595,-0.107999052739,"[[  1.30478248   0.59602647  -0.10856158   0.15784522]
 [ 12.67641146   0.04153754   0.           0.        ]]",[-1.20154297 -1.39451289]
7,[-0.68481219 -0.58741421],"[-0.39791407  1.01263601  1.29090079  2.32588524 -0.9364479   1.36527992
  0.66962838 -0.38206745 -0.08412283  0.32052949  0.        ]",[-1.75749841 -1.07198486],-1.79137,-0.0721257329344,"[[ 1.51611485  0.5571329  -0.10856158  0.15784522]
 [ 8.47081442 -3.91766223  0.          0.        ]]",[-1.01647234 -0.84456289]
8,[-0.68481219 -0.58741421],"[-0.58785205  1.07989732  1.28904022  2.06462728 -0.93644738  1.36527878
  0.47412847 -1.08508908 -0.23132407  0.31157415  0.        ]",[-0.09660462 -0.05132632],-2.04403,-0.0604296011943,"[[ 1.6441702   0.43984378 -0.10856158  0.15784522]
 [ 4.34848526 -7.79829159  0.          0.        ]]",[-0.26397225 -0.0934979 ]
9,[-0.68481219 -0.58741421],"[-0.70913715  1.14626015  1.2744273   1.69367407 -0.93644686  1.36527763
  0.45192569 -1.09390954 -0.24107022  0.34763115  0.        ]",[-0.27762559 -0.57041923],-2.01897,-0.0615241867586,"[[ 1.7264426   0.28338937 -0.10856158  0.15784522]
 [ 3.88031845 -7.84698376  0.          0.        ]]",[-0.23359385  0.24668029]
10,[-0.68481219 -0.58741421],"[-0.80509407  1.18747616  1.25524556  1.25099097 -0.93644635  1.36527648
  0.39623992 -1.47486094 -0.18809794  0.39107962  0.        ]",[-0.24178311  1.70461178],-2.20899,-0.0674967314227,"[[ 1.79226788  0.10535129 -0.10856158  0.15784522]
 [ 2.70612537 -9.94981409  0.          0.        ]]",[ 0.32845724  0.88891637]
11,[-0.68481219 -0.58741421],"[-0.86843394  1.19251112  1.23876466  0.85242302 -0.93644583  1.36527534
  0.34826525 -0.72177722 -0.105703    0.42024443  0.        ]",[ 0.40611587  0.66101064],-2.16969,-0.074924947468,"[[ 1.83624073 -0.0519368  -0.10856158  0.15784522]
 [ 1.69452935 -5.79284956  0.          0.        ]]",[ 0.33471021  0.64662135]
12,[-0.68481219 -0.58741421],"[-0.93905803  1.18232094  1.21666535  0.62908448 -0.93644532  1.36527419
  0.42281556 -0.22694961 -0.11176968  0.41254786  0.        ]",[-1.53695825  0.30574666],-1.94262,-0.0741076852538,"[[ 1.88590337 -0.14038869 -0.10856158  0.15784522]
 [ 3.26650715 -3.06143857  0.          0.        ]]",[-0.53980148  0.06045097]
13,[-0.68481219 -0.58741421],"[-0.97417201  1.17279033  1.2041642   0.50779458 -0.9364448   1.36527304
  0.23212098  0.00363148 -0.10989045  0.40757497  0.        ]",[ 0.19655648 -0.31377982],-2.05735,-0.0740106127224,"[[ 1.91088964 -0.18884706 -0.10856158  0.15784522]
 [-0.75449361 -1.78864853  0.          0.        ]]",[ 0.22210732  0.10667232]
14,[-0.68481219 -0.58741421],"[-0.96417617  1.16065327  1.20782608  0.38903359 -0.93644429  1.36527189
  0.26972579 -0.21509086 -0.03877897  0.42023166  0.        ]",[ 0.23065511  1.33187502],-2.15864,-0.0799716299293,"[[ 1.90375559 -0.23673359 -0.10856158  0.15784522]
 [ 0.03844613 -2.99597916  0.          0.        ]]",[ 0.4130702   0.36966553]
15,[-0.68481219 -0.58741421],"[-0.97804054  1.1549118   1.20272189  0.3408024  -0.93644377  1.36527075
  0.31288992  0.51291857 -0.03738604  0.41726278  0.        ]",[-0.76029937 -0.31262571],-1.96348,-0.0799458396813,"[[ 1.91365639 -0.25633371 -0.10856158  0.15784522]
 [ 0.9486103   1.02257601  0.          0.        ]]",[-0.39944729 -0.54397929]
16,[-0.68481219 -0.58741421],"[-0.96208783  1.15726093  1.20857865  0.36006614 -0.93644326  1.3652696
  0.16938388  0.28520512 -0.02187043  0.42252569  0.        ]",[ 0.47946391  0.32666705],-2.10916,-0.0813755799453,"[[ 1.90226808 -0.24849364 -0.10856158  0.15784522]
 [-2.07736691 -0.23438332  0.          0.        ]]",[ 0.57540196 -0.04914764]
17,[-0.68481219 -0.58741421],"[-0.93094025  1.15967834  1.21940487  0.38057387 -0.93644274  1.36526845
  0.26126065  0.52023922  0.01660643  0.43298403  0.        ]",[ 1.08260418 -0.94703584],-2.1132,-0.0848216393241,"[[ 1.88015844 -0.24016439 -0.10856158  0.15784522]
 [-0.14004584  1.06298663  0.          0.        ]]",[ 0.03889057 -0.44569996]
18,[-0.68481219 -0.58741421],"[-0.98283707  1.15478122  1.20091546  0.33976876 -0.93644222  1.36526731
  0.44906895 -0.16318082 -0.04435102  0.41539706  0.        ]",[-0.46757615 -1.29135134],-1.97133,-0.0793273356691,"[[ 1.9170908  -0.25675468 -0.10856158  0.15784522]
 [ 3.82009403 -2.70943527  0.          0.        ]]",[-0.57216382  0.04037625]
19,[-0.68481219 -0.58741421],"[-1.06169608  1.12130825  1.16841401  0.11374474 -0.93644171  1.36526616
  0.35783353 -0.87065648 -0.05859621  0.39214119  0.        ]",[ 0.09861093  1.20624997],-2.15176,-0.0771948128813,"[[ 1.9741909  -0.35012556 -0.10856158  0.15784522]
 [ 1.89630174 -6.61464327  0.          0.        ]]",[ 0.38001007  1.04682326]
20,[-0.68481219 -0.58741421],"[-1.11776352  1.07910264  1.14189493 -0.0998383  -0.93644119  1.36526501
  0.37448319 -0.1296267  -0.04046147  0.37219409  0.        ]",[-0.45692084  0.39302219],-2.02643,-0.0777449670593,"[[ 2.01563923 -0.4413779  -0.10856158  0.15784522]
 [ 2.24737993 -2.52422235  0.          0.        ]]",[-0.2494832   0.22802594]
21,[-0.68481219 -0.58741421],"[-1.15285514  1.06084747  1.12377243 -0.17802133 -0.93644068  1.36526387
  0.28662206  0.16147575 -0.05628609  0.35718004  0.        ]",[-0.63473718  0.67214208],-2.0044,-0.0758626812398,"[[ 2.04199873 -0.47574015 -0.10856158  0.15784522]
 [ 0.39473844 -0.91736187  0.          0.        ]]",[-0.0903804   0.03754821]
22,[-0.68481219 -0.58741421],"[-1.12975729  1.06550583  1.13583424 -0.15869932 -0.93644016  1.36526272
  0.16711905  0.64707862 -0.02937626  0.36705258  0.        ]",[ 0.24514948 -1.02597501],-2.0107,-0.0784050532832,"[[ 2.0246111  -0.46719317 -0.10856158  0.15784522]
 [-2.12510528  1.76312445  0.          0.        ]]",[ 0.22278124 -0.3404156 ]
23,[-0.68481219 -0.58741421],"[-1.08628606  1.06288777  1.15713972 -0.16960437 -0.93643965  1.36526157
  0.2151752  -0.0766393   0.04526459  0.38301965  0.        ]",[ 1.13693547  0.43401473],-2.18549,-0.0850339433437,"[[ 1.99227599 -0.47201241 -0.10856158  0.15784522]
 [-1.11179043 -2.2317338   0.          0.        ]]",[ 0.79890692  0.49333146]
24,[-0.68481219 -0.58741421],"[-1.11012315  1.0477866   1.14567769 -0.23011643 -0.93643913  1.36526043
  0.40380382  0.24243572  0.03908935  0.37280939  0.        ]",[-0.84143926  0.33039097],-1.99431,-0.0841317616135,"[[ 2.00994681 -0.49897582 -0.10856158  0.15784522]
 [ 2.86563994 -0.47046835  0.          0.        ]]",[-0.44489172 -0.15481678]
25,[-0.68481219 -0.58741421],"[-1.14130512  1.04997339  1.12986551 -0.22159115 -0.93643862  1.36525928
  0.24322499  0.48134439 -0.01510188  0.36148252  0.        ]",[ 0.69442793 -1.38499181],-2.04375,-0.0793128515565,"[[ 2.03328719 -0.49515363 -0.10856158  0.15784522]
 [-0.52032652  0.84828632  0.          0.        ]]",[ 0.011067   -0.22913884]
26,[-0.68481219 -0.58741421],"[-1.16415213  1.03661342  1.1176737  -0.27249022 -0.9364381   1.36525813
  0.37406745 -0.23920685 -0.02482681  0.35111994  0.        ]",[-0.75671498 -0.13796979],-1.97751,-0.0781129367742,"[[ 2.05056204 -0.51809427 -0.10856158  0.15784522]
 [ 2.23862182 -3.12908927  0.          0.        ]]",[-0.11293522  0.43336084]
27,[-0.68481219 -0.58741421],"[-1.18290177  0.994196    1.10727448 -0.41817301 -0.93643759  1.36525699
  0.23000076 -0.32675725  0.02376526  0.33761958  0.        ]",[ 0.80407058  1.50260701],-2.18058,-0.0815251664388,"[[ 2.0648556  -0.58552478 -0.10856158  0.15784522]
 [-0.7991679  -3.61235971  0.          0.        ]]",[ 0.85013533  0.84580934]
28,[-0.68481219 -0.58741421],"[-1.20381931  0.97259262  1.09524351 -0.48473111 -0.93643707  1.36525584
  0.38154415  0.40332665  0.02717407  0.32546011  0.        ]",[-0.16987878 -0.55322915],-2.0145,-0.081350321717,"[[ 2.08093293 -0.61733781 -0.10856158  0.15784522]
 [ 2.39627884  0.41763346  0.          0.        ]]",[-0.4955332  -0.22217238]
29,[-0.68481219 -0.58741421],"[-1.25594243  0.96297818  1.06321582 -0.51295244 -0.93643655  1.36525469
  0.34745946  0.00502841 -0.04174423  0.30251907  0.        ]",[-0.15164478  0.47315615],-2.04922,-0.0748240633585,"[[ 2.12164752 -0.63104406 -0.10856158  0.15784522]
 [ 1.67757157 -1.78093369  0.          0.        ]]",[-0.22963306  0.26655301]
30,[-0.68481219 -0.58741421],"[-1.29004216  0.95118805  1.04059846 -0.54648214 -0.93643604  1.36525355
  0.31740253  0.35086521 -0.07869794  0.28492901  0.        ]",[-0.56247442 -0.69535465],-1.95107,-0.0711324584008,"[[ 2.14884006 -0.64750925 -0.10856158  0.15784522]
 [ 1.04379372  0.12805154  0.          0.        ]]",[-0.47295699 -0.10890058]
31,[-0.68481219 -0.58741421],"[-1.28799046  0.93273069  1.04199666 -0.59675783 -0.93643552  1.3652524
  0.21093401 -0.14825288 -0.04607855  0.28295437  0.        ]",[ 0.34817572  0.47337393],-2.09384,-0.0737268327232,"[[ 2.14719138 -0.67259081 -0.10856158  0.15784522]
 [-1.20119872 -2.62703002  0.          0.        ]]",[ 0.57951021  0.68739402]
