timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.04121761 -0.02376263],"[[-0.07490175  0.00798187 -0.03484039  0.04888041]
 [-0.00063101 -0.00034055  0.          0.        ]]",[-0.1796447  -1.24685431],"[ 1.0432478   1.16834544 -0.08047503  0.13283073 -0.28848557  0.41837641
  0.21076265  0.06496703  1.21300395 -0.39750734  0.        ]",-0.647397,-0.252486392474,[-0.09299698 -0.1767703 ]
1,[-0.04121761 -0.02376263],"[[-0.08202899 -0.03174994 -0.03484039  0.04888041]
 [-0.70973748 -3.95964611  0.          0.        ]]",[-1.74315869  0.18978905],"[ 1.04244169  1.1677179  -0.0914165   0.06590711 -0.28848144  0.41836993
  0.14656614 -0.45695669  1.20976438 -0.43742639  0.        ]",-0.507238,-0.253522693532,[-0.09361744 -0.17930979]
2,[-0.04121761 -0.02376263],"[[-0.13577673 -0.10260102 -0.03484039  0.04888041]
 [-4.65191299 -3.1282371   0.          0.        ]]",[-0.00178223 -0.59138921],"[ 1.03428545  1.16172867 -0.17369052 -0.05315478 -0.28847732  0.41836344
 -0.21031588 -0.34735085  1.19138962 -0.56610636  0.        ]",-0.647473,-0.256518613395,[-0.09164831 -0.1774518 ]
3,[-0.04121761 -0.02376263],"[[-0.22795398 -0.1880392  -0.03484039  0.04888041]
 [-4.56610934 -5.40798182  0.          0.        ]]",[-2.82268184  1.31632391],"[ 1.01106755  1.14620815 -0.3132589  -0.19552392 -0.2884732   0.41835695
 -0.2025452  -0.64787013  1.14256464 -0.75435041  0.        ]",-0.431445,-0.260132917312,[-0.09033491 -0.17788132]
4,[-0.04121761 -0.02376263],"[[-0.35807714 -0.25538152 -0.03484039  0.04888041]
 [-8.43332107 -1.33980561  0.          0.        ]]",[ 0.66722207  0.71115377],"[ 0.95877947  1.12763749 -0.50498038 -0.30617042 -0.28846907  0.41835047
 -0.55264298 -0.11156995  1.0538272  -0.96844398  0.        ]",-0.639536,-0.263438734545,[-0.08602842 -0.17296046]
5,[-0.04121761 -0.02376263],"[[-0.49859812 -0.25366901 -0.03484039  0.04888041]
 [-5.62810673  1.50158308  0.          0.        ]]",[-0.23950535  1.94057293],"[ 0.87760633  1.12814351 -0.70167564 -0.30337397 -0.28846495  0.41834398
 -0.29867405  0.26300521  0.95876188 -1.13664621  0.        ]",-0.562189,-0.265966505889,[-0.08432827 -0.17003831]
6,[-0.04121761 -0.02376263],"[[-0.61956437 -0.18420422 -0.03484039  0.04888041]
 [-6.46572293  5.43179764  0.          0.        ]]",[-0.9138712   1.02082941],"[ 0.78836058  1.14699385 -0.8595003  -0.18916073 -0.28846083  0.4183375
 -0.37450129  0.78111324  0.8948972  -1.23422441  0.        ]",-0.592253,-0.267847792768,[-0.08181483 -0.16484025]
7,[-0.04121761 -0.02376263],"[[-0.78388246 -0.03690551 -0.03484039  0.04888041]
 [-9.95446505  9.28522539  0.          0.        ]]",[-0.9147922   0.29430968],"[ 0.64090878  1.16728582 -1.05253627  0.05725755 -0.28845671  0.41833101
 -0.69034171  1.28907231  0.82140925 -1.32865185  0.        ]",-0.626201,-0.269477342241,[-0.0775033  -0.15646598]
8,[-0.04121761 -0.02376263],"[[ -1.01730885   0.15866005  -0.03484039   0.04888041]
 [-13.3768024   10.26802584   0.           0.        ]]",[ 1.05550963  0.95420941],"[ 0.38691465  1.15237779 -1.27529547  0.38559489 -0.28845258  0.41832453
 -1.00015936  1.41857916  0.69015405 -1.44647681  0.        ]",-0.691337,-0.269360272948,[-0.07212159 -0.14775805]
9,[-0.04121761 -0.02376263],"[[ -1.24251429   0.39987201  -0.03484039   0.04888041]
 [ -9.15775535  13.84127356   0.           0.        ]]",[ 0.14166465 -0.66029076],"[ 0.10408955  1.06930457 -1.42294082  0.77527233 -0.28844846  0.41831804
 -0.6181733   1.88952253  0.57331135 -1.5040565   0.        ]",-0.686099,-0.265698835124,[-0.07124476 -0.13957758]
10,[-0.04121761 -0.02376263],"[[ -1.41821966   0.64771182  -0.03484039   0.04888041]
 [ -8.41527451  10.95233291   0.           0.        ]]",[-0.82779792 -0.83319266],"[-0.13308065  0.91448182 -1.48723224  1.13588437 -0.28844434  0.41831156
 -0.55094218  1.5086244   0.50377255 -1.4950073   0.        ]",-0.602969,-0.258763798085,[-0.07073294 -0.13823715]
11,[-0.04121761 -0.02376263],"[[ -1.61770483   0.83148986  -0.03484039   0.04888041]
 [-11.5229762    7.43712849   0.           0.        ]]",[ 1.16025127 -0.41925465],"[-0.40983345  0.75960681 -1.50336526  1.36424083 -0.28844022  0.41830507
 -0.83228673  1.04521355  0.37407972 -1.51052985  0.        ]",-0.652771,-0.250978632139,[-0.07044043 -0.13924359]
12,[-0.04121761 -0.02376263],"[[-1.80617794  0.96208257 -0.03484039  0.04888041]
 [-7.3382158   5.62823016  0.          0.        ]]",[ 0.08159831 -0.91646007],"[-0.6691125   0.63193838 -1.46253176  1.50139563 -0.2884361   0.41829859
 -0.45340079  0.8067433   0.23102502 -1.5222222   0.        ]",-0.596795,-0.243503181835,[-0.07234133 -0.13999148]
13,[-0.04121761 -0.02376263],"[[-1.94823704  1.03711696 -0.03484039  0.04888041]
 [-6.86924953  1.88767994  0.          0.        ]]",[ 0.84454834 -0.17788534],"[-0.85742097  0.5529172  -1.39654067  1.56965094 -0.28843197  0.41829211
 -0.41093487  0.31364951  0.11300195 -1.52507701  0.        ]",-0.609998,-0.237926914871,[-0.07333516 -0.14277263]
14,[-0.04121761 -0.02376263],"[[-2.0507292   1.06741757 -0.03484039  0.04888041]
 [-3.39153333  1.14488499  0.          0.        ]]",[ 0.85315079 -0.09396224],"[-0.98706443  0.51995979 -1.33090963  1.59487443 -0.28842785  0.41828562
 -0.09606229  0.21572817  0.01608387 -1.52759793  0.        ]",-0.603423,-0.234454493351,[-0.07355138 -0.14295964]
15,[-0.04121761 -0.02376263],"[[-2.08401602  1.08634521 -0.03484039  0.04888041]
 [ 0.0513931   0.7492101   0.          0.        ]]",[ 0.68879038  0.44113694],"[-1.02776305  0.49908627 -1.30644178  1.60991454 -0.28842373  0.41827914
  0.21566024  0.16356576 -0.0100268  -1.52261218  0.        ]",-0.580097,-0.232886172275,[-0.07384051 -0.14331111]
16,[-0.04121761 -0.02376263],"[[-2.05565802  1.11869853 -0.03484039  0.04888041]
 [ 2.77535704  2.48035308  0.          0.        ]]",[-2.39403117 -0.50142119],"[-0.99308699  0.46293353 -1.32729319  1.63443402 -0.28841961  0.41827266
  0.46228598  0.39177217  0.0390744  -1.50592824  0.        ]",-0.428491,-0.232206532254,[-0.07347419 -0.14174551]
17,[-0.04121761 -0.02376263],"[[-2.04039644  1.14790303 -0.03484039  0.04888041]
 [-1.23586535  0.44687096  0.          0.        ]]",[-0.94724287 -1.10950948],"[-0.97419647  0.42980636 -1.33803912  1.65519513 -0.28841549  0.41826618
  0.09909681  0.12369852  0.07127038 -1.49025431  0.        ]",-0.518475,-0.231255797711,[-0.0738268  -0.14356737]
18,[-0.04121761 -0.02376263],"[[-2.10246382  1.11703335 -0.03484039  0.04888041]
 [-4.9584352  -3.52063123  0.          0.        ]]",[ 0.56426579  2.30509209],"[-1.04993067  0.46479441 -1.29212329  1.63304638 -0.28841137  0.4182597
 -0.23795668 -0.39933418 -0.01288929 -1.51108127  0.        ]",-0.575952,-0.231168590416,[-0.07449086 -0.14731731]
19,[-0.04121761 -0.02376263],"[[-2.17825693  1.08704089 -0.03484039  0.04888041]
 [-2.62867151  0.5079704   0.          0.        ]]",[-0.70222058 -0.6664958 ],"[-1.13870073  0.49828699 -1.2291555   1.61014599 -0.28840725  0.41825321
 -0.0270073   0.13176353 -0.11376837 -1.52345492  0.        ]",-0.541287,-0.230353476631,[-0.07369881 -0.14290869]
20,[-0.04121761 -0.02376263],"[[-2.25817911  1.07062793 -0.03484039  0.04888041]
 [-5.35444798 -2.14045498  0.          0.        ]]",[-1.33427631 -0.26437375],"[-1.22735226  0.51639154 -1.15490853  1.5970121  -0.28840313  0.41824673
 -0.27381277 -0.21738578 -0.21206008 -1.52071872  0.        ]",-0.514105,-0.228534755468,[-0.07440357 -0.14524886]
21,[-0.04121761 -0.02376263],"[[-2.40390016  1.01775009 -0.03484039  0.04888041]
 [-9.20479618 -3.14401564  0.          0.        ]]",[ 0.42744043  0.09122115],"[-1.37412486  0.57361317 -1.00038383  1.55218113 -0.28839901  0.41824025
 -0.62244095 -0.3496856  -0.40562977 -1.49385416  0.        ]",-0.601575,-0.225069791598,[-0.07535911 -0.14591008]
22,[-0.04121761 -0.02376263],"[[-2.56919933  0.95911018 -0.03484039  0.04888041]
 [-7.33138009 -2.72136493  0.          0.        ]]",[ 0.32638544 -0.23998701],"[-1.51403354  0.63491354 -0.7987315   1.49779952 -0.28839489  0.41823377
 -0.45279916 -0.29396034 -0.61821195 -1.41650668  0.        ]",-0.607315,-0.21958716608,[-0.07564116 -0.14591111]
23,[-0.04121761 -0.02376263],"[[-2.70141057  0.89568331 -0.03484039  0.04888041]
 [-5.89452999 -3.61832174  0.          0.        ]]",[-0.50879446 -0.32016881],"[-1.60311287  0.69842863 -0.62079229  1.43366052 -0.28839077  0.41822729
 -0.3226888  -0.4122076  -0.78842991 -1.31743382  0.        ]",-0.57187,-0.214449411787,[-0.07666926 -0.14773633]
24,[-0.04121761 -0.02376263],"[[-2.8383226   0.81132052 -0.03484039  0.04888041]
 [-7.7903292  -4.81398279  0.          0.        ]]",[ 1.7781898  -0.30731911],"[-1.67217692  0.77799246 -0.42449949  1.34023203 -0.28838665  0.41822081
 -0.49434587 -0.56983376 -0.95945119 -1.17408131  0.        ]",-0.674848,-0.208321556335,[-0.07802306 -0.15016073]
25,[-0.04121761 -0.02376263],"[[-2.95288101  0.70377322 -0.03484039  0.04888041]
 [-3.67923735 -5.93698525  0.          0.        ]]",[ 1.36435386  1.41098767],"[-1.71088641  0.87046094 -0.25348257  1.20864992 -0.28838253  0.41821433
 -0.12207995 -0.71787753 -1.10299663 -1.00861661  0.        ]",-0.639388,-0.202555784875,[-0.07970008 -0.15379548]
26,[-0.04121761 -0.02376263],"[[-2.98605405  0.62592667 -0.03484039  0.04888041]
 [ 0.34846977 -1.86124872  0.          0.        ]]",[ 0.6039897   2.42797832],"[-1.71870255  0.93055916 -0.20315055  1.10545208 -0.28837841  0.41820785
  0.24263509 -0.18052119 -1.1621895  -0.93038798  0.        ]",-0.614058,-0.200737000594,[-0.07881571 -0.15219678]
27,[-0.04121761 -0.02376263],"[[-2.95519316  0.62879088 -0.03484039  0.04888041]
 [ 2.72970074  2.13435293  0.          0.        ]]",[-1.16542752  0.89151238],"[-1.71130824  0.92843112 -0.24997861  1.10932505 -0.28837429  0.41820137
  0.45825657  0.34626914 -1.14258987 -0.96884485  0.        ]",-0.527847,-0.202560156516,[-0.07700722 -0.14829527]
28,[-0.04121761 -0.02376263],"[[-2.94084647  0.70648564 -0.03484039  0.04888041]
 [-1.28167689  5.62348562  0.          0.        ]]",[-0.7319426   0.09786499],"[-1.70738007  0.86819368 -0.27165637  1.21202393 -0.28837018  0.41819489
  0.09500726  0.80627757 -1.09364016 -1.0235315   0.        ]",-0.542247,-0.203248082728,[-0.07501057 -0.14280896]
29,[-0.04121761 -0.02376263],"[[-2.99528086  0.82173566 -0.03484039  0.04888041]
 [-4.15223391  5.90057277  0.          0.        ]]",[ 0.74913788  0.53801556],"[-1.7203657   0.76838515 -0.18909097  1.35204703 -0.28836606  0.41818842
 -0.16493559  0.84279139 -1.0662334  -1.01391473  0.        ]",-0.601469,-0.199322271334,[-0.07394651 -0.14059955]
30,[-0.04121761 -0.02376263],"[[-3.0477694   0.95993933 -0.03484039  0.04888041]
 [-1.10669434  7.91311042  0.          0.        ]]",[ 0.70211851  0.41902867],"[-1.72902119  0.63391491 -0.10884436  1.49822563 -0.28836194  0.41818194
  0.1108572   1.10810484 -1.02099066 -1.01246116  0.        ]",-0.576644,-0.194574352963,[-0.07261086 -0.13743129]
31,[-0.04121761 -0.02376263],"[[-3.04181223  1.13326873 -0.03484039  0.04888041]
 [ 1.69318021  9.41484106  0.          0.        ]]",[ 0.72048404 -0.08801103],"[-1.72812929  0.4462475  -0.11797444  1.6440779  -0.28835782  0.41817546
  0.3644027   1.30605555 -0.91042286 -1.07227321  0.        ]",-0.557869,-0.191496995254,[-0.07126243 -0.13464728]
32,[-0.04121761 -0.02376263],"[[-2.97967373  1.31619149 -0.03484039  0.04888041]
 [ 4.51134733  8.87922801  0.          0.        ]]",[-0.45573105  1.33409207],"[-1.71676185  0.23107175 -0.21283864  1.74833995 -0.2883537   0.41816898
  0.61960178  1.23539658 -0.7439218  -1.15357611  0.        ]",-0.483775,-0.189581353404,[-0.07084584 -0.13413005]
33,[-0.04121761 -0.02376263],"[[ -2.90843728   1.53174351  -0.03484039   0.04888041]
 [  2.61865785  12.66335616   0.           0.        ]]",[-1.80714934  0.89780621],"[-1.69722891 -0.03542034 -0.32039142  1.80124781 -0.28834959  0.41816251
  0.44819323  1.73421932 -0.54228289 -1.19038676  0.        ]",-0.418555,-0.184585739961,[-0.07065342 -0.1309845 ]
34,[-0.04121761 -0.02376263],"[[ -2.89628828   1.81816945  -0.03484039   0.04888041]
 [ -1.39046674  15.96818371   0.           0.        ]]",[ 0.49972912 -0.24500467],"[-1.69313769 -0.39091858 -0.33856477  1.75117165 -0.28834547  0.41815603
  0.08512302  2.16976599 -0.35107523 -1.12313991  0.        ]",-0.46937,-0.170386494174,[-0.07065524 -0.12970504]
35,[-0.04121761 -0.02376263],"[[ -2.90396529   2.12462573  -0.03484039   0.04888041]
 [  0.61610488  14.68175344   0.           0.        ]]",[ 1.45099428  0.43621012],"[-1.69560493 -0.74289198 -0.32707915  1.55062597 -0.28834135  0.41814955
  0.26683814  2.00003889 -0.19098872 -0.98401152  0.        ]",-0.463183,-0.150570661429,[-0.07209723 -0.13342494]
36,[-0.04121761 -0.02376263],"[[ -2.85203802   2.43267238  -0.03484039   0.04888041]
 [  4.56359712  16.11814855   0.           0.        ]]",[ 0.03175717 -0.86475322],"[-1.67670129 -1.03478104 -0.40427973  1.21461607 -0.28833723  0.41814308
  0.62432337  2.18922994 -0.04608755 -0.79603877  0.        ]",-0.375846,-0.128438624179,[-0.07436548 -0.13775089]
37,[-0.04121761 -0.02376263],"[[ -2.7604023    2.71747836  -0.03484039   0.04888041]
 [  4.59972228  12.37492889   0.           0.        ]]",[-1.02077764  0.57791939],"[-1.63468227 -1.22550371 -0.53749885  0.81127098 -0.28833312  0.4181366
  0.62758346  1.69570386  0.03043739 -0.58130485  0.        ]",-0.326015,-0.104595719746,[-0.07963595 -0.14838225]
