timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.0163347  -0.19759278],"[ 1.08516145  1.71654158  0.14027714  0.54538352  0.45074099  0.64321577
  0.31633247  0.31073591  0.85833797 -0.41038992  0.        ]",[ 0.24050742 -0.75557537],-0.392578,-0.169306679683,"[[ 0.06057903 -0.01089885  0.05142192  0.07167375]
 [ 0.00258645  0.00137521  0.          0.        ]]",[ 0.42694682 -0.70993906]
1,[-0.0163347  -0.19759278],"[ 1.08428559  1.71555219  0.15487475  0.47179935  0.45073948  0.64321325
  0.3882047  -0.10972644  0.85851277 -0.42027529  0.        ]",[ 0.68757075  0.04214887],-0.42323,-0.169790134807,"[[ 0.07018778 -0.04089271  0.05142192  0.07167375]
 [ 0.95511249 -2.99078802  0.          0.        ]]",[ 0.42160642 -0.70696962]
2,[-0.0163347  -0.19759278],"[ 1.07832009  1.71052617  0.22490478  0.33090383  0.45073798  0.64321073
  0.59200658 -0.07810047  0.85572343 -0.39443934  0.        ]",[-0.60608037 -1.65347068],-0.294273,-0.168231488484,"[[ 0.11638966 -0.09845043  0.05142192  0.07167375]
 [ 3.65608469 -2.76572845  0.          0.        ]]",[ 0.35041657 -0.74653429]
3,[-0.0163347  -0.19759278],"[ 1.06893351  1.69337021  0.29779264  0.10156621  0.45073648  0.64320821
  0.40574943 -0.62667882  0.8508282  -0.39659665  0.        ]",[ 0.02731808 -2.14166572],-0.310812,-0.167668458718,"[[ 0.16474526 -0.19293381  0.05142192  0.07167375]
 [ 1.1876802  -6.66960466  0.          0.        ]]",[ 0.36452571 -0.72265148]
4,[-0.0163347  -0.19759278],"[ 1.06292378  1.63432835  0.33468361 -0.30326879  0.45073498  0.64320569
  0.41223448 -1.1645307   0.83638986 -0.50208708  0.        ]",[-0.78246708 -0.67921461],-0.271995,-0.171017586182,"[[  0.18936163  -0.36472921   0.05142192   0.07167375]
 [  1.27364253 -10.49717844   0.           0.        ]]",[ 0.37778544 -0.69608176]
5,[-0.0163347  -0.19759278],"[ 1.06441416  1.49853553  0.32595879 -0.81271332  0.45073347  0.64320317
  0.17680333 -1.51307542  0.78364764 -0.70143692  0.        ]",[ 0.79887112 -0.80530725],-0.399219,-0.177032547403,"[[  0.18353072  -0.59955982   0.05142192   0.07167375]
 [ -1.84644962 -12.97763062   0.           0.        ]]",[ 0.44695184 -0.63100374]
6,[-0.0163347  -0.19759278],"[ 1.06561693  1.2547599   0.31869772 -1.33267821  0.45073197  0.64320065
  0.41807174 -1.92517354  0.66478068 -0.91531816  0.        ]",[ 0.48530722 -0.39457339],-0.416095,-0.181056946899,"[[  0.17868296  -0.88853852   0.05142192   0.07167375]
 [  1.35101811 -15.91043974   0.           0.        ]]",[ 0.43004835 -0.61455178]
7,[-0.0163347  -0.19759278],"[ 1.05284794  0.89703231  0.38732855 -1.73194701  0.45073047  0.64319813
  0.56091821 -2.10049195  0.49505455 -1.03908773  0.        ]",[ 2.40338027 -1.12742235],-0.537422,-0.176904598644,"[[  0.22469738  -1.21926777   0.05142192   0.07167375]
 [  3.2441376  -17.15829874   0.           0.        ]]",[ 0.39768356 -0.60114479]
8,[-0.0163347  -0.19759278],"[ 1.01354498  0.43172005  0.53949684 -1.88104291  0.45072896  0.64319561
  0.85468126 -2.60919592  0.28517264 -1.06094574  0.        ]",[ 1.33139387 -0.64998688],-0.421227,-0.163145410094,"[[  0.32864081  -1.598761     0.05142192   0.07167375]
 [  7.13731926 -20.77887248   0.           0.        ]]",[ 0.33135179 -0.60879362]
9,[-0.0163347  -0.19759278],"[ 0.91165304 -0.094061    0.79092542 -1.62114389  0.45072746  0.64319309
  1.1426679  -2.91297509  0.04153801 -0.97074847  0.        ]",[ 1.78748574 -0.58172957],-0.346705,-0.13889080565,"[[  0.50967936  -2.03603566   0.05142192   0.07167375]
 [ 10.95398809 -22.94128485   0.           0.        ]]",[ 0.25595078 -0.6103608 ]
