timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.07693894 -0.18138333],"[ 1.12269982  1.92681709 -0.08145327  0.76197623 -1.6119009  -0.09063376
  0.28155342  0.35458718  2.65417301  0.12897533  0.        ]",[ 0.23282205 -1.7671166 ],-1.83233,-0.394542323095,"[[-0.01967566  0.0320744  -0.18441119 -0.01180175]
 [-0.00200749  0.00123569  0.          0.        ]]",[-1.31295156 -2.24242544]
1,[-0.07693894 -0.18138333],"[ 1.12288985  1.92743578 -0.06765596  0.64829751 -1.61189296 -0.09063363
  0.33558091 -0.2072425   2.654176    0.10874818  0.        ]",[ 0.33551649 -2.36870685],-1.80273,-0.394485163932,"[[-0.01045915 -0.00763257 -0.18441119 -0.01180175]
 [ 0.92058224 -3.95873389  0.          0.        ]]",[-1.16094089 -2.117275  ]
2,[-0.07693894 -0.18138333],"[ 1.12265236  1.91719007 -0.02040601  0.31102688 -1.61188502 -0.09063351
  0.41232791 -0.75796962  2.64970975  0.05595841  0.        ]",[-0.90990904 -3.1416382 ],-1.69785,-0.393794690163,"[[ 0.02110173 -0.12575383 -0.18441119 -0.01180175]
 [ 2.2311343  -7.84045321  0.          0.        ]]",[-1.01966071 -1.99312139]
3,[-0.07693894 -0.18138333],"[ 1.12236587  1.86112471 -0.00831409 -0.2325064  -1.61187708 -0.09063338
  0.19902947 -1.29752096  2.61968621 -0.10472929  0.        ]",[-0.66191235 -1.55388552],-1.76185,-0.390093792753,"[[  0.02918072  -0.32071922  -0.18441119  -0.01180175]
 [ -1.41116609 -11.64342181   0.           0.        ]]",[-0.92248821 -1.90802586]
4,[-0.07693894 -0.18138333],"[ 1.12251932  1.70682287 -0.08946052 -0.9252462  -1.61186914 -0.09063326
  0.04736765 -1.82644474  2.50464382 -0.41556042  0.        ]",[-1.49625382 -2.22305503],-1.60428,-0.378074972228,"[[ -2.50252225e-02  -5.90992904e-01  -1.84411186e-01  -1.18017494e-02]
 [ -4.00095382e+00  -1.53715301e+01   0.00000000e+00   0.00000000e+00]]",[-0.83917558 -1.84001422]
5,[-0.07693894 -0.18138333],"[ 1.10854007  1.39901973 -0.26676689 -1.63380457 -1.6118612  -0.09063313
 -0.1797062  -2.3448253   2.21762499 -0.79202994  0.        ]",[-1.4904716  -2.83614509],-1.38542,-0.349772855294,"[[ -1.43945269e-01  -9.35083988e-01  -1.84411186e-01  -1.18017494e-02]
 [ -7.87848324e+00  -1.90254086e+01   0.00000000e+00   0.00000000e+00]]",[-0.7382493  -1.72839618]
6,[-0.07693894 -0.18138333],"[ 1.04332944  0.90964414 -0.5508253  -2.12458278 -1.61185326 -0.09063301
 -0.4024383  -2.85292543  1.70163451 -1.05171249  0.        ]",[-0.90758913 -1.54379021],-1.1738,-0.2959254969,"[[ -3.39670409e-01  -1.35152703e+00  -1.84411186e-01  -1.18017494e-02]
 [ -1.16818742e+01  -2.26069535e+01   0.00000000e+00   0.00000000e+00]]",[-0.52610797 -1.54392779]
7,[-0.07693894 -0.18138333],"[ 0.87395574  0.28216599 -0.90608876 -2.09084054 -1.61184532 -0.09063288
 -0.59952654 -3.35094659  1.08550678 -0.92710864  0.        ]",[-0.93385204 -0.7330288 ],-0.810158,-0.215773808608,"[[ -6.07070198e-01  -1.83888994e+00  -1.84411186e-01  -1.18017494e-02]
 [ -1.50473742e+01  -2.61176360e+01   0.00000000e+00   0.00000000e+00]]",[-0.30228466 -1.34298575]
8,[-0.07693894 -0.18138333],"[ 0.54885191 -0.31928167 -1.26298159 -1.29498821 -1.61183739 -0.09063276
 -0.79891088 -3.68912331  0.73823826 -0.36991984  0.        ]",[-1.38630109 -1.43581929],-0.357136,-0.143639397132,"[[ -9.42177679e-01  -2.38516348e+00  -1.84411186e-01  -1.18017494e-02]
 [ -1.84520909e+01  -2.85018178e+01   0.00000000e+00   0.00000000e+00]]",[-0.30994505 -1.25760961]
9,[-0.07693894 -0.18138333],"[ 0.03824816 -0.65893423 -1.51194818  0.23567346 -1.61182945 -0.09063263
 -1.009604   -4.17061585  0.96797306  0.17401689  0.        ]",[ 1.80542814 -2.6781675 ],-0.512356,-0.167026802534,"[[ -1.34732341e+00  -2.98925778e+00  -1.84411186e-01  -1.18017494e-02]
 [ -2.20499316e+01  -3.18964496e+01   0.00000000e+00   0.00000000e+00]]",[-0.38136721 -1.24878991]
10,[-0.07693894 -0.18138333],"[-0.51102056 -0.66330444 -1.52671699  1.0365289  -1.61182151 -0.09063251
 -0.75209668  0.33104075  1.22871203  0.18396906  0.        ]",[-1.08359046 -1.48267505],-0.741637,-0.202272297044,"[[ -1.74420330e+00  -3.26989677e+00  -1.84411186e-01  -1.18017494e-02]
 [ -1.76527673e+01  -1.64951872e-01   0.00000000e+00   0.00000000e+00]]",[-0.23994136 -1.12970483]
